masechet,commentary,perek,halakha,page,comment,dh,base text ref,base text,problem,prev found match,next found match,index
Yoma,פני משה,2,3,10b,ושלשה עשר כהנים זוכין בו. בהפייס הזה כדפרישית על סדר העבודה השנויים כאן:,ושלשה עשר כהנים זוכין בו,,,no ref,JTmock Yoma 2:2:1,,333
Yoma,פני משה,2,3,10b,"אמר בן עזאי וכו' דרך הילוכו היה קרב. האברים שלו הראש והרגל. החזה והגרה. ושתי ידים. ושתי הדפנות. העוקץ והרגל. ות""ק סבר הטוב והיפה קרב תחלה כלומר גדולי האברים הן קודם כדקחשיב להו והלכה כתנא קמא:",אמר בן עזאי וכו' דרך הילוכו היה,,,no ref,,,334
Yoma,פני משה,2,3,11a,"@22גמ' @11*אמר ר' יוחנן כדי לעשות פומפי לדבר. טעמא דמתני' מפרש מפני מה נחלקו העבודות האלו להרבה כהנים שהיא כדי לעשות פומבי ופרסום לדבר כדרבי דאמר והלא כהן המדשן את המזבח הפנימי יכול הוא לדשן ג""כ את המנורה מכיון שמתעסק בדישון ולמה הצריכו כהן אחר לדישון המנורה אלא כדי לעשות פומבי לדבר ובהתרבות הכהנים נתפרסם הדבר ביותר:",אמר ר' יוחנן כדי לעשות פומפי לדבר,,,no ref,,,335
Yoma,פני משה,2,3,11a,"תמן תנינן. בפ""ג דתמיד גבי מי שזכה בדישון מזבח הפנימי נכנס ונטל הטני והניחו לפניו והיה חופן ונותן לתוכו ובאחרונה כיבד את השאר לתוכו והניחו ויצא. ולא היה מוציאו מיד לפי שהיה ממתין על זה שמדשן את המנורה כדקתני בתריה מי שזכה בדישון המנורה נכנס ומצא שתי מזרחיים דולקים מדשן את השאר ומניח את אלו דולקים במקומן. לפי שהיו מפסיקין בין הטבת חמש נרות לבין הטבת שתי נרות לאבא שאול היה מפסיקין בדם התמיד ביניהן ואחר הטבת שתי נרות היה מקטיר את הקטרת ולרבנן דפליגי עליה היה מפסיק בקטרת בין החמש נרות ובין השתי נרות. ותנינן התם שלאחר שמדשן את החמש נרות הניח את הכוז שבו היה נותן דישון המנורה על מעלה שניה שהיתה שם ויצא ולפי שעדיין לא נגמר עבודתו עד לבסוף כדתנינן שם בפ""ו החלו עולים במעלות האולם מי שזכו בדישון מזבח הפנימי והמנורה היו מקדימין לפניהם. מי שזכה בדישון מזבח הפנימי נכנס ונטל את הטני והשתחוה ויצא ומי שזכה בדישון המנורה נכנס ומצא שתי נרות מזרחיים דולקים מדשן וכו' נטל את הכוז ממעלה השניה והשתחוה ויצא. שמעינן מיהת מהני מתני' דשני פעמים היו נכנסין זה שדישן מזבח הפנימי לא היה מוציא את הדשן עד לבסוף עם המדשן את המנורה וזה שדישן את המנורה היה צריך להפסיק בהטבת הנרות כדלעיל ואחר שגמר עבודתו נטל את הכוז והשתחוה ויצא:",תמן תנינן,,,no ref,,,336
Yoma,פני משה,2,3,11a,"אמר ר' יוחנן ולמה היה נכנס לקטרת שני פעמים. כלומר הרי הדישון מזבח הפנימי היה בשביל להקטיר הקטרת עליו לאחר שמסיר את הדשן ולמה היה צריך ליכנס בשביל כך שני פעמים ולא הוציא את הדשן בתחלה ואי משום שעדיין לא נגמר עבודת המדשן את המנורה והיה ממתין עליו ומשום שבמקום שמשימין דישון מזבח הפנימי משימין ג""כ דישון המנורה היא גופה קשיא ולמה לא גמר זה המדשן את המנורה עבודתו בפעם הראשון והיה לו לדשן את הכל והיו יכולין להוציא שניהן בפעם אחד אלא כדי לעשות פומפי לדבר ולפי שהיו נכנסין פעם אחר פעם היה יותר פרסום בדבר:",אמר ר' יוחנן ולמה היה נכנס לקטרת,,,no ref,,,337
Yoma,פני משה,2,3,11a,"ר""ש בן לקיש אמר. מה ראיה זו מכאן הלא דבר תורה הוא שצריך להפסיק בהטבת הנרות כדדרשינן מדכתיב בבקר בבקר וגו' דה""ק חלקהו לשני בקרים בהטבת הנרות ובעידן הטבה תהא מקטיר קטרת ותפסיק בקטרת להטבת חמש ולהטבת שנים וכדלעיל:","ר""ש בן לקיש אמר",,,no ref,,,338
Yoma,פני משה,2,3,11a,מה עבד לה ר' יוחנן. להאי קרא:,מה עבד לה ר' יוחנן,,,no ref,,,339
Yoma,פני משה,2,3,11a,"עובר להטיב ומקטיר. כלומר אי מהטעמא דהכתוב ה""א דה""ק קרא כשעובר הוא להטיב מטיב את כולן והדר מקטיר ולא שמעינן בהדיא דבקטרת צריך הוא להפסיק בהטבת הנרות אלא דטעמא הוי משום כדי לעשות פומבי לדבר*:",עובר להטיב ומקטיר,,,no ref,,JTmock Yoma 2:2:2,340
Yoma,פני משה,2,3,12b,"ולא מתניתא היא דהא תנינן בהדיא בברייתא לבונה קודם ליין. ומשני כאן בברייתא לקרבן יחיד שמביא מנחה ויש עמה לבונה ושמן ויין א""כ לבונה שהיא לאישים טפי עדיף וכאן דאיבעיא לן בקרבן צבור בשבת דאיכא טעמא דתדיר ביין כדאמרן והי מינייהו קדים ולא איפשטא:",ולא מתניתא היא דהא תנינן בהדיא בברייתא,,,no ref,JTmock Yoma 2:2:8,JTmock Yoma 2:2:9,382
Yoma,פני משה,2,4,12b,והרביעי. ובפייס הרביעי היו אומרים חדשים עם ישנים מי שזכה פעם אחד בפייס ומי שלא זכה מעולם יבאו ויפיסו מי מעלה אברים מן הכבש ולמזבח. לפי שבתחלה כשמוליכין האברים מבית המטבחיים לא היו מעלין אותם למזבח אלא נותנים אותם מחצי כבש ולמטה במערבו ועכשיו היו מפיסין פייס אחר מי מעלה אותם ממקום הנחתן בכבש להמזבח והיו עושין כן משום ברוב עם הדרת מלך:,והרביעי,,,no ref,JTmock Yoma 2:3:1,JTmock Yoma 2:3:2,388
Yoma,פני משה,3,2,14a,"הוה רישיה. כלומר ועוד מעשה כזה אירע ג""כ ביה""כ שהיא כמו ברישא דירחא ולא מחמת מאור הלבנה היא שטעו אלא שדימו שהאיר המזרח ושחטו וכו' כדפרישית במתני':",הוה רישיה,,,no ref,JTmock Yoma 3:2:2,JTmock Yoma 3:2:3,452
Yoma,פני משה,3,4,15a,"*קטרת של שחר היתה קריבה בין דם לאיברים. לאו דוקא דהא קתני להקטיר את הקטרת ולהטיב את הנרות ולהקריב את הראש ואת האברים אלמא קטרת בין דם לנרות קריבה ולא בין דם לאברים אלא עכשיו לא בא התנא לומר סדר הקרבות זו אחר זו איך היו ולא רצה לומר אלא שלא היו זריקת דם והקרבת האברים רצופים זו אחר זו שהרי הקטורת מפסקת ביניהם וה""ה נמי שהטבת הנרות היתה ביניהם לאחר הקטורת קודם הקרבת האברים:",קטרת של שחר היתה קריבה בין דם,,,no ref,JTmock Yoma 3:4:1,,482
Yoma,פני משה,3,4,15a,או איסטניס. מצונן:,או איסטניס,,,no ref,,,483
Yoma,פני משה,3,4,15a,"מחמין לו חמין. מעיה""כ:",מחמין לו חמין,,,no ref,,,484
Yoma,פני משה,3,4,15a,"ומטילין לתוך הצונן. ביה""כ לתוך חקק הבנין בבית הטבילה כדי שתפיג ותסיר צינתן:",ומטילין לתוך הצונן,,,no ref,,,485
Yoma,פני משה,3,4,15a,"@22גמ' @11תני אמר ר' יהודה וכו'. סיפא דהתוספתא היא בפ""ק שהובאה בהלכה דלעיל דר' יהודה ס""ל דכל עצמה של טבילה בנכנס לעזרה והוא בחזקת טהור ואפ""ה התקינו לו טבילה אינו אלא מפני טבילת סרך שחששו חכמים שמא לפעמים יש טומאה ישנה עליו והוא שכחה וכשהוא הולך לרחוץ ולטבול נזכר מהטומאת קרי ישן שיש בידו וחוזר ובא לו שהרי טעון הערב שמש:",תני אמר ר' יהודה וכו',,,no ref,,,486
Yoma,פני משה,3,4,15a,"תמן תנינן. בסוף פ""ג דברכות זב שראה קרי אע""פ שטמא טומאת שבעה משום זיבה ואין טבילה זו מטהרתו אפ""ה צריך טבילה לדברי תורה משום תקנת עזרא וכן נדה שפלטה ש""ז וכן המשמשת שראתה נדה צריכה טבילה מפני התשמיש של קודם ורבי יהודה פוטר:",תמן תנינן,,,no ref,,,487
Yoma,פני משה,3,4,15a,"מה. ומיבעיא להש""ס מ""ט דר' יהודה:",מה,,,no ref,,,488
Yoma,פני משה,3,4,15a,"חלק ר' יהודה על טבילת סרך. כלומר אם ר' יהודה חולק הוא על טבילה זו של זב שראה קרי שאינו אלא משום סרך וכלומר משום דבכה""ג אינו צריך לטבילה כלל דמכיון דטומאת זיבה החמורה עליו הוא ובאותה טומאה חמורה מותר הוא בדברי תורה דקי""ל הזבין והזבות מותרין בד""ת ותו לא אתי טומאה קלה דקרי וחיילא עליה ומדינא פטור הוא מטבילה זו:",חלק ר' יהודה על טבילת סרך,,,no ref,,,489
Yoma,פני משה,3,4,15a,או. דנימא דטעמא דר' יהודה משום אפילו הוא טובל מה מועיל לו עכשיו הטבילה לקרי שהרי טמא בזיבה הוא ומכיון שאינו מועיל לו לזיבה אף להוציאו מטומאת קרי אינו מועיל לו והלכך למה יטבול:,או,,,no ref,,,490
Yoma,פני משה,3,4,15a,מה נפיק מינה. מה בינייהו להני טעמי אליבא דרבי יהודה:,מה נפיק מינה,,,no ref,,,491
Yoma,פני משה,3,4,15a,"ראה קרי. כלומר אם בתחלה ראה קרי ואח""כ ראה זיבה ונעשה זב איכא בינייהו:",ראה קרי,,,no ref,,,492
Yoma,פני משה,3,4,15a,"אין תימר חלוק ר' יהודה על טבילת סרך. כלומר בכה""ג שיש עליו עוד טומאה חמורה ומותר הוא בד""ת כדאמרן חולק ר' יהודה וס""ל שאין מקום לטבילה זו:",אין תימר חלוק ר' יהודה על טבילת,,,no ref,,,493
Yoma,פני משה,3,4,15a,דבר תורה הוא. לאו דוקא דבר תורה אלא כלומר מדינא פטור הוא מטבילה וכדפרישית:,דבר תורה הוא,,,no ref,,,494
Yoma,פני משה,3,4,15a,"אין תימר אפילו הוא טובל מה מועיל. אבל אם תאמר דטעמיה דר' יהודה היא משום שאפילו טובל הוא מה מועיל לו הטבילה מכיון דטומאת זיבה קדמה לו ואף מלהוציאו מטומאת קרי אינו מועיל לו א""כ הכא שטומאת קרי קדמה לזיבה מועיל לו לקרי שעכשיו מותר הוא בד""ת ומודה ר' יהודה בזה שהוא טובל:",אין תימר אפילו הוא טובל מה מועיל,,,no ref,,,495
Yoma,פני משה,3,4,15a,"כהדא דתני וכו'. כלומר דפשיט ליה מן הדא דתני בטבילת סרך דאיירינן כאן וקאמר ר' יהודה דהיינו טעמא לטבילה זו ואע""פ שאינו יודע בודאי מטומאה שמא יזכור מאיזה טומאה ישנה שעליו והשתא ה""ה נמי כל היכא דהטבילה היא אינה אלא משום סרך קסבר ר' יהודה דטובל א""כ אינו חולק ר' יהודה ג""כ שם על טבילת סרך אלא דהתם טעמיה משום מה הוא מועיל ובמקום דמועיל וכגוונא דאמרן שטומאת קרי קדמה אף לר' יהודה צריך טבילה:",כהדא דתני וכו',,,no ref,,JTmock Yoma 3:4:2,496
Yoma,פני משה,3,4,15b,"פיסקא. קטרת של שחר וכו' כתיב בתמיד בבקר וכו'. נתחלפו השיטות בכאן בטעות דמוכח וכצ""ל כתיב בתמיד בבקר וכתיב בקטרת בבקר יקדים דבר שנאמר בו בבקר בבקר לדבר שלא נאמר בו אלא בבקר אחד. כלומר בקטרת. כתיב בבקר בבקר בהטיבו את הנרות יקטירנה ובתמיד לא כתיב אלא את הכבש אחד תעשה בבקר והלכך קטרת קודם לאברי התמיד:",פיסקא,,,no ref,JTmock Yoma 3:4:3,JTmock Yoma 3:5:2,501
Yoma,פני משה,3,5,16b,בד. כתיב כתונת בד קדש ילבש מלמד שיהו הכתונת כפולים דמשמעות בד כך הוא שיעשה להן שתי כתנות לכל אחד ואחד מהכהנים:,בד,,,no ref,JTmock Yoma 3:6:3,JTmock Yoma 3:6:4,545
Yoma,פני משה,3,6,18a,"דברי ר""מ ר""א בר""ש מוסיף מכנגד בין האולם ולמזבח ועד כנגד בית החליפות וישנן עשרים ושתים אמה לאורך. ורבי מוסיף מקום דריסת רגלי ישראל י""א אמה וכו'. כמו שכתוב כאן מקיר של מזבח צפוני וכו'. אלא שיש שם איזה עירבוב בין השיטות:","דברי ר""מ ר""א בר""ש מוסיף מכנגד בין",,,no ref,JTmock Yoma 3:7:2,JTmock Yoma 3:7:3,592
Yoma,פני משה,3,6,18b,"תני בתוספתא ריש פ""ב:","תני בתוספתא ריש פ""ב",,,no ref,JTmock Yoma 3:7:5,JTmock Yoma 3:7:6,607
Yoma,פני משה,3,7,19a,"הים של שלמה וכו'. כד""א והים לרחצה לכהנים בו. ופריך ולא כלי הוא והמים שבו כשאובין הן ומשני אמת המים וכו' כדלעיל:",הים של שלמה וכו',,,no ref,JTmock Yoma 3:8:5,JTmock Yoma 3:8:6,635
Yoma,פני משה,3,8,19b,"@22גמ' @11ואלו לגנאי וכו'. כל זה היא מהתוספתא פ""ב:",ואלו לגנאי וכו',,,no ref,JTmock Yoma 3:9:1,JTmock Yoma 3:9:2,652
Yoma,פני משה,4,1,20a,@22מתני' @11טרף בקלפי חטף פתאום בטריפה ובחטיפה וכדי שלא יתכוין במשמושו איזה של שם ויטלנו בימין לפי שסימן ירה היה כשהיה עולה לשם בימין:,טרף בקלפי חטף פתאום בטריפה ובחטיפה וכדי,,,no ref,JTmock Yoma 3:9:7,JTmock Yoma 4:1:1,660
Yoma,פני משה,4,3,22a,"וחותה. את הגחלים וירד והניחה את המחתה וכו' עד שיחפון בחפניו את הקטרת ויתן לתוך הכף ואח""כ יכניס כף ומחתה לפנים:",וחותה,,,no ref,JTmock Yoma 4:3:1,,733
Yoma,פני משה,4,3,22a,"*בכל יום. כשחותה גחלים ממערכה שניה של קטרת להכניס להיכל להקטיר הקטרת על מזבח הפנימי חותה הוא במחתה של כסף ומערה הוא בתוך של זהב ואינו חותה בשל זהב לפי שחתיית הגחלים שוחק את הכלי והתורה חסה על ממונן של ישראל והיום חותה בשל זהב ובה היה מכניס. שלא להטריח על כ""ג לערות מכלי אל כלי:",בכל יום,,,no ref,,,734
Yoma,פני משה,4,3,22a,בכל יום חותה בשל ד' קבין וכו'. ואין הלכה כר' יוסי:,בכל יום חותה בשל ד' קבין וכו',,,no ref,,JTmock Yoma 4:3:2,735
Yoma,פני משה,4,4,22b,דברי ר' מנחם. ולדברי חכמים אין קפידא באיזה זהב שיהיה:,דברי ר' מנחם,,,no ref,JTmock Yoma 4:4:1,JTmock Yoma 4:4:4,760
Yoma,פני משה,5,1,24b,"החיצונה פרופה מן הדרום. רבנן קאמרי לה דפליגי עליה דר' יוסי וס""ל דהאי קרא והבדילה וגו' במשכן הוא דנאמר וכך היה במקדש ראשון ובבית שני היו שתי פרכות כדלעיל:",החיצונה פרופה מן הדרום,,,no ref,JTmock Yoma 5:1:1,,843
Yoma,פני משה,5,1,24b,פרופה. ראשה כפולה לצד החיצון ונאחזת בקרסי זהב להיות פתוחה מן הדרום ועומדת:,פרופה,,,no ref,,,844
Yoma,פני משה,5,1,24b,ומהלך ביניהן. נכנס בפריפת הדרום ומהלך ביניהן עד שמגיע לפריפת הצפון:,ומהלך ביניהן,,,no ref,,,845
Yoma,פני משה,5,1,24b,הגיע לצפון. משנכנס לתוך חלל בית קדשי הקדשים הופך פניו לדרום לילך עד בין הבדים שהוא באמצע החלל שהבדים היו ארוכים עד הפרכות ראשו אחד למערב והשני למזרח אחד בראש הארון לצפון ואחד בראשו לדרום:,הגיע לצפון,,,no ref,,,846
Yoma,פני משה,5,1,24b,הולך לשמאלו עם הפרוכת. לפי שהמהלך מצפון לדרום שמאלו למזרח והפרכות במזרח נמצא שמאלו עם הפרוכת:,הולך לשמאלו עם הפרוכת,,,no ref,,,847
Yoma,פני משה,5,1,24b,עד שמגיע לארון. ובבית שני שלא היה שם ארון עד שהוא מגיע למקום הארון:,עד שמגיע לארון,,,no ref,,,848
Yoma,פני משה,5,1,24b,דרך כניסתו. שלא היה מסיב את פניו לצאת אלא יוצא דרך אחוריו ופניו לארון:,דרך כניסתו,,,no ref,,,849
Yoma,פני משה,5,1,24b,"מתפלל תפלה קצרה. בהיכל וזו היא יה""ר מלפניך ה' אלהי שאם שנה זו שחונה כלומר חמה שתהא גשומה ולא יעדי עבד שולטן מבית יהודה ולא יהיו עמך ישראל צריכים פרנסה זה מזה ולא מעם אחר ולא תיכנס לפניך תפלת עוברי דרכים מפני שהן מתפללין שלא ירדו גשמים ולא היה מאריך בתפלתו יותר שלא להבעית את ישראל שיאמרו אירע לו דבר בפנים:",מתפלל תפלה קצרה,,,no ref,,JTmock Yoma 5:1:2,850
Yoma,פני משה,5,1,27a,"כר' יוסי. שפיר אתיא שיצא ובא לו דרך כניסתו דאיהו ס""ל בין השלחן ולצפון היה מהלך בהיכל ומשום דלדידיה לא היתה שם אלא פרוכת אחת בלבד והיא היתה פרופה מן הצפון ושם הוא הפתח שנכנס לפני ולפנים וכשיוצא חוזר לאחוריו מיד דרך כניסתו בצפון:",כר' יוסי,,,no ref,JTmock Yoma 5:2:2,JTmock Yoma 5:2:3,920
Yoma,פני משה,5,1,27a,"א""ל מאן אמר לי וכו'. אפשר כבוד הקב""ה בעצמו נראה לו:","א""ל מאן אמר לי וכו'",,,no ref,JTmock Yoma 5:2:7,JTmock Yoma 5:3:1,929
Yoma,פני משה,5,2,27a,ואומר לכן כה אמר אדני ה' הנני יסד בציון אבן אבן בוחן פנת יקרת מוסד מוסד המאמין לא יחיש. פנת יקרת מוסד על שם שממנה יוסד והושתת העולם:,ואומר לכן כה אמר אדני ה' הנני,,,no ref,JTmock Yoma 5:3:3,JTmock Yoma 5:4:1,934
Yoma,פני משה,5,4,29a,חטאת שקיבל דמה בארבעה כוסות. וחטאת טעונה ארבע מתנות על ארבע קרנות:,חטאת שקיבל דמה בארבעה כוסות,,,no ref,JTmock Yoma 5:4:13,,993
Yoma,פני משה,5,4,29a,ונתן מזה אחד וכו'. כלומר מכל כוס וכוס נתן מתנה אחת על קרן אחת ובתוספתא גריס בהדיא אם נתן מכילן על ארבע קרנות:,ונתן מזה אחד וכו',,,no ref,,,994
Yoma,פני משה,5,4,29a,"מנין שכולן נשפכין על היסוד ת""ל ואת כל דמה ישפוך אל יסוד המזבח. כצ""ל. בחטאת יחיד כתיב ואת כל דמה ולעיל בחטאת נשיא כתיב ואת דמו ישפך וגו':","מנין שכולן נשפכין על היסוד ת""ל ואת",,,no ref,,,995
Yoma,פני משה,5,4,29a,"יכול אפי' לא נתן אלא מאחד מהן מתן ארבע יהו כולן נשפכין ליסוד ת""ל ואת דמו ישפך. כצ""ל ונתחלף בספרי הדפוס בטעות:",יכול אפי' לא נתן אלא מאחד מהן,,,no ref,,,996
Yoma,פני משה,5,4,29a,"הא כיצד הוא נשפך על היסוד והן נשפכין לאמה דברי רבי. דס""ל כוס אחד עושה חבירו דיחוי. דכשלא נתן כל המתנות אלא מאחד נדחה חבירו ואין זה שיריים שיהו נשפכין ליסוד אלא נשפכין הן לאמה שבעזרה:",הא כיצד הוא נשפך על היסוד והן,,,no ref,,,997
Yoma,פני משה,5,4,29a,"ר""א בר""ש וכו' ת""ל ואת כל דמה ישפך. כצ""ל דר""א בר""ש ס""ל כוס אחד עושה חבירו שיריים ויליף לה מכל דמה דחטאת יחיד:","ר""א בר""ש וכו' ת""ל ואת כל דמה",,,no ref,,,998
Yoma,פני משה,5,4,29a,"על דעתיה דר""א בר""ש וכו'. והשתא בעיין קיבל דם הפר בשלשה כוסות וכו' תליא נמי בהך פלוגתא דלר""א בר""ש כולן נקראו שיריים ונשפכין על היסוד ולרבי אין נקראין שיריים אלא אותו הכוס שהזה ממנו המתנות והשאר נשפכין הן לאמה:","על דעתיה דר""א בר""ש וכו'",,,no ref,,,999
Yoma,פני משה,5,4,29a,"חברייא אמרי נתפגל זה נתפגל זה וכו'. אדלקמן קאי כדמסיק דחברייא ס""ל דלא פליגי רבי ור""א בר""ש בחטאת אחת שקיבל דמה בד' כוסות אלא בדם שני חטאות שנתערבו הוא דפליגי ואם נתפגל אחד מהן במחשבת פיגול נתפגל חבירו מפני שדמן נתערב הוא והוי כדם חטאת אחת שאם פיגל במקצתו כולו פיגול הוא אבל אם אבדו אמורין של זה עדיין יש אימורין של זה שהרי הן לא נתערבו ומזין על אלו אמורין כלומר בשביל אלו שהן עומדין להקטיר:",חברייא אמרי נתפגל זה נתפגל זה וכו',,,no ref,,,1000
Yoma,פני משה,5,4,29a,הכל מודין בפר משיח ופר העדה. שאם הפריש שנים ונתערבו דמן שאינו צריך אלא עד שיהא שם כדי מתנה אחת מכל שניהן וכלומר דבשאר שני חטאות שנתערבו פליגי כדלקמן ובפר משיח ופר העדה מודים שאם יש אפי' משל שניהן כדי מתנה אחת שצריך ליתן מהן דיו:,הכל מודין בפר משיח ופר העדה,,,no ref,,,1001
Yoma,פני משה,5,4,29a,חברייא אמרי. ועוד אמרי דהכל מודים באמורין כשרין שנתערבו בפסולין עד שיהא מתנה אחת משל כשרין כלומר מהדם שאמורין של חטאת זה כשירין הן צריך. שיהא בו כדי מתנה ואינו מצטרף הדם אחר של זה שנפסלו אמוריו:,חברייא אמרי,,,no ref,,,1002
Yoma,פני משה,5,4,29a,"מה פליגין וכו'. השתא מפרש דחברייא סברי דלא פליגי רבי ור""א בר""ש אלא בדם שני חטאות שנתערבו דלרבי צריך שיהא שם כדי מתנה מזה וכדי מתנה מזה וכדמסיק ואזיל דרבי ס""ל יש שיעור להמתנות וצריך שיהא שיעור מתנה מכל אחד ואחד ורבנן סברי אין שיעור למתנות ואם יש בו כדי מתנה אחת וכלומר כדי ליתן איזו מתנה אפי' משל שניהן כשר:",מה פליגין וכו',,,no ref,,,1003
Yoma,פני משה,5,4,29a,"הדא אמרה נתפגל וכו'. כלומר היינו דאמרי' לעיל דנתפגל זה נתפגל זה והיינו לרבנן דמחשבי לתרוייהו כמו שהן אחד ולדידהו ש""מ דנתפגל זה בפגול של חבירו אבל באימורין לא שייכא הכי וכדאמרן שהרי הן לא נתערבו:",הדא אמרה נתפגל וכו',,,no ref,,JTmock Yoma 5:5:2,1004
Yoma,פני משה,5,5,29b,ומועלין בהן. בלא דמים דמדרבנן אסור ליהנות מהן עד שיתן דמים:,ומועלין בהן,,,no ref,JTmock Yoma 5:6:1,JTmock Yoma 5:6:2,1025
Yoma,פני משה,5,6,31b,"נתן מחצת המתנות וכו'. שמביא אחרים תחתיהן ונותן לת""ק כדאית ליה ולר""א ור""ש כדאית להו והרי יש כאן שירי הדם מהראשוני' ומהאחרונים וכגון שלא נשפך הכל אלא שאין בו כדי ליתן ממנו המתנות כולן:",נתן מחצת המתנות וכו',,,no ref,JTmock Yoma 5:7:4,JTmock Yoma 5:7:5,1106
Yoma,פני משה,6,1,32b,"ר' ירמיה סבר מימר. דנוכל נישמעינה מן הדא דאיתמר גבי עומר דמצותו לקצור מן הלח והיא אביב ואם לא מצא יביא מן היבש כדתנן במנחות בסוף פ' ר' ישמעאל ואם יש כאן אביב שהוא כבר קצור ויבש לקצור אביב הקצור קודם שאע""פ שמצוה היא לקצור מ""מ הואיל וזה משובח בגופו הוא שהוא אביב כרמל עודנו לח מצוה בו יותר א""כ הדא אמרה דהכא נמי המשובח בגופו קודם הוא:",ר' ירמיה סבר מימר,,,no ref,JTmock Yoma 6:1:10,JTmock Yoma 6:1:11,1126
Yoma,פני משה,6,1,32b,הגריל ג' וכו'. גרסינן להא בפרק דלעיל בהלכה ד' ושם מפורש:,הגריל ג' וכו',,,no ref,JTmock Yoma 6:1:11,JTmock Yoma 6:1:13,1136
Yoma,פני משה,6,3,33b,"הוא שדוד אמר וכו' מכף מעול וחומץ. אם מעול הוא הרי חומץ וגוזל הוא אלא כגון זה שחטף חלק חברו שפשט ידיו ממנו והניחו מעצמו ואעפ""י שאינו מעוול מ""מ נקרא חומץ וכמו שכינו אותו וקראוהו בן האפון על שחטפו:",הוא שדוד אמר וכו' מכף מעול וחומץ,,,no ref,JTmock Yoma 6:3:5,JTmock Yoma 6:3:7,1167
Yoma,פני משה,6,6,34b,"*אמרו לו לכ""ג הגיע שעיר למדבר. לפי שאינו רשאי להתחיל בעבודה אחרת עד שיגיע שעיר למדבר דכתיב ושלח את השעיר במדבר ואח""כ ובא אהרן אל אוהל מועד וגו' ואפי' קריאת הפרשה שאינה עבודה לא היתה אלא אחר שהגיע השעיר למדבר:","אמרו לו לכ""ג הגיע שעיר למדבר",,,no ref,JTmock Yoma 6:6:1,,1199
Yoma,פני משה,6,6,34b,"דירכאות היו עושין. שורות שורות של אבנים זו ע""ג זו מלשון דריכה הוא שעליהן דורכין השומרים שעומדים עליהם ומניפין בסודרין כדי שידעו שהגיע שעיר למדבר:",דירכאות היו עושין,,,no ref,,,1200
Yoma,פני משה,6,6,34b,"א""ר יהודה וכו' ועד בית חורון. שהוא ראש המדבר וס""ל שמשהגיע השעיר לראש המדבר נעשית מצותו ואעפ""י שלא הגיע למקום הצוק:","א""ר יהודה וכו' ועד בית חורון",,,no ref,,,1201
Yoma,פני משה,6,6,34b,"והולכין מיל. כדאמרינן לעיל יקירי ירושלים היו מלוין אותו עד סוכה הראשונה והוא מיל וחוזרין מיל וכששוהין אח""כ כדי הילוך מיל יודעין שכבר הגיע השעיר לבית חורון שהוא ראש המדבר ואין הלכה כר' יהודה:",והולכין מיל,,,no ref,,,1202
Yoma,פני משה,6,6,34b,"לשון של זהורית היה קשור בפתחו של היכל. ואידך ס""ל מכיון שזה לא היה סימן קבוע שהרי אח""כ התקינו שיקשור חציו בסלע וכו' כדאמרי' בהלכה דלעיל לפיכך היו צריכין לסימן אחר:",לשון של זהורית היה קשור בפתחו של,,,no ref,,JTmock Yoma 6:6:2,1203
Yoma,פני משה,6,6,35a,"וא""ל. ועוד אמר ר' זריקן לר' יוסי ר' בון בר חייה בשם רבי אלעזר שאל פרים הנשרפין וכו' שיצא רוב האבר המשלים לרוב כלומר שיצאו רובן אלא שאותו הרוב הוא ע""י רוב האבר שמשלים לרוב כגון שיצאו חציין ובאותו החצי יצא רוב אבר אחד מן האיברים ומיעוטו נשאר בפנים ואם נלך אחר הרוב האבר שיצא ושדינן מיעוטו הנשאר בפנים בתר רובו שיצא והוה ליה כאלו יצא כולו ומכח זה הוי כיצא רוב הבהמה ונפסלו ודינן לשרוף בפנים או לא:","וא""ל",,,no ref,JTmock Yoma 6:6:3,,1213
Yoma,פני משה,6,6,35a,"מילתיה אמרה ברובו הדבר תלוי. כלומר הש""ס הוא דמדייק על הבעיא זו דהא שמעינן ממילתיה דס""ל ברובו הדבר תלוי ואם יצאת רוב הבהמה ודאי נפסלה דבכל דוכתי אמרינן רובו ככולו ומבעל הבעיא גופיה נמי ש""מ דס""ל דהכל הולך אחר הרוב וא""כ מאי קא מיבעיא ליה הרי יש כאן רוב שיצא וכדמסיים הקושיא ואזיל:",מילתיה אמרה ברובו הדבר תלוי,,,no ref,,,1214
Yoma,פני משה,6,6,35a,"פשיטא הדא מילתא יצא רובו ואח""כ יצא רוב האבר המשלים לרוב. כלומר זהו פשיטא שאם יצא רובו והיינו ע""י שיצא אח""כ רוב האבר המשלים לרוב א""כ הרי יש כאן רוב הבהמה שיצאת ולא צריכה למיבעי להך מילתא. א""נ י""ל שבעל הבעיא בעצמו השיב זה פשיטא הדא מילתא וכו'. וכלו' לא כדס""ד שביציאה אחת קא מיבעיא לי וכדאמרן דזהו פשיטא לי שהולכין אחר רוב והרי כאלו יצאת רוב הבהמה:","פשיטא הדא מילתא יצא רובו ואח""כ יצא",,,no ref,,JTmock Yoma 6:6:4,1215
Yoma,פני משה,6,6,35a,פרים הנשרפין וכו' שיצאו. מחומת העזרה וחזרו מהו לענין טומאת בגדים וכדמסיים ואזיל למאי הלכתא קא מיבעיא ליה:,פרים הנשרפין וכו' שיצאו,,,no ref,JTmock Yoma 6:6:4,JTmock Yoma 6:6:5,1217
