,@44קכח,"אלו ארבע אמות. מכילתא. עירובין נ״א ע״א, ורש״י עה״ת, וביב״ע עה״ת."
,@44קכט,במס׳ שבת. ח׳ ע״ב וש״נ.
,@44קל,"המעביר חפץ ברשות הרבים שכן תחתיו לסוף ד׳ חייב. הך שכן תחתיו ליתא בגמרא, וע״ש בתוס׳."
,@44קלא,תנן התם. שבת ק׳ ע״א הזורק בארץ וכו׳ וע״ש צ״ו ע״ב.
,@44קלב,ומשחרב בית המקדש אין לנו כפרה בחטאת כי אם בתשובה וחרטה ובתענית ובמלקות. זה הביא הרב בעל שבלי הלקט כתב יד בשמו וז״ל סי׳ ס׳ ובלקח טוב מצאתי משחרב ביהמ״ק אין לנו כפרה כו׳ והואהביאמר שלפנינו. עיין במבוא בראש הספר.<br>קלב. וכן רקק מים. שבת ק׳ ע״ב.
,@44קלג,וכמה רקק מים. במשנה שם.
,@44קלד,ספינות קטנות קשורות. במשנה שם ליתא מלת ״קטנות״.
,@44קלה,ותנן יציאות השבת שתים. שבת ב׳ ע״א.
,@44קלו,ותנו רבנן ארבע רשויות. שבת ו׳ ע״א.
,@44קלז,"כרמלית פי׳ רך מל. מנחות ס״ו ע״ב, ועי׳ תוס׳ שבת ו׳ ע״א שהביא בשם הירושלמי (שבת פ״א ה״א) תני ר׳ חייא כרמלית רך מל אינו לא רשות היחיד ולא רשות הרבים אלא כרמלית וכן מובא בערוך ערך כרמלית."
,@44קלח,אלו אלפים אמה. מכילתא עירובין נ״א ע״א. ועיין רש״י עה״ת שכתוב וז״ל אלו אלפים אמה של תחום שבת ולא במפורש שאין תחומין אלא מדברי סופרים ועיקרו של מקרא על לוקטי המן נאמר.
,@44קלט,כדילפינן מקום ממקום. עירובין נ״א ע״א וע״ש ברש״י ד״ה מקום ממקום. ובשאלתות פ׳ בשלח אות מ״ח.
,@44קמ,וניסה מניסה. וכן להלן וחוץ מחוץ וכן ואת פאת נגב אלפים באמה הוספתי:
,@44קמא,"וכתיב אל מקום הרוצח אשר ינוס שמה. וכן הוא בכ״י פ״ב וכ״י פלארענץ, וצ״ל ושמתי לך מקום אשר ינוס שמה."
,@44קמב,וישב בגבול מקלטו אשר ינוס שמה. וכ״ה בכ״י פ״ב ופלארענץ במקרא כתוב והשיבו אותו העדה אל עיר מקלטו אשר נס שמה.
,@44קמג,לגבול עיר מקלטו. וכ״ה בכ״י פ״ב ופלארענץ ובקרא את גבול עיר מקלטו.
,@44קמד,מחוץ שבאותו פסוק. דכתיב מחוץ לגבול עיר מקלטו.
,@44קמה,תנן התם. עירובין מ״א ע״ב.
,@44קמו,דורשי רשומות אמרו. מכילתא שם פ״ה וילקוט רמז רס״א.
,@44קמז,אבל עד שבאו. הוספת רבינו.
,@44קמח,"ר׳ יהושע אומר. מכילתא וילקוט שם. ועיין יומא ע״ה ע״א, וברש״י שם, וברש״י עה״ת."
,@44קמט,ר׳ יוסי אומר. מכילתא וילקוט.
,@44קנ,כיצד. מכילתא ויומא שם.
,@44קנא,במס׳ יומא. ע״ה ע״א.
,@44קנב,ר׳ יהושע. מכילתא.
,@44קנג,"כעין איסקריטון. בכ״י פ״ב בטעות אסקריסי וצ״ל אסקריטי כמו שהוא בכ״י פלארענץ. ובמכילתא כלפס וכעין אסקריטי, ובילקוט כאילפס וכעין אסקרטון, ואלפס ולפס הכל אחד, עיין ערוך אלפס. ואסקריטון היא מלה יונית........... מין חלה נאפה על גחלים או במחבת בלי שמן, וכן בת״א כאסקרטון בדבש."
,@44קנד,מנין חל״ה. עיין כלבו ה׳ חמץ ומצה מה שהביא בשם הר״ש ז״ל.
,@44קנה,לפי שצנצנת המן כו׳. יומא נ״ב ע״ב אדר״נ פמ״א.
,@44קנו,ויאמר המלך לכהנים המבינים בעם. וכן מובא בכ״י פ״ב וכ״י פלארענץ. ובמקרא כתוב ויאמר ללוים המבינים לכל ישראל הקדושים לה׳.
,@44קנז,תנו לכם את ארון ברית ה׳. וכ״ה בכ״י פ״ב ופלארענץ ובקרא תנו את ארון הקדש וגו׳.
,@44קנח,פי אין לכם משא בכתף. וכן בכ״י הנ״ל ובקרא ליתא למלת ״כי״.
,@44קנט,"ועתה עבדו את ה׳ בכל לבבכם. במקרא עתה עבדו את ה׳ אלהיכם, והמלות ״בכל לבבכם״ ליתא בקרא."
,@44קס,ואמר ר׳ אליעזר. יומא שם.
,@44קסא,אתיא דורות דורות. בגמרא שם איתא לפני זה אתיא שמה שמה.
,@44קסב,כתיב במקלו. עיין ברש״י בגמרא שם.
,@44קסג,"וזה אחת מעשרה דברים. מכילתא שם, וילקוט שם, אבות פ״ה מ״ו ופסחים נ״ד, ספרי ברכה סי׳ שנ״ה."
,@44קסד,איני יודע ממה היתה. מכילתא וילקוט.
,@44קסה,דבר שהוא צונן מצין מחבירו. בכ״י פלארענץ ובמכילתא וילקוט דבר שהוא מציץ מחבירו ונרשם בצד הילקוט מציץ פי׳ בולע.
,@44קסו,ולא עוד. הוספת רבינו.<br>קסו. וכן היין. עיין תענית ז׳ ע״א.
,@44קסז,א״ר אלעזר. מכילתא וילקוט ורש״י עה״ת.
,@44קסח,את משה. וכן בכ״י פ״ב פלארענץ. ובמקרא כתיב אל משה.
,@44קסט,וכי ארבעים שנה. קדושין ל״ח ע״א ורש״י עה״ת.
,@44קע,ורבותינו אמרו. קידושין שם.
,@44קעא,ר׳ יהושע אומר. מכילתא.
,@44קעב,דכתיב וישבות המן. עיין תוס׳ קידושין שם ד״ה ובני ישראל.
,@44קעג,"ואם תאמר הא כתיב בפרשת אלה מסעי. בכ״י פלארענץ מצאתי נוסחא אחרת ואם תאמר הא כתיב בפרשת אלה מסעי ממחרת הפסח יצאו בני ישראל והוא בחמשה עשר הבן עיקר הפסוק מה כתיב ויסעו מרעמסס בחודש הראשון בארבעה עשר יום לחודש הראשון וכי בארבעה עשר יצאו והלא אכלו את פסחיהן בתוך מצרים וכתיב ואתם לא תצאו איש מפתח ביתו עד בקר אלא לפי שהיו מתקנים עצמם לצאת מעלה עליהם הכתוב כאילו יצאו, והם לא נסעו עד חמשה עשר וממחרתו שהוא יום ששה עשר יצאו כולם."
,@44קעד,אחד משבעת רבעים. מכילתא וע״ש.
@99יז,@44א,"שרפו ידיהן מן המצות. עיין בכורות ה׳ ע״ב. רי״א שריפו עצמן מדברי תורה. ועיין מכילתא פ׳ ויבא עמלק פ״א. ופסיקתא זכור דף כ״א ע״א ברפידים ע״י שריפו ידיהם מן התורה ומן המצות וע״ש בהערה ג׳ שהעירותי שדורש נוטריקון רפידים רפה ידים וכ״ה בש״ס בכורות ה׳ ע״ב סנהדרין ק״ו ע״א וע״ש בפי׳ רש״י ד״ה מפני. ר״י אומר שרפו עצמן מדברי תורה וכה״א לא הפנו אבות על בנים מרפיון ידים וכ״ה בתנחומא ובמכילתא בשלח. וע״פ הפסיקתא יסד הפייטן ביוצר לפ׳ זכור: תמימים בעודם בסיו רפודים, קפצו ידם רפות ברפידים."
,@44ב,"לפיכך בא עליהם שונא. מכילתא פ״ו, וילקוט שם."
,@44ג,עברו על שורת הדין. מכילתא וילקוט.
,@44ד,אמר להם. שם.
,@44ה,השוו בהמתן לגופן. שם.
,@44ו,אמר לפניו. שם.
,@44ז,"עבור על פשעיהם, עבור על דבריהם. במכילתא מובא בשם ר׳ נחמי׳ עבור על חטא שלהם וזה שהביא רבינו עבור על פשעים. ושם עבור על דבריהם הוא מאמר בפני עצמו, ועיין בשמ״ר פכ״ו מהו עבור א״ל עבור על דבריהם ר׳ מאיר אומר כו׳, ר׳ יהודה אומר עבור על חטייא שלהם, ור׳ נחמי׳ אומר כו׳."
,@44ח,"להיות לך לעדות. מכילתא וילקוט, שמ״ר פכ״ו, ורש״י עה״ת."
,@44ט,שלא יאמרו מטה של פורעניות. שם.
,@44י,בעוזא. בקרא בעזה בה״א.
,@44יא,ויברך ה׳ את בית עובד אדום. וכן מובא בכ״י פ״ב ופלארענץ ובילקוט. ובמקרא כתוב ויברך ה׳ את עובד אדום ואת כל ביתו.
,@44יב,"אמר לו הקב״ה. מכילתא וילקוט רמז רס״ב, וכן תרגום יב״ע האנא קאים קדמך תמן באתרא דתחמי רושם ריגלא בחורב ותמחי ביה בטניר חוטרך כו׳."
,@44יג,ר׳ אלעזר המודעי. מכילתא וילקוט ושם מובא גם דעת ר׳ יהושע משה קראו מסה ומריבה.
,@44יד,המקום קוראו. דרש כאילו כתיב ויקרא המקום שם מסה ומריבה.
,@44טו,"מיכן לב״ד הגדול. כ״ה גם במכילתא וילקוט, ובכ״י פ״ב הגי׳ מכאן לשם הגדול שהוא קרוי מקום וכן הגאון בעל איפת צדק הגיה במכילתא מכאן שהקב״ה קרוי מקום."
,@44טז,"ר׳ אליעזר אומר. מכילתא, ומובא שם גם דברי ר׳ יהושע, ועיין פסיקתא פסקא זכור דף כ״ח ע״א ובהערה קכ״ח והבאתי שם את דברי המכילתא, ובשמ״ר פכ״ו מובא כמו שהוא בפסיקתא."
,@44יז,ר׳ אליעזר אומר שבא בגלוי פנים. מכילתא פרשת ויבא עמלק פרשה א׳ וע״ש. וילקוט סוף רמז רס״ב.
,@44יח,על שרפו ידיהם מן המצות. עיין פסוק א׳ ובהערה א׳.
,@44יט,"וכן איוב אומר. עיין מכילתא שם ריש פרשה א׳, וילקוט שם, ר׳ יהושע ור׳ אלעזר בן חסמא אומר ומובא בתנחומא בשלח."
,@44כ,שבא בעצה. מכילתא וילקוט בשם ר׳ יוסי בן חלפתא.
,@44כא,ד״א מה ראה עמלק. זה ליתא במכילתא ועיין ביב״ע מן בגלל מצותא דהוה ביני עשו וביני יעקב אתא ואגח קרבא עם ישראל ברפידים.
,@44כב,ולפי שנתגדל אליפז עם איוב. עיין דברים רבה פ״ב.
,@44כג,עם לק. פסיקתא פסקא זכור דף כ״ו ע״ב.
,@44כד,"לא אמר לו בחר לי. מכילתא וילקוט רמז רס״ד, ורש״י עה״ת."
,@44כה,"היינו דתנן. אבות פ״ד מי״ב ואיתא באדר״נ פכ״ז מנין שיהא כבוד תלמידו חביב עליו ככבוד חבירו, ילמדו כל אדם ממשה רבינו שאמר ליהושע בחר לנו אנשים בחר לי לא נאמר אלא בחר לנו מלמד שעשאהו כמותו אע״פ שהוא רבו ויהושע תלמידו."
,@44כו,ומניו שיהא כבוד חבירך. מכילתא ואדר״נ פכ״ז ע״ש.
,@44כז,ומנין למורא רבך. מכילתא ואדר״נ שם.
,@44כח,"ר׳ יהושע אומר בחר לנו אנשים גבורים ויראי חטא. הרכיב מאמר ר׳ יהושע ור׳ אלעזר המודעי יחד כי במכילתא שם וילקוט רמז רס״ד מובא בשם ר׳ אלעזר המודעי בחר לנו יראי חטא, וגם רש״י הביא גבורים ויראי חטא, וכן ביב״ע בחר לנא גוברין גיברין ותקיפין בפקודיא."
,@44כט,ר׳ יהושע אומר צא מתחת הענן. מכילתא וילקוט וכן ביב״ע ופוק מתחות ענני יקרא.
,@44ל,"מעותד ועומד. מכילתא ולדעתי היה פה הגי׳ במכילתא ״איטימוס״ והמעתיקים. השמיטו המלה הזאת והציגו ״מעותד ועומד״, עיין פסיקתא זכור הערה י״ב ופסקא החודש הערה ק״ח."
,@44לא,ר׳ אלעזר המודעי. מכילתא שם וילקוט רמז רס״ד.
,@44לב,ראש אלו מעשה אבות. מכילתא.
,@44לג,איסי בן יהודה. מכילתא.
,@44לד,"מפורש במס׳ יומא. נ״ב ע״ב וע״ש בתוס׳ ד״ה שאת ובהגהת הרי״ב שם. והתימ׳ שלא הביא ראיה מהמכילתא. ומה שסיים רבינו ״מפורש במס׳ יומא״ בגמרא לא נתפרש רק במכילתא עיי״ש וכן נשנה המאמר הזה בב״ר פ״פ, ירושלמי ע״ז פ״ב ה״ז, חזית פ׳ כי טובים, ותנחומא סוף בשלח."
,@44לה,מה שנתפקד. מכילתא וילקוט סוף רמז רכ״ד.
,@44לו,"להזכיר מעשה אבות ואמהות. מכילתא ועיין פסיקתא זכור דף כ״א ע״ב אנכי נצב על ראש, אני מזכיר זכות אבות העולם, שנאמר כי מראש צורים אראנו. הגבעה, אני מזכיר זכות אמהות שנאמר ומגבעות אשורנו, והעירותי שם בהערה י״ד שמזה יופיע לנו אור בהיר על פני מאמר המכילתא פ׳ בשלח ומשה ואהרן וחור לענין שאמרנו להזכיר מעשה אבות ומעשה אמהות שנאמר כי מראש צורים אראנו ומגבעות אשורנו ע״כ והכוונה על סיפא דקרא עלו ראש הגבעה כדרך המדרשים שדורשים סיפא דקרא ומביאים רק הרישא, ומ״ש ״לענין שאמרנו״ כוונתו כי בהתחלת המאמר על הכתוב אנכי נצב על ראש הגבעה (שמות יז ט) דרש במכילתא שם ראש אלו מעשה אבות גבעה אלו מעשה אמהות, ואח״כ בפסוק עלו ראש הגבעה לא רצה להכפיל דבריו וציין ״לענין שאמרנו״ ר״ל על הכתוב ראש הגבעה, ולזה המאמר כוון רש״י (במדבר כט ט) שסיים ע״י אבות ואמהות. ובעל שפתי חכמים שם אות ח׳ כתב אבות קרוים צורים ואמהות קרויות גבעות, לא ראה דברי המכילתא שהדרש תסוב על ראש וגבעה לא על צורים וגבעה."
,@44לז,"וכי ידיו של משה כו׳. הוא לשון המשנה ר״ה כ״ט ע״א. ותנחומא סוף בשלח. ובמכילתא הגי׳ וכי ידו של משה מגברות ישראל, או ידיו שוברות עמלק, ובכ״י פ״ב הגי׳ וכי ידיו של משה שוברות מלחמה או נוצחות מלחמה, ובכ״י פלארענץ וכי ידיו עושות מלחמה או שוברות מלחמה."
,@44לח,מפורש במס׳ ר״ה. דף כ״ט ע״א במשנה.
,@44לט,"כאדם שתלוים לו שני בדים שלמים בשתי זרועותיו. במכילתא יקרו ידיו של משה באותה שעה כאדם שתלוין לו כדין של מים, ובילקוט רמז רס״ה כאדם שתלוין בידיו שני כדי מים, ובתנחומא הגי׳ שלשה כדי מים, והנוסחא שלפנינו שני בדים יותר נכונה ודרש כבדים כבדים שפי׳ מוטות."
,@44מ,"וכי לא היה לו למשה כסת. מכילתא, ותענית י״א ע״א, ותנחומא."
,@44מא,"אלא מכאן בזמן שהצבור בצער שלא יאמר אדם כו׳. הוא לשון רבינו ובגמרא תענית שם איתא אלא כך אמר משה הואיל וישראל שרוין בצער אף אני אהיה עמהם בצער, ובמכילתא לפנינו וכי לא היה לו למשה כר אחד או כסת אחד שיניח תחתיו אלא אמר משה וכו׳. יצא המעתיק במלת ״וכו׳״ ידי חובתו וסמך על מאמרם בתענית שהבאתי, ודברי התנחומא בזה נובעים מהמכילתא כאשר העתיק המאמר הזה וראה המסדר מלת וכו׳ הוסיף בעצמו סיום המאמר ״אלא ללמדך שהיו שרוים בתענית צבור״ אולם מה שייך זה שהיו שרוים בתענית צבור על ויקחו אבן וישימו תחתיו, וברור שצ״ל ללמדך שהיו שרוים בצער ואמר משה אף אני אהיה עמהם בצער, או כמו שהביא רש״י עה״ת ולא ישב על כר וכסת אמר ישראל שרוין בצער אף אני אהיה עמהם בצער."
,@44מב,"שהיה אהרן. מכילתא וכ״ה בילקוט, ולפנינו במכילתא בטעות שהיה אהרן מזכיר מעשה יהודה וחור מעשה לוי, וצ״ל כמו שהביא המחבר, וכן תיקן הגאון בעל איפת צדק, ועיין מאיר עין אות ס״ח."
,@44מג,"מיכן שאין פחות. מכילתא וילקוט ותנחומא, וכן בפסיקתא פסקא זכור דף כ״ב ע״א ומשה ואהרן וחור עלו מכאן לשלשה שצריכין לירד לפני התיבה, שלית צבור ושנים מסייעין, והעירותי שם בהערה י״ז שכן איתא בפדר״א פמ״ד ומשה ואהרן וחור מכאן אתה למד ששלית צבור אסור להתפלל אם אין שם שניים עומדים ובמכילתא ותנחומא בשלח הנוסחא מכאן אמרו אין פוחתין משלשה בני אדם עוברין לפני התיבה בתענית צבור. ובכ״י פלארענץ הגי׳ מכאן שאין פוחתין משלשה בני אדם עומדין בתענית צבור לפני התיבה. וזה מובא ברוקח סי׳ ר״ג בשם המכילתא, ובתוס׳ ב״מ פ״ו ע״א ד״ה אוקמינהו, ובהרא״ש מגילה ריש פ״ק, ובטעות נרשם שם במס׳ תענית כמו שהתעורר שם הרב בעל קרבן נתנאל אות ד׳, וכן מובא במרדכי יומא בשם פדר״א, ובטא״ח הל׳ תענית סי׳ תקס״ו הביא דין זה בשם המדרש ולא ציין מקומו, וכ״ה בש״ע או״ח סי׳ תקס״ו סעיף ז׳, ולזה המאמר כוון רש״י בפי׳ עה״ת."
,@44מד,ידיו לשון ריבוי. כן הוספתי כמו שהוא בכ״י פ״ב וכ״י פלארענץ.
,@44מה,אלא אמר משה. עיין מכילתא וילקוט רמז רס״ה.
,@44מו,ד״א ויהי ידיו אמונה שב׳ ידיו עד סוף המאמר אמונה בלשון יחיד ליתא בכ״י פלארענץ.
,@44מז,לפי שכל המלכים. מכילתא וילקוט שם.
,@44מח,לפי שהיו בתענית. הוא מאמר ר׳ יהושע במכילתא שם. וכן ביב״ע והואה ידוי פריסן בהימנותא בצלו וצומא עד מטמוע שמשא.<br>מח. מיכן אמרו. תענית י״ב ע״א.
,@44מט,שהיה מכה בהם. עי׳ מכילתא וילקוט ורש״י עה״ת.
,@44נ,"לרבות אשתו ובניו. במכילתא וילקוט הגי׳ עמלק כמשמעו, ואת עמו ואת לרבות אשתו ובניו, עמו אלו חיילות שעמו, וכשהוא אומר ואת אלו חיילים שעם בניו."
,@44נא,"שהיה מתיז ראשיהם בחרב. מכילתא על ויחלוש יהושע מובא בשם ר׳ יהושע ירד וחתך ראשי גבורים שעמו, וכן הוא בתנחומא סוף בשלח וברש״י עה״ת."
,@44נב,"מפורש במס׳ מגילה. דף ז׳ ע״א, ועיין מכילתא פרשה ב׳. ובמקום זה מה שכתוב בנביאים צ״ל זכרון מה שכתוב בנביאים."
,@44נג,רמז רמז לו. עיין מכילתא ורש״י עה״ת.
,@44נד,ובאותו יום נמשח יהושע. מכילתא בשם ר׳ יהושע וילקוט רמז רס״ו.
,@44נה,מחה בעוה״ז. מכילתא.
,@44נו,זקנים הראשונים. מכילתא ריש פ״ב על הכתוב ויאמר ה׳ אל משה וילקוט רמז רס״ה.
,@44נז,זה המן. מכילתא בפ׳ כי מחה אמחה.
,@44נח,ר׳ יהושע אומר משה קראו נסי אמר משה כו׳. במכילתא מתחיל אמר משה והמלות ר׳ יהושע אומר משה קראו נסי ליתא. ובילקוט רמז רס״ז הגי׳ ר׳ אלעזר המודעי אומר אמר משה כו׳.
,@44נט,מרנא ורבנא טוביהו כו׳. בכ״י פלארענץ כתוב טוביהו בריבי אליעזר זצ״ל אמר ועיין במבוא.
,@44ס,כל זמן שהרשעים בעולם. פסיקתא זכור כ״ט ע״א ופסיקתא רבתי פי״ב סי׳ ט׳ וילקוט בשלח רמז רס״ח בשם הפסיקתא ותנחומא סוף תצא ורש״י עה״ת ועי׳ בפסיקתא שם בהערה קנ״ב. ועפ״י הפסיקתא יסד הפייטן בפיוט פ׳ זכור אלהים אל דמי לך. כסא שלם ושם שלם מכינים. ולזה המאמר כוונו התוס׳ ברכות ג׳ ע״א ד״ה ועונין.
,@44סא,ר׳ אלעזר המודעי. מכילתא שם.
,@44סב,ר׳ אליעזר. שם ופסיקתא פסקא זכור דף כ״ח ע״ב וע״ש בהערה קמ״א קמ״ב ואין להכפיל הדברים.
,@44סג,ויאמר אליו דמך על ראשך. בפסיקתא שם דמיך כתיב הרבה דמים שפכת בנוב עיר הכהנים וע״ש בהערה קמ״ג.
,@44סד,"מדורו של משה. הוא מאמר ר׳ אלעזר המודעי במכילתא, ובפסיקתא שם דף כ״ט ע״א הוא בשם ר׳ אליעזר וע״ש בהערה קמ״ו."
,@44סה,"ר׳ אליעזר אומר לדורו של משיח. במכילתא שם סיים שהם ג׳ דורות, ועי׳ בפסיקתא שם ר׳ יוסי הגלילי אומר מדורו של מרדכי ואסתר עד דורו של משיח שהוא ג׳ דורות ומנין לדורו של משיח שהוא ג׳ דורות שנאמר ייראוך עם שמש ולפני ירח דור דורים, דור חד דורים שנים הא תלתא, ויב״ע שמות י״ז ט״ז תרגם וישיצי יתהון לתלתי דריא מדרא דעלמא דין ומדרא דמשיחא ומדרא דאתי, תרגם עפ״י ר״א ור״י, ועי׳ סנהדרין צ״ט ע״א:"
@99יח,@44א,"מה שמועה שמע ובא. מכילתא ריש יתרו פ״א, ילקוט רמז רס״ח, ורש״י עה״ת, וס׳ והזהיר דף ל״ג ע״ב, ועי׳ זבחים קי״ו ע״א."
,@44ב,"שבעה שמות. מכילתא ורש״י עה״ת, שמ״ר ותנחומא יתרו, ספרי במדבר סי׳ ע״ב, ילקוט שמות רמז קס״ט."
,@44ג,חבר שנעשה חבר למקום. כן הוספתי עפ״י המכילתא וחסר גם בכ״י פ״ב וכ״י פלארענץ.
,@44ד,"שפלטו אל מע״ז. כן הוא בילקוט, ובמכילתא הגי׳ שנפטר מע״ז, ועי׳ ערוך ערך פט ב׳ שהביא וז״ל בילמדנו ויאמר משה לחובב פוטיאל שהאיר במעשים טובים שאת אומר ביונית פוטיא, פי׳ נר. וזה לא נמצא לפנינו בתנחומא הנדפס."
,@44ה,"בתחלה. במכילתא הוא מאמר בפני עצמו, ד״א וישמע יתרו מתחלה לא היו קוראים אותו אלא יתר כו׳."
,@44ו,"נקרא עפרן. עי׳ ברש״י עה״ת, ובמכילתא סיים עפרן כתיב, ר״ל חסר."
,@44ז,וכן ביהונדב נקרא יונדב. הכוונה יונדב בן שמעה (ש״ב יג ג) ומפורש במכילתא שמתחלה היו קוראין אותו יהונדב וכשבא לאותו מעשה פחתו לו אות אחת ונקרא יונדב כי בודאי יהונדב היה שמו כדכתיב ויאמר לו יהונדב (שם שם ה) רק הכתוב אומר ושמו יונדב שפחתו אות אחת משמו.
,@44ח,מיכן שלא יתחבר. מכילתא שם ואדר״נ פ״ט.
,@44ט,ר׳ יהושע. כן תקנתי וכ״ה לנכון במכילתא ובילקוט.
,@44י,ר׳ אלעזר המודעי. שם.
,@44יא,בתחלה הי׳ משה. שם.
,@44יב,שקול משה. מכילתא וילקוט ורש״י עה״ת.
,@44יג,ר׳ יהושע. מכילתא וילקוט.
,@44יד,ר׳ אלעזר המודעי. שם.
,@44טו,שכיון שאמר לו הקב״ה. שם ורש״י עה״ת.
,@44טז,ר׳ יהושע. מכילתא.
,@44יז,ר׳ אלעזר המודעי אומר נכריה בדת. עיין מכילתא.
,@44יח,ר׳ יהושע בן קרחה. שם.
,@44יט,לא אמר ושם השני. עיין פסיקתא פרה דף מ׳ ע״א ובהערה ק״פ.
,@44כ,נדמה לו המלאך. מכילתא שם.
,@44כא,בניו של משה. מכילתא וילקוט.
,@44כב,ואע״פ שהניח. עי׳ מכילתא וילקוט ורש״י עה״ת.
,@44כג,לא מקומו של אדם מכבדו. תענית כ״א מ״ב. ומכילתא דבחדש פ״ג ומובא בפירש״י ביצה ה׳ ע״ב ד״ה מכדי.
,@44כד,"ר׳ יהושע כו׳ ר׳ אליעזר כו׳. מכילתא וילקוט. ובס׳ והזהיר דף ל״ה ע״א, הביא מי אמר לו למשה, כתב פיטקה וקשרה בחץ, וירה והלכה החץ לפני משה."
,@44כה,אם תעשה בגיני. מכילתא וילקוט ורש״י עה״ת.
,@44כו,"מיכן אמרו. מכילתא וילקוט, סנהדרין ק״ז ע״ב סוטה מ״ז ע״א. ועי׳ בהגהות הגר״א ז״ל מובא במדות סופרים במכילתא שם. וגי׳ רבינו היתה כהגהתו שם."
,@44כז,מיכן שחייב אדם להיות נוהג בחמיו כבוד. במכילתא הגי׳ מכאן אמרו שיהיה האדם מוכן לכבוד חמיו ובילקוט הגי׳ מכאן אמרו שיהא האדם נוהג בכבוד חמיו ועיין במאיר עין אות מ״ח והביא בשם ילקוט שמואל רמז קל״ג שמביא בשם שוחר טוב ואבי ראה גם ראה מכאן שחייב אדם בכבוד חמיו ככבוד אביו וע״ש.
,@44כח,"מיכן אמרו לעולם יקדים אדם שלום. זה ליתא במכילתא שם, ועיין ברכות י״ז ע״א לעולם יהא אדם מרבה שלום עם אחיו כו׳ ואפילו עם נכרי בשוק אמרו עליו על ריב״ז שלא הקדימו אדם שלום מעולם אפילו נכרי בשוק. ובמשנה אבות פ״ד מט״ו הוי מקדים בשלום כל אדם."
,@44כט,זה בית המדרש. מכילתא ודרשו כן מדכתיב בה״א הידיעה וכן בתרגום יב״ע ואתו למשכן בית אולפנא.
,@44ל,כדי למשכו. מכילתא וילקוט ועי׳ רש״י עה״ת.
,@44לא,במצרים ועל הים. מכילתא וילקוט.
,@44לב,ר׳ יהושע. שם.
,@44לג,במס׳ יומא. דף ע״ה ע״א.
,@44לד,"כמו שמפורט בהגדת איכה האשה שנתנה בנה ללמדו מיני תבשילין. כוונתו למאמרם באיכה רבתי פ״ג על הכתוב ותזנח משלום נפשי. וכן נשנה בקה״ר ט״א פ׳ כל הדברים יגעים. מעשה באשה אחת בקיסרין שהוליכה את בנה אצל נחתום אחד אמרה לו למד את בני אומנות, א״ל ימתין אצלי חמשה שנים ואני מלמדו ת״ק מינין בחטה ובקה״ר שם סיים ישב אצלו ה׳ שנים ולמדו ת״ק מיני בחטה ואמר לה ישב אצלי ה׳ שנים אחרים ואני מלמדו אלף מינין בחטה. ובאיכה רבתי נשמט זה משגגת המעתיק והיה ג״כ לפני רבינו במדרש איכה ממה שסיים ״ועוד ת״ק כו׳״."
,@44לה,ר׳ אלעזר המודעי. מכילתא וילקוט סוף רמז רס״ח.
,@44לו,זכה יתרו. מכילתא וילקוט שם ועיין סנהדרין צ״ד ע״א תני משוס ר׳ פפייס גנאי הוא למשה וששים רבוא כו׳.
,@44לז,לפיכך זכו בני בניו וישבו סנהדרין בלשכת הגזית. ובכ״י פלארענץ לפיכך זכו בני בניו וישבו בלשכת הגזית. והמלה ״סנהדרין״ ליתא שם. ואולי הוא הוספה מהמעתיק לציין שהוא בגמרא סנהדרין ואח״כ הובא פנימה. ועיין סנהדרין ק״ד ע״א ק״ו ע״א ובפסיקתא זכור דף כ״ב ע״א מה שכרו זכו בניו לישב בלשכת הגזית ולהמנות עם ישראל שנאמר יושבי יעבץ תרעתים שמעתים סוכתים המה הקינים וגו׳ (דה״א ב נה) וע״ש בהערה כ׳ מה שהעירותי שם.
,@44לח,"התנין הגדול. במכילתא מיד פרעה מיד התנין הגדול כענין שנאמר התנין הגדול הרובץ בתוך יאוריו וגו׳ (יחזקאל כט). ובילקוט סוף רמז רס״ח מיד פרעה, לא מיד פרעה אלא מיד התנין הגדול."
,@44לט,עד כאן לא הודה. מכילתא.
,@44מ,"מגיד. מכילתא וילקוט רמז רס״ט ורש״י עה״ת. ועי׳ תנחומא למה אמר יתרו ברוך ה, אמר יתרו לא הנחתי אליל בעולם שלא עבדתיה ולא מצאתי אלוה כאלהי ישראל כו׳ ובכ״י פלארענץ הגי׳ כי גדול ה׳ מכל האלהים מתחלה לא היה עבד יכול לברוח ממצרים ועכשיו הוציא ששים רבוא בני אדם לכך נאמר כי גדול ה׳ מכל האלהים מגיד וכו׳ וא״כ חסר לפנינו שהשמיט המעתיק מן מכל האלהים עד מכל האלהים."
,@44מא,בקדרה שבשלו. סוטה י״א ע״א ואמרו שם מאי משמע דהאי זדו לישנא דקדירה הוא דכתיב ויזד יעקב נזיד וכן הביא רש״י עה״ת.
,@44מב,עד עכשיו. מכילתא וילקוט רמז ר״ע.
,@44מג,ומשה עצמו היכן היה. מכילתא וילקוט שם ובס׳ והזהיר דף ל״ה ע״א וכן תרגם יב״ע ומשה הוה קאים ומשמש קדמיהון.
,@44מד,והדרש הזה דרש ר׳ יצחק. רבינו קצר בלשונו ומובא במכילתא שם ובס׳ והזהיר באריכות.
