"id","type","title","text","perek_id","halacha_num","content_id","match_id"
2123,15,לֹא יְכַסֶּה בּוֹ אֶת כֻּלָּהּ מִפְּנֵי שֶׁנַּעֲשֶׂה אֹהֶל,"שהבגד פרוס לרוחב חלל החבית ומאהיל עליו (אמנם במכסה עץ או מתכת מותר, שאינו דומה לאוהל — אורה ושמחה). ",160,33,507,
2124,15,אֲבָל מְכַסֶּה הוּא מִקְצָת פִּיהָ,שאין התכולה מוגנת על ידי כך.,160,33,507,
2125,15,הַמְסַנֵּן בִּקְפִיפָה מִצְרִית,"שהותר לסנן בה משקים צלולים (ולא במשמרת, לעיל ח,יד, כא,יז).",160,33,507,
2126,15, לֹא יַגְבִּיהַּ קַרְקָעִית הַקְּפִיפָה מִן הַכְּלִי טֶפַח,שאף בזה מאהילה הקפיפה על הכלי.,160,33,507,
2127,15,הָעוֹשֶׂה נֶקֶב שֶׁהוּא עָשׂוּי לְהַכְנִיס וּלְהוֹצִיא, פתח שמיועד להוצאה ולהכנסה. ,161,1,508,
2128,15,לְהַכְנִיס הָאוֹרָה וּלְהוֹצִיא הַהֶבֶל, לתאורה ולאוורור.,161,1,508,
2129,15,הֲרֵי זֶה חַיָּב מִשּׁוּם מַכֶּה בְּפַטִּישׁ," דין חיוב המכה בפטיש הובא לעיל י,טז-יח (וראה שם הי""ד). ",161,1,508,
2130,15,אֲבָל פּוֹתְחִין נֶקֶב יָשָׁן, שהיה פתוח בעבר ונסתם. ,161,1,508,
2131,15,שֶׁאִם הָיָה לְמַטָּה מִן הַשְּׁמָרִים הֲרֵי זֶה עָשׂוּי לְחַזֵּק וְאָסוּר לְפָתְחוֹ, שבאופן זה פתיחת הנקב נחשבת כפתח חדש. ,161,1,508,
2132,15,מְגוּפָה, מכסה לפתח חבית. ,161,2,509,
2133,15,אֲבָל מִצִּדָּהּ אָסוּר, שכך היא הדרך בניקוב המגופה. ,161,2,509,
2134,15,גְּרוֹגָרוֹת, תאנים. ,161,2,509,
2135,15,וּבִלְבַד שֶׁלֹּא יִתְכַּוֵּן לַעֲשׂוֹת כְּלִי, אלא לפתיחתה בלבד. ,161,2,509,
2136,15,שֶׁאֵין כַּוָּנָתוֹ אֶלָּא לְהַרְאוֹת נְדִיבוּת לִבּוֹ, ואין כוונת המתיז ראש החבית לעשותה כלי.  ,161,2,509,
2137,15,אָסוּר לִסְתֹּם כָּל נֶקֶב, ואפילו לא היה נקב עשוי להכניס ולהוציא. ,161,3,510,
2138,15,וַאֲפִלּוּ בְּדָבָר שֶׁאֵינוֹ מִתְמָרֵחַ," איסור ממרח מובא לעיל יא,ו ולקמן הי""א.",161,3,510,
2139,15,וּמֻתָּר לְהַעֲרִים בְּדָבָר זֶה," שייראה כמניח בנקב החבית אוכל להצניעו, אף שמכוון לסתימת הנקב (עוד בעניין היתר הערמה בדבר האסור מדברי חכמים, ראה לעיל כב,טז, ובהלכות יום טוב ז,ח). ",161,3,510,
2140,15,כָּל דָּבָר שֶׁהוּא גְּמַר מְלָאכָה חַיָּב עָלָיו מִשּׁוּם מַכֶּה בְּפַטִּישׁ, שבגמר מלאכת הכנת כלי מתכות וכיוצא בזה נעשה שימוש בהכאת פטיש. ,161,4,511,
2141,15,הַגּוֹרֵד," המשייף (לעיל י,טז). ",161,4,511,
2142,15,אוֹ עַל הַלּוּחַ אַחַת כְּנֶגֶד אַחַת כְּדֶרֶךְ הַמְּשׁוֹרְרִים, דוגמה למקצב מסוים. ,161,4,511,
2143,15,אוֹ לְקַרְקֵשׁ אֶת הָאֱגוֹז, לקשקש באגוז כך שישמיע קול. ,161,4,511,
2144,15,אוֹ לְשַׂחֵק לוֹ בְּזוּג, לנענע פעמון לתינוק. ,161,4,511,
2145,15,אֵין מְסַפְּקִין," בהכאה על כלי (פה""מ ביצה ה,ב). ",161,5,512,
2146,15,וְאֵין מְטַפְּחִין, מחיאת כפיים.,161,5,512,
2147,15,וּלְסַפֵּק לְאַחַר יָדוֹ, בגב ידו.,161,5,512,
2148,15,אֵין שָׁטִין, אסור לשחות. ,161,5,512,
2149,15,שֶׁמָּא יְתַקֵּן חָבִית שֶׁל שַׁיָּטִין," כלי עזר לשחייה, מצוף. ",161,5,512,
2150,15,וְהוּא שֶׁתִּהְיֶה לָהּ שָׂפָה מֻקֶּפֶת שֶׁלֹּא יֵעָקֵר מִמֶּנָּה הַמַּיִם," שפת הברכה מוגבהת, ומונעת את יציאת המים ממנה.  ",161,5,512,
2151,15,אֵין חוֹתְכִין שְׁפוֹפֶרֶת שֶׁל קָנֶה, להתקינה לשמש כצינור שדרכו יוצא יין מהחבית. ,161,6,513,
2152,15,אַף עַל פִּי שֶׁאֵינָהּ מְתֻקֶּנֶת, עשויה בדיוק למידת הנקב. ,161,6,513,
2153,15,וְאָסוּר לְהַנִּיחַ עָלֶה שֶׁל הֲדַס וְכַיּוֹצֵא בּוֹ בְּתוֹךְ הַנֶּקֶב שֶׁל חָבִית, לקפלו כמעין מרזב. ,161,6,513,
2154,15,וְאֵין שׁוֹבְרִין אֶת הַחֶרֶס וְאֵין קוֹרְעִין אֶת הַנְּיָר," לתקנם לשימושים שונים (ראה גם הלכות יום טוב ד,ח). ",161,6,513,
2155,15,זְמוֹרָה שֶׁהִיא קְשׁוּרָה בְּטָפִיחַ, ענף גפן ארוך הקשור לכלי קטן. ,161,7,515,
2156,15,מְמַלְּאִין בָּהּ בְּשַׁבָּת, מותר לשאוב בעזרתה. ,161,7,515,
2157,15,לָחֹף, לשפשף ולנקות. ,161,7,515,
2158,15,בְּגַרְתְּקוֹן, חומר המשמש לצחצוח כלי כסף. ,161,7,515,
2159,15,אֲבָל חוֹפְפִין אוֹתָן בְּחוֹל וּבְנֶתֶר, חומרי ניקוי המשמשים לכל הכלים. ,161,7,515,
2160,15,וּלְפָסִין, סירים. ,161,7,515,
2161,15,מִפְּנֵי שֶׁהוּא כִּמְתַקֵּן," את אותם הכלים, ומכשיר אותם לשימוש. ",161,7,515,
2162,15,אֶלָּא אִם כֵּן הֱדִיחָן לֶאֱכֹל בָּהֶן סְעוּדָה אַחֶרֶת בְּאוֹתָהּ שַׁבָּת," שלא גזרו על כך חכמים משום צורך היום (מרכה""מ; וראה עוד לעיל כב,כב בהיתר קיפול בגד לצורך השבת). ",161,7,515,
2163,15,וְקִיתוֹנוֹת, קנקנים. ,161,7,515,
2164,15,שֶׁאֵין קֶבַע לִשְׁתִיָּה, ולכן הדחת הכוסות בכל עת היא לצורך השבת. ,161,7,515,
2165,15,אֲבָל מַצִּיעִין מִלֵּילֵי שַׁבָּת לְשַׁבָּת, הואיל והוא לצורך היום. ,161,7,515,
2166,15,מִפְּנֵי שֶׁהוּא כִּמְתַקֵּן כְּלִי, בכך שמטהרו. ,161,8,516,
2167,15,מִפְּנֵי שֶׁנִּרְאֶה כְּמֵקֵר," נראה שטובל במים כדי להתקרר, ולא מוכח שטובל לטהרתו. ",161,8,516,
2168,15,וְאֵין מַזִּין עָלָיו בְּשַׁבָּת," מי אפר פרה אדומה לטהרו מטומאת מת (ראה גם הלכות קרבן פסח ו,ו). ",161,8,516,
2169,15,וּמֻתָּר לְהַטְבִּיל אֶת הַמַּיִם הַטְּמֵאִים בְּשַׁבָּת, ונטהרים המים על ידי השקתם למי המקווה. ,161,8,516,
2170,15,נוֹתְנָן בִּכְלִי שֶׁאֵינוֹ מְקַבֵּל טֻמְאָה," לפי שאם ייתן אותם בכלי המקבל טומאה, ייטמא הכלי ויהיה אסור להטבילו בשבת. ",161,8,516,
2171,15,כְּגוֹן כְּלִי אֲבָנִים," הלכות כלים א,ו. ",161,8,516,
2172,15,וְאֵין מַגְבִּיהִין תְּרוּמוֹת וּמַעַשְׂרוֹת בְּשַׁבָּת," וראה עוד טעם לקמן הי""ד. ",161,9,517,
2173,15,מְעַבֵּד מֵאֲבוֹת מְלָאכוֹת הוּא," לעיל יא,ה-ו. ",161,10,518,
2174,15,לְפִיכָךְ לֹא יָסוּךְ אָדָם רַגְלוֹ בְּשֶׁמֶן וְהִיא בְּתוֹךְ הַמִּנְעָל, לפי שנראה כמרכך את העור. ,161,10,518,
2175,15,וּמִתְעַגֵּל, מתגלגל. ,161,10,518,
2176,15,קְטָבוּלְיָא, שטיח עור. ,161,10,518,
2177,15,אֲבָל בִּישָׁנִים מֻתָּר," שאין בסיכת עור ישן משום מעבד, שכבר הוא רך (ראה לעיל כב,יח). ",161,10,518,
2178,15,הַמְמָרֵחַ רְטִיָּה, המורח משחה על תחבושת. ,161,11,519,
2179,15,חַיָּב מִשּׁוּם מוֹחֵק," לעיל יא,ו. ",161,11,519,
2180,15,וַאֲפִלּוּ בְּשֻׁמָּן אֵין סוֹתְמִין אֶת הַנֶּקֶב, אף שאינו מתמרח. ,161,11,519,
2181,15,כּוֹתֵב מֵאֲבוֹת מְלָאכוֹת," לעיל יא,ט-יז. ",161,12,521,
2182,15,אָסוּר לִכְחֹל בַּפּוּךְ, לצייר בצבע סביב העיניים. ,161,12,521,
2183,15,וְאָסוּר לִלְווֹת וּלְהַלְווֹת גְּזֵרָה שֶׁמָּא יִכְתֹּב, שטר הלוואה. ,161,12,521,
2184,15,וְכֵן אָסוּר לִקְנוֹת וְלִמְכֹּר וְלִשְׂכֹּר וּלְהַשְׂכִּיר," ויש בזה גם איסור משום 'ממצוא חפצך' (ראה לקמן כד,ח). ",161,12,521,
2185,15,לִשְׁאֹל וּלְהַשְׁאִיל מֻתָּר, שאין בזה חשש שיבוא לכתוב. ,161,12,521,
2186,15,וּבִלְבַד שֶׁלֹּא יֹאמַר לוֹ הַלְוֵנִי,"שעדיין הדבר נחשב להשאלה, אף שיחזיר לו את תמורתו. ",161,12,521,
2187,15,בֵּין בְּמֹאזְנַיִם בֵּין שֶׁלֹּא בְּמֹאזְנַיִם," השווה הלכות יום טוב ד,כ. ",161,13,522,
2188,15,אֵין דָּנִין בְּשַׁבָּת, שמא יכתוב את פסק הדין. ,161,14,523,
2189,15,וְלֹא חוֹלְצִין," מחשש שיכתבו לה שטר חליצה (ראה הלכות ייבום וחליצה ד,כט-ל). ",161,14,523,
2190,15,וְלֹא מְיַבְּמִין," מחשש שיכתוב שטר כתובה (ראה שם ב,ב). ",161,14,523,
2191,15,וְלֹא מְקַדְּשִׁין," אישה (וראה הלכות אישות י,יד שאסור גם לשאת אישה בשבת). ",161,14,523,
2192,15,וְאֵין מַקְדִּישִׁין," חפץ או בהמה לצורך המקדש או הקרבת קרבן (ראה הלכות מעשה הקרבנות פרק יד, הלכות ערכין וחרמין פרקים ד-ו). ",161,14,523,
2193,15,וְלֹא מַעֲרִיכִין, הקדשת ערכו של אדם לפי הקצוב בתורה (ראה שם פרקים א-ג). ,161,14,523,
2194,15,וְלֹא מַחֲרִימִין, לומר שנכסיו חרם להקדש או לכהנים (ראה שם פרק ו). ,161,14,523,
2195,15,מִפְּנֵי שֶׁהוּא כְּמֶקַח וּמִמְכָּר, שיש כאן העברת בעלות להקדש. ,161,14,523,
2196,15,וְעוֹד מִפְּנֵי שֶׁהוּא כִּמְתַקֵּן אוֹתָן בְּשַׁבָּת," לעיל ה""ט. ",161,14,523,
2197,15,וְאֵין מְעַשְּׂרִין אֶת הַבְּהֵמָה, להפריש למעשר מדי שנה אחת מכל עשר מבהמותיו (ראה הלכות בכורות פרק ו). ,161,14,523,
2198,15,גְּזֵרָה שֶׁמָּא יִרְשֹׁם בַּסִּקְרָא," שבצורה זו מסמנים כל בהמה היוצאת עשירית מהדיר (שם ז,ב). ",161,14,523,
2199,15,וּמַקְדִּישׁ אָדָם פִּסְחוֹ בְּשַׁבָּת וַחֲגִיגָתוֹ בְּיוֹם טוֹב שֶׁזּוֹ מִצְוַת הַיּוֹם, לפי שקרבנות אלו קבועים לזמן זה. ,161,14,523,
2200,15,אֵין מְקַדְּשִׁין מֵי חַטָּאת," שנועדו לטהר טמא מת, וקידושם נעשה בנתינת אפר פרה אדומה במים שמולאו בכלי (הלכות פרה ו,א). ",161,14,523,
2201,15,בְּשׁוֹגֵג יֹאכַל מִמַּה שֶּׁתִּקֵּן בְּמֵזִיד לֹא יֹאכַל עַד מוֹצָאֵי שַׁבָּת," ראה לעיל ה""ח. ",161,15,525,
2202,15,תִּקֵּן אֶת הַפֵּרוֹת,והם נחשבים מעושרים.    ,161,15,525,
2203,15,הַדְּמַאי," פירות של עמי הארץ שלא ידוע אם הם מעושרים, ותיקנו חכמים להפריש מהם מספק (הלכות מעשר ט,א). ",161,15,525,
2204,15,הַוַּדַּאי, פירות שבוודאי אינם מעושרים. ,161,15,525,
2205,15,מִי שֶׁקָּרָא שֵׁם," ייחד את הפירות הנמצאים בצד מסוים לאותן התרומות, ובכך הפירות מתוקנים. ",161,16,526,
2206,15,לֹא יִטְּלֵם בְּשַׁבָּת," לצורך נתינתם לכהן או לעני, שנראה כמפריש תרומות ומעשרות בשבת. ",161,16,526,
2207,15,וּבִלְבַד שֶׁיּוֹדִיעַ לַכֹּהֵן וכו'," שאם לא יודיעם שאוכלים ממה שאמור להינתן להם, יחשבו שאוכלים משלו, ונמצא נהנה מתרומות ומעשרות (פה""מ דמאי ד,ה). ",161,16,526,
2208,15,לְהָפִיס וְלִשְׂחֹק בְּקֻבְיָא, לערוך הגרלה ולהטיל קובייה לזכייה בדברים מסוימים. ,161,17,527,
2209,15,וּמֵפִיס אָדָם עִם בָּנָיו וּבְנֵי בֵּיתוֹ עַל מָנָה גְּדוֹלָה כְּנֶגֶד מָנָה קְטַנָּה, רשאי להגריל בין בני משפחתו מנות שאינן בגודל שווה. ,161,17,527,
2210,15,מִפְּנֵי שֶׁאֵין מַקְפִּידִין, ולכן אין בזה משום מקח וממכר. ,161,17,527,
2211,15,חֶשְׁבּוֹנוֹת שֶׁאֵין בָּהֶן צֹרֶךְ מֻתָּר לְחַשְּׁבָן, שאין חשש שמא יכתוב. ,161,18,528,
2212,15,הַמְחַשֵּׁב אוֹתָן בְּשַׁבָּת כִּמְחַשֵּׁב אוֹתָן בַּחֹל," שאף בימות החול אין ראוי לעסוק בשיחה בטלה (הלכות דעות ב,ד), אך אין הדבר אסור. ומכל מקום אין להרבות בשיחה בטלה בשבת (לקמן כד,ד).  ",161,18,528,
2213,15,בְּשִׁטְרֵי הֶדְיוֹטוֹת," כתבים שאינם מכתבי הקודש ומפירושיהם (ראה פה""מ שבת כג,ב). ",161,19,529,
2214,15,פַּרְפְּרוֹתָיו, מיני מאכל המוכנים לסעודה. ,161,19,529,
2215,15,אֲבָל לֹא מִן הַכְּתָב," אם כתב לפני שבת את כמות האורחים והמנות, אסור לקרוא זאת בשבת. ",161,19,529,
2216,15,חֲקוּקִין עַל הַטַּבְלָה, חרוטים על לוח. ,161,19,529,
2217,15,בִּכְתָב הַמְהַלֵּךְ תַּחַת הַצּוּרָה וְתַחַת הַדְּיוֹקְנֵי, כתובות שמתחת לפסלים. ,161,19,529,
2218,15,אַף לִקְרוֹת בַּכְּתוּבִים בְּשַׁבָּת בִּשְׁעַת בֵּית הַמִּדְרָשׁ אָסוּר וכו'," אסור ללמוד בחלק התנ""ך הנקרא 'כתובים', בזמן הנועד לדרשת החכם (ראה לקמן ל,י, הלכות יום טוב ו,יט), שמא יקרא בו ויימנע מללכת לבית המדרש. ",161,19,529,
2219,15,לְחָצֵר אַחֶרֶת שֶׁבְּאוֹתוֹ הַמָּבוֹי, שהיו שתי החצרות פתוחות למבוי משותף. ,161,20,530,
2220,15,אַף עַל פִּי שֶׁעֵרְבוּ," אותן החצרות זו עם זו, על ידי שיתוף מבואות, להתיר טלטול בין החצרות שבמבוי (ראה הלכות עירובין פרק א). ",161,20,530,
2221,15,גְּזֵרָה שֶׁמָּא יְכַבֶּה הַדְּלֵקָה כְּדֵי שֶׁיַּצִּיל," והמכבה דלקה להצלת ממון חייב (לעיל יב,ד). ",161,20,530,
2222,15,שֶׁנִּמְצָא מִתְיָאֵשׁ מִן הַכֹּל וְאֵינוֹ בָּא לִידֵי כִּבּוּי," היות ויודע שלא יוכל להוציא את כל רכושו לחצר אחרת, הרי הוא משלים עם אובדנו, כך שאין לחשוש שיבוא לידי כיבוי הדלקה. ",161,20,530,
2223,15,וְאִם לֹא עֵרְבוּ אַף מְזוֹנוֹ וְכֵלָיו אֵינוֹ מַצִּיל, לפי שאין להוציא מחצר לחצר ללא עירוב. ,161,20,530,
2224,15,שָׁלֹשׁ סְעוּדוֹת," שחייב אדם לאכול שלוש סעודות בשבת (לקמן ל,ט). ",161,21,531,
2225,15,הָרָאוּי לָאָדָם לָאָדָם וְהָרָאוּי לַבְּהֵמָה לַבְּהֵמָה, מצילים את כל המזון הנצרך לאכילה בשבת לאנשים ולבהמות. ,161,21,531,
2226,15,וּמְעָרֶה וְחוֹזֵר וּמְמַלֵּא אוֹתוֹ שְׁנִיָּה," מציל בכלי אחד, מרוקן אותו, וחוזר להציל בו פעם נוספת. ",161,22,532,
2227,15,וְעִגּוּל שֶׁל דְּבֵלָה, גוש גדול של תאנים מיובשות.,161,23,533,
2228,15,וְכֵן אִם פָּרַשׂ טַלִּיתוֹ," בגד גדול, ונחשב כהצלה בכלי אחד. ",161,23,533,
2229,15,אָמַר לַאֲחֵרִים בֹּאוּ וְהַצִּילוּ לָכֶם וכו'," שהפקירם ונתן לאחרים רשות לקחת לעצמם, וכל אחד יכול להציל לעצמו מזון הראוי לו. ",161,24,534,
2230,15,וַהֲרֵי הוּא שֶׁל מַצִּיל," שכך הוא הדין במציל ממון שהתייאשו ממנו הבעלים (הלכות גזלה ו,א-ב). ",161,24,534,
2231,15,אִם לֹא רָצָה הַמַּצִּיל לְקַחְתּוֹ," שלא רצה המציל ליהנות מממון שהפקירו בעליו בעל כורחו, מעבר לתשלום עבור טרחתו להצלת הממון. ",161,24,534,
2232,15,וְאֵין זֶה שְׂכַר שַׁבָּת שֶׁהֲרֵי אֵין שָׁם מְלָאכָה וְלֹא אִסּוּר," אין זה נידון כשכר על מלאכה גמורה בשבת, שאסור ליהנות ממנו (לעיל ו,יז), שהרי לא התירו לעשות מלאכה להצלה זו. והואיל ואין כאן איסור בשכר עצמו, ניתן לשלמו כדרך שנעשה בהבלעת שכר המותר (לעיל ו,כה), וכאילו הוא ניתן בתמורה למה שהוצל (אורה ושמחה).  ",161,24,534,
2233,15,פַּת נְקִיָּה, לחם משובח. ,161,25,536,
2234,15,אֵינוֹ חוֹזֵר וּמַצִּיל פַּת שֶׁאֵינָהּ נְקִיָּה, הואיל וניכר שאין צורך שבת בהצלת לחם כזה. ,161,25,536,
2235,15,חוֹזֵר וּמַצִּיל פַּת נְקִיָּה, לפי שיש צורך שבת בהצלת פת משובחת וחשובה יותר. ,161,25,536,
2236,15,אֲבָל אֵינוֹ מַצִּיל בְּשַׁבָּת לְיוֹם הַכִּפּוּרִים," למזון שצריך במוצאי יום הכיפורים (כאשר חל ביום ראשון), שאין מצילים מן השבת ליום אחר. ",161,25,536,
2237,15,כְּיָכְלוֹ, כפי יכולתו. ,161,25,536,
2238,15,וַהֲרֵי הוּא שֶׁלּוֹ כְּמוֹ הַמַּאֲכָל," לעיל הכ""ד. ",161,25,536,
2239,15,כָּל כִּתְבֵי הַקֹּדֶשׁ," ספרי תורה, נביאים וכתובים. ",161,26,537,
2240,15,אַף עַל פִּי שֶׁלֹּא עֵרְבוּ," ואף שאסור לטלטל לשם מדברי חכמים, לצורך הצלת כתבי הקודש לא הצריכו חכמים עירוב למבוי. ",161,26,537,
2241,15,וּבִלְבַד שֶׁיִּהְיֶה לַמָּבוֹי שָׁלֹשׁ מְחִצּוֹת וְלֶחִי אֶחָד," כנדרש להיתר המבוי (לעיל יז,א-ב). ",161,26,537,
2242,15,כְּתוּבִין אַשּׁוּרִי," כתב הקודש המשמש לכתיבת ספרי התורה (ראה הלכות תפילין א,יט). ",161,26,537,
2243,15,וּבִלְשׁוֹן הַקֹּדֶשׁ, ולא בתרגום לעז. ,161,26,537,
2244,15,אֵין מַצִּילִין אוֹתָן וַאֲפִלּוּ הָיָה שָׁם עֵרוּב," מכיוון שאסור לקרוא בהם, אין היתר להצילם. ",161,26,537,
2245,15,וּבַחֹל אָסוּר לִקְרוֹת בָּהֶן," נראה כי מדובר כשכתובים על הקלף ובשרטוט ובדיו ככל כתבי הקודש, ואסור לקרוא בהם שמא יחליפום בספרים הכשרים (ראה אורה ושמחה). ",161,26,537,
2246,15,מַנִּיחָן בִּמְקוֹם הַתֹּרֶף," במקום שאינו שמור, שבו עשויים להתבלות מהר.",161,26,537,
2247,15,וְהֵן מִתְאַבְּדִין מֵאֵלֵיהֶן," אך אסור לעשות מעשה ולאבדם (ראה הלכות יסודי התורה ו,ח).  ",161,26,537,
2248,15,בְּסַם וּבְסִקְרָא, מיני צבעים שאינם דיו כתיבה הרגיל.,161,27,538,
2249,15,אַף עַל פִּי שֶׁאֵינוֹ כְּתָב שֶׁל קַיָּמָה," שאינו מתקיים לאורך זמן כדיו (ראה לעיל יא,טו). ",161,27,538,
2250,15,הַגִּלָּיוֹן שֶׁל סְפָרִים, השוליים שנשארים ללא כתב (ומדובר שנחתכו מן הספר או שנמחק הספר). ,161,27,538,
2251,15,הַבְּרָכוֹת, כיתוב של נוסח לשון הברכות. ,161,27,538,
2252,15,וְהַקְּמֵיעִין, קמיעות שכתובים בהם פסוקים לסגולה. ,161,27,538,
2253,15,שֶׁיֵּשׁ בּוֹ לְלַקֵּט שְׁמוֹנִים וַחֲמֵשׁ אוֹתִיּוֹת מִתּוֹךְ תֵּבוֹת שְׁלֵמוֹת," שנמחק רובו של הספר, אך נשארו בו מילים שלמות שבכולן יחד יש שמונים וחמש אותיות או יותר. ",161,28,539,
2254,15,וַאֲפִלּוּ בִּכְלָלָן יְגַר שָׂהֲדוּתָא, שהוא לשון ארמית המוזכר בתורה. ,161,28,539,
2255,15,פָּרָשָׁה שֶׁאֵין בָּהּ שְׁמוֹנִים וַחֲמֵשׁ אוֹתִיּוֹת וְיֵשׁ בָּהּ הַזְכָּרוֹת כְּגוֹן וַיְהִי בִּנְסֹעַ הָאָרֹן," שבפרשה זו בשלמותה יש שמונים וחמש אותיות, ואף אם חסרה מצילים את הספר משום האזכרות — שמותיו של הקדוש ברוך הוא (מפורטים בהלכות יסודי התורה ו,ב) — הכתובות בפרשה (מ""מ, וראה אורה ושמחה). ",161,28,539,
2256,15,וַיְהִי בִּנְסֹעַ הָאָרֹן," פרשייה זו נחשבת כספר לעצמו, ולכן נלמד ממנה דין החשבתה כשלם (פה""מ ידים ג,ה, וראה הלכות שאר אבות הטומאות ט,ו).",161,28,539,
2257,15,אַף עַל פִּי שֶׁיֵּשׁ בְּתוֹכָן מָעוֹת," שהן מוקצה (לקמן כה,ו). ",161,28,539,
2258,15,לְהַלֵּךְ בַּחֲפָצָיו בְּשַׁבָּת, להתעסק בצורכי מסחרו ועסקיו.  ,162,1,540,
2259,15,לִפְקֹד גִּנּוֹתָיו, לסייר בהן. ,162,2,541,
2260,15,כְּדֵי שֶׁלֹּא יִרְאֶה מַה הֵן צְרִיכִין," זהו הסבר מדוע אסור לפקוד שדותיו — כדי שלא יגיע לידי כך שיתחיל לעיין בצורכי השדה (וברוב כתבי היד: ""אסור לאדם לפקד גנותיו... כדי שיראה מה הן צריכין"", ולפי זה האיסור דווקא כשיוצא מראש במטרה לעיין בצרכי שדהו). ",162,2,541,
2261,15,שֶׁיֵּצֵא בְּשַׁבָּת עַד סוֹף הַתְּחוּם," שיתחיל להלך קודם צאת השבת עד מרחק אלפיים אמה ממקומו (שהוא התחום המותר בהליכה בשבת, לקמן כז,א-ב), כדי שעם חשכה יהיה קרוב יותר למקום עסקיו. ",162,2,541,
2262,15,בְּשֶׁהֶחֱשִׁיךְ עַל הַתְּחוּם, הלך עד קצה תחום שבת והמתין עד שיחשיך ותצא שבת.  ,162,3,543,
2263,15,פֵּרוֹת מְחֻבָּרִין," לקרקע, שיש איסור תורה בתלישתם בשבת. ",162,3,543,
2264,15,אִלּוּ הָיוּ שָׁם מְחִצּוֹת הָיָה מֻתָּר לַהֲבִיאָן בְּשַׁבָּת," שברשות היחיד מותר לטלטלם, ולפיכך תיתכן דרך להביא את אותם הפירות בלא איסור בשבת",162,3,543,
2265,15,שֶׁאִם הָיוּ שָׁם בֻּרְגָּנִין וכו'," מבנים הנספחים לעיר ומרחיבים את תחומה (ראה לקמן כח,א-ב).  ",162,3,543,
2266,15,מֻתָּר לְאָדָם לוֹמַר לְפוֹעֵל הֲנִרְאֶה שֶׁתַּעֲמֹד עִמִּי לָעֶרֶב, שזו לשון בקשה והצעה בלבד. ,162,4,544,
2267,15,אֲבָל לֹא יֹאמַר לוֹ הֱיֵה נָכוֹן לִי לָעֶרֶב, שמלשון זו משמע שהדבר מוסכם ומוחלט. ,162,4,544,
2268,15,וְיוֹרֵד אָדָם בּוֹר וְשִׁיחַ וּמְעָרָה וכו'," מותר להיכנס אל תוך סוגים של מאגרי מים כדי לשתות מהם, ואפילו שהם עמוקים ביותר ויש טורח בדבר. ",162,4,544,
2269,15,וְאָסוּר לְהַרְבּוֹת בְּשִׂיחָה בְּטֵלָה בְּשַׁבָּת," עיין לעיל כג,יח.  ",162,4,544,
2270,15,כְּגוֹן מִקְוֶה לֵידַע אִם יֵשׁ בּוֹ כַּשִּׁעוּר,"ארבעים סאה מים (הלכות מקוואות ד,א). ",162,5,545,
2271,15,בֶּגֶד לֵידַע אִם מְקַבֵּל טֻמְאָה," ראה הלכות כלים כב,א. ",162,5,545,
2272,15,וּפוֹסְקִין צְדָקָה לָעֲנִיִּים, קובעים סכום כסף לתת לעניים. ,162,5,545,
2273,15,וַאֲפִלּוּ לְתַרְטְיָאוֹת וּטְרַקְלִין שֶׁל גּוֹיִם," לתיאטראות או ארמונות המלכים, אם יש בכך צורך ציבורי. ",162,5,545,
2274,15,שַׁבָּת הִיא מִלִּזְעֹק וּרְפוּאָה קְרוֹבָה לָבֹא,"שזו אמירה שמנוסחת בלשון הודעה ותקווה, ואין בה משום בקשת רחמים שאסורה בשבת (ראה לקמן ל,יב, שו""ת הרמב""ם סי' רח). ",162,5,545,
2275,15, וּבִלְבַד שֶׁלֹּא יִזְכֹּר לוֹ סְכוּם מֶקַח,"שלא ינקוב בסכום מדויק (מ""מ, וראה ר""י קאפח ויד""פ שפירשו באופן אחר).",162,5,545,
2276,15,מַפְלִיגִין בַּיָּם הַגָּדוֹל בְּעֶרֶב שַׁבָּת לִדְבַר מִצְוָה וכו'," ראה לקמן ל,יג, ושם התבאר. ",162,6,546,
2277,15,וּמְפִירִין נְדָרִים," שיש אפשרות לאב להפר נדר בתו ולבעל להפר נדרי אשתו (לדיני הפרה ראה הלכות נדרים יא,ו ואילך).",162,6,546,
2278,15,בֵּין לְצֹרֶךְ שַׁבָּת בֵּין שֶׁלֹּא לְצֹרֶךְ הַשַּׁבָּת,"לפי שאין הבעל והאב יכולים להתיר נדרים אלא ביום שמעם את הנדר עד החשכה (שם יב,טו). ",162,6,546,
2279,15,וְנִשְׁאָלִים לֶחָכָם," שבמקרים שונים יש אפשרות להתיר נדר על ידי חכם (ראה הלכות שבועות ו,א).",162,6,546,
2280,15,עַל נְדָרִים שֶׁהֵן לְצֹרֶךְ הַשַּׁבָּת," כגון שיתירו לו נדר לצורך אכילה ושתייה בשבת (שם ו,ו). ",162,6,546,
2281,15,אַף עַל פִּי שֶׁהָעֹנֶשׁ מִצְוַת עֲשֵׂה," להעניש את מי שנתחייב בו בדין (הלכות סנהדרין יד,א-ב, טו,א). ",162,7,547,
2282,15,וְהוּא הַדִּין לִשְׁאָר עֳנָשִׁין, ואף אם אין בהם מלאכה האסורה בשבת. ,162,7,547,
2283,15,וּמִקְשָׁאָיו וּמִדְלָעָיו,שדה קישואים ושדה דלועים. ,162,9,549,
