Yehudah Aryeh Leib Alter	Yehudah Aryeh Leib Alter	Sefat Emet	יהודה אריה ליב אלתר	ספת אמת	1847	Warsaw	1905	Góra Kalwaria, Poland	Achronim	Yehudah Aryeh Leib Alter (the Sefat Emet) was a Polish rabbi and Chassidic master, third rebbe of the Gerer Chassidim. His father died while he was still a boy and he was raised by his grandfather, the Chiddushei HaRim. He also served as head of the town's beit din. Upon his grandfather's passing in 1866, he refused to fill his position, instead choosing to submit himself to the leadership of R' Chanoch Henoch of Alexander. When the Rebbe of Alexander passed away in 1870, he reluctantly accepted the leadership of the Gerrer chassidim.  Under his leadership, Ger became the largest and most influential Chassidic court in Poland. His many works were all posthumously called Sefat Emet, and they include a magisterial collection of chassidic insight and teachings based on the weekly Torah portion, as well as a scholarly commentary on Talmud. These works are widely studied throughout the Jewish world to this day. Unlike many Chassidic masters, he refused to accept money willingly given by his followers, and supported himself from a small store run by his wife. Although he encouraged the building and settling of the Holy Land, he was an opponent of the nascent Zionist movement. He died in 1905 and was succeeded by his eldest son, Avraham Mordechai (Imrei Emet).	יהודה אריה לייב אלתר (ה"שפת אמת") היה רב פולני ומנהיג חסידי - האדמו"ר השלישי של חסידות גור. בעודו ילד נפטר אביו והוא גדל אצל סבו, ר' יצחק מאיר (הרי"ם). כיהן כאב בית הדין בעיר. כשנפטר סבו ב-1866, הוא סירב לקבל עליו הנהגת החסידים, אלא קיבל על עצמו הנהגתו של רבי חנוך העניך מאלכסנדר. אולם לאחר פטירת הרבי מאלכסנדר ב-1870, בהיותו בן 23, הסכים בלית ברירה לקבל עליו עול ההנהגה. תחת הנהגתו הפכה חסידות גור לחצר החסידית הגדולה והחשובה ביותר בפולין. כתב חיבורים רבים וכולם נקראו לאחר מותו "שפת אמת",  והם כוללים אוסף סמכותי של תובנות ורעיונות חסידיים המבוססים על פרשת השבוע. חיבור זה נלמד באופן נרחב ברחבי העולם היהודי עד עצם היום הזה. הוא גם חיבר ספר חידושים על התלמוד, ובמיוחד מפורסם פירושו על סדר קדשים שאין עליו הרבה מפרשים. בניגוד למנהיגים חסידיים אחרים, הוא סירב לקבל כסף שחסידיו ביקשו לתת לו מרצון, והתפרנס מחנות קטנה שאישתו ניהלה. הוא תמך בבניית וישוב ארץ ישראל, אבל התנגד לתנועה הציונית המתהווה. הוא נפטר ב-1905, ובנו הגדול, אברהם מרדכי (אמרי אמת), ירש את מקומו כאדמו"ר מגור.	https://en.wikipedia.org/wiki/Yehudah_Aryeh_Leib_Alter	https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%95%D7%93%D7%94_%D7%90%D7%A8%D7%99%D7%94_%D7%9C%D7%99%D7%91_%D7%90%D7%9C%D7%AA%D7%A8			Avraham Mordechai Alter	Yizhaq Meir Alter	Yidl (Yehuda) Kaminer						M	
Chaim of Volozhin	Chaim of Volozhin		חיים איצקוביץ		1749	Valozhyn, Belarus	1821	Valozhyn, Belarus	Achronim	Chaim of Volozhin, popularly known as Reb Chaim Volozhiner, was the foremost disciple of the Vilna Gaon and the founder of the Volozhin Yeshiva. The yeshiva taught the Gaon's study method of penetrating analysis of the Talmud, a unique style which was then copied by all of the great Lithuanian yeshivas. Reb Chaim himself was also considered one of the greatest Talmudic scholars of his age. His major work is Nefesh HaChaim, an explication of Jewish belief.	חיים מוולוז'ין, הידוע כ"רב חיים וולוז'ינער", היה התלמיד המובהק של הגאון מווילנה ומייסד ישיבת וולוז'ין. הישיבה לימדה לפי שיטת הלימוד של הגאון, שדגלה בניתוח חודר של התלמוד. שיטה זו הייתה ייחודית ועם הזמן החלה להתפשט בכל הישיבות הליטאיות החשובות. רב חיים עצמו נחשב אחד מתלמידי החכמים הגדולים בדורו. חיבורו המפורסם הוא "נפש החיים", חיבור המבהירה עקרונות של האמונה היהודית. 	https://en.wikipedia.org/wiki/Chaim_of_Volozhin	https://he.wikipedia.org/wiki/%D7%97%D7%99%D7%99%D7%9D_%D7%9E%D7%95%D7%95%D7%9C%D7%95%D7%96%27%D7%99%D7%9F	http://www.jewishencyclopedia.com/articles/7375-hayyim-ben-isaac-of-volozhin-hayyim-volozhiner					Aryeh Leib ben Asher Gunzberg, Vilna Gaon					M	
Avraham ben Nachman	Avraham ben Nahman		אברהם בן נחמן		1849	Tulchyn, Ukraine	1917	Uman, Ukraine	Achronim	Avraham ben Nachman Chazan was a Breslover rabbi known for his extreme asceticism. The son of a close disciple of R. Natan of Nemirov (Rebbe Nachman's amanuensis), he assumed the leadership of the Breslov Chassidic community in Uman after the latter's death. After his father's death in 1884, he began committing to writing many of Breslov's oral traditions, ultimately publishing them in his work Kokhvei Or. In 1894 he moved to Jerusalem, but returned to Uman in the Ukraine annually for the gathering of Breslov Chassidim at the grave of Rebbe Nachman on Rosh Hashanah. One journey took him to Radzin where, as result of his meeting with R. Gershon Henech Leiner (Ba'al HaTechelet), some Breslov Chassidim began putting techelet (blue strands) on their tzitzit. During his trip to Uman in 1914, World War I broke out and he was forced to remain in Russia, where he remained until his death. 	אברהם בן נחמן חזן היה רב ברסלבי הידוע בסגפנותו הקיצונית. היה בנו של תלמיד מובהק של רבי נתן מנמירוב (מזכירו של רבי נחמן), ועם הזמן נהיה מנהיגה של הקהילה הברסלבית באומן לאחר פטירת רבו. לאחר פטירת אביו ב-1884 החל לכתוב את ההנהגות שבעל פה של חסידות ברסלב ולאחר זמן הוציא אותם לאור בחיבורו "כוכבי אור". ב-1894 עבר לירושלים, אך חזר לאומן פעם בשנה, בראש השנה, לאספת החסידים אצל קברו של רבי נחמן. באחד ממסעותיו הגיע לראדזין ושם פגש את רבי גרשון הניך ליינר (בעל התכלת), ובעקבות זאת החלו כמה חסידי ברסלב ללבוש פתילי תכלת בציצית. במהלך מסעו לאומן ב-1914 פרצה מלחמת העולם השנייה והוא נאלץ להישאר ברוסיה, שם חי עד סוף ימיו. 	https://en.wikipedia.org/wiki/Abraham_Chazan	https://he.wikipedia.org/wiki/%D7%90%D7%91%D7%A8%D7%94%D7%9D_%D7%97%D7%96%D7%9F_(%D7%91%D7%A8%D7%A1%D7%9C%D7%91)						Nachman of Breslov	Nachman of Breslov				M	Son of Rebbe Nahman of Tulchin
Yaakov Yisrael Lugassi	Yaakov Yisrael Lugassi		יעקב ישראל לוגאסי			Jerusalem, Israel			Contemporary	Rabbi Yaakov Yisrael Lugassi is a graduate of Yeshivat Kol Torah in Jerusalem. He is a noted speaker and has authored over 50 books on various topics	 יעקב ישראל לוגאסי הוא דרשן, מרצה בהארגונים "ערכים" וב"הידברות", סופר ובעל תוכניות רדיו.		https://he.wikipedia.org/wiki/%D7%99%D7%A2%D7%A7%D7%91_%D7%99%D7%A9%D7%A8%D7%90%D7%9C_%D7%9C%D7%95%D7%92%D7%90%D7%A1%D7%99											M	
Eliezer Papo	Eliezer Papo	Pele Yoetz	אליעז פאפו	פלא יועץ	1785	Sarajevo, Bosnia	1828	Silistra, Bulgaria	Achronim	Eliezer Papo was a noted scholar who authored books on halacha, homiletics, and musar (ethics). He is best known for his ethical work "Pele Yoetz", a highly popular book that deals with a wide variety of day-to-day topics of Jewish living. He served as the rabbi of Silistra, Bulgaria, until his untimely death at age 41, during a plague in the city in 1828 . His grave in Silistra is a popular pilgrimage site.	אליעזר פאפו היה תלמיד חכם הידוע בזכות צדקותו ופרישותו. חיבר ספרים על הלכה, אגדה ומוסר. חיבורו הידוע ביותר הוא "פלא יועץ", ספר מוסר שעוסק במגוון נושאים הקשורים לחיי היום-יום היהודיים. כיהן כרבה של סיליסטרה, בולגריה, עד מותו בטרם עת ב-1828 במגיפה בעיר סיליסטרה. מצבתו בסיליסטרה מהווה מוקד לעלייה לרגל עד היום.	https://en.wikipedia.org/wiki/Eliezer_Papo	https://he.wikipedia.org/wiki/%D7%90%D7%9C%D7%99%D7%A2%D7%96%D7%A8_%D7%A4%D7%90%D7%A4%D7%95	http://www.jewishencyclopedia.com/articles/11891-papo-eliezer-ben-isaac										M	
Israel Isserlin	Israel Isserlin		ישראל איסרלן		1390	Maribor, Slovenia	1460	Wiener Neustadt	Achronim	Israel Isserlin (Maharai) was the foremost Talmudic authority of his time and the last great rabbi of medieval Austria. His Great-Grandfather was Israel of Krems, author of Haggahot Asheri. Isserlin was most famous for his books of responsa, Terumat Hadeshen and Pesaḳim u-Ketabim.	ישראל איסרלן (מהרא"י)היה הסמכות התלמודית הראשית בדורו ורבה האחרון של אוסטריה של ימי הביניים. ישראל מקרמס, מחבר הספר "הגדות אשרי" היה סבא-רבא שלו. איסרלן היה מפורסם בעיקר בזכות ספרי השו"ת שלו, "תרומת הדשן" ו"פסקים וכתבים".	https://en.wikipedia.org/wiki/Israel_Isserlein	https://he.wikipedia.org/wiki/%D7%99%D7%A9%D7%A8%D7%90%D7%9C_%D7%90%D7%99%D7%A1%D7%A8%D7%9C%D7%9F	http://www.jewishencyclopedia.com/articles/8277-israel-isserlein		Petahia of Maribor	Henschel of Hainburg, Israel of Krems							M	Relative Shalom of Neustadt
Eliezer Yehuda Waldenberg	Eliezer Yehuda Waldenberg	Tzitz Eliezer	אליעזר יהודה וולדנברג	ציץ אליעזר	1915	Jerusalem	2006	Jerusalem	Contemporary	Eliezer Yehuda Waldenberg was a rabbi and dayan on the Supreme Rabbinical Court of Jerusalem and the foremost authority on medicine and halacha. He was known as the Tzitz Eliezer, after his monumental halachic treatise by that name, covering everything from Jewish ritual to medical ethics. It is widely considered to be one of the greatest halachic works of the 20th century.	אליעזר יהודה ולדנברג היה רב ודיין בבית הדין בירושלים והסמכות העליונה בענייני רפואה והלכה. ידוע בכינוי "ציץ אליעזר" על שם חיבורו ההלכתי המונומנטלי, שהקיף נושאים מטקסים יהודיים ועד אתיקה רפואית. רבים רואים בו אחד החיבורים הגדולים של המאה ה-20.   	https://en.wikipedia.org/wiki/Eliezer_Waldenberg	https://he.wikipedia.org/wiki/%D7%90%D7%9C%D7%99%D7%A2%D7%96%D7%A8_%D7%99%D7%94%D7%95%D7%93%D7%94_%D7%95%D7%95%D7%9C%D7%93%D7%A0%D7%91%D7%A8%D7%92			Yaakov Gedaliah		Avrham Wener						M	Wife`s grandfather Yaakov David Wilovsky 
Menachem Nachum of  Chernobyl 	Menachem Nachum of  Chernobyl 	Me'or Einayim	מנחם נחום מטשרנובל	מאור עינים	1730	Norynsk	1787	Chernobyl	Achronim	Menachem Nochum Twersky of Chernobyl, also known as the "Meor Einayim," was a student of the Baal Shem Tov and the Maggid of Mezritch. He was a gifted and enthusiastic orator and one of the earliest disseminators of Chassidism in the Ukraine. He became the maggid of Chernobyl and the founder of the Chernobyl dynasty, which includes many famous scions of the Twersky family. He was the author of Meor Einayim, Chassidic insights into the weekly Torah portion and the holidays.	מנחם נחום טוורסקי מצ'רנוביל, הידוע בכינוי "מאור עיניים" על שם ספרו, היה תלמיד של הבעל שם טוב ושל המגיד ממעזריטש. היה נואם נלהב ומוכשר של התנועה החסידית המוקדמת. נהיה המגיד של צ'רנוביל ומייסד שושלת צ'רנוביל, הכוללת צאצאים ידועים רבים של משפחת טוורסקי. חיבר את הספר "מאור עיניים", המכיל תובנות חסידיות מתוך פרשת השבוע והחגים.	https://en.wikipedia.org/wiki/Menachem_Nachum_Twersky	https://he.wikipedia.org/wiki/%D7%9E%D7%A0%D7%97%D7%9D_%D7%A0%D7%97%D7%95%D7%9D_%D7%9E%D7%A6%27%D7%A8%D7%A0%D7%95%D7%91%D7%99%D7%9C	http://www.jewishencyclopedia.com/articles/11296-nahum-menahem-of-chernobyl					Baal Shem Tov, Dov Ber of Mezeritch					M	
Nathaniel Weil	Nathaniel Weil		נתנאל וייל		1687	Stühlingen, Germany	1769		Achronim	Nathaniel Weil was a rabbi and Talmudic scholar. He was the son of R. Naphtali Zvi Hirsch Weil and the student of R. Abraham Broda. He wrote several commentaries, including Korban Nethan'el, a supercommentary on the Rosh's Talmud commentary. He served as rabbi in the Black Forest and in Karlsruhe, Germany.	נתנאל ווייל היה רב ואיש תלמוד. היה בנו של רבי נפתלי צבי הירש ווייל ותלמידו של רבי אברהם ברודא. כתב כמה פירושים, כולל "קרבן נתנאל", פירוש-על על פירושו של הרא"ש על התלמוד. כיהן כרב ביער השחור ובקרלסרוהה, גרמניה.	https://en.wikipedia.org/wiki/Nathaniel_Weil	https://he.wikipedia.org/wiki/%D7%A0%D7%AA%D7%A0%D7%90%D7%9C_%D7%95%D7%99%D7%99%D7%9C			Naphtali Zvi Hirsch Weil			Abraham Broda					M	Married Abraham Broda`s niece.
Yaakov Schor	Yaakov Schor		יעקב שור				1663		Achronim	Jacob Schor was the rabbi of Brest-Litovsk and author of Beit Yaakov, chiddushim (Talmudic novellae) on Sanhedrin. He was the son of Rabbi Solomon Ephraim (The Elder) Schor. 	יעקב שור היה רבה של ברסט-ליטובסק ומחברו של ה"בית יעקב" - חידושים על מסכת סנהדרין. היה בנו של רבי שלמה אפרים (האב) שור. 		https://he.wikipedia.org/wiki/%D7%99%D7%A2%D7%A7%D7%91_%D7%A9%D7%95%D7%A8_(%D7%A4%D7%9C%D7%A4%D7%95%D7%9C%D7%90_%D7%97%D7%A8%D7%99%D7%A4%D7%AA%D7%90)			Ephraim Zalman Schor	Joseph b. Isaac Schor		Ephraim Zalman Schor					M	
Shemuel Zvi Danziger	Shemuel Zvi Danziger		שמואל צבי		1840		1923		Achronim	Shmuel Tzvi Danziger of Alexander, also known as the Tiferes Shmuel, was the third rebbe of the Alexander Hasidic dynasty and author of the Torah commentary "Tiferes Shmuel".	שמואל צבי דנציגר מאלכסנדר, המכונה גם "תפארת שמואל", היה הרב השלישי של שושלת חסידות אלכסנדר ומחבר הפירוש "תפארת שמואל" על התורה. 	https://en.wikipedia.org/wiki/Aleksander_(Hasidic_dynasty)	https://he.wikipedia.org/wiki/%D7%97%D7%A1%D7%99%D7%93%D7%95%D7%AA_%D7%90%D7%9C%D7%9B%D7%A1%D7%A0%D7%93%D7%A8			Yirachmiel Yisrael Danziger	Shmuel Tzvi Dancyger, Yerachmiel Yisroel Yitzchak Danziger							M	For a complete picture of his family c.f Wikipedia
Joshua Falk	Joshua Falk	Joshua ben Alexander HaCohen Falk	יהושע פלק‏ בן אלכסנדר הכהן		1555	Krakow, Poland	1614	Lviv, Ukraine	Achronim	Joshua ben Alexander HaCohen Falk was a posek and Talmud scholar. He learned with his relative Moses Isserles and with Solomon Luria, and later became the head of the Yeshiva of Lemberg. He is best known for his works Beit Yisrael, a commentary on Arba'ah Turim, and Sefer Me'irat Einayim (SM"A) on Shulchan Aruch.	יהושע בן אלכסנדר הכהן פאלק היה פוסק ואיש תלמוד. למד עם קרוב משפחתו משה איסרליש ועם שלמה לוריא, ומאוחר יותר נהיה ראש ישיבת למברג. ידוע בזכות חיבוריו "בית ישראל", פירוש על הארבעה טורים, ו"ספר מאירת עיניים" על השולחן ערוך.	https://en.wikipedia.org/wiki/Joshua_Falk	https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%95%D7%A9%D7%A2_%D7%A4%D7%9C%D7%A7_%D7%9B%D7%A5	http://www.jewishencyclopedia.com/articles/5994-falk-foreignchars-v05p332001-jpg-foreignchars-joshua-ben-alexander-ha-kohen										M	Related to Moses Isserles and Shlomo Luria
Aharon ben Jacob Ha-Kohen of Lunil	Aharon ben Jacob Ha-Kohen of Lunil	Aharon of Lunil	אהרון בן יעקב הכהן מלוניל			Narbonne	c. 1325	Palma de Majorca, Spain	Rishonim	Aharon ben Jacob Ha-Kohen was a 13th/14th century rabbi from Provence and later Majorca, author of the Halachic compendium "Orchot Chaim".	אהרן בן יעקב הכהן היה רב שחי בפרובנס ואחר כך במיורקה במאות ה-13 ו-14. מחבר של הספר ההלכתי "אורחות חיים".	https://en.wikipedia.org/wiki/Aaron_ben_Jacob_ha-Kohen	https://he.wikipedia.org/wiki/%D7%90%D7%94%D7%A8%D7%95%D7%9F_%D7%94%D7%9B%D7%94%D7%9F_%D7%9E%D7%9C%D7%95%D7%A0%D7%99%D7%9C	http://jewishencyclopedia.com/articles/48-aaron-ben-jacob-ben-david-hakohen										M	
Yehudah Yudel Rosenberg	Yehudah Yudel Rosenberg		יהודה יודל רוזנברג		1860	Skaryszew, Poland	1936	Montreal	Achronim	Yehudah Yudel Rosenberg, also known as Rav Yudel Tarlow'er after the town of Tarlow where he served as rabbi, was born into a rabbinical family that claimed descent from Yehuda HeHasid. In addition to a thorough traditional education, he learned Hebrew literature and encouraged it's revival. In 1913 he emigrated to Toronto, where he became the rabbi of the Beth Jacob congregation. He was a prolific author, perhaps best known for his translation of the Zohar into Hebrew, as well as his book about the Maharal and the Golem of Prague.	יהודה יודל רוזנברג, ידוע גם כרב יודל מטרלה, שם כיהן כרב. נולד למשפחה רבנית שטוענת שהשתלשלה מרבי יהודה החסיד. קיבל חינוך מסורתי מעמיק וכן למד ספרות עברית ועודד את החייאתה. ב-1913 היגר לטורונטו ושם נהיה רבה של קהילת בית יעקב. נודע בכישרונו המופלג בכתיבה, והוציא לאור המון ספרים בתחומים רבים במשך חייו. הוא כתב ספרי הלכה על נושאים מעניינים, פירושים על התנ"ך, וגם תרגם את ספר הזוהר לעברית והוציא אותו לאור מקור מול התרגום. גם מפורסם הוא ספרו "נפלאות המהר"ל", בו מסופר אודות גולם שעשה המהר"ל מפראג. 		https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%95%D7%93%D7%94_%D7%99%D7%95%D7%93%D7%9C_%D7%A8%D7%95%D7%96%D7%A0%D7%91%D7%A8%D7%92											M	
Eleazar of Worms	Eleazar of Worms	Eliezer Harokeah	אלעזר מוורמייזא	אליעזר הרוקח	1176		1238		Rishonim	Eleazar ben Judah ben Kalonymos, also known as Eleazar of Worms or Eleazar Rokeach, was a major Talmud scholar, mystic, and the last major member of the Hasidei Ashkenaz. He was a prolific author, providing most of the movement's extant pietistic and ethical literature. He also wrote Tosafot to many Talmudic tractates, which were referred to by Bezalel Ashkenazi in his Shiṭṭah Meḳubbeẓet. 	אלעזר בן יהודה בן קלונימוס, הידוע כאלעזר מוורמס או אלעזר רוקח, היה איש תלמוד חשוב, מיסטיקן, ואחרון החסידים החשובים של חסידי אשכנז. כתב בכישרון רב את רוב הספרות הדתית והאתית של התנועה. כתב גם תוספות למסכתות רבות, שבצלאל אשכנזי מצטט בספרו "שיטה מקובצת". 	https://en.wikipedia.org/wiki/Eleazar_of_Worms	https://he.wikipedia.org/wiki/%D7%90%D7%9C%D7%A2%D7%96%D7%A8_%D7%9E%D7%95%D7%95%D7%A8%D7%9E%D7%99%D7%99%D7%96%D7%90						Judah HeHasid					M	
Isaac Samuel Reggio	Isaac Samuel Reggio	Yashar	יצחק שמואל רג'יו	יש"ר	1784	Gorizia	1855	Gorizia	Achronim	Isaac Samuel Reggio, also known as the YaShaR, was a linguist, scholar and religious philosopher who applied the principles of enlightenment philosophy to the understanding of Torah. He sought to establish a rabbinical seminary in Italy and promoted the teaching of Hebrew to the masses. Partly to that end, he translated the Pentateuch into Italian and provided his own Hebrew commentary.	יצחק שמואל רג'יו, המכונה גם יש"ר, היה בלשן, מלומד ופילוסוף דתי שיישם את העקרונות של פילוסופיית ההשכלה להבנת התורה. הוא ביקש להקים בית מדרש לרבנים באיטליה וקידם את רעיון הוראת העברית להמונים. לשם כך, הוא תרגם את התורה לאיטלקית וכתב פרשנות עברית משלו.	https://en.wikipedia.org/wiki/Isaac_Samuel_Reggio	https://he.wikipedia.org/wiki/%D7%99%D7%A6%D7%97%D7%A7_%D7%A9%D7%9E%D7%95%D7%90%D7%9C_%D7%A8%D7%92%27%D7%99%D7%95			Abraham Vita								M	
Isaac ben Meir Halevi from Düren	Isaac ben Meir Halevi from Düren		יצחק בן רבי מאיר הלוי מדורא		1220-1240				Rishonim	Isaac ben Meir of Dueren was one of the leading Talmudic authorities of the second half of the 13th century. His work Sha'arei Dura was the authoritative codification of the dietary laws until the emergence of the Shulchan Aruch.	יצחק בן מאיר מדורא היה אחד הסמכויות התלמודיות המובילות במחצית השנייה של המאה ה-13. חיבורו, "שערי דורא", הוא הקודיפיקציה הסמכותית של חוקי הכשרות עד הופעתו של השולחן ערוך.		https://he.wikipedia.org/wiki/%D7%99%D7%A6%D7%97%D7%A7_%D7%9E%D7%93%D7%95%D7%A8%D7%90											M	
Hayyim Vital	Hayyim Vital	Hayyim ben Joseph Vital	חיים ויטל	חיים בן יוסף ויטל	1542	Safed	1620	Damascus	Achronim	Hayyim ben Yosef Vital was the foremost disciple of Rabbi Isaac Luria of Tzfat, whose teachings he recorded and edited. They were later re-edited by his son, Rabbi Shmuel Vital, in the eight volume work Shemonah She’arim. He also authored many of his own works, including commentaries, responsa and practical kabbala.	חיים בן יוסף ויטאל היה התלמיד החשוב ביותר של רבי יצחק לוריא מצפת, ואת הוראתו כתב וערך. בנו רבי שמואל ויטאל ערך אותם מאוחר יותר מחדש, בחיבור בעל שמונה כרכים שנקרא "שמונה שערים". כתב גם חיבורים משלו, כולל פירושים, שו"תים וקבלה מעשית.	https://en.wikipedia.org/wiki/Hayyim_ben_Joseph_Vital	https://he.wikipedia.org/wiki/%D7%97%D7%99%D7%99%D7%9D_%D7%95%D7%99%D7%98%D7%90%D7%9C	http://www.jewishencyclopedia.com/articles/14714-vital					Moshe Cordovero, Isaac Luria					M	
Zerahiah the Greek	Zerahiah the Greek		זרחיה היווני		c.1350	Middle-Age Spain				Zerahiah the Greek was a Jewish ethicist of the Byzantine Empire in the thirteenth or fourteenth century. He is sometimes referred to by his acronymistic name, the "Ra'Za'H." His book Sefer HaYashar, which is often confused with other works by that name, consists of 18 chapters dealing with the ethical principles underlying man's relationship to God.	זרחיה היווני היה איש מוסר יהודי באמפרייה הביזנטית במאה ה-13 וה-14. לפעמים מכונה בראשי התיבות רז"ה. ספרו, "ספר הישר", (שלעתים מתבלבלים בינו לבין יצירות אחרות בעלות אותו השם), מורכב משמונה עשר פרקים העוסקים בעקרונות מוסריים בקשר שבין אדם לאל.	https://en.wikipedia.org/wiki/Zerahiah_the_Greek	https://he.wikipedia.org/wiki/%D7%A1%D7%A4%D7%A8_%D7%94%D7%99%D7%A9%D7%A8_(%D7%9E%D7%95%D7%A1%D7%A8)	http://www.jewishencyclopedia.com/articles/15245-zerahiah-ha-yewani-razah										M	
Yehudah ben Shimon Ashkenazi	Yehudah ben Shimon Ashkenazi		יהודה בן שמעון אשכנזי		1730	Middle-Age Germany	1770	Middle-Age Germany	Achronim	Yehudah ben Shimon Ashkenazi was born in Frankfort and served as a dayan on the rabbinical court in Tykocin, Poland. He is best known as the author of a portion of the Ba'er Heitev, a major commentary on the Shulchan Aruch.	יהודה בן שמעון אשכנזי נולד בפרנקפורט ושימש כדיין בבית הדין בטיקטין, פולין. ידוע בזכות החלק שכתב ב"באר היטב" על השולחן ערוך.		https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%95%D7%93%D7%94_%D7%90%D7%A9%D7%9B%D7%A0%D7%96%D7%99_(%D7%98%D7%99%D7%A7%D7%98%D7%99%D7%9F)	http://jewishencyclopedia.com/articles/1978-ashkenazi-tiktin-judah-b-simon-sofer-frankfurt										M	
Yannai	Yannai	Yannai (Paytan)	יניי	יניי (פייטן)	600	Talmudic Israel			Rishonim	Yannai was a paytan (liturgical poet) of the Byzantine empire, who may have lived in Eretz Yisrael. He is considered one of the three greatest early paytanim, along with Yose ben Yose and Eleazar Hakalir. He was the first to use rhyme and introduced the convention of alluding to his name in acrostics. He was evidently a very prolific poet, though much of his work has been lost. A manuscript of his poems was discovered in the Cairo geniza and published in 1938. 	ינאי היה פייטן מתקופת האימפריה הביזנטית, וייתכן שחי בארץ ישראל. נחשב לאחד משלושת הפייטנים הגדולים מהתקופה המוקדמת, יחד עם יוסי בן יוסי ואלעזר הקליר. היה הראשון שהשתמש בחריזה ובחתימת שמו באקרוסטיכון. רוב יצירותיו של פייטן מוכשר זה אבדו. כתב המכיל שירים שלו נמצא בגניזת קהיר והוצא לאור ב-1938.													M	
Rabbi Avraham haLevi of Safat	Rabbi Avraham haLevi of Safat		אברהם הלוי מצפת																					M	
Aaron Samuel Kaidanover	Aaron Samuel Kaidanover	Maharshak	אהרן שמואל קאידנוור	מהרש"ק	1614	Vilna	1676	Kraków	Achronim	Aaron Samuel ben Israel Kaidanover was a Polish-Lithuanian rabbi. Among his works were responsa, annotations on the Talmudic tractates of Kedoshim, a commentary on Piskei HaRosh, and a partly kabbalistic commentary on the Chumash. He was the rabbi of Cracow at the time of his death.	אהרן שמואל בן ישראל קידנובר היה רב פולני-ליטאי. מבין יצירותיו אפשר למצוא שו"תים, ביאורים על מסכת קידושין בתלמוד, פירוש על פסקי הרא"ש, ופירוש קבלי חלקית על חמשת חומשי תורה. 	https://en.wikipedia.org/wiki/Aaron_Samuel_Kaidanover	https://he.wikipedia.org/wiki/%D7%A9%D7%9E%D7%95%D7%90%D7%9C_%D7%A7%D7%90%D7%99%D7%99%D7%93%D7%A0%D7%95%D7%91%D7%A8	http://jewishencyclopedia.com/articles/9131-kaidanover-aaron-samuel-ben-israel										M	
Bachya ben Asher	Bachya ben Asher	Rabbenu Bechaye	בחיי בן אשר	רבינו בחיי	1255	Saragossa	1340	Saragossa	Rishonim	Bahya ben Asher ibn Halawa (Rabbeinu Behaye) was a Spanish rabbi, scholar and Biblical commentator. He was a pupil of Rashba, and modeled his exegetical style on that of Ramban. He was the first to build his Torah commentary on the four principles denoted by the letters PaRDeS, "Peshat, Remez, Drush, Sod," or 1) the plain text; 2) a deeper, more philosophical approach to the text; 3) a homiletical approach to the text; and 4) a mystical kabbalistic interpretation of the text. He also authored a work on ethics called "Kad HaKemach".	בחיי בן אשר אבן חלואה (רבנו בחיי) היה רב, מלומד ופרשן מקרא ספרדי. היה תלמידו של רשב"א ובעל סגנון פרשני הדומה לזה של הרמב"ן. היה הראשון שבנה את פרשנותו לפי ארבעת העקרונות של ראשי התיבות פרד"ס: פשט, רמז, דרש, סוד. גם חיבר ספר מוסר הנקרא "כד הקמח".	https://en.wikipedia.org/wiki/Bahya_ben_Asher	https://he.wikipedia.org/wiki/%D7%91%D7%97%D7%99%D7%99_%D7%91%D7%9F_%D7%90%D7%A9%D7%A8	http://jewishencyclopedia.com/articles/2367-bahya-behai-ben-asher-ben-halawa					Rashba	Ramban				M	
Hasdai ben Yehudah Crescas	Hasdai ben Yehudah Crescas	Crescas	חסדאי בן יהודה קרשקש	קרשקש	1340	Barcelona, Spain	1410	Saragossa	Rishonim	Hasdai ben Yehudah Crescas was a Catalonian rabbi, posek, poet, philosopher and statesman. He was a member of the royal household of King John I and Queen Violante of Aragon before being appointed crown rabbi of Saragossa in 1389. With royal support he was able to save the Jewish communities of Aragon and Roussillon during the anti-Jewish riots of 1391, as well as send thousands of Conversos to Northern Africa and Eretz Yisrael. He was perhaps the first European philospher to argue against Aristotelian philosophy. Though only recently translated into English, his arguments had a great impact on the development of Western philosophy due to their influence on Baruch Spinoza.	חסדאי בן יהודה קרשקש היה רב, פוסק, פייטן, פילוסוף ופוליטיקאי קטלוני. היה חבר בחצר המלכות של המלך חואן הראשון ושל המלכה ויאולטה מאראגון לפני שמונה כרב המלכותי של סרגוסה ב-1389. הצליח, עם תמיכה מלכותית, להציל את הקהילות היהודיות של אראגון ורוסיון במהלך פרעות  ב-1391, ואף שלח אלפי אנוסים לצפון אפריקה ולארץ ישראל. היה אולי הפילוסוף הראשון שהביע התנגדות לפילוסופיה האריסטוטלית. הטיעונים שלו תורגמו לאחרונה לאנגלית והשפיעו רבות על הפילוסופיה המערבית עקב השפעתם על ברוך שפינוזה.	https://en.wikipedia.org/wiki/Hasdai_Crescas	https://he.wikipedia.org/wiki/%D7%97%D7%A1%D7%93%D7%90%D7%99_%D7%A7%D7%A8%D7%A9%D7%A7%D7%A9											M	
