Index Title,Bader-Jewishspritualheroes-Vol3.
"Bader-Jewishspritualheroes-Vol3., Rav Joseph Bar Chiya.7","Rav Joseph bar Chiya also paid much attention to the Aramaic translation of the Bible and especially to the ""Haftaroth"". Since the masses understood very little Hebrew, the biblical portions that had to be read on Sabbath and holidays were to be read in the Babylonian tongue. Rav Joseph tried to prepare a correct translation of these synagogual readings in the Chaldean language, following the Greek translation of Aquilas (or Onkelos the convert) and this became the basis of our ""Targum Onkelos."""
"Bader-Jewishspritualheroes-Vol3., Rav Joseph Bar Chiya.8","He was very fond of using folk-proverbs in his scholarly statements, as for instance: ""A master who makes a spoon may still burn his tongue with it when it is full of broth,"" <sup>12)</sup><i class=""footnote""><span dir=""rtl"">12) פּסחים כ""ח א׳.</span></i> or ""even if you utter curses upon a dog's tail, he will continue to do the same thing."" <sup>13)</sup><i class=""footnote""><span dir=""rtl"">13) מועד קטן י""ז א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Joseph Bar Chiya.9","Since Rav Joseph was very rich he fed his students at his own table, stating their number as about four hundred. <sup>14)</sup><i class=""footnote""><span dir=""rtl"">14) כתובות ק""ו א׳.</span></i> It is said that he was very modest and was aware of it himself and when people said that since the death of Rabbi Judah Hanasi modesty had died out among the Jews, he said: ""Do not say that, for I am here."" <sup>15)</sup><i class=""footnote""><span dir=""rtl"">15) סוטה מ""ט ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Joseph Bar Chiya.10","Along with Rabah bar Abahu, Rav Joseph held that just as Jews should not leave Palestine to come to Babylon, so Babylonians should not leave their homes to go to another country, even not so far as from Pumbeditha to Be-Kobi, which was the nearest city. When someone left Pumbeditha for Be-Kobi, Rav Joseph excommunicated him. Another person left Pumbeditha for Asthonia, which is located in southern Mesopotamia, and he died at once. <sup>16)</sup><i class=""footnote""><span dir=""rtl"">16) כתובות קי""א א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Joseph Bar Chiya.11","When he was nearing his end, Rav Joseph wanted assurance that the Torah would remain in his family and he fasted forty days until he saw in a dream the verse ""my words which I have placed in thy mouth will not pass from out of thy mouth"" (Isaiah 59, 21). Not being satisfied with this he fasted forty more days until he was shown the verse ""they shall not pass from thy mouth and from the mouth of thy seed."" When he fasted another hundred days he was shown the verse ""they shall not pass from thy mouth and from the mouth of thy seed and from the mouth of the seed of thy seed."" With this he was satisfied, for knowing that his grandchildren would be scholars also, he believed that the Torah would remain in his family. <sup>17)</sup><i class=""footnote""><span dir=""rtl"">17) בבא מציעא פ""ה א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Joseph Bar Chiya.12","<img src='data:image/jpg;base64,/9j/4AAQSkZJRgABAQEBLAEsAAD/2wBDAAUDBAQEAwUEBAQFBQUGBwwIBwcHBw8LCwkMEQ8SEhEPERETFhwXExQaFRERGCEYGh0dHx8fExciJCIeJBweHx7/2wBDAQUFBQcGBw4ICA4eFBEUHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh7/wAARCABJASoDASIAAhEBAxEB/8QAGwABAAIDAQEAAAAAAAAAAAAAAAcIBQYJAwT/xAA1EAACAQMEAQQBAwIEBgMAAAABAgMABAUGBxESEwgUISIVFiMxMlEJJTNyNDdBdoG0NURS/8QAFAEBAAAAAAAAAAAAAAAAAAAAAP/EABQRAQAAAAAAAAAAAAAAAAAAAAD/2gAMAwEAAhEDEQA/APD1a+pvM2uor7QO297NjFx8stplsqI+s0kw7RvDD2HMaoeeZRwxYDoVVez1GyX5W8753I+9uPfXMva+uOz+4nHV5eZG/rceRGb5J+6k/wAirDeiLSmAg9RGRw2t7eFdQ4OKYY+xuOjxi9hlCyMrB+HljAcqoVxwGkBUxqT0FoOM9bNo3cHXGjfGultW5rEQx3IuvbW14627yjr9ni56PyFUEMpBAAPI+K6Gbj+mXaPWnhk/Afpu5i6r58AI7Tug7fVo+hiPJbkt07/VR24HFVN3d9KO4+i+97gIv1jiV4/cx0JF2n9A+1tyWPLMQPGZPqhZuooMnoD1j7l4SZI9U2uM1VaGVnkaSIWlzwU4VEeIeNVDAN8xMTyw5/jrZ/Zr1I7cbj+2x/v/ANP5+Xqn43JOE8sh6DrDL/RLy79VX6yN1J6AVQfaXdPVG2k2STBpjLzHZaIQ5TGZKzWe2vUCSKqSD4bqPK54VlB/huR8Vue0u0Gkd1tFW9vpjXUOJ3CglkS6w2ZKrBegsWR7ZkHfqsKuW+sh7L8hFKswdK6VQCz3D359NGcstN6ui/L4BuRZ297N57eaCNkQm1uB94uEQBY2+EEgZouWFW52a3p0FuvDKmmMhNHkbeLzXGMvYvFcxJ3Kh+ASrr8AkozBe6BupYCgkalKUClKUClKUClKUClKUClKUClKUClKUClKUClKUClKUClQzvL6kduNuPc4/wB/+oM/F2T8bjXD+KQdx1ml/oi4dOrL9pF7A9CKqBuT6kd3NxMo8GEv73TthF5LiKxwLyJKscayOXlmX9x+sRJfgrHxH26LxzQXs1/u9tpoOZ7fVOssZZXccqxSWcbm4uYyyd1LwxBpFUrwexUD5X5+w5hLWXrW0Pj/ACRaW0xms7NHcmPyXLpZW8kQ7fuo33f5IXhWjU8MeeCODVPXWitI6BvsBHfazxmuJbqKeXKWemL5VjtQD1hC3jJIrM3yxUxAqF444ZXqOaC1mpPW5rSe+R9OaN0/jrQRAPFfyTXchfk8sHRogF46jr1J5BPPzwPt0364M/BYumo9A4zI3ZlJSWwv3tIwnA4Uo6yktz2PbsBwQOPjkwNtjs1uPuJcWv6c0xemwufsMpdRmCyVBII3bysOH6sTyqdn+rcKeDU86b9D+fnsXfUevsZjrsSkJFYWD3cZTgcMXdoiG57Dr1I4APPzwAnnZr1I7cbj+2x/v/0/n5eqfjck4TyyHoOsMv8ARLy79VX6yN1J6AVM1cx98dktabH32MzU2WhurSa+kGOyeNM0ckDxENE0hKgQysPsqq7HmN+CevNbnYes/di2sbe3mxekryWKJUe4msphJMQOC7BJlUMf5PVVHJ+AB8UEzepj003WpdRDcHa2eHEanWU3V3aiY263My8us8Lr/p3BcAEkqrEhyyMGLzztXh9Saf28wuG1dn/z+ctLYR3l/wBT+63JIHJ+X6qQnduGfr2YAsRWzUoFKUoIG9Qfpo0juRDdZrBxw6e1V4pGSeCNUtryZn783KKvLMSXHkX7fflvJ1Vao1uVt3r3aDVVpDqC1mxl2JTPjMjaT8xzGJ+BLDKp5VgQrcHq6hkJVeRXV6sZqrAYbVOnb3T2ocdDkcXfReK4t5R9XH8ggj5VgQCGBBUgEEEA0FBtsfUX+Xt7XQ++uOstXaRl/aN/dWve9sSYxGkvZfl+ql+XA837jMHYgKfHdXaLGeHDbjenO51BqXC3F9Kjpj45JbnE3Ub94woAE6LwR1Lr2XorF28iU9Qfpc1Rt7Ddag0xJNqTTEEUlxcS9FW5sED/AAJEB/cUIQTIg4+rllRQCYz2a3V1dtPqKXMaWuYStzF4ruyulZ7a5A56l1VlPZSSVYEEckc9WYELM7HeseOeaDC7r2sNqoiIGdsonKkqi8eaBAx7MQ5Lx/HLKBGq8sLf2F3a39jb31jcw3VpcxLNBPDIHjlRhyrqw+GUgggj4INU5m0ztH6p8XkMto6H9GbiWdsZbiydY0iu5HZXaWUICZk8jOnnULIC4MikeNTo2gNzNy/TNr1NAa2gmvtM28rO9gvDqYZG/wCJs5WAJXlWYISFJMisEcsyh0FpWp7U7iaX3N0qNR6Uupp7RZfBOk0DRSQTdEdomBHBZRIvJUsvP8Ma2ygUpSgUpSgUpSgUpSgUpSgUpSgUpSgUpVYPUZ6rMBpmxvdObcXcOa1C8SBcrCUmsLQOCSysCRNKo68KAUBb7ElGjITZuzufo3a/Bx5TV2U9t7jutnaxIZLi7dF7FY0H/gdmKoCyhmXsKpBuj6jd0t4JpdH6TxE2Lx2RieFsViY3ury8TorOjyBezL9HJEaoCjMr9x818W1e0et97dRXG42vspNj9KzSy3WW1FeyxxtKkXHdYQ3wqgDqH6iKMRsPnp4zs+qN8NBbXaVk0j6crKa3u7mWJ8lqa9t+8lwEReCizDlmJLghkREJk6J9+yhBl7phdEbkrprc/FZO2is5YxlLXG3cHuY0kjDq0b8PGWCurdT8H+nlSeR9us9w5MjNa2+kcTDo7F22IGJeLHlEub+Eoiym9niSM3LSFAWDKF+PheSzNrF7d5/VmolmvLnJ57NX8scKvLI9zc3L/CIgJ5Z2+FUD5P8AAFWT9P8A6StSZvKWGe3Mtvw+AXiY4sykXt2OqsiuF/0UPYhuSJR0K9VJDgIG2v261duTqKLC6UxM10xlRLi7KMLazDdiHmkAIReEcj/q3UhQzcA3S2a9IOjdM+2ymurj9VZZOsnteDHYQuOjcdP6puGVxy5COrcNGDVgNG6U03o3Bx4TS2FssRYR8HxW0YXuwVV7uf5dyqqC7EseByTWZoFfFnspYYPB3+byk/t7DH20l1dS9GbxxRqWduFBJ4UE8AE/2r7a+LPYuwzmDv8ACZSD3FhkLaS1uou7L5IpFKuvKkEcqSOQQf7UFB/ULvJk/UPmcDoDQGmsmLQXxmggmMZnvZjGArsoBEKxgz8nyFSrdm69fiX8F6KtA/g7D87n9TflvbR++9leQe38/UeTx97ft07c9e3zxxz81Oe3G1m323fmbR2l7LGTT9hJc8vNcMrdeU8shZ+nKKenbryOeOeTW50ClKUClKUClKUCq8+oP0uaX3CmutQaYkh03qeeWS4uJejNbX7lPgSID+2xcAmRBz9nLK7EEWGpQch9SYDV232qks81jsnp7NWcomgZw0UilHIWaJx/UvdD1kQkEryCatNtTu5pHf2xG2W92Lxi5qeL2+FzcMSwyNIwQEK558NwzorDrxHIfoUH1SS026O3WkdydOy4XVeJhulMTpb3YRRc2ZbqS8MhBKNyiE/9G6gMGXkHnZ6idi9SbO5S2a5uPzGAvOFtctFAY1MvXlopE5bxv8EgdiGUcg8h1UNn13oXcf0sbh4zVWAynv8AGy8RQZJbcpb3XIBktLmLsevPUkDt8hQ6MHQ9Lf8Ap23003vFi7lba3/D5+z5a6xMs4kYRduFljfhfInyAT1BVjwRwUZqgbF+ou505i10Vudjv1joT2ywRWU9rDPLa+Ni8YUScCVO3UdJD9AqFCoTq2T3O2GjjsY9z/T9nptT4X3ySx2WLZ5L/FORG8YQqTIzIzAlSFljBQsG4dwHQWlVT9M/qstdSzHTW6V3jMRkViBtMwSLe2uQqDssxY9Y5TwWDDqjclQEIUPaygUpSgUpSgUpSgUpSgUpSgVjNVZ/DaW07e6h1DkYcdi7GLy3FxKfqg/gAAfLMSQAoBLEgAEkCtG303r0btLi2/M3Xu85NbNPYYiAny3HDBQWYAiJO3P3b+Qr9Q5UrVOb9t5vVZrW4exhmsdNxysYIppZUxNgY1+qs4UiS4IlALBS58nPCxjhQzXqD9Qmrt09RXWgdq4cmdPXMUlq0dlaM95mAPs7dQpkSLqh4ReCUL+T4bomf0Ts/txsRg7TXW/F/ZZLLXls62OnPai5RJurF168lZ3ClF7N1ijd/lmJjceOqtX7aem7Tt7pbax4c7uZJF+Py2dljLraFfs5AbmMN2YAQpyAYx5izR8PWDN5TUmudXzZLJT3ubz+XuVBIQvLcSsQqIiKP9qqijgABVAAAoN53s3317ujfXcORyc2O09JKTBhbWTrAicoVWUgAzsDGrdn5AbkqEB4HjtFsXuPud0ucBhva4luf82yJMFoeO4+rcFpftGUPjV+rEduoPNWM9P/AKQfxeUsNTbo3FlevDxNHgIR5Yu/VSvuJP4fqxcNEoKMVX7spKm3NhaWthY29jY20NraW0SwwQQxhI4kUcKiqPhVAAAA+ABQRZ6dti9N7O4u5a2uPzGfvOVustLAI2MXblYo05bxp8AkdiWYck8BFWWaUoFKUoFKUoFKUoFKUoFKUoFKUoFKUoFeN/aWt/Y3FjfW0N1aXMTQzwTRh45UYcMjKfhlIJBB+CDXtSgpn6m/Sj/8prXa+L+08+m4of8AcZGtSD/tIg4//QQ/0R1W3bXcTXu0GqrubT91NjLsSiDJ467g5jmMT8mKaJhyrAhl5HV1DOAy8mur1RZv5sbpHd+xgfLGbG5qzieOzylqq+RQQ3WOVSP3Ig57deQQeerL2bkKtX+N209TF9cSaMsodA7nzytd3Fne3BaxywJ4k6Oo/wBVUUSkrGpYtJyr/aRGzW9uvdhtRS6I3ZxOoLnCrFxDbTjvc2Yj5jRrZpGCyW58fTqG6fXsh+GDxxu7spuPs9nHyjWt7NibK5EljqHHAhF6snjkYoS1u/Z0ADkfcEIzgdjsGm9+cdqTSr6N30wM2sMcIjFYZu3WJctjB0A5jdgPIxeOIlmYE/buZQQlB0G0bqvTessHHm9LZqyy9hJwPLbSBujFVbo4/lHCspKMAw5HIFZmuYGXy9/s7q8ZnZvc33+AyneS0mglXylULp4r20kUcOndurSRhWDB04PIW0Gx3q80vqSGDE7jLDpvNPKUW8ijb8dKC6hAWLM0LfY8l/oAhYuOeoCz9Uz3l3Y9QW0G79ze53/NdDtkmexj9jEtpcWshcx2/uUiDpMqAjhiWDR9iHT+q41hd2t/Y299Y3MN1aXMSzQTwyB45UYcq6sPhlIIII+CDVf/AF55/SMGx+T07lMjjDqG5ltJsXZSFXuQROO0yL8si+NJ18nwPll55bghIF/vBpdNh7jd+x80+HWxaeCGZGikebv4lt24VurGbiMsAyg/bkr81WDZ7fH1Bbobv4mHGN/kH5K0/L22OxUXtLS15Bl7TSKzp2SOUjtJ2LchPnhawuptHaktP8P7B39y97cQ/qQZloLkGP2FnIstvGEDtyyPI6SjqBz7gtwRyxsB6Ccppu62BscXiJ7I5axuZzmYYkCSrLJM5ieQcAt2iEYD/IITqDyhACf6UqDN9PU1ofbS4bEWS/qjPr2ElnY3KCK2ZZAjJPN9vG/w/wBArMCnDBQwJCbb+7tbCxuL6+uYbW0tommnnmkCRxIo5Z2Y/CqACST8ACqs+oP1b4bBw3WntsHhzOUeKSJ8z/8AWspA/XmNWXi4bgMQwPj+UPMgLKIAv8/vrv3fXD3WRyY05PK0V5KC9pgbCOM+djO4/bCxKQ3aQtJwqfLHqDi8JqS22I3Lhymh83pnXV/HjWgubqbHzG1s7pnKyrbv3UycKnCzqQrpKw4+TQbnitoMrm/d7t+pDVF7pXC31y6T+5Rlyt3OeEjVIfG3jT4bhQhISE8IsfDjAbo+oHM5fTsugNv7CHR2gIontLewtk4ubi3PXnzyksezEMzBCO3ldXaXksY/1Jnte7s61S7ycuT1RqG5iEMMVvbd5CkalukcMS8KoAZiFUDksx+STVmdjvRxJPDBmt17qa1YSkjBWUqFiFdePNOhYdWAcFI/nhlIkVuVAV/2O2d1duxqKCzw9nNa4cSlb3MywMba2C9SwB+A8vDrxGDyewJ6ryw6DbF7KaN2lxa/hrX3ecmtlgv8vOD5bjhixCqSREnbj6L/ACFTsXKhq3/CYnFYPFw4vCYyyxlhB28VrZwLDFH2YseqKAByxJPA/kk19tApSlApSlApSlApSlApSlApSlApSlApSlApSlApSlApSlB439pa39jcWN9bQ3VpcxNDPBNGHjlRhwyMp+GUgkEH4INVz3W9H+gtU3xyWlL6bR13LL3nihg9zaOCXZisJZTGxLKAFcIqpwEHPNWSpQc4Na+kzeDTdiLy1sMZqKJYpJZlxF2XkiCAHjpKsbOzfPVYw5JUjjkjmINT6T1Vpf2/6m01msJ7nt7f8jYy2/l68duvdR247Lzx/HI/vXX6lByN29xOvrzKNlNv8Zqa4v8AH8drrBwTtLbeRWUcvCOU7KHH8jkdh/erAbO+k/WWs8p+pN1Lu9wthed7iWI3AfK3UjqHDv2DCPlnJbycycoVKDt2F8qUGv6q0dgNR6CvdEXlhDDhbqx9ksEEKKtugXhDEpUqjR8KyfXhSqkD4rnbuJspu5s9qefKYm1zU1lZeaS01DhBIOsCp95HMRL2/wBHIYOQPhwGdQWPTKlByH1JrfWmpbFLHUer9QZm0jlEyQX+SmuI1cAgOFdiA3DMOf54J/vWGspo4JmeW0hulMUiBJS4UFkKhx0ZT2UkMPnjlR2DLypvx/iO/wDJDDf9yQf+tc0/w4v+SGZ/7kn/APWtqCptzh9692vxF22B1NnbButrimgxzRY23UdYesIRVt4EHjVWK9VHTlv4JqX9r/RfqjKwxX2v85Dp2LyoWx9oq3VyyB2Dq0gbxxsVClWXyj7/ACAR1N7KUGmbTbYaN2vwcmL0ji/be46NeXUrmS4u3ReoaRz/AOT1UKgLMVVexrc6UoFKUoFKUoFKUoFKUoFKUoFKUoP/2Q==' />"
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.1","P<small>ARTICULARLY PROMINENT</small> both in his views and in personal traits was Rav Judah bar Ezekiel who is usually mentioned in the Talmud without his patronymic as Rav Judah. It appears from his sayings which have survived that he was very sharp-tongued in his dealings with people and when somebody dared to say something that did not please him, he practically murdered that person with his speech."
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.2","While Rav (Aba Arecha) was alive, Rav Judah bar Ezekiel was one of his outstanding students with whose opinions Rav was forced to reckon. Whenever Rav had to make a trip in the interests of the community he took Rav Judah along with him in order to have someone to talk to on the road. <sup>1)</sup><i class=""footnote""><span dir=""rtl"">1) קדושין פ""א א׳, עבודה זרה ע""א א׳.</span></i> And when Rav sent away his son Chiya to study, he chose Rav Judah as his teacher. <sup>2)</sup><i class=""footnote""><span dir=""rtl"">2) ערובין ב׳ ב׳, י""א א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.3","Rav Judah bar Ezekiel was born in 219 C. E. on the very same day when Rabbi Judah Hanasi died in Palestine <sup>3)</sup><i class=""footnote""><span dir=""rtl"">3) קדושין ע""ב ב׳.</span></i> and died around 299 C. E. His father Rav Ezekiel was also a scholar. It is said that Samuel Yarchinai used to treat him respectfully and would rise when he met him. <sup>4)</sup><i class=""footnote""><span dir=""rtl"">4) קדושין ל""ג ב׳.</span></i> Rav Judah received his first instruction from his father. <sup>5)</sup><i class=""footnote""><span dir=""rtl"">5) ירושלמי ברכות פּרק ט׳ הלכה ב׳, תענית פרק א׳ הלכה ג׳.</span></i> Later he made such progress through his own diligence that when his father was teaching his brother Rami, he permitted himself to tell his father that he was teaching him incorrectly. <sup>6)</sup><i class=""footnote""><span dir=""rtl"">6) קדושין ל""ב א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.4","When Samuel Yarchinai died the great academy of Nehardea was transferred to Sura under Rav Huna. At that time Rav Judah was about sixty years of age and he founded the academy in Pumbeditha. Even though Rav Judah was the head of that great academy, he was under the influence of Rav Huna in Sura for a long time. As we said Rav Judah was a student of Rav's and when Rav died he studied a short time with Rav Asi in Huzel. Later he studied with Samuel Yarchinai in Nehardea. It occurred frequently, however, that when Rav Judah would quote some statement of Samuel's, other scholars would deny that Samuel ever said it. Even Rav Judah's own brother, Rami bar Ezekiel, once said, ""Pay no attention to what my brother says in the name of Samuel."" <sup>7)</sup><i class=""footnote""><span dir=""rtl"">7) כתובות כ""א א׳, חולין מ""ד א׳.</span></i> On other occassions when Rav Judah said something in his own name, other scholars said: ""What Rav Judah is now saying in his own name is a quotation from Samuel!"" <sup>8)</sup><i class=""footnote""><span dir=""rtl"">8) ערובין ז׳ א׳, יבמות י""ח א׳, כתובות י""ב א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.5","Being extremely sharp-witted and more brainy than emotional, Rav Judah felt that study was the essential thing and prayer merely of incidental significance; and since he never wished to stop studying it is said of him that he prayed only once in thirty days. <sup>9)</sup><i class=""footnote""><span dir=""rtl"">9) ראש השנה ל""ח א׳.</span></i> Nevertheless he once said on the same subject that he considered it one of his merits that he observed the commandment of contemplating the prayer. <sup>10)</sup><i class=""footnote""><span dir=""rtl"">10) שבת קי""ח ב׳.</span></i> This saying of his was later interpreted in the sense that when he said his prayers once in thirty days, he would cleanse his soul first and only then would he pray. <sup>11)</sup><i class=""footnote""><span dir=""rtl"">11) ברכות ל׳ א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.6","His mind was of a logical bent and therefore he devoted himself mainly to problems of fiscal law, where he had a broad field for the exercise of his reasoning powers. It was related also that when he came across the laws of ritual purity in the course of his study, or other matters which had no legal significance in his own time, he would say: ""Such matters were of interest to Rav and Samuel."" <sup>12)</sup><i class=""footnote""><span dir=""rtl"">12) ברכות כ׳ א׳, תענית כ""ד א׳, סנהדרין ק""ו ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.7","Because of his keenness Samuel called him <span dir=""rtl"">„שיננא""</span> which means sharp-witted. <sup>13)</sup><i class=""footnote""><span dir=""rtl"">13) ברכות ל""ו א׳, ראש השנה כ""ד ב׳.</span></i> <sup>*)</sup><i class=""footnote"">*) The expression <span dir=""rtl"">„שיננא""</span> is found always on occasions where Rav Judah differed from his teacher, Samuel Yarchinai. From the context of the speeches it would seem that the words were used in a complimentary sense. It may be however that this title was used ironically.</i> At another time Samuel said of him that he was not born of woman because he was simply an angel. <sup>14)</sup><i class=""footnote""><span dir=""rtl"">14) נדה י""ג א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.8","Being descended from very aristocratic stock which traced its descent straight to the prophets, he was very scrupulous in matters of racial purity, and this often involved him in very bitter disputes. He felt that the whole significance of the return of the Exiles in the time of Ezra the Scribe consisted in the fact that Ezra removed all the mixed families to Palestine and left all the pure families in Babylon."
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.9","As we have already noted the scholars of Babylon exerted themselves to free the life of the Babylonian Jews from the wardenship of Palestine. However there were always many scholars in the Babylonian academies who felt impelled to go to Palestine. This displeased Rav Judah and he said that ""anyone who lives in Babylon is as though he lived in Palestine."" <sup>15)</sup><i class=""footnote""><span dir=""rtl"">15) כתובות קי""א א׳.</span></i> And if a Babylonian still wanted to go to Palestine it was no less than a sin as the Almighty warned us through the prophet Jeremiah, ""To Babylon they shall come and there they shall be."" <sup>16)</sup><i class=""footnote""><span dir=""rtl"">16) ברכות כ""ב ב׳, שבת מ""א א׳.</span></i> For many scholars however their love for Palestine was a stronger force than their teacher's opposition and they said nothing to him about leaving the country because they knew he would not permit them to leave. One of these students was Rav Aba, a native of Babylon, who studied with Rav Judah and left his teacher without asking his permission. <sup>17)</sup><i class=""footnote""><span dir=""rtl"">17) ברכות כ""ד ב׳.</span></i> Rabbi Zeira did the same. Even Rav Judah's own brother, Rami, did not regard his brother's opinion and left Babylon to settle in Palestine. <sup>18)</sup><i class=""footnote""><span dir=""rtl"">18) כתובות קי""א ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.10","As we said the purity of the family was the most important element in the whole national existence of the Jewish people, according to Rav Judah. And since he was always examining into the purity of various families he found it difficult to get a suitable wife for his son Isaac, who had long been of marriageable age, until Ula, on one of his numberless trips between Babylon and Palestine, arrived in Pumbeditha and heard of Rav Judah's habit of inquiring into the history of various families. Said he: ""How do we know what our own origin is? Perhaps we too are descendants of those pagans which slipped into the fold during the time when the Temple was destroyed?"" Because of Rav Judah's agitation about the problem of purity of families, a number of betrothals were broken off in Jewish homes and there were even a number of divorces. The people grew angry at Rav Judah and a mob once got together in order to stone him. He was not the least bit frightened by the mob and he said: ""If they annoyed him, he would reveal that they all came from impure families."" The crowd was frightened and they all threw away their stones and did not trouble Rav Judah any longer. <sup>19)</sup><i class=""footnote""><span dir=""rtl"">19) קדושין ע׳ א׳ וב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.11","Through his desire to reveal the impure families, Rav Judah once came into conflict with a certain political boss, Bati bar Tobia. This person was a freedman who had managed to win the esteem of king Sapor. In consequence the whole world toadied to him and tried to find favor in his eyes. Only Rav Judah had the courage to say that since the freedman in his pride had not asked his former owner for a certificate of liberation, he was still legally a slave and no free man could marry his children."
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.12","As we have already related, a certain person from Nehardea once came to Pumbeditha and went to a butcher to buy meat, just at the time when one of Rav Judah bar Ezekiel's servants came there. The butcher said to him: ""You will have to wait awhile until I give meat to Rav Judah bar Ezekiel's servant."" The man made a grimace and asked: ""Who is this Rav Judah bar Sheveskal, that I must wait for him?"" The story was repeated to Rav Judah and he was highly annoyed. And since he was told in addition that the man boasted of an ancestry which reached back to the Hasmoneans and was accustomed to call everyone ""slave"", Rav Judah excommunicated him according to Samuel Yarchinai's long-established rule that ""anyone who boasts of his descent from the Hasmoneans is certainly a slave,"" because king Herod killed off all the Hasmoneans without exception. The condemned man complained to Rav Nachman bar Jacob about Rav Judah. Rav Nachman did not hesitate a moment but sent Rav Judah a summons to appear before him and explain his actions. Rav Judah would not have heeded Rav Nachman's summons and would not have appeared for trial. But he went to Rav Huna first to ask his advice. Rav Huna said that by right he should not have to go, because his learning was greater than that of Rav Nachman. But seeing that the latter was the son-in-law of the Exilarch, he should do him the honor of obeying his summons."
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.13","When Rav Judah arrived at Rav Nachman bar Jacob's house he found him making a balcony for his roof, and Rav Judah said: ""How comes it that you are doing work unsuited to your social status, which ought to be done by someone else?"" And no matter what Rav Nachman had to answer him in the argument which followed, Rav Judah would correct the grammar of each sentence or prove to him that he was wrong as to the law. Yalta, Rav Nachman's wife, heard the argument and said to her husband: ""Send the man away or you will get a reputation as an ignoramus."" <sup>20)</sup><i class=""footnote""><span dir=""rtl"">20) קדושין ע׳ א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.14","After the destruction of Nehardea, the city of Pumbeditha became a center of the spiritual life of the Jews in Babylonia and when people spoke of the Jews in the Diaspora of that time, they meant Pumbeditha. <sup>21)</sup><i class=""footnote""><span dir=""rtl"">21) ראש השנה כ""ג ב׳.</span></i> Later the city of Pumbeditha became a holy city for the Babylonian Jews. People would say that whoever leaves Pumbeditha in order to go somewhere else is as if he left Palestine to live in the Diaspora."" <sup>22)</sup><i class=""footnote""><span dir=""rtl"">22) כתובות קי""א א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.15","Old documents tell us that Pumbeditha was a very clean city with many sanitary devices and the houses were like palaces. For a long time also there was a sort of competition between the academy in Sura, which was called <span dir=""rtl"">„מתא מחסיא""</span> and the academy in Pumbeditha. One of the scholars enjoined his children that they should rather live ""in the dirt of Mata Mechasia than in the palaces of Pumbeditha."" <sup>23)</sup><i class=""footnote""><span dir=""rtl"">23) הוריות י""ב א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav Judah Bar Ezekiel.16","Whenever the academy of Pumbeditha was mentioned, interesting stories were told of the manner of study there and people would say that true wit flourished where Rav Judah had his seat. A story was told of one of Rav Judah's students, Rami bar Dikola, who once arrived in Pumbeditha from Sura on the eve of Yom Kippur and saw them discarding the udders of their cows: for in Sura they did not eat the flesh of the udders, fearing that a lick of milk might still have remained there, while in Pumbeditha they did eat it after having slit it in two directions. This Rami bar Dikola gathered the discarded udders and ate them. He was brought before Rav Chisda to explain his actions. Rav Chisda asked him what had brought him to eat the udders of cows, knowing as he did that this was not in accordance with the custom of Sura. ""I come from the city where Rav Judah is the head of the academy and there it is our custom to eat the udders of cows."" ""You know the rule,"" said Rav Chisda, ""that a stranger who comes to a city in which there is a different religious custom from that of his own town should always follow the stricter practice of the two, and therefore you should not have eaten the udders."" To this Rami answered: ""I ate the udders outside the city limits."" ""And how did you roast them?"" asked Rav Chisda. ""With grape twigs,"" replied Rami. ""So, and what if they were the twigs of impure vines?"" said Rav Chisda. Rami replied, ""The twigs were more than twelve months old and all dry so that the law of impure vines does not apply to them."""
