 V: the Covenant Broken and Restored,Exodus 32:1-34:35,The New Covenant,Exodus 34:10-28,1,"A preamble (vv.10–16) promises God’s continued “wonders” and warns emphatically against Israel’s mixing with the Canaanites upon its future possession of the land. Once the actual legislative content of the passage begins in v.17, one notes the continuation of the stylistic pattern which began with v.10: Deuteronomic language. The laws bespeak an agricultural society, not a nomadic one, and suggest that the warning against blending with Canaanite society may be from the perspective of a later period—an Israel long settled in the land. Although some scholars see Egypt as the origin of the Calf symbol, it also has a well-known existence in Canaanite mythology, as a symbol of Baal, god of fertility. Therefore the connection between our text and that of Kings may be close indeed, and the Calf story may have had a very contemporary ring to later audiences."
 V: the Covenant Broken and Restored,Exodus 32:1-34:35,The New Covenant,Exodus 34:10-28,2,"As is typical of the Calf narrative, our passage concludes, not only with wider issues—the formal writing-down of the covenant—but also with Moshe: that he neither ate nor drank during the encounter with God. We see the story both from its inception and its end concerned with the man whose task it must be to bring the divine word to the Israelite people."
 V: the Covenant Broken and Restored,Exodus 32:1-34:35,Moshe Radiant,Exodus 34:29-35,1,"As if to underscore the point just made, and like the Tent section in Chap. 33, the Calf account ends with a focus on Moshe’s leadership. Gone is any reference to the molten image; the central concern is the effect of God’s communication upon Moshe. Indeed, “speak” occurs seven times here, and the formula “the skin of Moshe’s face was radiating” three times. Putting this section at the end of the narrative leaves the reader with the sense that Moshe’s prayer for God’s closeness in Chap. 33 has at last been answered, and that his very body now bears the sign of divine favor (note the use of the rich symbol of light). Communication between God and Moshe, with Israel witnessing and therefore involved again (in contrast to its removal from this activity at the beginning of Chap. 32), may now proceed again without interruption, and it will now be possible and appropriate to resume construction of the structure whose purpose it is to embody God’s presence in the world of human beings."
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,The Sabbath Restated,Exodus 35:1-3,1,"Bracketing the Calf Narrative, we return to the regulations concerning the Sabbath, which receive here a different explanation from what was given in 31:12–17. There the stress was on the symbolic nature of the Sabbath day, but in the present context no reason for observance is given. Cassuto understands this as a clarification of the rules of “making” as the Dwelling is about to be constructed."
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,The Contribution Restated,Exodus 35:4-19,1,"The theme returns to that of the opening of the Tabernacle account in Chap. 25, with a list of what was to be brought for the “work of the Dwelling.”"
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,Preparations for the Construction,Exodus 35:20-36:7,1,"The account of what the Israelites brought as contributions for the work, and the description of those who were to carry it out, is long and repetitive. This factor, with the addition of a refrainlike pattern of key words (e.g., “mind,” “willing,” “service,” “work,” “wise,” “design,” “brought”), strongly portrays the people’s enthusiasm for and participation in the sacred task. Note also the fourteenfold occurrence of “every/all/entire” (Heb. <i>kol</i>) in vv.20–29. Vv.3–7 push the narrative to a crescendo, with the people actually bringing much more than is needed (and may also be a contrast to their briefly stated surrendering of jewels in the Calf episode, 32:3)."
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,Dwelling II,Exodus 36:8-19,1,Missing here (cf. 26:1–14) is the description of how the tapestries were to be joined to the boards; the section pertains to the actual making of the tapestries.
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,Boards II,Exodus 36:20-34,1,"In reference to 26:15–30, the present text has omitted the command to erect the entire structure. The passage is limited in a manner similar to the previous section."
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,Curtain and Screen II,Exodus 36:35-38,1,"Again (cf. 26:31–37), only the making of the objects themselves is described, not their positioning within the Tabernacle."
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,Coffer and Purgation-Cover II,Exodus 37:1-9,1,"Parallel to 25:10–22, this account specifies Betzalel as the artist, otherwise behaving like the other passages in this chapter."
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,Table II,Exodus 37:10-16,1,"This corresponds to 25:23–30, with the omission of the Bread of the Presence."
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,Lampstand II,Exodus 37:17-24,1,"The parallel account is 25:31–40, except for details there regarding its placement in the overall structure."
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,Incense Altar II,Exodus 37:25-28,1,This is a case similar to that of the lampstand (cf. 30:1–5).
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,Anointing Oil and Incense II,Exodus 37:29,1,"To round out the description of the incense altar, the text adds mention of these ingredients (cf. 30:25, 35)."
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,Altar II,Exodus 38:1-7,1,"Parallel to 27:1–8, the major omission is “to receive its ashes” (27:3), which does not relate to the actual construction."
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,Basin and Pedestal II,Exodus 38:8,1,"Only one line is used to record the making of the basin; the parallel account in 30:17–21 says much more about its function. There is a brief allusion in this verse about the “mirrors” which were the raw material for the basin; Cassuto (1967) sees this as a contemporary citing of what must have been a well-known tradition about the special contribution of the Israelite women, above and beyond the official contributions listed in Chap. 35."
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,Courtyard II,Exodus 38:9-20,1,"Corresponding to 27:9–19, there are a number of wording divergencies from the earlier passage, but none of these is particularly significant."
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,Accountings,Exodus 38:21-31,1,"A new section enters here, continuing to achieve the effect of impressing the audience. Previously the reader was to be struck by the Israelites’ zeal in piling up contributions for the new sanctuary (36:3–7); now, toward the end of the actual construction work, there is a full accounting of the considerable material that went into it. The list follows the standard order of value: gold, silver, and bronze."
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,Garments II,Exodus 39:1,1,"Although in scribal tradition this verse is connected to the previous section, it makes sense as the start of a new one, as it concludes with what will now be in one form or another the refrain to the end of the book: “as YHWH had commanded Moshe” (see also vv.5, 21, 26, 29, 31, 32, 42, 43; then 40:16, 19, 21, 23, 25, 27, 29, and 32)."
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,Efod and Breastpiece II,Exodus 39:2-21,1,"Corresponding to 28:6–30, the account of how these garments were constructed conforms to the previous pattern: their function “for remembrance” and more, so movingly laid out in Chap. 28, is not mentioned."
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,Tunic II,Exodus 39:22-26,1,"Parallel to 28:31–35, this account leaves out the protective function of the tunic cited in 28:35."
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,Other Priestly Garments II,Exodus 39:27-29,1,"The parallel text is 28:39–43. This passage should come after the section on the head-plate, as was the case in the earlier passages; Cassuto (1967) explains the inversion as characteristic of the construction texts—all the weaving is to take place together."
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,Head-Plate II,Exodus 39:30-31,1,"Characteristically, the function of the plate is omitted (cf. 28:36–38)."
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,The Completion of the Parts: Bringing Them to Moshe,Exodus 39:32-43,1,"The listing of all the elements of the Dwelling fittingly closes the account of their construction, with a certain grandeur, and, because of the pace, even a certain excitement. The key term “service (of construction)” occurs three times."
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,The Completion of the Parts: Bringing Them to Moshe,Exodus 39:32-43,2,"More significant is what has long been noted: the literal parallels between our section and the initial creation story in Genesis (see, for instance, Leibowitz and Sarna 1986). The phrases “Thus was finished …” (v.32), “And Moshe saw all the work: and here, they had made it” (v.43), and “Then Moshe blessed them” (v.43), echo “Thus were finished …” (Gen. 2:1), “Now God saw all that he had made,/and here: it was exceedingly good” (Gen. 1:31), and “God gave the seventh day his blessing” (Gen. 2:3). At the end of the passage describing the erection of the Tabernacle, there is an additional parallel: “So Moshe finished the work” (40:33); cf. Gen. 2:2: “God had finished … his work.” The close parallels suggest what we find in the case of many cultures: human building, especially (but not exclusively) of sanctuaries, is to be viewed as an act of imitating God. The Israelites, at the close of the book chronicling their founding as a people, link up with God’s scheme in creating the world. The Dwelling is therefore a reflection of the perfection of the world and the divine hand that oversees it. Yet neither the people nor Moshe pronounces the Genesis words “it was (exceedingly) good” over the sanctuary; that would be human <i>hubris</i>."
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,Final Instructions: Setting Up,Exodus 40:1-16,1,"Most prominent in God’s commands to erect the Tabernacle are two related verbs: “hallow” and “anoint,” each of which occurs in one form or another eight times here. So the major theme here is not the actual building, but dedication for a purpose. Included in this section, as it was in Part IV, is the appointment of Aharon and his sons to “be-priests.”"
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,Final Instructions: Setting Up,Exodus 40:1-16,2,"The completion of the sanctuary takes place, appropriately, on the first day of what was the month of the exodus a year earlier; it is also ten months after the people reached Sinai. The dedication thus combines the ideas of sacred space and sacred time."
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,The Implementation,Exodus 40:17-33,1,"Meaningfully, the formula “as Y<small>HWH</small> had commanded Moshe” ends each of the seven paragraphs that describe the erection of the Dwelling."
 Vi: the Building of the Dwelling,Exodus 35:1-40:38,The End: God’s Glory,Exodus 40:34-38,1,"The book ends, not with a paean to the completed structure or its builders, but with a description of how its purpose was fulfilled. Central is the “cloud,” basically synonymous with God’s “Glory,” which now dwells among the people of Israel. At the end of the book of Exodus, which began with a people in servitude to an earthly god-king, we find a people that has completed one aspect of service to a divine king, ready to set forth on their journey to a Promised Land in the company of the king’s inextinguishable presence."
 I: the Cult and the Priesthood,Leviticus 1:1-10:20,Varied Sacrificial Offerings I,Leviticus 1:1-17,1,"The first chapter begins with a description of the <i>ola</i>, the “offering-up,” which appears throughout the Bible as a standard sacrifice, frequently preceding others. It is characterized by being totally burned on the altar, and functions essentially to bring human beings to the attention of God and to win his acceptance. So the offering-up does not deal with sin, as later sacrifices do (Wenham)."
 I: the Cult and the Priesthood,Leviticus 1:1-10:20,Varied Sacrificial Offerings I,Leviticus 1:1-17,2,"This opening chapter of the book sets the standard pattern for the first seven chapters concerned with sacrifices. It lays out general rules about the preparation and presentation of the offerings; from 7:38 on and throughout the rest of the Torah, specific applications and how they work will be explained (Anderson). Enumerated are the kind of animal to be sacrificed (in order of value, and hence indicating that rich and poor alike have access to the system); the personal participation of the worshiper; and the tasks of the priests. Many of the phrases recur throughout the opening chapters of the book, but the main refrain is the concluding “fire-offering of soothing savor for Y<small>HWH</small>.” Three kinds of animals appear here; they are, again, all domesticated."
 I: the Cult and the Priesthood,Leviticus 1:1-10:20,Varied Sacrificial Offerings II,Leviticus 2:1-16,1,"The <i>minha</i>, understood earlier in the Bible as simply “tribute” or “gift” (cf. Gen. 4:3 and 32:14), comes in the priestly texts to indicate specifically an offering of grain. Using a three-part structure of grain cooked in an oven/griddle/pan, paralleling Chap, 1’s cattle/sheep/birds, the description of the <i>minha</i> focuses on the type of grain offered, what is added to it, the strictures against fermenting, and the “covenant of salt.” The chapter ends with the usual refrain, “a fire-offering for Y<small>HWH</small>.”"
 I: the Cult and the Priesthood,Leviticus 1:1-10:20,Varied Sacrificial Offerings III,Leviticus 3:1-17,1,"The purpose of the so-called <i>shalom</i> sacrifice has been debated. Levine, for one, sees it as a “sacred gift of greeting,” intended to address God in the fellowship of other laypeople and priests at a sacred meal. This communal, lay aspect of the sacrifice is significant. Some scholars have understood animal sacrifice to be essentially humanity’s way of bonding with the gods (as well as with dead ancestors), and would thus see in the present form, with its emphasis on the meat, an example of this idea."
 I: the Cult and the Priesthood,Leviticus 1:1-10:20,Varied Sacrificial Offerings III,Leviticus 3:1-17,2,"Unlike the obligatory sacrifices, the shalom sacrifice accepts a variety of animals, and the rules regarding them are not as stringent. Some theorize that originally all meat-eating in ancient Israel was of this type."
 I: the Cult and the Priesthood,Leviticus 1:1-10:20,Varied Sacrificial Offerings III,Leviticus 3:1-17,3,"Once again, we have the division into larger and smaller domestic animals. Notable is the descriptive refrain regarding the disposal of the animals’ innards."
 I: the Cult and the Priesthood,Leviticus 1:1-10:20,Obligatory Sacrificial Offerings I,Leviticus 4:1-35,1,"The first of these, the <i>hattat</i>, is the subject of voluminous recent debate among scholars. Formerly translated as “sin-offering,” it is now (thanks to Milgrom) understood more accurately as a purification offering in a variety of settings. The <i>hattat</i> decontaminates the sanctuary, and apparently individuals as well, and so is extraordinarily important in Israelite cultic thinking and practice. B-R rendered it (as have others) as a “de-sin offering,” which, while inelegant, preserves the biblical connection between sin (moral pollution) and ritual pollution. Again the sacrifice involves a multiple structure, dealing with the different components of the community: priests, community as a whole, leaders, and individuals. The High Priest’s ritual is more elaborate than those that follow, as befits the representative of the community. Once his ritual is complete, we encounter for the other parties the refrain “and he/they shall be granted-pardon.”"
 I: the Cult and the Priesthood,Leviticus 1:1-10:20,Obligatory Sacrificial Offerings I,Leviticus 4:1-35,2,"Central to the <i>hattat</i>-offering is the use of its blood as a detergent to absorb and purify the pollution that has accrued in the sanctuary. As a prime signifier of life, it will have this function a number of times in the Torah."
 I: the Cult and the Priesthood,Leviticus 1:1-10:20,Obligatory Sacrificial Offerings II,Leviticus 5:1-26,1,"The last sacrifice described in these opening chapters is the <i>asham</i>, variously translated as “guilt-offering” and (more recently) “reparation-offering.” Its use varies, but can involve financial restitution for wrongdoing. There is disagreement about whether the verb means “to feel guilt” (Milgrom) or “to realize guilt”; in any event, the sacrifice deals with the realm of blame/liability, especially in cases of unintentional wrongdoing. Notable in this chapter are several refrains: “and the priest is to effect-purgation for him from his sin,” “it is a <i>hattat</i>-offering” (which returns here), and “he shall be granted-pardon.”"
 I: the Cult and the Priesthood,Leviticus 1:1-10:20,Instructions on Disposing of Sacrifices I,Leviticus 6:1-23,1,"What happened to the sacrifices after their being offered belongs to the category of what Hallo calls “consumption”—that is, a complex system of either nonuse (burning), “payment” for the priests (eating), or permission for the worshiper to eat. Here again we encounter a threefold structure corresponding to groups of three sacrifices. This time, however, the order adopted depends on the frequency of the sacrifice, from daily to voluntary (Wenham). The chapter also introduces the important word <i>tora</i> (conventionally spelled <i>Torah</i>), “instruction,” which will recur at key points throughout the first half of Leviticus. It apparently originally meant “[priestly] rules/instructions,” but later came to connote portions of Moses’ teachings (especially Deuteronomy) and eventually the Five Books of Moses as a whole."
 I: the Cult and the Priesthood,Leviticus 1:1-10:20,Instructions on Disposal of Sacrifices II,Leviticus 7:1-38,1,The first part of the chapter concerns the eating of three more categories of sacrifice. Vv.16–27 demonstrate the extreme caution regarding lay consumption. The ending (vv.37–38) provides a summary (which mentions a “mandate-offering” not described in this chapter!) and phraseology that usually occurs at the end of a book or major section in the Torah: “which Y<small>HWH</small> commanded Moshe at Mount Sinai … in the wilderness of Sinai.”
 I: the Cult and the Priesthood,Leviticus 1:1-10:20,Installing the Priests,Leviticus 8:1-36,1,"This chapter and the next, which might easily have followed the instructions for it in Ex. 29, has instead been placed here, perhaps as the logical conclusion to material about offering sacrifices. (Placing it at the end of Exodus might also have detracted from the impressive scene with which that book ends. For a discussion of the complex relationship between the Exodus and Leviticus texts, see Milgrom.) We now shift from a prescriptive mode to a descriptive, narrative one, which will prepare us for the brief but disastrous story of Aharon’s sons in Chap. 10."
 I: the Cult and the Priesthood,Leviticus 1:1-10:20,Installing the Priests,Leviticus 8:1-36,2,"A refrain here is various forms of “as Y<small>HWH</small> had commanded Moshe,” also a key phrase in the Exodus texts. In addition, one hears the constant use of the verb “make-holy,” appropriate in this context. Finally, one might point to the balance between Moshe’s sequence of action in Chap. 8 and Aharon’s parallel actions in Chap. 9."
 I: the Cult and the Priesthood,Leviticus 1:1-10:20,Installing the Priests,Leviticus 8:1-36,3,"There is much in this chapter that is rhythmic. The description of Aharon’s being clothed in the holy vestments in vv.7–9 has the ring of ritual to it, as conveyed through its steady alternation of verb and garment."
 I: the Cult and the Priesthood,Leviticus 1:1-10:20,Installation Continued: The System in Operation,Leviticus 9:1-24,1,"Until now, the description of sacrifices has been largely from the viewpoint of the worshiper. Now the perspective changes to narrative, and is from the viewpoint of the priests—with the recognition at the same time that it is a public ceremony. Again, as Milgrom has noted, there is no verbal component to the ceremony (although some have argued that it is inconceivable that sacrifices could have been offered in silence). The sacrifice of the <i>hattat</i>-offering, along with other types of offerings, once again suggests the importance of a purified, perfect system in the worship of God."
 I: the Cult and the Priesthood,Leviticus 1:1-10:20,Installation Continued: The System in Operation,Leviticus 9:1-24,2,"The refrain in vv.4 and 6 concerns God’s “being-seen” by the Israelites; what is in fact seen is his “Glory” or “aura,” reminiscent of Mount Sinai and the completion of the Dwelling in the book of Exodus. The ending of the chapter also recalls the ending of Exodus, with the leaders blessing the people and fire proceeding from God."
 I: the Cult and the Priesthood,Leviticus 1:1-10:20,Systems Failure,Leviticus 10:1-20,1,"As so often in the Torah, a brief narrative breaks in at this point, apparently to illustrate the dangers associated with the priests’ tasks that we have just celebrated in the previous chapter. Just as the sin of the Golden Calf followed scenes of revelation at Sinai, so here too we are taken from the pomp of the priests’ installation and set face to face with human failure. Alternatively, the story could be explained as a lead-in to the laws on priestly behavior in vv.9–11, just as the Golden Calf story precedes a remade covenant in Ex. 34."
 I: the Cult and the Priesthood,Leviticus 1:1-10:20,Systems Failure,Leviticus 10:1-20,2,"What exactly was Nadav and Avihu’s capital crime? Commentators over the ages have argued back and forth. Some see it as accidental: Nadav and Avihu somehow misconstrued what they were supposed to do—but divine service can brook no errors on the part of the people’s representatives. Other interpreters, taking their clue from v.9, feel that Nadav and Avihu were drunk and so not in full control of their ritual duties. Milgrom’s suggestion, that the story serves to warn the Israelite audience to stay away from offering their own incense (which often was connected to idolatry), makes historical sense; but the context of the tale here, after what has gone before, makes the specific crime less important than the idea that the priests must in general “get it right.”"
 I: the Cult and the Priesthood,Leviticus 1:1-10:20,Systems Failure,Leviticus 10:1-20,3,"The chapter has a three-part structure: crime/punishment/mourning; laws on drunkenness of priests and the proper disposal of the sacrifices; and a confrontation between Moshe and Aharon over ritual procedure, which is resolved, not by death but by reasoned discussion."
 II: Ritual Pollution and Purification,Leviticus 11:1-17:16,The Dietary Rules,Leviticus 11:1-47,1,"After ten chapters devoted mainly to cultic rules, we move from the priestly altar to everyone’s table—a fine example of the dual concerns of Leviticus (later Judaism was in fact to dub the table an “altar in miniature,” taking literally the injunction in Exodus for Israel to become a “kingdom of priests”). The chapter, as mentioned in “On the Book of Leviticus and Its Structure,” functions as a bridge between the first two parts of the book. As Hallo notes, it rounds out the question of consuming food, a major issue in sacrifices; it also introduces the motif of pollution in a systematic way (there were references to it in regard to sacrifices, but not in as full a manner). The use of “Instruction” in v.46 echoes the summaries of sacrifices in Chap. 7, while “you are to separate” in v.47 links the chapter with the previous one. Looking forward, “Instruction” is also used in the pollution chapters that follow, and the fivefold repetition of “hallow/holy” in vv.44–45 even points us toward the major section on Holiness in the third part of the book."
 II: Ritual Pollution and Purification,Leviticus 11:1-17:16,The Dietary Rules,Leviticus 11:1-47,2,"It should be noted that, from vv.24–40, eating is not the issue, but rather coming into contact with the carcass of a <i>tamei</i> animal. The two areas are joined with the introduction of “swarming” creatures in vv.41–44, and the whole chapter concludes with a call to “separation.”"
 II: Ritual Pollution and Purification,Leviticus 11:1-17:16,The Dietary Rules,Leviticus 11:1-47,3,"Refrains are many, giving the chapter a more poetic structure than one would expect from such a list: “it is <i>tamei</i> for you,” “it is a detestable-thing for you,” “it is an abominable-thing,” “according to its kind,” “<i>tamei</i> until sunset.” The overwhelmingly negative character of the refrains serves to drum in caution and promote avoidance."
 II: Ritual Pollution and Purification,Leviticus 11:1-17:16,The Dietary Rules,Leviticus 11:1-47,4,"Many of the animals on the lists of Lev. 11 are familiar, but it must be stressed that, as with plant and place-names in the Bible, a number of the precise identifications have been lost to us, and educated guesses are in order."
 II: Ritual Pollution and Purification,Leviticus 11:1-17:16,Pollution from Childbirth,Leviticus 12:1-8,1,"This chapter, which is in chiastic relation to Chap. 15, designates a new mother as <i>tamei</i>, most likely due to her intimate contact with the life/death boundary during childbirth. Her separation from and reintegration into the community echo similar customs in many societies (see Bamberger); as often happens with life-cycle events, ritual here reflects what is happening psychologically. The doubling of the separation period when it is a girl that is born is best explained by the concept that a girl potentially doubles the “life-leak” that has taken place (Greenstein 1984a), since she will one day be a childbearing woman who will herself confront the life-death continuum."
 II: Ritual Pollution and Purification,Leviticus 11:1-17:16,Pollution from Childbirth,Leviticus 12:1-8,2,"While men obviously do not contract ritual pollution through childbirth, the concept of pollution from bodily discharges applies to them as well, as in the case of an involuntary emission of semen (cf. Chap. 15)."
 II: Ritual Pollution and Purification,Leviticus 11:1-17:16,Pollution from Childbirth,Leviticus 12:1-8,3,"<i>Pollution from</i> Tzaraat (13): Notable in this chapter is the role of the priest, who functions neither as medicine man nor as doctor, but simply as a religious official whose duty it is to check the afflicted person for signs of what is considered ritually polluting, and to act accordingly."
 II: Ritual Pollution and Purification,Leviticus 11:1-17:16,Pollution from Childbirth,Leviticus 12:1-8,4,"Like other sections of Leviticus, this chapter and the next show signs of editing (for instance, the material in 13:47–59). Nevertheless, there is a clear structural pattern characterized by variations of “when … if … if” (Wenham)."
 II: Ritual Pollution and Purification,Leviticus 11:1-17:16,Pollution from Childbirth,Leviticus 12:1-8,5,"The chapter’s character as “instruction manual” is brought out, according to Fishbane (1974), by its chiastic structure. It is built on three word-groups: (1) “swelling,” (2) “scab/spread,” (3) “shiny-spot” that recur in vv.4–38 (in the form: 3,2,1; 1,2,3; 3,2,1; 2,3). This “unexpected structure” (especially in a nonliterary text), he maintains, may have had the function of easing memorization for the priests, who needed to know this material for their “fieldwork.”"
 II: Ritual Pollution and Purification,Leviticus 11:1-17:16,Polluting Discharges,Leviticus 15:1-33,1,"This chapter concerns genital discharges—both those that arise from disease and those that are normal but involuntary. As Levine notes, sexual purity was crucial for approaching the Israelite sanctuary, as opposed to ancient Near Eastern rituals in general, where sexuality was frequently part and parcel of the worship of the gods."
 II: Ritual Pollution and Purification,Leviticus 11:1-17:16,Polluting Discharges,Leviticus 15:1-33,2,"Such pollution was considered much more contagious than that we have encountered previously, which is not surprising, given the area in which it falls. Wenham has noted the chiastic structure here, with male and female interchanging with short-term and long-term events. The core (vv.16–24)—the normal flows of seminal emissions for men and menstrual discharge from women—contrasts with discharges resulting from disease (vv.2–12, 25–27). The former merely pollute until sunset (except for the case of a couple having intercourse during the wife’s period), and thus demonstrate the modesty and restraint in matters of divine worship more than pointing to some kind of stigma per se."
 II: Ritual Pollution and Purification,Leviticus 11:1-17:16,The Day of Purgation/Atonement,Leviticus 16:1-34,1,"This chapter forms the climax of the section that began in Chap. 11. It is, along with Num. 19, the purification ritual par excellence, and has received much attention throughout the ages. As modern commentators have pointed out, two things are happening here: first, the sanctuary is being purged of the ritual pollution that has accumulated from both priests and laypeople; and second, the accumulated sins of the community are receiving atonement. It is not surprising, therefore, that the chapter is built on different uses of the verb <i>kipper</i>, which can denote covering, purging, atonement (expiation), or ransom; here the two meanings “purging” and “atoning” seem to fit the double context best. Probably the “purging” part is the earlier one, as many ancient Near Eastern cults utilized purification ceremonies for their sanctuaries."
 II: Ritual Pollution and Purification,Leviticus 11:1-17:16,The Day of Purgation/Atonement,Leviticus 16:1-34,2,"Appropriately, the ritual includes two processes, outlined by Levine: riddance, which involves transferring sin to a living creature and driving it outside the community into the uninhabited wilderness, and purification, which utilizes the blood of a sacrifice (rather like the <i>hattat</i> encountered previously in the book). Both rituals are conducted largely by Aharon, who as High Priest acts on behalf of the entire community."
 II: Ritual Pollution and Purification,Leviticus 11:1-17:16,The Day of Purgation/Atonement,Leviticus 16:1-34,3,"Later Judaism was fascinated by these rites; a detailed account of how they were to be conducted in postbiblical times has survived in the Mishnah (ed. c. 200), and a narrative version is still verbally reenacted by traditional Jews once a year on the Day of Atonement."
 II: Ritual Pollution and Purification,Leviticus 11:1-17:16,The Day of Purgation/Atonement,Leviticus 16:1-34,4,"The chapter opens with direct mention of the deaths of Nadav and Avihu (Chap. 10). This serves at least two purposes: first, it creates a bracket into which the Leviticus texts on pollution occur; and second, it reminds the audience of the pressing need to purify the sanctuary, whose very first recorded defilement came about as a result of the illegitimate act of Aharon’s sons."
 II: Ritual Pollution and Purification,Leviticus 11:1-17:16,On the Shedding of Animal Blood,Leviticus 17:1-16,1,"This chapter appears to be either an appendix to the first two parts of the book (sacrifices and purity) or a transition between them and the chapters on “holiness.” It must be said, however, that it does not use the standard wording of the holiness chapters. The text deals with the Israelites’ slaughtering of animals for food outside the sanctuary (“Dwelling”), insisting instead that such killing take place “at the entrance to the Tent of Appointment.” In contrast, Deut. 12:20ff. permits the slaughtering of animals for meat without bringing them to the sanctuary—provided that their blood is poured out (since the consumption of blood is universally prohibited in the Torah). Scholars disagree about which practice came first; some (e.g., Wenham) argue for a wilderness setting here, while others see the chapter as reflecting the antipagan feelings of postexilic Israel (Bamberger; cf. v.7). Whatever the provenance, our chapter is clear about the extraordinary power of blood in Israelite thinking. As the life, which belongs to God, it must be returned to him, either actually, at the altar, or symbolically, on the ground (Greenstein 1984a). Here it is seen as effecting ransom; the life of the sacrificial animal substitutes for that of the sacrificer (cf. “On Sacrifice,” above). The upshot is that the taking of animal life is done with extreme awareness and care."
 II: Ritual Pollution and Purification,Leviticus 11:1-17:16,On the Shedding of Animal Blood,Leviticus 17:1-16,2,"The chapter is built at least partially on repeating sound patterns. A threefold refrain is “that man is to be cut off from his kinspeople,” stressing the seriousness of the prohibition. Four times we hear “any-man, any-man” (Heb. <i>ish ish</i>), reinforcing the unusually broad scope of the command indicated by the beginning of the chapter (“to Aharon and to his sons and to all the Children of Israel”). Finally, in v.10 through 15, the word <i>nefesh</i> occurs nine times, with the alternating meanings of “person” and “life” (the pattern is 1–3–1–3–1 in these meanings)."
 III: Holiness,Leviticus 18:1-26:46,Pollution from Forbidden Unions,Leviticus 18:1-30,1,"Now begin, thematically and stylistically, the chapters on holiness. Like much of this final section of the book, Chap. 18 is distinguished by its powerful use of rhetoric (cf. vv.3–5, similar in tone to much of Deuteronomy). Separation returns as a major theme, this time stressing the divide between Israel and the nations around (vv.3 and 27–30). The emphasis on sexuality mirrors that on food in Chap. 11; the two often reflect each other in culture, both in practice and in imagery Thus the wording here (“it is insidiousness,” “it is perversion”) parallels the rhetoric of Chap. 11 (“it is abomination,” “it is a detestable-thing”). Structurally, just as the laws on pollution began with categories of and distinctions between animals for the purpose of eating, so the holiness laws begin with categories of and distinctions between partners for the purposes of sexual relations (Eilberg-Schwartz, Goodman). The confusing of boundaries again becomes a grave matter."
 III: Holiness,Leviticus 18:1-26:46,Pollution from Forbidden Unions,Leviticus 18:1-30,2,"In Schwartz’s (1987) view, the list of forbidden women goes through a sequence from close relatives, to indirect ones, to women related to each other, and finally to other cases of “abomination.” In general, the list deals with women whose sexuality and reproductivity are controlled by males (Wegner 1992)—in other words, it reflects a highly patriarchal society."
 III: Holiness,Leviticus 18:1-26:46,Pollution from Forbidden Unions,Leviticus 18:1-30,3,"An odd omission of sexual prohibitions is the one between a man and his daughter; perhaps it was universally understood as the primary one, and hence did not require mentioning."
 III: Holiness,Leviticus 18:1-26:46,Pollution from Forbidden Unions,Leviticus 18:1-30,4,"Refrains in the chapter, which create its backbone, include “I am Y<small>HWH</small> your God” and the constant “the nakedness of X you are not to expose.” Late in the chapter, the words “abomination” and “<i>tum’a</i>” frequently recur."
 III: Holiness,Leviticus 18:1-26:46,General Regulations on Holiness I,Leviticus 19:1-37,1,"As the key chapter of this part of Leviticus, Chap. 19 is wide-ranging and rhetorically powerful. It extends holiness to virtually all areas of life—family, calendar, cult, business, civil and criminal law, social relations, and sexuality. Most (but not all) of the laws deal with what we would term ethics, that is, relations between people (Wenham notes the alternation of the terms “fellow [citizen],” “kinsman,” and “neighbor”). As such, they have become an exemplar and a cornerstone, at least in idealized form, in Western thinking about these issues."
 III: Holiness,Leviticus 18:1-26:46,General Regulations on Holiness I,Leviticus 19:1-37,2,"Structurally speaking, the chapter is not systematic. As Schwartz (1987)has noted, this is probably intentional, reflecting the desire to avoid categorization or compartmentalization of life before God. He lays out the structure of the core part of the chapter, vv.3–32, as discrete subsections, each ending with “I am Y<small>HWH</small> [your God],” with vv.33–36 as two appendices, and a summary in v.37."
