txt file line,Perek running counter,page running counter,Daf,Line,Rambam,Semag,Tur Shulchan Arukh,original,problem
395,סב,ו,56a,8,"[u'Mishneh Torah, The Chosen Temple 6:8']",,,"סב ג ד ה ו מיי' פ""ו מהל' בית הבחירה הלכה ח",FALSE
396,סג,ז,56a,13,"[u'Mishneh Torah, Sacrifices Rendered Unfit 1:37', u'Mishneh Torah, Sacrificial Procedure 4:1']",,,"סג ז מיי' פ""א מהל' פסה""מ הלכה לז ופ""ד מהלכות מעשה הקרבנות הלכה א",FALSE
397,סד,א,56b,5,"[u'Mishneh Torah, Sacrifices Rendered Unfit 18:10']",,,"סד א מיי' פי""ח מהל' פסה""מ הלכה י",FALSE
398,סה,ב,56b,7,"[u'Mishneh Torah, Sacrificial Procedure 10:6']",,,"סה ב מיי' פ""י מהלכות מעשה הקרבנות הלכה ו",FALSE
399,סו,ג,56b,9,"[u'Mishneh Torah, Sacrifices Rendered Unfit 19:4']",,,"סו ג מיי' פי""ט מהלכות פסה""מ הלכה ד",FALSE
400,סז,ד,56b,9,"[u'Mishneh Torah, Sacrificial Procedure 5:17']",,,"סז ד מיי' פ""ה מהלכות מעשה הקרבנות הלכה יז",FALSE
401,סח,ה,56b,11,"[u'Mishneh Torah, Sacrificial Procedure 9:25']",,,"סח ה מיי' פ""ט שם הלכה כה",FALSE
402,סט,ו,56b,11,"[u'Mishneh Torah, Sacrificial Procedure 10:5']",,,"סט ו מיי' פ""י שם הלכה ה",FALSE
403,ע,ז,56b,11,"[u'Mishneh Torah, Paschal Offering 8:1']",,,"ע ז מיי' פ""ח מהלכות קרבן פסח הלכה א",FALSE
404,עא,ח,56b,11,"[u'Mishneh Torah, Paschal Offering 8:15']",,,עא ח מיי' שם הל' טו,FALSE
405,עב,ט,56b,11,"[u'Mishneh Torah, Paschal Offering 2:1']",,,"עב ט מיי' שם פ""ב הלכה א",FALSE
406,עג,י,56b,11,"[u'Mishneh Torah, Paschal Offering 8:4']",,,"עג י מיי' שם פ""ח הלכה ד",FALSE
407,עד,א,57a,19,"[u'Mishneh Torah, Sacrificial Procedure 5:12', u'Mishneh Torah, Eruvin 3:5']",,,"עד א ב מיי' פ""ה מהלכות מעשה הקרבנות הל' יב ופ""ג מהלכות עיה""כ הלכה ה",
407,עד,ב,57a,20,"[u'Mishneh Torah, Sacrificial Procedure 5:12', u'Mishneh Torah, Eruvin 3:5']",,,"עד א ב מיי' פ""ה מהלכות מעשה הקרבנות הל' יב ופ""ג מהלכות עיה""כ הלכה ה",FALSE
408,עה,א,57b,5,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 8:3', u'Mishneh Torah, Daily Offerings and Additional Offerings 8:4']",,,"עה א מיי' פ""ח מהל' תמידין ומוספין הלכה ג ד",FALSE
409,א,א,58a,1,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:1']",,,"א א מיי' פ""ג מהלכות פסה""מ הלכה א",FALSE
410,ב,ב,58a,10,"[u'Mishneh Torah, The Chosen Temple 1:13', u'Mishneh Torah, The Chosen Temple 2:16']",,,"ב ב מיי' פ""א מהלכות בית הבחירה הל' יג ופ""ב שם הלכה טז",FALSE
411,ג,ג,58a,13,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 2:8']",,,"ג ג מיי' פ""ב מהלכות תמידין ומוספין הלכה ח",FALSE
412,ד,א,59a,1,"[u'Mishneh Torah, The Chosen Temple 1:6']",,,"ד א מיי' פ""א מהלכות בית הבחירה הל' ו",FALSE
413,ה,ב,59a,10,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:22']",,,"ה ב מיי' פ""ג מהלכות פסה""מ הלכה כב",FALSE
414,ו,ג,59a,12,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:23', u'Mishneh Torah, Sacrificial Procedure 15:4']",,,"ו ג מיי' שם הלכה כג ופט""ו מהל' מעשה הקרבנות הלכה ד",FALSE
415,ז,ד,59a,13,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:24']",,,"ז ד מיי' פ""ג מהלכות פסה""מ הלכה כד",FALSE
416,ח,ה,59a,16,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 3:2']",,,"ח ה מיי' פ""ג מהלכות תמידין ומוספין הל' ב",FALSE
417,ט,א,59b,10,"[u'Mishneh Torah, The Chosen Temple 2:5']",,,"ט א מיי' פ""ב מהלכות בית הבחירה הל' ה",FALSE
418,י,א,60a,13,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:22', u'Mishneh Torah, Sacrifices Rendered Unfit 3:25']",,,"י א ב ג מיי' פ""ג מהל' פסה""מ הל' כב כה",
418,י,ב,60a,14,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:22', u'Mishneh Torah, Sacrifices Rendered Unfit 3:25']",,,"י א ב ג מיי' פ""ג מהל' פסה""מ הל' כב כה",
418,י,ג,60a,15,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:22', u'Mishneh Torah, Sacrifices Rendered Unfit 3:25']",,,"י א ב ג מיי' פ""ג מהל' פסה""מ הל' כב כה",FALSE
419,יא,א,60b,1,"[u'Mishneh Torah, The Chosen Temple 6:15']",,,"יא א מיי' פ""ו מהלכות בית הבחירה הל' טו",FALSE
420,יב,א,61b,8,"[u'Mishneh Torah, The Chosen Temple 2:5']",,,"יב א מיי' פ""ב מהלכות בית הבחירה הל' ה",FALSE
421,יג,ב,61b,10,"[u'Mishneh Torah, The Chosen Temple 1:13', u'Mishneh Torah, The Chosen Temple 2:16']",,,"יג ב מיי' שם פ""א הלכה יג ופ""ב שם הלכה טז",FALSE
422,יד,א,62a,6,"[u'Mishneh Torah, The Chosen Temple 2:4']",,,"יד א מיי' פ""ב מהל' בית הבחירה הל' ד",FALSE
423,טו,ב,62a,8,"[u'Mishneh Torah, The Chosen Temple 2:17']",,,טו ב ג מיי' שם הל' יז,
423,טו,ג,62a,10,"[u'Mishneh Torah, The Chosen Temple 2:17']",,,טו ב ג מיי' שם הל' יז,FALSE
424,טז,ד,62a,11,"[u'Mishneh Torah, The Chosen Temple 2:7']",,,טז ד מיי' שם הלכה ז,FALSE
425,יז,ה,62a,13,"[u'Mishneh Torah, The Chosen Temple 2:17']",,,יז ה ו מיי' שם הל' יז,
425,יז,ו,62a,13,"[u'Mishneh Torah, The Chosen Temple 2:17']",,,יז ה ו מיי' שם הל' יז,FALSE
426,יח,א,62b,2,"[u'Mishneh Torah, Things Forbidden on the Altar 7:3']",,,"יח א מיי' פ""ז מהלכות איסורי מזבח הל' ג",FALSE
427,יט,ב,62b,4,"[u'Mishneh Torah, The Chosen Temple 2:13']",,,"יט ב מיי' פ""ב מהלכות בית הבחירה הל' יג",FALSE
428,כ,ג,62b,7,"[u'Mishneh Torah, Sacrificial Procedure 7:11']",,,"כ ג מיי' פ""ז מהלכות מעשה הקרבנות הלכה יא",FALSE
429,כא,ד,62b,10,"[u'Mishneh Torah, The Chosen Temple 2:13']",,,"כא ד מיי' פ""ב מהל' בית הבחירה הלכה יג",FALSE
430,כב,ה,62b,10,"[u'Mishneh Torah, Sacrificial Procedure 6:4']",,,"כב ה מיי' פ""ו מהלכות מעשה הקרבנות הלכה ד",FALSE
431,כג,ו,62b,14,"[u'Mishneh Torah, The Chosen Temple 2:14']",,,"כג ו מיי' פ""ב מהלכות בית הבחירה הלכה יד",FALSE
432,כד,ז,62b,16,"[u'Mishneh Torah, The Chosen Temple 2:13']",,,כד ז מיי' שם הלכה יג,FALSE
433,כה,א,63a,2,"[u'Mishneh Torah, Sacrificial Procedure 12:12']",,,"כה א ב מיי' פי""ב מהלכות מעשה הקרבנות הלכה יב",
433,כה,ב,63a,3,"[u'Mishneh Torah, Sacrificial Procedure 12:12']",,,"כה א ב מיי' פי""ב מהלכות מעשה הקרבנות הלכה יב",FALSE
434,כו,ג,63a,13,"[u'Mishneh Torah, Sacrificial Procedure 12:6', u'Mishneh Torah, Sacrificial Procedure 13:12']",,,"כו ג מיי' שם הלכה ו ופי""ג שם הלכה יב",FALSE
435,כז,ד,63a,14,"[u'Mishneh Torah, Sacrificial Procedure 5:4']",,,"כז ד מיי' פ""ה מהלכות מעשה הקרבנות הלכה ד",FALSE
437,כח,ה,63a,18,"[u'Mishneh Torah, Sacrificial Procedure 7:6']",,,"כח ה מיי' פ""ז מהל' מעשה הקרבנות הלכה ו",FALSE
438,כט,ו,63a,18,"[u'Mishneh Torah, Sacrificial Procedure 7:9']",,,כט ו מיי' שם הל' ט,FALSE
439,ל,ז,63a,18,"[u'Mishneh Torah, Sacrificial Procedure 7:10']",,,ל ז מיי' שם הלכה י,FALSE
440,לא,ח,63a,20,"[u'Mishneh Torah, Sacrificial Procedure 7:11']",,,לא ח מיי' שם הלכה יא,FALSE
441,לב,א,63b,5,"[u'Mishneh Torah, Sacrificial Procedure 13:12']",,,"לב א מיי' פי""ג מהל' מעשה הקרבנות הלכה יב",FALSE
442,לג,ב,63b,10,"[u'Mishneh Torah, Sacrificial Procedure 7:9']",,,"לג ב מיי' פ""ז שם הלכה ט",FALSE
443,לד,א,64a,6,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 2:12']",,,"לד א מיי' פ""ב מהל' תמידין ומוספין הלי""ב",FALSE
444,לה,ב,64a,9,"[u'Mishneh Torah, Sacrificial Procedure 7:12']",,,"לה ב ג מיי' פ""ז מהל' מעשה הקרבנות הלי""ב",
444,לה,ג,64a,10,"[u'Mishneh Torah, Sacrificial Procedure 7:12']",,,"לה ב ג מיי' פ""ז מהל' מעשה הקרבנות הלי""ב",FALSE
445,לו,א,64b,5,"[u'Mishneh Torah, Sacrificial Procedure 7:6']",,,"לו א מיי' פ""ז מהל' מעשה הקרבנות הל""ו",FALSE
446,לז,ב,64b,5,"[u'Mishneh Torah, Sacrificial Procedure 7:7']",,,"לז ב מיי' שם הל""ז",FALSE
447,לח,ג,64b,6,"[u'Mishneh Torah, Sacrificial Procedure 7:6']",,,"לח ג מיי' שם הל""ו",FALSE
448,לט,ד,64b,11,"[u'Mishneh Torah, Sacrificial Procedure 7:8']",,,"לט ד מיי' שם הל""ח",FALSE
449,מ,ה,64b,13,"[u'Mishneh Torah, Sacrificial Procedure 6:20']",,,"מ ה מיי' פ""ו מהל' מעשה הקרבנות הל""כ",FALSE
450,מא,ו,64b,13,"[u'Mishneh Torah, Sacrificial Procedure 6:21']",,,מא ו מיי' שם הל' כא,FALSE
451,מב,ז,64b,14,"[u'Mishneh Torah, Sacrificial Procedure 6:22']",,,מב ז מיי' שם הל' כב,FALSE
452,מג,ח,64b,15,"[u'Mishneh Torah, Sacrificial Procedure 6:20']",,,"מג ח ט מיי' שם הל""כ",
452,מג,ט,64b,15,"[u'Mishneh Torah, Sacrificial Procedure 6:20']",,,"מג ח ט מיי' שם הל""כ",FALSE
453,מד,י,64b,16,"[u'Mishneh Torah, Sacrifices Rendered Unfit 13:5']",,,"מד י מיי' פי""ג מהל' פסה""מ הל""ה",FALSE
454,מה,כ,64b,16,"[u'Mishneh Torah, Sacrifices Rendered Unfit 15:1']",,,"מה כ מיי' פט""ו שם הלכה א",FALSE
455,מו,ל,64b,17,"[u'Mishneh Torah, Sacrifices Rendered Unfit 16:1']",,,"מו ל מיי' פט""ז שם הלכה א",FALSE
456,מז,א,65a,2,"[u'Mishneh Torah, Sacrifices Rendered Unfit 16:2']",,,"מז א ב ג מיי' פט""ז מהל' פסה""מ הלכה ב",
456,מז,ב,65a,3,"[u'Mishneh Torah, Sacrifices Rendered Unfit 16:2']",,,"מז א ב ג מיי' פט""ז מהל' פסה""מ הלכה ב",
456,מז,ג,65a,4,"[u'Mishneh Torah, Sacrifices Rendered Unfit 16:2']",,,"מז א ב ג מיי' פט""ז מהל' פסה""מ הלכה ב",FALSE
457,מח,ד,65a,6,"[u'Mishneh Torah, Sacrificial Procedure 16:10']",,,"מח ד מיי' פט""ז מהל' מעשה הקרבנות הל""י",FALSE
458,מט,ה,65a,9,"[u'Mishneh Torah, Sacrificial Procedure 6:23']",,,"מט ה מיי' שם פ""ו הל' כג",FALSE
459,נ,ו,65a,10,"[u'Mishneh Torah, Sacrificial Procedure 6:21']",,,נ ו מיי' שם הל' כא,FALSE
460,נ,ז,65a,11,"[u'Mishneh Torah, Sacrificial Procedure 6:20']",,,נ ז מיי' שם הל' כ,FALSE
461,נא,ח,65a,12,"[u'Mishneh Torah, Sacrificial Procedure 6:21']",,,נא ח ט מיי' שם הל' כא,
461,נא,ט,65a,13,"[u'Mishneh Torah, Sacrificial Procedure 6:21']",,,נא ח ט מיי' שם הל' כא,FALSE
462,נב,י,65a,14,"[u'Mishneh Torah, Sacrificial Procedure 6:20']",,,"נב י כ מיי' שם הל""כ",
462,נב,כ,65a,16,"[u'Mishneh Torah, Sacrificial Procedure 6:20']",,,"נב י כ מיי' שם הל""כ",FALSE
463,נג,א,65b,1,"[u'Mishneh Torah, Sacrificial Procedure 6:22']",,,"נג א מיי' פ""ו מהל' מעשה הקרבנות הל' כב",FALSE
464,נד,ב,65b,3,"[u'Mishneh Torah, Sacrificial Procedure 7:7']",,,"נד ב מיי' שם פ""ז הל""ז",FALSE
465,נה,ג,65b,9,"[u'Mishneh Torah, Sacrificial Procedure 7:6']",,,"נה ג מיי' שם הל""ו",FALSE
466,א,א,66a,2,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:7']",,,"א א מיי' פ""ז מהלכות פסולי המוקדשין הלכה ז",FALSE
467,ב,ב,66a,2,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:5']",,,ב ב מיי' שם הלכה ה,FALSE
468,ג,ג,66a,9,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:8']",,,ג ג ד מיי' שם הל' ח,
468,ג,ד,66a,10,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:8']",,,ג ג ד מיי' שם הל' ח,FALSE
469,ד,ה,66a,10,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:6']",,,ד ה מיי' שם הלכה ו,FALSE
470,ה,א,66b,12,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:6', u'Mishneh Torah, Sacrifices Rendered Unfit 7:7']",,,"ה א מיי' פ""ז מהלכות פסולי המוקדשין הל' ו ז",FALSE
471,ו,ב,66b,13,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:1', u'Mishneh Torah, Sacrifices Rendered Unfit 7:9']",,,ו ב מיי' שם הלכה א והלכה ט,FALSE
472,ז,ג,66b,13,"[u'Mishneh Torah, Trespass 3:7']",,,"ז ג ד ה מיי' פ""ג מהל' מעילה הל' ז",
472,ז,ד,66b,13,"[u'Mishneh Torah, Trespass 3:7']",,,"ז ג ד ה מיי' פ""ג מהל' מעילה הל' ז",
472,ז,ה,66b,14,"[u'Mishneh Torah, Trespass 3:7']",,,"ז ג ד ה מיי' פ""ג מהל' מעילה הל' ז",FALSE
473,ח,א,67a,1,"[u'Mishneh Torah, Trespass 3:1']",,,"ח א מיי' פ""ג מהלכות מעילה הלכה א",FALSE
474,ט,ב,67a,8,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:6']",,,"ט ב מיי' פ""ז מהלכות פסולי המוקדשין הלכה ו",FALSE
475,י,א,67b,1,"[u'Mishneh Torah, Sacrifices Rendered Unfit 8:9']",,,"י א מיי' פ""ח מהל' פסולי המוקדשין הלכה ט",FALSE
476,יא,ב,67b,5,"[u'Mishneh Torah, Sacrifices Rendered Unfit 8:10']",,,יא ב מיי' שם הל' י,FALSE
477,יב,ג,67b,6,"[u'Mishneh Torah, Sacrifices Rendered Unfit 8:11']",,,יב ג מיי' שם הל' יא,FALSE
478,יג,ד,67b,9,"[u'Mishneh Torah, Sacrifices Rendered Unfit 10:1']",,,יג ד מיי' שם פרק י הלכה א,FALSE
479,יד,ה,67b,13,"[u'Mishneh Torah, Sacrifices Rendered Unfit 10:2']",,,יד ה מיי' שם הל' ב,FALSE
480,טו,ו,67b,15,"[u'Mishneh Torah, Sacrifices Rendered Unfit 10:3']",,,טו ו מיי' שם הל' ג,FALSE
481,טז,א,68a,3,"[u'Mishneh Torah, Sacrifices Rendered Unfit 10:3']",,,"טז א מיי' פ""י מהלכות פסה""מ הלכה ג",FALSE
482,יז,ב,68a,7,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:1', u'Mishneh Torah, Sacrifices Rendered Unfit 7:9']",,,"יז ב מיי' פ""ז מהל' פסה""מ הל""א והל""ט",FALSE
483,יח,ג,68a,7,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:1', u'Mishneh Torah, Other Sources of Defilement 3:12']",,,"יח ג מיי' פ""ז מהל' פסה""מ הל""א ופ""ג מהל' אבות הטומאה הלכה יב",FALSE
484,יח,ד,68a,7,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:3']",,,"יח ד מיי' פ""ז מהל' פסה""מ הל""ג",FALSE
485,יט,א,68b,1,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:2']",,,"יט א ב מיי' פ""ז מהל' פסה""מ הל""ב",
485,יט,ב,68b,2,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:2']",,,"יט א ב מיי' פ""ז מהל' פסה""מ הל""ב",FALSE
486,כ,א,69a,3,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:9']",,,"כ א מיי' פ""ז מהל' פסה""מ הלכה ט",FALSE
487,כא,ב,69a,4,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:15']",,,"כא ב מיי' פ""ג מהל' פסה""מ הל' טו",FALSE
488,כב,ג,69a,9,"[u'Mishneh Torah, Other Sources of Defilement 3:13']",,,"כב ג מיי' פ""ג מהל' אבות הטומאה הלי""ג",FALSE
489,כג,ד,69a,12,"[u'Mishneh Torah, Other Sources of Defilement 3:12']",,,"כג ד מיי' שם הלי""ב",FALSE
490,כד,א,69b,1,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:3']",,,"כד א מיי' פ""ז מהל' פסה""מ הל""ג",FALSE
491,כה,ב,69b,13,"[u'Mishneh Torah, Other Sources of Defilement 2:6']",,,"כה ב מיי' פ""ב מהל' אבות הטומאה הל""ו",FALSE
492,כו,ג,69b,17,"[u'Mishneh Torah, Other Sources of Defilement 3:14']",,,"כו ג מיי' פ""ג מהל' אבות הטומאה הלי""ד",FALSE
493,כז,א,70a,18,"[u'Mishneh Torah, Other Sources of Defilement 1:5']",,,"כז א מיי' פ""א מהל' אבות הטומאות הל""ה",FALSE
494,כח,א,70b,2,"[u'Mishneh Torah, Other Sources of Defilement 1:5']",,,"כח א ב מיי' פ""א מהלכות אבות הטומאה הלכה ה",
494,כח,ב,70b,2,"[u'Mishneh Torah, Other Sources of Defilement 1:5']",,,"כח א ב מיי' פ""א מהלכות אבות הטומאה הלכה ה",FALSE
495,כט,ג,70b,7,"[u'Mishneh Torah, Other Sources of Defilement 3:13']",,,"כט ג ד מיי' פ""ג מהל' אבות הטומאה הלי""ג",
495,כט,ד,70b,11,"[u'Mishneh Torah, Other Sources of Defilement 3:13']",,,"כט ג ד מיי' פ""ג מהל' אבות הטומאה הלי""ג",FALSE
496,ל,ה,70b,13,"[u'Mishneh Torah, Murderer and the Preservation of Life 10:6']",,,"ל ה מיי' פ""י מהל' רוצח הלכה ו",FALSE
497,א,ו,70b,15,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:1']",,,"א ו מיי' פ""ו מהל' פסה""מ הל""א",FALSE
498,ב,ז,70b,15,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:2']",,,"ב ז מיי' שם הל""ב",FALSE
499,ג,א,71a,2,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:3']",,,"ג א מיי' פ""ו מהל' פסה""מ הל""ג",FALSE
500,ד,ב,71a,3,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:4']",,,"ד ב מיי' שם הל""ד",FALSE
501,ה,ג,71a,3,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:5', u'Mishneh Torah, Sacrifices Rendered Unfit 6:6']",,,ה ג מיי' שם הלכה ה ו,FALSE
502,ו,ד,71a,5,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:14']",,,"ו ד מיי' שם הלי""ד",FALSE
503,ז,ה,71a,6,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:16']",,,"ז ה מיי' שם הלט""ז",FALSE
504,ח,ו,71a,14,"[u'Mishneh Torah, Forbidden Foods 15:6']",,"[u'Tur, Yoreh Deah 134', u""Shulchan Arukh, Yoreh De'ah 134:1""]","ח ו מיי' פט""ו מהל' מאכלות אסורות הלכה ו טוש""ע יו""ד סי' קלד סעיף א",FALSE
505,ט,ז,71a,14,"[u'Mishneh Torah, Foreign Worship and Customs of the Nations 7:9']","[u'Sefer Mitzvot Gadol, Negative Commandments 48']","[u'Tur, Yoreh Deah 140', u""Shulchan Arukh, Yoreh De'ah 140:1""]","ט ז מיי' פ""ז מהל' ע""ז הלכה ט סמג לאוין מח טוש""ע יו""ד סי' קמ",FALSE
506,י,א,72b,1,"[u'Mishneh Torah, Forbidden Foods 16:8']",,,"י א מיי' פט""ז מהל' מאכלות אסורות הלכה ח",FALSE
507,יא,ב,72b,2,"[u'Mishneh Torah, Forbidden Foods 16:3']",,"[u'Tur, Yoreh Deah 110', u""Shulchan Arukh, Yoreh De'ah 110:1""]","יא ב מיי' שם הלכה ג טור ש""ע י""ד סי' קי סעיף א",FALSE
508,יב,ג,72b,4,,,,"יב ג שם בהג""ה",
509,יג,א,73a,4,"[u'Mishneh Torah, Heave Offerings 14:6']",,,"יג א מיי' פי""ד מהלכות תרומות הלכה ו",FALSE
510,יד,ב,73a,7,"[u'Mishneh Torah, Heave Offerings 14:7']",,,יד ב מיי' שם הלכה ז,FALSE
511,טו,ג,73a,8,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:1', u'Mishneh Torah, Forbidden Foods 16:7']",,"[u'Tur, Yoreh Deah 110', u""Shulchan Arukh, Yoreh De'ah 110:1""]","טו ג מיי' פ""ו מהלכות פסה""מ ה""א ופט""ז מהל' מאכלות אסורות ה""ז טוש""ע י""ד סימן קי סעיף א",FALSE
512,טז,א,73b,1,"[u'Mishneh Torah, Forbidden Foods 8:11']",,"[u'Tur, Yoreh Deah 110', u""Shulchan Arukh, Yoreh De'ah 110:3""]","טז א מיי' פ""ח מהל' מ""א הל' יא טוש""ע י""ד סימן קי סעיף ג",FALSE
513,יז,ב,73b,5,"[u'Mishneh Torah, Sacrifices Rendered Unfit 8:1']",,,"יז ב מיי' פ""ח מהלכות פסה""מ הלכה א",FALSE
514,יח,ג,73b,8,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:17']",,,"יח ג מיי' פ""ו מהלכות פסה""מ הלכה יז",FALSE
515,יט,א,74a,3,"[u'Mishneh Torah, Foreign Worship and Customs of the Nations 7:10']",,"[u'Tur, Yoreh Deah 140', u""Shulchan Arukh, Yoreh De'ah 140:1""]","יט א ב ג ד מיי' פ""ז מהל' ע""ז הלכה י טוש""ע י""ד סימן קמ",
515,יט,ב,74a,6,"[u'Mishneh Torah, Foreign Worship and Customs of the Nations 7:10']",,"[u'Tur, Yoreh Deah 140', u""Shulchan Arukh, Yoreh De'ah 140:1""]","יט א ב ג ד מיי' פ""ז מהל' ע""ז הלכה י טוש""ע י""ד סימן קמ",
515,יט,ג,74a,8,"[u'Mishneh Torah, Foreign Worship and Customs of the Nations 7:10']",,"[u'Tur, Yoreh Deah 140', u""Shulchan Arukh, Yoreh De'ah 140:1""]","יט א ב ג ד מיי' פ""ז מהל' ע""ז הלכה י טוש""ע י""ד סימן קמ",
515,יט,ד,74a,10,"[u'Mishneh Torah, Foreign Worship and Customs of the Nations 7:10']",,"[u'Tur, Yoreh Deah 140', u""Shulchan Arukh, Yoreh De'ah 140:1""]","יט א ב ג ד מיי' פ""ז מהל' ע""ז הלכה י טוש""ע י""ד סימן קמ",FALSE
516,כ,ה,74a,11,"[u'Mishneh Torah, Forbidden Foods 16:4']",,"[u'Tur, Yoreh Deah 110', u""Shulchan Arukh, Yoreh De'ah 110:1""]","כ ה מיי' פט""ז מהל' מאכלות אסורות הל' ד טוש""ע י""ד סימן קי סעיף א",FALSE
517,כא,ו,74a,12,"[u'Mishneh Torah, Forbidden Foods 16:10']",,"[u'Tur, Yoreh Deah 110', u""Shulchan Arukh, Yoreh De'ah 110:8""]","כא ו מיי' שם הלכה י טוש""ע שם סעיף ח",FALSE
518,כב,א,74b,3,"[u'Mishneh Torah, Heave Offerings 15:2']",,,"כב א ב מיי' פט""ו מהלכות תרומות הלכה ב",
518,כב,ב,74b,6,"[u'Mishneh Torah, Heave Offerings 15:2']",,,"כב א ב מיי' פט""ו מהלכות תרומות הלכה ב",FALSE
519,כג,ג,74b,8,"[u'Mishneh Torah, Heave Offerings 15:3']",,,כג ג ד מיי' שם הל' ג,
519,כג,ד,74b,9,"[u'Mishneh Torah, Heave Offerings 15:3']",,,כג ג ד מיי' שם הל' ג,FALSE
520,כד,ה,74b,15,"[u'Mishneh Torah, Ritual Slaughter 9:9']","[u'Sefer Mitzvot Gadol, Positive Commandments 63']","[u'Tur, Yoreh Deah 58', u""Shulchan Arukh, Yoreh De'ah 58:4""]","כד ה מיי' פ""ט מהל' שחיטה הל' ט סמג עשין סג טוש""ע י""ד סימן נח סעיף ד",FALSE
521,כה,ו,74b,15,"[u'Mishneh Torah, Ritual Slaughter 9:9']",,"[u'Tur, Yoreh Deah 58', u""Shulchan Arukh, Yoreh De'ah 58:6""]","כה ו מיי' שם טוש""ע שם סעיף ו",FALSE
522,כו,ז,74b,18,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:4']",,,"כו ז מיי' פ""ו מהלכות פסה""מ הלכה ד",FALSE
523,כז,א,75b,1,"[u'Mishneh Torah, Red Heifer 10:8']",,,"כז א מיי' פ""י מהלכות פרה הלכה ח",FALSE
524,כח,ב,75b,4,"[u'Mishneh Torah, Firstlings 1:2']",,,"כח ב מיי' פ""א מהלכות בכורות הלכה ב",FALSE
525,כט,ג,75b,4,"[u'Mishneh Torah, Things Forbidden on the Altar 1:12']",,,"כט ג מיי' פ""א מהלכות איסורי מזבח הל' יב",FALSE
526,ל,ד,75b,4,"[u'Mishneh Torah, Substitution 3:2']",,,"ל ד מיי' פ""ג מהל' תמורה הלכה ב",FALSE
527,לא,ה,75b,9,"[u'Mishneh Torah, Things Forbidden on the Altar 1:12']",,,"לא ה מיי' פ""א מהלכות איסורי מזבח הל' יב",FALSE
528,לב,ו,75b,14,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:15']",,,"לב ו מיי' פ""ו מהלכות פסה""מ הלכה טו",FALSE
529,לג,ז,75b,15,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:22']",,,לג ז מיי' שם הל' כב,FALSE
530,לד,א,76a,2,"[u""Mishneh Torah, Second Tithes and Fourth Year's Fruit 7:11""]",,,"לד א מיי' פ""ז מהלכות מעשר שני הל' יא",FALSE
531,לה,ב,76a,3,"[u'Mishneh Torah, Sabbatical Year and the Jubilee 5:4']",,,"לה ב מיי' פ""ה מהלכות שמיטה ויובל הל' ד",FALSE
532,לו,ג,76a,11,"[u'Mishneh Torah, Nazariteship 10:7']",,,"לו ג מיי' פ""י מהלכות נזירות הלכה ז",FALSE
533,לז,א,76b,5,"[u'Mishneh Torah, Offerings for Those with Incomplete Atonement 5:4']",,,"לז א מיי' פ""ה מהל' מחוסרי כפרה הל""ד",FALSE
534,לח,ב,76b,8,"[u'Mishneh Torah, Things Forbidden on the Altar 5:5']",,,"לח ב מיי' פ""ה מהל' איסורי מזבח הל""ה",FALSE
535,לט,ג,76b,9,"[u'Mishneh Torah, Things Forbidden on the Altar 5:3']",,,לט ג מיי' שם הל' ג,FALSE
