id,section_id,num,title,subtitle,summary,halacha_count
696,73,9,פֶּרֶק תְּשִׁיעִי,קידוש מי חטאת ופסילתם,א-ג: קידוש המים • ד-ז: הכלי שבו מקדשים • ח-טו: פסול תערובת ושינוי מראה  • טז-יח: פסול מחמת טומאה ,18
697,73,10,פֶּרֶק עֲשִׂירִי,שמירת מי חטאת; הטבלת האזוב והכוונה בהזאה,"א: מילוי, קידוש והזאה על ידי כמה אנשים או כלים • ב-ה: הולכת המים ושמירתם • ה-ו: הכשרים להזות •  ז-י: כוונה בהזאה וטבילת האזוב במי חטאת ",10
698,73,11,פֶּרֶק אַחַד עָשָׂר,הזאת מי חטאת,א-ב: אופן ההזאה וזמנה • ג: האנשים המקבלים הזאה • ד-ז: האזוב הכשר להזאה ,7
699,73,12,פֶּרֶק שְׁנֵים עָשָׂר,מגע מי ההזאה באדם ובכלים,א-ג: מגע מי ההזאה במיטהר • ד-יב: חיבורי כלים לעניין טומאה והזאה ,12
700,73,13,פֶּרֶק שְׁלֹשָׁה עָשָׂר,מעלות יתרות בטהרת החטאת,א-ב: הדברים שאינם טהורים לחטאת • ג-יא: הדרכים שבהן נטמאים לחטאת • יב: נאמנות על טהרת חטאת ,12
701,73,14,פֶּרֶק אַרְבָּעָה עָשָׂר,הנחת מי חטאת במקום טהור; מי חטאת שנטמאו,"א-ה: הנחה במקום טהור • ו-ח: מי חטאת שנטמאו • ט-י: כללי טומאה וטהרה המשותפים לחטאת, לקודש ולתרומה ",10
702,73,15,פֶּרֶק חֲמִשָּׁה עָשָׂר,היטמאות ממי חטאת,א: אופני ההיטמאות ממי חטאת • ב-ח: מי חטאת שנפסלו או שנטמאו  • ט: אזוב טמא • י: הכלי שהוזה עליו ,10
703,74,0,NULL,NULL,NULL,NULL
704,74,1,פֶּרֶק רִאשׁוֹן,צרעת עור הבשר,א-ו: מראות הצרעת • ז-ח: שיעור הנגע • ט: הגדרת בהרת • י-יא: סימני הטומאה ,11
705,74,2,פֶּרֶק שֵׁנִי,שער לבן,א-ה: השער המטמא ומקומו בבהרת • ו-ט: קדימת הבהרת לשער ,9
706,74,3,פֶּרֶק שְׁלִישִׁי,מחיה,א-ג: המחיה המטמאת ומקומה בבהרת • ד: קדימת הבהרת למחיה • ה-ז: בהרת ומחיה שנתמעטו או גדלו •  ח-ט: מחיה בראשי איברים ,9
707,74,4,פֶּרֶק רְבִיעִי,הפשיון,א-ד: הפשיון המטמא ומקומו בבהרת • ה-ו: שינויים בבהרת המקורית • ז: חוט היוצא מן הבהרת •  ז-ט: פשיון בבהרת שטהרה • י-יא: בהרת עם כמה סימני טומאה ,11
708,74,5,פֶּרֶק חֲמִישִׁי,שחין ומכווה; קרחת וגבחת,א-ז: שחין ומכווה • ח-יא: קרחת וגבחת ,11
709,74,6,פֶּרֶק שִׁשִּׁי,נגעים טהורים,א-ג: מקומות שאינם מיטמאים בבהרת • ד: בהרות טהורות • ה-ו: ספק נגעים • ז: שינוי בבהרת בזמן  ראיית הכהן ,7
710,74,7,פֶּרֶק שְׁבִיעִי,צרעת שפרחה בכולו,א-ב: צרעת שפרחה עד שהלבין כולו • ג-ו: מחיה המעכבת את הפריחה • ז: ראיית הכהן את הנגע הפורח ,7
711,74,8,פֶּרֶק שְׁמִינִי,נתק,א-ה: נתק המטמא • ו-ט: שער שחור המציל • י-יא: שני נתקים סמוכים • יב-יג: ניתק כל שערו •  יד: צרעת הראש והזקן ,14
712,74,9,פֶּרֶק תְּשִׁיעִי,ראיית הנגע,א-ה: הכהן הכשר לראיית הנגע • ו-יא: זמן ראיית הנגע • יב: עמידת האדם הנגוע לפני הכהן ,12
713,74,10,פֶּרֶק עֲשִׂירִי,הסרת הצרעת; דיני המצורע,א-ה: איסור הסרת הצרעת • ו-י: הנהגת המצורע בימי טומאתו • יא-יב: טומאת המצורע ,12
714,74,11,פֶּרֶק אַחַד עָשָׂר,טהרת המצורע,א-ב: סדר הטהרה • ג-ו: פרטי דיני הטהרה • ז-י: ציפורי המצורע ,10
715,74,12,פֶּרֶק שְׁנֵים עָשָׂר,נגעי בגדים,א-ה: סימני הטומאה ותהליך ההסגר • ו-ז: מטלית התפורה בבגד • ח: צרעת שפרחה בכולו • ט-יג: בגדים שאינם מיטמאים בנגעים ,13
716,74,13,פֶּרֶק שְׁלֹשָׁה עָשָׂר,הבגדים המיטמאים,א-ז: מיני הבגדים המיטמאים בנגעים • ח-י: חוטים ושולי הבגדים • יא-יב: הבדלים בין בגד המוסגר למוחלט •  יג-טו: טומאת הבגדים ,15
717,74,14,פֶּרֶק אַרְבָּעָה עָשָׂר,נגעי בתים,א-ג: סימני הטומאה • ד-ה: תהליך ראיית הנגע • ו-י: מבנה הבית המיטמא • יא-טו: בתים שאינם מיטמאים ,15
718,74,15,פֶּרֶק חֲמִשָּׁה עָשָׂר,הסגר בית המנוגע וטהרתו,א-ב: תהליך ההסגר • ג-ז: חליצת האבנים ונתיצת הבית • ח: טיהור הבית ,8
719,74,16,פֶּרֶק שִׁשָּׁה עָשָׂר,טומאת בית המנוגע,א-ה: טומאת הבית המנוגע והנכנס אליו • ו-ח: שיעור השהייה בבית המטמא • ט: כלים הניצלים מן הטומאה •  י: חתימה: חומרת לשון הרע ודיבורים בטלים ,10
720,75,0,NULL,NULL,NULL,NULL
721,75,1,פֶּרֶק רִאשׁוֹן,המטמאים והמשקים היוצאים מהם,א-ב: המטמאים במשכב ומושב • ג-ז: הנטמאים בנידה ובזיבה • ח-יא: טומאת דם הנידה • יב-יג: טומאת זוב •  יד-טז: המשקים היוצאים מן הזב ,16
722,75,2,פֶּרֶק שֵׁנִי,טומאת המשקים היוצאים מן הזב; טומאת גויים,א: טומאת המשקים בעודם לחים או יבשים • ב-ה: חפצים ומאכלים שנדבק בהם רוק הזב • ו: תערובת של משקים טמאים בטהורים • ז-ט: פרטי דינים במי רגליים של זב • י: גזרה על הגויים שיטמאו כזבים ,10
723,75,3,פֶּרֶק שְׁלִישִׁי,בועל נידה; טומאות מדברי סופרים,א-ג: בועל נידה • ד-ח: טומאה למפרע • ט: מטמאי משכב ומושב מדברי סופרים ,9
724,75,4,פֶּרֶק רְבִיעִי,נשים שאינן מטמאות למפרע; טומאת כתמים,א-ו: ארבע נשים שדיין שעתן • ז-ט: בדיקה לטהרות • י-טו: טומאת כתמים ,15
725,75,5,פֶּרֶק חֲמִישִׁי,הטמאים בשלבי היטהרותם,א: תלות הטהרה בטבילה  • ב-ה: טומאת היולדת בשלבי היטהרותה • ו-ט: טומאת הזב והזבה בשלבי היטהרותם ,9
726,75,6,פֶּרֶק שִׁשִּׁי,הטומאות שמטמא הזב,א: טומאת משכב מושב ומרכב • ב: טומאת בגדים • ג: טומאת מדף • ד: טומאה לאחר מיתה • ה-ו: הדברים שנטמאים על ידי הזב כאשר הם מעליו או מתחתיו ,6
727,75,7,פֶּרֶק שְׁבִיעִי,דרכי טומאת המשכב והמושב,א-ב: הדרכים שבהן המשכב והמושב נטמאים ומטמאים • ג-ז: טומאת משכב ומושב על ידי נשיאת רובו של האדם • ח: הכלי הראוי להיטמא במשכב או במושב ,8
728,75,8,פֶּרֶק שְׁמִינִי,טומאת היסט הזב,א-ה: טומאת היסט • ו-י: מקרים של טומאת היסט וטומאות נוספות • יא: טומאה בנשיאת מקצת האדם ,11
729,75,9,פֶּרֶק תְּשִׁיעִי,פרטי דינים בטומאת היסט ומדרס,א-ב: היסט שאינו מכוח הזב • ג: משכב ומושב מטמאים כלים ואוכלים במגע בלבד • ד-ה: טומאת מדרס מספק ,5
730,75,10,פֶּרֶק עֲשִׂירִי,עם הארץ וחבר לעניין טהרות,א: חזקת טומאה של עם הארץ • ב: קבלת חברות • ג-ו: מי צריך לקבל חברות • ז-יא: נאמנות וחשד בטהרות ,11
731,75,11,פֶּרֶק אַחַד עָשָׂר,נאמנות עם הארץ,א-ה: נאמנות לקודש ולתרומה • ה-ח: נאמנות על כלי חרס • ט-יא: נאמנות בשעת הרגל • יב: נאמנות על טומאת מת ,12
732,75,12,פֶּרֶק שְׁנֵים עָשָׂר,חשש לטומאת עם הארץ,א-ה: כלי החבר שמונחים ברשות עם הארץ • ו-טז: חבר בבית עם הארץ ועם הארץ בבית החבר • יז-כג: שכנות בין חבר לעם הארץ • כג: חשש לנגיעת העוברים והשבים ,23
733,75,13,פֶּרֶק שְׁלֹשָׁה עָשָׂר,שמירת החבר על הטהרות,א-ה: חבר שאומניו ופועליו עמי הארץ • ו: שמירה שלא נעשתה כראוי • ז: טהרותיו וכליו של החבר שמת  •  ח: עדות על הטהרות שנטמאו ,8
734,76,0,NULL,NULL,NULL,NULL
735,76,1,פֶּרֶק רִאשׁוֹן,נבלת בהמה,א-ג: טומאת נבלת בהמה • ד-יב: חלקי הנבלה המטמאים • יג-יז: נבלה שנפגמה מאכילה או שבטלה בתערובת ,17
736,76,2,פֶּרֶק שֵׁנִי,נבלת בהמה (המשך),א: הגדרת הבהמה כמתה • ב: עובר שמת ולא יצא החוצה  • ג-ה: בשר ואבר הפורשים מן הנבלה או מהחי •  ו-י: טהרה מטומאת נבלה על ידי שחיטה • יא-יב: קולית הנבלה ,12
737,76,3,פֶּרֶק שְׁלִישִׁי,נבלת העוף,"א-ג: טומאת נבלת העוף הטהור • ד-ח: אופן הבליעה והשיעור המטמא • ט-י: חלקי העוף המטמאים •  יא: נבלה שנפגמה מאכילה • יב-יג: טהרה מטומאת נבלה על ידי שחיטה, מליקה ועריפה •  יד: נבלת העוף הטמא • טו-טז: אבר הפורש מן העוף ",16
738,76,4,פֶּרֶק רְבִיעִי,שרץ,א-ב: טומאת השרץ והשרצים המטמאים • ג-ו: אבר ובשר הפורשים מן השרץ • ז-יא: חלקי השרץ המטמאים •  יב: שרץ שנפגם מאכילה • יג: נבלה או שרץ שצמקו או תפחו • יד: הגדרת השרץ כמת; שאר שרצים שאינם מטמאים ,14
739,76,5,פֶּרֶק חֲמִישִׁי,שכבת זרע,"א-ד: טומאת שכבת זרע  • ה-ח: טומאות מדברי סופרים • ט-י: טומאה מחמת תשמיש • יא-יד: פולטת שכבת זרע ושכבת זרע יבשה • טו: תוקף הטומאות השונות • טז-יט: דין שכבת זרע בגוי, בהמה וקטן ",19
740,76,6,פֶּרֶק שִׁשִּׁי,עבודה זרה; סיכום אבות הטומאות,א: אבות הטומאה של עבודה זרה • ב-ו: עבודה זרה ומשמשיה • ז-ח: תקרובת עבודה זרה ויין נסך •  ט-טו: סיכום אבות הטומאות מן התורה ומדברי סופרים ומאפייניהם • טז: דבר שנגע באב הטומאה בהיותו במקווה ,16
741,76,7,פֶּרֶק שְׁבִיעִי,אוכלים ומשקים המטמאים,א-ד: גזרת חכמים על אוכלים ומשקים שיטמאו אחרים • ה: גזרה על משקים שייעשו תחילה לטומאה •  ו: טומאת אחורי הכלי ,6
742,76,8,פֶּרֶק שְׁמִינִי,טומאת ידיים והאוכל אוכלים טמאים,א-ב: טומאת הידיים • ג-ה: קדשים שנפסלו המטמאים את הידיים • ו: טומאת הידיים במקדש • ז-ט: טומאת ידיים לקודש ולתרומה • י: הדברים הנטמאים מחמת הידיים • י-יג: טומאת האוכל אוכלים טמאים ,13
743,76,9,פֶּרֶק תְּשִׁיעִי,טומאה מחמת מים שאובים; כתבי הקודש,א-ד: טומאת הבא ראשו ורובו במים שאובים או שנפלו עליו • ה-יא: כתבי הקודש המטמאים את הידיים ,11
744,76,10,פֶּרֶק עֲשִׂירִי,טבול יום; סיכום דרגות הטומאה,א-ו: טומאת טבול יום • ז-י: סיכום: דרגות הטומאה מן התורה ומדברי חכמים ,10
745,76,11,פֶּרֶק אַחַד עָשָׂר,דרגות הטומאה במאכלים,"א-ט: דרגות הטומאה של מאכלי חולין, תרומה וקודש • י-יב: האוכל מאכלים שהם שלישי ורביעי לטומאה •  יג-טז: הגדרת מאכלי קודש, תרומה וחולין ",16
746,76,12,פֶּרֶק שְׁנֵים עָשָׂר,מעלות הקודש על התרומה,א-ו: מעלות לקודש ולחולין שנעשו על טהרת הקודש • ז-טו: מעלות לקודש בלבד • טז: סיכום ,16
747,76,13,פֶּרֶק שְׁלֹשָׁה עָשָׂר,מעלות בטהרה וגזרות שונות; כללי ספקות הטומאה,א-ג: מעלות בבגדים ובטבילה • ד-ח: גזרת טומאה על כלים ורוקים הנמצאים • ט-יג: ספקות ששורפים עליהם תרומה וקדשים ,13
748,76,14,פֶּרֶק אַרְבָּעָה עָשָׂר,ספקות שטיהרו חכמים,א: רשימת הספקות שטיהרו חכמים • ב: ספק מים שאובים • ג-ו: ספק טומאה צפה • ז-י: ספק המשקים •  יא-יב: ספק הידיים ,12
749,76,15,פֶּרֶק חֲמִשָּׁה עָשָׂר,ספקות שטיהרו חכמים (המשך),א: ספק דברי סופרים • ב: ספק החולין • ג: ספק הקרבנות • ד: ספק נגעים • ה: ספק עומד ועובר •  ו-ז: ספק שרצים • ח-יא: ספקות ברשות הרבים והיחיד ,11
750,76,16,פֶּרֶק שִׁשָּׁה עָשָׂר,ספק טומאה ברשות הרבים וברשות היחיד,א-ב: מקור דין ספק טומאה ברשות הרבים והיחיד • ב-ג: ספק טומאה בדבר שאין בו דעת להישאל •  ג-ח: מקרי ספק במקום שיש חזקה או מציאות ברורה • ט-י: דין תינוק לעניין ספק טומאה ,10
751,76,17,פֶּרֶק שִׁבְעָה עָשָׂר,החזקת טומאה ממקום למקום; הליכה אחרי הרוב,א-ו: החזקת טומאה ממקום למקום • ז-ח: ספק טומאה שהולכים בו אחר הרוב  • ט: ספק נגיעה בשרץ  שנשאו אותו ,9
752,76,18,פֶּרֶק שְׁמוֹנָה עָשָׂר,מקרי ספק ברשות הרבים והיחיד,א-ג: דרגת הספק • ד: טומאה למפרע • ה-ו: רוקים הנמצאים ברשות היחיד והרבים • ז-י: כלים שמונחים ברשות היחיד והרבים • יא-טז: ספקות מחמת אנשים טמאים ,16
753,76,19,פֶּרֶק תִּשְׁעָה עָשָׂר,מקרי ספק התלויים זה בזה,א-ב: התייחסות לכל מקרה בנפרד או לשניהם יחד • ג-ד: תליית אחד מהמקרים לטומאה וטהרת המקרה השני ,4
754,76,20,פֶּרֶק עֶשְׂרִים,הגדרת רשות הרבים ורשות היחיד לטומאה,א-ח: הגדרת מקומות כרשות הרבים והיחיד לטומאה • ט: ספק כניסה לרשות היחיד • י: רשות היחיד שנעשה רשות הרבים ולהפך • יא-יג: מקום ברשות הרבים הנחשב כרשות היחיד ,13
755,77,0,NULL,NULL,NULL,NULL
756,77,1,פֶּרֶק רִאשׁוֹן,האוכלים והמשקים המקבלים טומאה,א-ה: תנאי קבלת הטומאה של אוכלים ומשקים • ו-יז: אוכלים שאינם מקבלים טומאה  •  יח-כד: משקים שאינם מקבלים טומאה • כה: טומאת אוכלים באיסורי הנאה ,25
757,77,2,פֶּרֶק שֵׁנִי,זמן קבלת הטומאה באוכלים; טהרת אוכלים ומשקים,א-יג: אוכלים ומשקים המחוברים לקרקע ובעלי חיים שלא מתו • יד-יז: אוכלים ומשקים שאינם ראויים למאכל • יח-כ: טהרת אוכלים שנטמאו • כא-כח: טהרת משקים שנטמאו ,28
758,77,3,פֶּרֶק שְׁלִישִׁי,אוכלים שצריכים מחשבה והכשר,א-ב: כללי מחשבה והכשר • ג-ח: אוכלים שצריכים מחשבה והכשר • ט-י: מחשבה שאינה מועילה ,10
759,77,4,פֶּרֶק רְבִיעִי,שיעור האוכלים לטומאה,א-ד: שיעור אוכל ומשקה לטמא וליטמא • ה-י: שיעור מאכל שגודלו השתנה או שיש בו חלל •  יא-טז: הצטרפות אוכלים הטמאים בדרגות שונות ,16
760,77,5,פֶּרֶק חֲמִישִׁי,ידות ושומרים,א-ה: טומאת הידות והשומרים • ו-טז: פרטי דינים בידות ושומרים • יז-כא: הגדרתם של חלקי מאכלים שונים ,22
761,77,6,פֶּרֶק שִׁשי,חיבור אוכלים,א-ד: חיבור שומרים לאוכלים • ה-י: חיבור חלקי מאכל זה לזה • יא-יט: חיבור אוכלים נפרדים זה לזה ,19
762,77,7,פֶּרֶק שְׁבִיעִי,חיבורי משקים לטומאה; קוּלות בטבול יום,א-ה: ניצוק • ה-ו: קטפרס ואשבורן • ז-ט: קוּלות בדיני טומאת אוכלים בטבול יום ,9
763,77,8,פֶּרֶק שְׁמִינִי,חיבור בטבול יום,א-ח: חיבור אוכלים ומשקים בטבול יום • ט: חיבור בקדשים שאינם אוכל •  י-יח: מגע טבול יום במאכלי תרומה וחולין • יט: טבול יום מטומאות חמורות ,19
764,77,9,פֶּרֶק תְּשִׁיעִי,העברת טומאה על ידי משקים,א-ב: משקים שקרשו ואוכלים שיצא מהם משקה • ג-י: העברת טומאה על ידי משקים •  יא: משקים המובדלים זה מזה ,11
765,77,10,פֶּרֶק עֲשִׂירִי,המשקים המטמאים והמכשירים,א-ד: שבעת המשקים ותולדותיהם • ה-ט: משקים היוצאים מן האדם • י-יב: זיעת בתים •  יג-טו: משקים היוצאים מזיתים וענבים • טז-יז: המשקים במקדש ,17
766,77,11,פֶּרֶק אַחַד עָשָׂר,הכשר ענבים וזיתים,א-ה: הכשר ענבים • ו-טו: הכשר זיתים • טז-יז: שמירה מפני עם הארץ וטיהור כלי בית הבד ,17
767,77,12,פֶּרֶק שְׁנֵים עָשָׂר,רצון בהכשר אוכלים,א-ג: כללי הכשר אוכלים • ג-יב: מקרים של תלישת המים ברצון ,12
768,77,13,פֶּרֶק שְׁלֹשָׁה עָשָׂר,תלישת המים ברצון,א-יז: מקרים של תלישת המים ברצון (המשך) ,17
769,77,14,פֶּרֶק אַרְבָּעָה עָשָׂר,הכשר אוכלים במשקה,א-ד: רצון האדם בהכשר • ה-יד: הכשר על ידי לחות מועטת • טו-טז: הכשר על ידי רוק והבל הפה •  יז: הכשר שני לאחר מחשבה לצורך אדם ,17
770,77,15,פֶּרֶק חֲמִשָּׁה עָשָׂר,טומאת מים שבקרקע,א-ו: טומאת מים שבקרקע וטהרתם • ז-ח: משקה הפה הנידון כמים שבקרקע ,8
771,77,16,פֶּרֶק שִׁשָּׁה עָשָׂר,חזקה להכשר וטומאה; טומאה וטהרה בחולין,א-ז: מאכלים שבחזקת מוכשרים וטמאים • ח-ט: היתר טומאה במאכלי חולין •  י-יב: זהירות מלהיטמא; חתימה: מעלת הפרישות והטהרה ,12
772,78,0,NULL,NULL,NULL,NULL
773,78,1,פֶּרֶק רִאשׁוֹן,החומרים המקבלים טומאה,א-ז: מיני החומרים המקבלים טומאה • ח-יא: צורת הכלי המקבל טומאה בחומרים השונים ,13
774,78,2,פֶּרֶק שֵׁנִי,כלי קיבול,א-ב: הגדרת כלי קיבול • ג-ח: כלי קיבול שאינם מקבלים טומאה ,8
775,78,3,פֶּרֶק שְׁלִישִׁי,כלי העשוי לנחת,א-ג: כלים גדולים העומדים במקומם ואינם מיטלטלים • ד-ו: מדידת גודל הכלים • ז-ח: כלים גדולים שאינם עומדים כדרכם ,8
776,78,4,פֶּרֶק רְבִיעִי,כלים שאין להם בית קיבול,א-ג: כלים המשמשים את האדם והכלים • ד: חיפויי כלים • ה-ט: כלי שעשוי מעץ ומתכת ,10
777,78,5,פֶּרֶק חֲמִישִׁי,גמר מלאכה והגדרת כלי,א: גמר מלאכה בכלי עץ ועצם • א-יב: דברים שאינם מוגדרים ככלים ,12
778,78,6,פֶּרֶק שִׁשִּׁי,טהרת כלי עץ ועצם בשבירה ובאופנים נוספים,א-ח: טהרת כלי שנשבר ושיעור השבירה המטהרת • ט-י: כלי שעשוי מכמה חלקים שכל אחד הוא כלי בפני עצמו • י-יד: טהרת כלי שהתפרק או נהרס • טו: טהרת כלי על ידי ציפויו ,15
779,78,7,פֶּרֶק שְׁבִיעִי,כלי עור,א: גמר מלאכה • ב-ה: עורות שאינם מוגדרים ככלים • ו-טו: טהרת כלי עור ,15
780,78,8,פֶּרֶק שְׁמִינִי,גמר מלאכה וייעוד הכלי,א-ה: גמר מלאכה בכלי מתכת • ו-ט: כלי מלחמה ותכשיטים • י-טו: קביעת ייעוד הכלי במחשבה ,15
781,78,9,פֶּרֶק תְּשִׁיעִי,כלי מתכת שאינם נחשבים ככלים בפני עצמם,א: כלי מתכת המשמשים את הקרקע או העץ • א-ה: חלקים קטנים של תכשיטים וכלי מתכת • ו-ז: כיסויי כלים • ח-י: משקולות • יא-טו: ווים ושלשלאות • טז: כלים שיש להם שם בפני עצמם ,16
782,78,10,פֶּרֶק עֲשִׂירִי,כלי מתכת שונים וחלקיהם,א-ה: מסמרים • ו-יז: כלי מתכת שונים ,17
783,78,11,פֶּרֶק אַחַד עָשָׂר,טהרת כלי מתכת בשבירה,א-יח: כלים שנשברו או החלידו • יט-כג: כלים שמשמשים למלאכה בשני צדיהם • כד: כלי שחיברו לקורה או לכותל ,24
784,78,12,פֶּרֶק שְׁנֵים עָשָׂר,חזרת טומאה בכלי מתכת שנשברו ותוקנו; כלי זכוכית,א-ג: כלי מתכת שנשבר ותיקנו מחדש • ד-ח: כלים שעשויים מתערובת מתכת טמאה וטהורה • ט: כלי טמא מדברי סופרים שנשבר ותיקנו • י-טו: טהרת כלי זכוכית בשבירה • טז-יח: כלי זכוכית שאינם עשויים לקבלה; גמר מלאכה ,18
785,78,13,פֶּרֶק שְׁלֹשָׁה עָשָׂר,טומאת כלי חרס מאווירו,א-ה: האופן שבו כלי חרס נטמא ומטמא • ו-יד: מה נחשב לאוויר הכלי ,14
786,78,14,פֶּרֶק אַרְבָּעָה עָשָׂר,הצלה מטומאה באוויר כלי חרס,א-ב: כלי המוקף צמיד פתיל • ג-ו: טומאה בלועה • ז: כלי שמחולק במחיצה • ח-יג: כלי ששפתו מחוץ לכלי החרס • יד: כלי הכפוי על פי כלי אחר ,14
787,78,15,פֶּרֶק חֲמִשָּׁה עָשָׂר,תנור וכירה,א-ה: גמר מלאכה בכלי חרס ובתנור • ו-ז: תנורים שאינם של חרס • ח-י: סוגי תנורים שונים • יא-יט: כירות העשויות מאבנים או כלים ,19
788,78,16,פֶּרֶק שִׁשָּׁה עָשָׂר,טהרת תנור וכירה,א-ג: טהרת תנור על ידי שבירה • ג-יא: תנור שעשוי מחתיכות של חרס • יב-יד: אופני טהרה שונים ,14
789,78,17,פֶּרֶק שִׁבְעָה עָשָׂר,חלקים המחוברים לתנור ולכירה,א-ז: תוספות לתנור ולכירה המשמשות עמהם ,7
790,78,18,פֶּרֶק שְׁמוֹנָה עָשָׂר,כלי חרס העשוי לקבלה; שברי כלי חרס,א-ח: כלי חרס שאינו מקבל או שלא נעשה לקבלה • ט: ספינה מחרס • י-טז: שברי כלי חרס המקבלים טומאה ,16
791,78,19,פֶּרֶק תִּשְׁעָה עָשָׂר,כלי חרס שנשברו,א-ו: שיעור השבירה המטהר • ז-יג: גסטרה וכלי שנתרועע • יד-טז: סתימת נקב בזפת ,16
792,78,20,פֶּרֶק עֶשְׂרִים,חלקים המחוברים לכלים,א-ז: ידות וחיבורים לכלי חרס • ח-טו: ידות וחיבורים לשאר הכלים • טו-יז: חיבורים באריגים ,17
793,78,21,פֶּרֶק אֶחָד וְעֶשְׂרִים,חוטים וחבלים המחוברים לכלים,א-ב: חוטים היוצאים מן הבגדים • ג-ה: חוטי משקולות ומאזניים • ו-יב: חבלים המחוברים למיטה ,12
794,78,22,פֶּרֶק שְׁנַיִם וְעֶשְׂרִים,טומאת בגדים,א-ב: שיעור בגדים לקבלת טומאה • ג-יא: סוגי בגדים המקבלים טומאה • יב-כז: גמר מלאכה בבגדים וטהרת בגדים שנקרעו או נתבלו ,27
795,78,23,פֶּרֶק שְׁלֹשָׁה וְעֶשְׂרִים,טומאת מדרס באריגים,א: קבלת טומאה במפץ • ב-ו: שיעורם של חומרים שונים לקבלת טומאת מדרס • ז-יא: טהרת בגדים מטומאת מדרס ,11
796,78,24,פֶּרֶק אַרְבָּעָה וְעֶשְׂרִים,טומאת מדרס בכלי עור,א-ה: עורות הנטמאים במדרס • ו-ז: הכשר לטומאה בגמר מלאכה או במחשבה • ח-יא: טהרת כלי עור בקריעה או בשינוי לכלי אחר ,11
797,78,25,פֶּרֶק חֲמִשָּׁה וְעֶשְׂרִים,טומאת מדרס בכלים שונים,א-יט: כלים שונים שנטמאים טומאת מדרס • כ: כלים שנטמאים משום מרכב ,20
798,78,26,פֶּרֶק שִׁשָּׁה וְעֶשְׂרִים,טהרת כלים מטומאת מדרס,א: טהרה על ידי קביעה בבניין • ב-ח: טהרה בשבירה • ט-טו: טהרת מיטה שנתפרקה ,15
799,78,27,פֶּרֶק שִׁבְעָה וְעֶשְׂרִים,קבוצות של שלושה מיני כלים החלוקים בדיניהם,"א-יז: קבוצות של שלושה כלים שאחד נטמא במדרס, אחד בשאר טומאות ואחד אינו נטמא כלל ",18
800,78,28,פֶּרֶק שְׁמוֹנָה וְעֶשְׂרִים,אחוריים ותוך בכלים,א-ז: אחוריים ותוך בכלים לעניין טומאת משקים ,7
801,79,0,NULL,NULL,NULL,NULL
802,79,1,פֶּרֶק רִאשׁוֹן,דיני הטבילה,א-ה: הטמאים שיש להם טהרה במקווה • ו: זמן הטבילה • ז-יא: אופן הטבילה • יב: כללי חציצה בטבילה ,12
803,79,2,פֶּרֶק שֵׁנִי,החוצצים באדם,א-טו: הדברים החוצצים בטבילת אדם • טז-יח: חפיפת השער קודם הטבילה • יט-כב: הדברים החוצצים לעניין טהרות בלבד • כג: מי שנמצא עליו דבר החוצץ לאחר הטבילה ,23
804,79,3,פֶּרֶק שְׁלִישִׁי,החוצצים בכלים,א-י: הדברים החוצצים בטבילת כלים • יא-יז: טבילה באופן שהמים יגיעו לכל הכלי • יח-כ: טבילת כלים שיש בהם משקים • כא-כה: המקומות בכלי שצריך שייגעו בהם המים • כו: טבילת כלי בתוך כלי ,26
805,79,4,פֶּרֶק רְבִיעִי,מים שאובים,א: שיעור מקווה • ב-ה: פסול מים שאובים והגדרתם • ו-ז: הוספת מים שאובים למקווה כשר • ח-י: מים שאובים שנמשכו למקווה ,10
806,79,5,פֶּרֶק חֲמִישִׁי,שלושה לוגים שאובים שפוסלים מקווה,א-ב: צירוף מים שאובים לשלושה לוגים הפוסלים • ג-ה: שלושה לוגים שאובים שקדמו לארבעים סאה או להפך • ו: הכשרת מקווה שנפסל במים שאובים • ז-ח: שאיבה על ידי אדם או בהמה • ט: מים שאובים טמאים שנפלו למקווה ,9
807,79,6,פֶּרֶק שִׁשִּׁי,כלים הפוסלים,א-ו: כלים שעושים את המים שאובים • ז-י: כלים מלאים מים שנפלו למקווה; טבילה בכלים שנמצאים במקווה • יא-יד: מים שאובים שסמוכים למקווה ,14
808,79,7,פֶּרֶק שְׁבִיעִי,שינוי מראה,א-ח: המשקים הפוסלים בשינוי מראה והמשקים הפוסלים בשאיבה והמשלימים לשיעור מקווה • ט-יב: פרטי דינים בשינוי מראה ,12
809,79,8,פֶּרֶק שְׁמִינִי,חיבור וצירוף למקווה,א-ד: מקומות הסמוכים למקווה שנחשבים כמותו • ה-ח: חיבור בין מקוואות • ט-יא: טבילה במקווה שיש בו טיט או דבר שברייתו מן המים • יב-יג: טבילה במקווה שיש בו ארבעים סאה בדיוק או שמימיו רדודים ,13
810,79,9,פֶּרֶק תְּשִׁיעִי,מעלות הטהרה במקוואות,א-ח: שש דרגות הטהרה במקוואות • ט-טו: המים הנמשכים מן המעיין • טז: מי גשמים זוחלים •  יז-יח: טבילה בגלי הים ,18
811,79,10,פֶּרֶק עֲשִׂירִי,ספקות,א-ה: ספק מים שאובים • ו-ח: ספקות בטבילה ,8
