שמות,ויאמר ה' אליו מי שם פה לאדם:,"Torah Ohr, Shemot 3:1","שמות ד, יא.","נא, ד",
שמות,לא איש דברים אנכי:,"Torah Ohr, Shemot 3:1","שמות ד, י.","נא, ד",
שמות,בס' התמונה:,"Torah Ohr, Shemot 3:1","מיוחס לרבי נחוניא בן הקנה (קארעץ תקמ""ד). ראה ת""ז תי' לו ותי' מא, שערי גן עדן בתחלתו — הערת כ""ק אדמו""ר זי""ע בד""ה ואתם הדבקים סה""מ תרפ""ד ע' רמח.<br>מובא גם בעטרת ראש סו, ב. דרך מצותיך פא, א. סה""מ תרכ""ו (הוצאת תשמ""ט) ע' שיב ואילך. סה""מ תשכ""ט (הוצאת תשנ""ב) ע' שלד. סה""מ תרנ""ח ע' ו. סה""מ תרס""ח ע' מז.","נא, ד",
שמות,"אבל האריז""ל פליג ע""ז:","Torah Ohr, Shemot 3:1","בשער מאמרי הרשב""י לאד""ר (מד, ב), בס' הלקוטים פ' כי תשא, שם פ' קדושים — ראה ג""כ שיעור קומה להרמ""ק סי' פג. לבנת הספיר (ירושלים תרעג). וראה ד""ה ואתם הדבקים תרפ""ד ע' רמח ואילך בארוכה.","נא, ד",
שמות,"עם היות דס""ל ג""כ כן . . דאין הכוונה לומר:","Torah Ohr, Shemot 3:1","בסה""מ תרס""ח בד""ה ויהי לי שור ע' מז וז""ל: אבל בזה מודה דהעולם הזה הוא שמיטה שני' והי' עולם קודם לזה העולם, אבל לא עולם גשמי כ""א הוא עולם התהו שע""ז אמרז""ל שהי' הקב""ה בונה עולמות ומחריבן כו', ונראה דגם לפ""ד האריז""ל השמיטה הא' דהיינו שמיטת התהו הי' מבחי' החסד ולכן מרע""ה שהי' משמיטה הראשונה, כתי' בי' מן המים משיתיהו שהי' מבחי' החסד, ע""ש. וראה גם משיחות ש""פ נח תשמ""ט (הערה 14).","נא, ד",
שמות,"בלקו""ת פ' קדושים:","Torah Ohr, Shemot 3:1","להאריז""ל.","נא, ד",
שמות,ויתהלך חנוך:,"Torah Ohr, Shemot 3:2","בראשית ה, כד.","נא, ד",
שמות,שכבר התהלך את האלקים בשמטה הא':,"Torah Ohr, Shemot 3:2","”ויתהלך משמע ל' עבר (דהול""ל וילך) אלא פי' שהלך מכבר בשמיטה הא' כו'"" — סה""מ תרנ""ח ע' ו. ראה גם מאמרי אדה""ז תקס""ב ע' נח. סג.","נא, ד",
שמות,במשה . . משמטה הראשונה:,,"ראה ד""ה וידבר . . שאו את ראש תרס""ו ע' רלג. בלקו""ש ח""ו ע' 244 מפרש: ”דהיינו מעולם התהו, ושם [בתו""א כאן] רס""ה משמע קצת דהיינו מבחי' חכ' דתהו"" עכ""ל.","נא, ד","Torah Ohr, Shemot 3:2"
שמות,מן המים משיתיהו:,"Torah Ohr, Shemot 3:2","שמות ב, י. וראה זח""ב כא, ב.","נא, ד",
שמות,משמטה ראשונה שהיא היתה מבחי' חסד:,"Torah Ohr, Shemot 3:2","בסה""מ תרס""ח ע' מז מציין ע""ז: ומ""ש במ""א דתהו הוא בחי' גבורה ותיקון חסד, היינו לפי שהחסד דתהו הוא בחי' גבורה באמת (ובפרט כמו שנפל בשבירה כו') וגבורה דתיקון זהו בחי' חסד באמת שהרי זהו התיקון כו', ע""ש. ראה סה""מ תרנ""ח ע' ו.","נא, ד",
שמות,ונחנו מה:,"Torah Ohr, Shemot 3:3","שמות טז, ז.","נא, ד",
שמות,והאיש משה ענו מאד:,"Torah Ohr, Shemot 3:4","במדבר יב, ג.","נא, ד",
שמות,קץ כל בשר:,"Torah Ohr, Shemot 3:4","בראשית ו, יג.","נא, ד",
שמות,והנה ההפרש בין תהו לתיקון:,"Torah Ohr, Shemot 3:5","באוה""ת פ' שמות ע' עו מציין: נ""ב אות ב. קטע מכאן מובא בסה""מ תרל""ג כרך א ע' קיד עם הגהות. ובד""ה וידבר כו' ויצוום תרמ""ח ע' רט ואילך עם עוד הגהות.<br>באוה""ת בלק ע' תתקיב מציין לכאן.","נא, ד",
שמות,"בע""ח שהתהו לא הי' בחי' פרצופים:","Torah Ohr, Shemot 3:5","ראה שער הכללים פ""ב. ובסה""מ תקס""ה ח""א ע' קעט. מאמרי אדה""ז ענינים ע' קסב. ראה בארוכה בסה""מ אעת""ר ע' קלב ואילך. ראה לעיל כד, ד.","נא, ד",
שמות,"ר""ל נקודת החסד נקודת הגבורה:","Torah Ohr, Shemot 3:5","ראה המשך תער""ב חלק א פרק רלו ואילך.","נא, ד",
שמות,נקודה א' בדרך כללי וקיצור מופלג זו חסד וזו גבורה:,"Torah Ohr, Shemot 3:5","בסה""מ תרמ""ח ע' רי מוסיף: ”(וכמבואר דספי' דתהו היו בחי' כתר של כל ספי', והיינו כל ספי' בבחי' פשיטותה עדיין שלמעלה מבחי' התחלקות, והיינו שאינה בגדר התחלקות כלל, וכמו כוחות הנפש כמו שהן בעצם הנפש שהן כחות פשוטים עדיין, ואף שבהכרח לומר שנמצאו בהם כל הפרטים כו' . . וזהו שנק' אור כללי שאינו בגדר התחלקות כלל)"".","נב, א",
שמות,"וגם היו הע""ס זה תחת זה שהיו מפורדים:","Torah Ohr, Shemot 3:5","באוה""ת בראשית כרך ג תעה, א ביאר זה תחת זה אע""פ שהעלול צריך לעילתו אבל העילה א""צ לעלול הימנו כלל וע""כ נק' זה תחת ע""ש. ושם מציין לכאן.","נב, א",
שמות,ולא היו מתכללין זה מזה (ולכן היו רק נקודות:,"Torah Ohr, Shemot 3:5","בסה""מ תרמ""ח שם ע' ריא ”דלכאורה הי' צ""ל בהיפך דמפני שהיו נקודות (היינו בחי' אור כללי כנ""ל) לכן לא היה בהם התכללות זמ""ז מפני שהיו אורות פשוטים כו' כנ""ל, ולמה אמר ולכן הי' נקודות לבד כו', י""ל דמפני שהי' מיעוט הכלי היינו בחי' רצוא דוקא, ועוררו למעלה ג""כ העילוי בעצמיות וההמשכה הי' בערך הכלי והיינו אור פשוט וכללי דוקא שהוא בחי' נקודות ולא היה ההתכללות זמ""ז כו' כנ""ל וד""ל, כן י""ל בדרך אפשר"".","נב, א",
שמות,ולכן היו רק נקודות כו' דהא בהא תליא:,"Torah Ohr, Shemot 3:5","ראה בארוכה בתו""ח בראשית יב, ד.","נב, א",
שמות,דהא בהא תליא:,"Torah Ohr, Shemot 3:5","בסה""מ תרמ""ח שם ע' רי נוסף: ”(דמאחר שלא היה בהם התחלקות כ""א אורות פשוטים כנ""ל א""א להיות התכללות, וכמו שא""א שיתחברו אש הפשוט עם מים פשוטים מפני שהם הפכים בתכלית, כ""א מים שבאש ואש שבמים אפשר שיתחבר כו', כמו""כ יובן בספי' דתהו אור החסד הפשוט עם אור הגבורה הפשוט א""א שיתכללו, ומ""מ קודם שנתלבשו בהכלים דתהו היו כולם כלולים בא""ס והי' בטלים בתכלית"" ע""ש באריכות.","נב, א",
שמות,"מחכמה נבנה פרצוף אבא ומו""ק פרצוף ז""א:","Torah Ohr, Shemot 3:5","ראה ע""ח שער הכללים פ""ב וז""ל: ”וכן מנקודה של חכמה נעשה פרצוף א' שלם מי""ס ואז נק' אבא, וכן מבינה נעשה פרצוף א' שלם מי""ס ונק' אמא ומן הו' נקודות הנשברים נעשה מכולם פרצוף שלם מי""ס ונק' ז""א, ומנקודת עשירית נעשה פרצוף שלם כלול מי""ס ונק' בת"" ע""ש. ובמ""מ לשם.","נב, א",
שמות,"ובכל אחד ראש תוך סוף . . עד שנעשה רמ""ח אברים:","Torah Ohr, Shemot 3:5","בסה""מ תרמ""ח שם ע' ריא נוסף: ”(ונראה דזהו מה שהאור עצמו היה בו ריבוי הפרטים . . וגם היה התכללות זמ""ז שזהו מצד הכלים"" ע""ש.","נב, א",
שמות,כחות — בכלים שהן האיברים:,"Torah Ohr, Shemot 3:5","בד""ה וידבר — ויצוום תרמ""ח ע' ריג מוסיף ע""ז ”והיינו הכוחות פנימים שהאור מתלבש בתוך הכלי בפנימיותו ולא שינו את תפקידם שכח הראי' מתלבש תמיד בעין ולא באוזן, וכח השמיעה נמשך תמיד באוזן כו' מפני שחומר העין ממוזג ומורכב באופן כזה שראוי לקבל בתוכו אור הראי' והאוזן ממוזג באופן שראוי לקבל אור השמיעה כו' שהכלים ממוזגים בערך האור כו'"".","נב, א",
שמות,בחי' המחשבה של האדם:,"Torah Ohr, Shemot 3:7","בסה""מ תרמ""ח שם ”(שאין לו כלי מיוחדת בגוף)"".","נב, א",
שמות,והיא שם בבחי' מקיף כו':,"Torah Ohr, Shemot 3:7","בסה""מ תרמ""ח שם ”(דאור המחשבה הוא בחי' אור כללי שאינו בבחי' התחלקות עדיין, ולכן אין לו כלי מיוחדת והוא נמצא בכל מקום בשוה מפני שאינו בבחי' התחלקות דהא בהא תליא כו' וכמ""ש במ""א)"".","נב, א",
שמות,וזהו כמשל המחשבה כו':,"Torah Ohr, Shemot 3:7","בסה""מ תרמ""ח שם ”וצ""ע איך יצדק על בחי' עיגולים דתהו המשל מהמחשבה, אם שהוא בחי' מקיף כנ""ל מ""מ ה""ה מקיף לפנימי כו' משא""כ בחי' עיגולים דתהו הוא שאינו בגדר פנימי כלל ולכן נק' מקיפי' דתהו"" ע""ש בארוכה. ומסיים ”ונראה מה שמביא משל המח' ר""ל שהוא ע""ד כח המחשבה בבחי' המקיף דיושר כמו""כ יובן בבחי' העיגולים שבודאי אינו מושג דלמתב""כ כו' ומ""מ פועל בהפנימי כו'"".","נב, א",
שמות,"ע""פ ויאמר מלך מצרים למילדות:","Torah Ohr, Shemot 3:7","לאדה""ז משנת תקס""ה. נדפס בתו""ח שמות ח""א כז, ב. ובאריכות ותוס' ביאור מאדה""א שם לו, ג ואילך. וראה בדרך מצותיך עו, ב ואילך. אוה""ת שמות כרך ז ע' ב'תצא ואילך. כרך ח ע' ב'תתמט.<br>בד""ה יפה שעה תרמ""ג ע' קמז מציין וז""ל ”ובד""ה מילדות מבואר ענין עיגולים כמשל הכחות בעצם הנפש, ועיגולים הוא בחי' התהו כמבואר בת""א מי שם פה, וי""ל שגם בת""א שם ג""כ הכוונה המשל כמו בד""ה מילדות הנ""ל, בת""א בד""ה מי שם ציון ע' בד""ה מילדות, משמע שמה שמבאר ענין עולם התיקון והתהו עיגולים ויושר הכוונה שענין עיגולים ויושר הוא כמ""ש בד""ה מילדות הנ""ל, והיינו כנ""ל. אך צ""ע לומר שבת""א כן הכוונה שה""ה אומר משל מהמח', ובד""ה ויצוום רל""ג מבואר הכוונה שהוא ספי' היינו קו, ויש עוד נקודה שלמעלה, והמשל דעצם הנפש זהו נקודה לפי מ""ש בתו""ח ד""ה הנ""ל, ואפשר אם נחבר ע' עיגולי' ויושר לתות""ק כמ""ש בד""ה מילדות אפשר י""ל שהכוונה שם שהשבירה הי' בעקודים כמ""ש בסידור שער ת""ת, אך דוחק לומר, ועוד דבד""ה מי שם א""א לומר כן . ."" ע""ש בארוכה. ובסה""מ תרמ""ח ע' ריג.","נב, א",
שמות,והנה לפי שביושר:,"Torah Ohr, Shemot 3:7","באוה""ת שמות ע' עו מציין נ""ב אות ג.","נב, א",
שמות,בבחי' פרצופים — מעלה יתירה אשר לא היתה בעולם התהו . . נעוץ תחילתן בסופן:,"Torah Ohr, Shemot 3:7","בד""ה והי' ברכה תרל""ט ע' ד מציין ע""ז: (וצ""ע אם כוונתו שכוונת נעיצת התחילה הוא בסוף דוקא יותר מבראש המתפשט כמשנ""ת בד""ה ועמדו רגליו [סה""מ תקע""א ע' ס]. או ענין ההתכללות לבד שהראש מצטרך להרגל שז""ע נעתב""ס וסוב""ת כו').<br>וראה במ""מ לשם שבהנחת כ""ק מהורש""ב מהמאמר שבשעת אמירת המאמר הנ""ל הכריע כ""ק אדמו""ר מהר""ש שהראש צריך להרגל.","נב, א",
שמות,"בס""י נעוץ תחלתן בסופן:","Torah Ohr, Shemot 3:7","פ""א מ""ז. וראה לעיל א, ב.<br>ראה בסה""מ תרל""ט ע' ד שצ""ע אם כוונתו שכוונות נעיצת התחילה הוא בסוף דוקא יותר מבראש המתפשט. ע""ש.","נב, א",
שמות,שזה לא נמצא בעולם התהו:,"Torah Ohr, Shemot 3:7","בסה""מ תרמ""ח ”דבעולם התהו מפני שלא יש ראש וסוף כ""א בחי' אור כללי והכלים מועטים שזהו בחי' עיגולים דתהו שלא יש בהן ראש וסוף באו""כ כו' כנ""ל ממילא לא שייך בחי' ההתכללות כנ""ל כ""א העליון מחבירו משובח מחבירו"" ע""ש שהאריך.","נב, א",
שמות,לגבי כח השכל שבמוח:,"Torah Ohr, Shemot 3:8","בסה""מ תרמ""ח שם ע' ריד ”(והוא בחי' עשי' שבמוח וכמ""ש במ""א, וכן חכמי המחקר אומרי' שהאדם עיקר הצלחתו בב' דברים שכל העיוני ושכל המעשה כו')"".","נב, א",
שמות,וזה בא דוקא מצד התלבשות הכח בכלי הרגל דוקא:,"Torah Ohr, Shemot 3:8","בסה""מ תרל""ג ח""א ע' קטז יש כאן הג""ה בענין מה שפירשו במ""א באופן אחר, וראה גם באוה""ת בראשית כרך ו תתרכו, ב.","נב, א",
שמות,"שו""ה והנמשל — דשם בתהו היו זה תחת זה . . ע""כ לא הי' נמצא בחי' זו דנעוץ סופן כו':",,"בסה""מ אעת""ר ע' קלו מבאר: ”והע""ס דעיגולים אין להם קשר וחיבור זל""ז שהן זת""ז כו', וכאשר יהי' האופן בתוך האופן שאין א' נוגע לחבירו כו' אלא כל עילה סובב ומקיף לעילתו כעיגול הכתר שסובב ומקיף לעיגול החכמה, ולעולם אינו נוגע עיגול הכתר בעיגול החכמה . . וכן עיגול החכמה לעיגול הבינה"", ע""ש.","נב, א",
שמות,שהוא ענין מבלי אשר ימצא ראש וסוף:,"Torah Ohr, Shemot 3:9","”דעם היות שיש בהם בחי' ראש וסוף בעצם, הנה ההתכללות הוא באופן כזה שהסוף משלים את הראש והראש מקבל ממנו"" — סה""מ אעת""ר ע' קמ.","נב, א",
שמות,שיש מעלה בסוף מה שאינו בראש:,"Torah Ohr, Shemot 3:9","בסה""מ תרל""ג כרך א ע' קיז ובסה""מ תרמ""ח שם ”ונמצא כי בבחי' זו הסוף הוא הראש כו'"".","נב, א",
שמות,"יובן ג""כ במצות . . ולכן גם הדיוט:","Torah Ohr, Shemot 3:9","בסה""מ תרל""ג קטע זה בשינויים.","נב, א",
שמות,זאת התורה אדם:,"Torah Ohr, Shemot 3:9","במדבר יט, ד. בסה""מ תרל""ג כרך א ע' קיז ובסה""מ תרמ""ח שם ”שנמשלו התומ""צ לבחי' אדם"" ע""ש בארוכה.","נב, א",
שמות,"שהרי מבטלים מת""ת לצורך הלוית המת . . עשה דוחה ל""ת . . ושעטנז בציצית:",,"בסה""מ תרל""ג ע' קיז ובסה""מ תרמ""ח ע' ריז אינם מביאים ראי' זו אלא ”מבטלים מצוה שא""א להתקיים ע""י אחרים"", ע""ש בארוכה.","נב, א","Torah Ohr, Shemot 3:9"
שמות,בינוקא דבלק:,"Torah Ohr, Shemot 3:9","זח""ג קפו, א.","נב, ב",
שמות,"עשה דוחה ל""ת:","Torah Ohr, Shemot 3:9","ראה שבת קלב, ב. יבמות ג, ב.","נב, ב",
שמות,גדול העושה צדקה בסתר:,"Torah Ohr, Shemot 3:9","ב""ב ט, ב. ראה בסה""מ תרל""ג כרך א ע' קיח. ובסה""מ תרמ""ח ע' ריז.","נב, ב",
שמות,והנה כתר נתבאר:,"Torah Ohr, Shemot 3:10","באוה""ת שמות ע' עו מציין: נ""ב ד.","נב, ב",
שמות,וירא ראשית לו:,"Torah Ohr, Shemot 3:10","דברים לג, כא.","נב, ב",
שמות,שלח נא ביד תשלח:,"Torah Ohr, Shemot 3:10","שמות ד, יג.","נב, ב",
שמות,כי כבד פה וכבד לשון אנכי:,"Torah Ohr, Shemot 3:11","שמות ד, י.","נב, ב",
שמות,"והנה השי""ת השיב לו:","Torah Ohr, Shemot 3:13","באוה""ת שמות ע' עו נמצא קיצור: נ""ב ה. ובגליון נכתב שייך לסי' ג' <וכ""ק אדמו""ר זי""ע העיר שם:צ""ע הכוונה, ואולי צ""ל: לפ' א'. כי אח""ז בא קיצור פ""א מד""ה. ע""כ.>.<br>בפ' זו נתבאר מ""ש בסה""ת שעו""ז הוא שמיטה הב' ונק' שמיטה הפחד ולפני' הי' משיטה א' ממדת החסד. אמנם האריז""ל כתב דענין שמיטה הא' הו""ע עולם התהו ולא שהי' עולם בגשמיות כו', ובנשמות נמשכו משם לתקן שמיטה זו והום חנוך ומשה כו', ע""כ.<br>באוה""ת שמות ע' עז נמצא קיצור: שייך לסי' ד' <לסי' ד': ראה הערה שלפני ו [=לסי' ג'] וכאן בא בקיצור פ""ב (על תיבת מקפת). — כ""ק אדמו""ר שם. ופ""ג.>. נת' ההפרש בין תהו לתיקון שהם עיגולים ויושר, כי עולם התהו הי' עיגולים והוא שבתהו היו נקודות זת""ז, ותיקון פרצופים כמשל רמ""ח כחות הנפש כשהם ברמ""ח איברי הגוף זה מח' <זה מח': כנראה צ""ל: תהו מח'. — הערת כ""ק אדמו""ר זי""ע.> מקפת.<br>ומצד התלבשותו בכלים נעשה בחי' נתחב""ס וסוב""ת מבלי שימצא ראש וסוף כו', יש מעלה ברגל מה שאינו בראש, וכן במצות מעשיות כו'. ובחי' זו לא היה בתהו רק בתיקון רביוי הכלים). אוה""ת שמות ע' עז.","נב, ב",
שמות,"והנה השי""ת השיב לו מי שם פה לאדם:","Torah Ohr, Shemot 3:13","מובא בסה""מ תרכ""ז [הוצאת תש""ס] ע' ב.","נב, ב",
שמות,לאדם בניקוד קמץ רומז על האדם הידוע:,"Torah Ohr, Shemot 3:13","ראה אוה""ת יתרו ע' תשפג. סה""מ תרל""ד ע' צז. סה""מ תרע""ח ע' קלג.","נב, ב",
שמות,"מ""ה בגימט' אדם:","Torah Ohr, Shemot 3:13","ראה ת""ז בהקדמה. פרדס ערך אדם. ע""ח ש""י פ""ג. שער רחל ולאה פ""ב. לקו""ת להאריז""ל שער הפסוקים בראשית ג, ב. מאו""א א, קסו. תו""א ל, א. לקמן סה, ד. לקו""ת אמור לו, ג. לח, ג. תצא לה, ב. תו""ח בראשית ט, א. נתבאר באוה""ת יוהכ""פ ע' א'תקס. פלח הרמון ויקרא ע' ה.","נב, ב",
שמות,"כמ""ש בפע""ח:","Torah Ohr, Shemot 3:13","ראה לקו""ת במדבר ח, ד. חקת נז, א. ואתחנן יא, א.","נב, ב",
שמות,"שע""י הברכה . . נמשך בחי' המקיף:","Torah Ohr, Shemot 3:13","כ""ק אדמו""ר זי""ע בקובץ ליובאוויטש שנה ב' חוברת ג (8) ע' 37 מציין ע""ז וז""ל: ”מקיף אין הפירוש סובב ומקיף למעלה בבחי' מקום ח""ו כי לא שייך כלל בחי' מקום ברוחניות אלא ר""ל סובב ומקיף מלמעלה לענין בחי' גילוי השפעה . . ההשפעה שאינה בבחי' גילוי אלא בהסתר והעלם ואין העולמות משיגים אותה אינה נקראת מתלבשת אלא מקפת וסובבת (תניא פמ""ח. וראה תו""א ד""ה ת""ר מצות נ""ח ס""ו)"" עכ""ל.","נב, ב",
שמות,"(כי הבל הפה . . פ""ה):","Torah Ohr, Shemot 3:13","בסה""מ תקס""ה ע' קפג ליתא.","נב, ב",
שמות,"בתש""ר נחלקו הספרדים והאשכנזים:","Torah Ohr, Shemot 3:13","טוש""ע או""ח סי' כח ס""ה. ראה מה שכתב ע""ז כ""ק אדמו""ר זי""ע בקובץ ליובאוויטש הנ""ל. תורת חיים פ' שמות ע' קלו. ספה""מ תש""ג ע' 15.","נב, ב",
שמות,"שהמקיף דתש""ר גבוה מאד ע""כ:","Torah Ohr, Shemot 3:13","בסה""מ תקס""ה ע' קפג נוסף כאן: אם יוכל להמשיך או""מ דש""ר מפני שהוא גבוה מאד נעלה: ע""כ.","נב, ב",
שמות,"שו""ה נמצא — יחד כו':",,"בסה""ד קודם הגה""ה המתחיל וע' מ""ש במ""א ע""פ ראוממך כו'. נת' דלכך <נת' דלכך: מכאן ואילך קיצור פד""ה. — הערת כ""ק אדמו""ר זי""ע.> משה שהי' מתוהו שאורות מרובין והכלים מועטים ע""כ הי' כבד פה ולהיות שהכלים דתיקון יש בהם מעלה נפלאה לכך אמר שלח נא ביד תשלח יהי' מי שיהי' מתיקון כו', והשי""ת השיבו מי שם פה לאדם דתיקון הלא אנכי עצמות אוא""ס וא""כ אנכי אהי' עם פיך שיהי' בך מב' המעלות אורות דתהו וכלים דתיקון, — אוה""ת שמות ע' עז.","נב, ג",
שמות,"ועמ""ש במ""א ע""פ ארוממך:","Torah Ohr, Shemot 3:16","מכאן עד הסיום הגה""ה מכ""ק הצ""צ. ראה דרך מצותיך מצות מינוי מלך קט, א.<br>בלקו""ת שמע""צ פ, ד מציין לכאן.","נב, ג",
שמות,"שו""ה ארוממך — וכדוגמא כו':",,"ולהבין זה היטב בענין הנ""ל שיש בכלים מעלה יתירה מבאורות תמצא ע""פ לרוקע הארץ <ע""פ לרוקע הארץ: כנראה הוא דשנת תקס""ב, הנדפס בסו""ס טעמי המצות להצ""צ. — הערת כ""ק אדמו""ר זי""ע שם.> כו'. ונת' ג""כ ענין התחברות אורות דתהו בכלים דתיקון שזהו יסוד תכלית העבודה. — אוה""ת שמות ע' עז.","נב, ג","Torah Ohr, Shemot 3:16"
שמות,אבל במצות דרבנן . . בקום ועשה:,"Torah Ohr, Shemot 3:16","ובזה יש לתרץ מה שלא נמנו כמה גזירות כו' דמדרבנן, אף שאין להם עיקר מן התורה — הערת כ""ק אדמו""ר זי""ע בד""ה מאי מברך ה'ת""ש.","נב, ג",
שמות,זה שמי לעולם:,"Torah Ohr, Shemot 4:1","הנחת הר""מ בן אדה""ז בסה""מ תקס""ה ע' רי.<br>ראה לעיל בציונים לכ""ק אדמו""ר זי""ע.<br>המאמר עם הגהות וקיצורים באוה""ת כרך ח ע' ב'תתנא.<br>ראה מאמרי אדה""א נ""ך ע' נה ובמ""מ לשם שמיוסד על ד""ה זה (הנחת כ""ק אדה""א בסה""מ תקס""ה ע' רי).<br>בלקו""ת פקודי ה, א מציין לד""ה זה בענין איה היינו י""ה הם חו""ב והאלף פלא זהו בחי' הכתר.","נב, ג",
שמות,זה שמי לעלם:,"Torah Ohr, Shemot 4:1","שמות ג, טו.","נב, ג",
שמות,"איתא בת""ז:","Torah Ohr, Shemot 4:1","בהקדמה ד, סע""ב. וראה זח""א כד, א. שם בהשמטות תג, א. זח""ג רעח, ב. ועוד.<br>ראה לקמן ס, א. לקו""ת פקודי ג, ב. אוה""ת סידור ע' עב.","נב, ג",
שמות,"מפני מה שרש מל""ת גבוה יותר:","Torah Ohr, Shemot 4:1","ראה ד""ה מאי מברך ה'ת""ש.","נב, ג",
שמות,אי' ספר:,,"ישעי' לג, יח.","נב, ג","Torah Ohr, Shemot 4:1"
שמות,"ונת' במ""א:","Torah Ohr, Shemot 4:1","לקמן נג, ב.","נב, ג",
שמות,"איתא בס""י:","Torah Ohr, Shemot 4:1","פ""א מ""א. ראה לקו""ת סוכות פ, ב. סה""מ תרנ""ז ע' קנז.","נב, ג",
שמות,"האל""ף — (ר""ל:","Torah Ohr, Shemot 4:1","באוה""ת כרך ז ע' ב'תתנב: (נראה דר""ל.","נב, ג",
שמות,"במ""א — בחי' מזל נוצר:","Torah Ohr, Shemot 4:1",ראה בספר הערכים מערכת אותיות אות אלף טור קל הערה 309.,"נב, ג",
שמות,אאלפך חכמה:,"Torah Ohr, Shemot 4:1","איוב לג, לג. בספר הערכים כרך אותיות אות אלף טור תרנח במילואים להערה 300 כ' שההוכחה כמ""ש אאלפך היא על מש""ש לפנ""ז (לפני החצע""ג) שהאלף הוא בחי' חכמה דאצילות (וההוכחה היא על זה שהאלף (אולפנא) היא חכמה ולא על תי' ”מקור ושרש החכמה""), ע""ש.","נב, ג",
שמות,"כנודע מהאריז""ל:","Torah Ohr, Shemot 4:1","ראה לקמן נט, א.<br>באוה""ת שמות כרך ח ע' ב'תרנד ליתא תי' ”מהאריז""ל"".","נב, ג",
שמות,אורייתא מחכמה עילאה נפקת:,"Torah Ohr, Shemot 4:1","זח""ב פה, א. וראה שם קכא, א.","נב, ג",
שמות,"כמ""ש בזהר אית ספר ואית ספר:","Torah Ohr, Shemot 4:2","זח""ב ע, א.","נב, ג",
שמות,"המקיים מ""ע ממשיך עליו אור עליון דז""א:","Torah Ohr, Shemot 4:3","ראה אגה""ת פ""א.","נב, ג",
שמות,בארץ לא זרועה:,"Torah Ohr, Shemot 4:4","ירמי' ב, ב.","נב, ד",
שמות,אבא יסד ברתא:,"Torah Ohr, Shemot 4:5","נסמן לעיל ד, ג.","נב, ד",
שמות,"ע""פ שחורה אני:","Torah Ohr, Shemot 4:5","אולי הכוונה ללקו""ת שה""ש ז, א.","נב, ד",
שמות,משה הוא בחי' יסוד אבא:,"Torah Ohr, Shemot 4:8","מאו""א מ, נה. ראה לקמן קיב, ב.","נב, ד",
שמות,כי אם מאן אתה:,"Torah Ohr, Shemot 4:9","שמות י, ד.","נב, ד",
שמות,וארבה את זרעו:,"Torah Ohr, Shemot 4:9","יהושע כד, ג.","נב, ד",
שמות,להבין — ערבים עלי:,"Torah Ohr, Shemot 4:10","הנחה אחרת בסה""מ תקס""ה ע' רב. הנחה אחרת ובאריכות יותר במאמרי אדה""ז כתובים ח""ב ע' קכג.<br>ראה לעיל בציונים לכ""ק אדמו""ר זי""ע.<br>ראה מאמרי אדה""א נביאים ע' נה.","נב, ד",
שמות,"כי טובים דודיך מיין, ערבים עלי ד""ס:","Torah Ohr, Shemot 4:10","שה""ש א, ב. שהש""ר שם. ראה ע""ז לה, א.","נב, ד",
שמות,לאהבה את ה':,"Torah Ohr, Shemot 4:10","דברים ל, כ.","נב, ד",
שמות,דכי משמש בארבע לשונות:,"Torah Ohr, Shemot 4:11","ראש השנה ג, א.","נג, א",
שמות,כי עמך מקור חיים:,"Torah Ohr, Shemot 4:11","תהלים לה, י.","נג, א",
שמות,וממך הכל:,"Torah Ohr, Shemot 4:11","דה""א כט, יד.","נג, א",
שמות,טעמים בחכמה:,"Torah Ohr, Shemot 4:12","ראה לקו""ת ויקרא ד, א. במדבר יא, ג. חוקת נז, ד. לפעמים אמרו טעמים בכתר, ולפעמים אמרו טעמים בחכמה, ראה בארוכה באוה""ת שמות כרך ז ע' ב'תקעב ואילך. שם ע' ב'תקעה (המאמר הנ""ל הוא הגהות לד""ה הידוע ”וארא תקע""ב"" המובא כו""כ פעמים במאמרי הצ""צ ושלאחריו), ומבאר שם שיש ב' טעמים א) הטעם המושג בשכל והשגה, וכענין מ""ט דר' מאיר וכו' זהו ענין טעמים בחכמה, והב' טעם שלמעלה מהשכל ונק' טעם הכמוס, ומציין שם לביאוה""ז מאדה""א פח, ב ואילך.","נג, א",
שמות,כולם בחכמה עשית:,"Torah Ohr, Shemot 4:12","תהלים קד, כד.","נג, א",
שמות,נכנס יין יצא סוד:,"Torah Ohr, Shemot 4:13","עירובין סה, א. סנהדרין לח, א. זח""ג לט, א.","נג, א",
שמות,"והנה בשבת מתגלה ג""כ בחי' האהבה מסותרת בבחי' גילוי:","Torah Ohr, Shemot 4:14","ראה ג""כ לקו""ת שה""ש ה, ד. לקמן פז, ד. דאית רצון ואית רצון דזהו ענין הנשמה היתירה שמתגלה בשבת. ועג""כ באוה""ת דרושים לר""ה ע' א'תלט.","נג, א",
שמות,בעשרה מאמרות . . נברא העולם:,,"אבות ה, א.","נג, א","Torah Ohr, Shemot 4:14"
שמות,ובראשית נמי מאמר הוא:,"Torah Ohr, Shemot 4:14","ר""ה לב, א. מגילה כא, א.","נג, א",
שמות,והנה הברכות:,"Torah Ohr, Shemot 4:17","קטע מכאן מובא בד""ה חייב אדם לברך תרל""ח פרק ג בהוספות ושינויים.","נג, ב",
