,,"(מג""א ס""ק ד) פירוש בלא אכילה. לא רצה לפרש כהט""ז [ס""ק ג] דמיירי באכלו, כי הב""י [עמוד רכב ד""ה אבל] לא פירש כך, וכמו שביאר בס""ק שאחר זה:",,"@11מ""א סק""ד (#) @33פי' בלא אכילה לא רצה לפרש כהט""ז דמיירי באכלו כי הב""י לא פי' כך וכמו שביאר בס""ק שאח""ז:",Magen Avraham 299:4,
,,"(שם ס""ק ה) אע""פ שאינם רשאים. הוקשה לו קושית הט""ז ס""ק ג', כיון דמיירי בלא אכילה, לכן פירש דמה שכתב הרמב""ם [ברכות ד, ח] אע""פ שאינם רשאים גבי בואו ונקדש, קאי גם לענין בואו ונבדיל:",,"@11סק""ה (#) @33אע""פ שאינם רשאים. הוקשה לו קושית הט""ז סק""ג כיון דמיירי בלא אכילה לכן פי' דמ""ש רמב""ם אע""פ שאינם רשאים גבי בואו ונקדש קאי גם לענין בואו ונבדיל:",Magen Avraham 299:5,
,,"(שם) כמו שכתוב סוף סעיף א'. כוונתו למה שכתב בס""ק ג' דאפילו בספק חשיכה אסור להתחיל. ושלל בזה תירוץ הראשון שבט""ז ס""ק ג':",,"@11שם (#) @33כמ""ש סס""א. כוונתו למ""ש בסק""ג דאפי' בספק חשיכה אסור להתחיל ושלל בזה תירוץ הראשון שבט""ז סק""ג:",Magen Avraham 299:5,
,,"(שם) סוף סעיף א' אין צריך וכו' עכ""ל הב""י, כצ""ל:",,"@11שם (#) @33דקידוש חמור מהבדלה. דאע""ג דבין בקידוש בין בהבדלה אינם רשאים לשתות. מ""מ לענין לחזור ולברך מיקרי בקידוש היסח הדעת ולא בהבדלה וע""ש בב""י טעם החילוק:",Magen Avraham 299:5,
,,"(שם) דקידוש חמיר מהבדלה. דאע""ג דבין בקידוש בין בהבדלה אינם רשאים לשתות, מכל מקום לענין לחזור ולברך מיקרי בקידוש היסח הדעת, ולא בהבדלה. ועיין שם בב""י טעם החילוק:",,"@11שם (#) @33כשיושבים ואוכלים. ומש""ה לא כתב הרמב""ם בהבדלה אע""פ שאינם רשאים משום דבאמת רשאים וקמ""ל דאפי' לברך אינו צריך ודיעה ב' פליג לענין ברכה אבל ושותים גרידא כיון שצריכים להפסיק מודה גם רמב""ם דהוי היסח הדעת וצריך לברך אם שותה באיסור כמו בסי' רפ""א ס""ה לענין קידוש:",Magen Avraham 299:5,
,,"(שם) כשיושבים ואוכלים. ומשום הכי לא כתב הרמב""ם [ברכות ד, ח] בהבדלה אע""פ שאינם רשאים, משום דבאמת רשאים, וקא משמע לן דאפילו לברך אינו צריך. ודיעה שניה פליג לענין ברכה. אבל בשותים גרידא, כיון שצריכים להפסיק, מודה גם רמב""ם דהוי היסח הדעת וצריך לברך אם שותה באיסור, כמו בסימן (רפ""א) [רעא] סעיף ה' לענין קידוש:",,"@11שם (#) @33לכ""ע בעי ברוכי כנ""ל:",Magen Avraham 299:5,
,,"(שם) לכולי עלמא בעי ברוכי, כצ""ל:",,"@11שם (#) @33אבל אין לומר דהיש מי שחולק כו' זה קאי לדברי הכ""מ דהיכא דצריך להפסיק כ""ע מודו דחוזר ומברך. א""כ י""ל דהיש מי שחולק הוא דיעה ב' של סעיף א' דבודאי חשיכה צריך להפסיק מש""ה צריך לברך אהא כתב דז""א דא""כ למה כתב ויש מי שחולק משמע דיעה יחידית ולא כתב ויש חולקין כמו בסעיף א' ותו דהא כל סעיף זה מיירי גם בספק חשיכה להמג""א בסק""א וס""ק ג' וא""כ ה""ל לבאר כאן דמיירי דוקא בודאי חשכה:",Magen Avraham 299:5,
,,"(שם) אבל אין לומר דהיש מי שחולק כו'. זה קאי לדברי הכסף משנה דהיכא דצריך להפסיק כולי עלמא מודו דחוזר ומברך, אם כן י""ל דהיש מי שחולק הוא דיעה שניה של סעיף א' דבודאי חשיכה צריך להפסיק, משום הכי צריך לברך, אהא כתב דזה אינו, דא""כ למה כתב ויש מי שחולק משמע דיעה יחידית, ולא כתב ויש חולקין כמו בסעיף א'. ותו, דהא כל (סעיף) [סימן] מיירי גם בספק חשיכה להמג""א בס""ק א' וס""ק ג', וא""כ הוה ליה לבאר כאן דמיירי דוקא בודאי חשיכה:",,"@11מ""א סק""ו (#) @33מפסיקין בודאי חשיכה הלא לשתי' כו' כצ""ל. טעמא יהיב מהרי""ק למילתי' הובא בט""ז סק""ד:",Magen Avraham 299:6,
,ג,"(ט""ז ס""ק ד) וליכא למימר דכיון דאבדיל. הובא במג""א ס""ק ט', ולדוגמא בעלמא כתבה הט""ז לומר דכל מה שאדם עושה מעצמו בלי הכרח קיל טפי מכשאם עושהו בהכרח, וכמו שכתבתי בסימן רע""א אות יו""ד, ע""ש:",,"@11שם (#) @33ולכן יש ליזהר דאלו להב""ח א""כ ליזהר דהא באמצע סעודה ליכא פלוגתא משא""כ להמג""א:",Magen Avraham 299:6,
,,"(מג""א ס""ק ו) מפסיקין בודאי חשיכה הלא לשתיה כו', כצ""ל. טעמא יהיב מהרי""ק למילתיה, הובא בט""ז ס""ק ד':",,"@11ט""ז סק""ד. (#) @33וליכא למימר דכיון דאבדיל הובא במג""א סק""ט ולדוגמא בעלמא כתבה הט""ז לומ' דכל מה שאדם עושה מעצמו בלי הכרח קיל טפי מכשאדם עשהו בהכרח וכמו שכ' בסי' רע""א אות יו""ד ע""ש:","Turei Zahav on Shulchan Arukh, Orach Chayim 299:4",
,,"(שם) ולכן יש ליזהר. דאלו להב""ח אין צריך ליזהר, דהא באמצע סעודה ליכא פלוגתא, מה שאין כן להמג""א:",,"@11מ""א סק""י (#) @33וע""ש דלר""י מותר. ר' יוסי ס""ל דגם בקידוש באוכל מבע""י א""צ להפסיק אלא גומר סעודתו ומקדש וכתב ה' ר' ישעיה מטראנ""י דלדידי' מברך בהמ""ז ושותה מכוס של בהמ""ז. משא""כ לדידן דלא קיי""ל כר' יוסי לא יברך בהמ""ז דהא לא יוכל לשתות מהכוס של ברכת המזון עכ""ד ממילא דהבדלה דלכ""ע א""צ להפסיק הסעודה לכן כל מה ששייך להסעודה מותר קודם הבדלה לכן שותה כוס בהמ""ז דהא הוא שייך לסעודה:",Magen Avraham 299:10,
,ד,"(שם ס""ק ז) ועיין שם דלרבי יוסי מותר. רבי יוסי סבירא ליה דגם בקידוש באוכל מבעוד יום אין צריך להפסיק אלא גומר סעודתו ומקדש, וכתב ה""ר ישעיה מטראנ""י דלדידיה מברך ברכת המזון ושותה מכוס של ברכת המזון, מה שאין כן לדידן דלא קיימא לן כרבי יוסי, לא יברך ברכת המזון דהא לא יוכל לשתות מהכוס של ברכת המזון, עכ""ד. ממילא דבהבדלה דלכולי עלמא אין צריך להפסיק הסעודה, לכן כל מה ששייך להסעודה מותר קודם הבדלה, לכן שותה כוס ברכת המזון דהא הוא שייך לסעודה:",,"@11שם (#) @33ונ""ל דמי שאינו נזהר. דלדידיה אין כוס זה שייך לסעודה:",Magen Avraham 299:10,
,,(שם) ונראה לי דמי שאינו נזהר. דלדידיה אין כוס זה שייך לסעודה:,,"@11(הגה ס""ו) (#) @33וג' לילות. משא""כ כשמתענ' ב' ימים מבדיל במוצאי יום ב' כמ""ש מג""א סק""ט בשם של""ה:","Shulchan Arukh, Orach Chayim 299:6",
,ו,"(סעיף ו בהגה) ושלשה לילות. מה שאין כן במתענה שני ימים מבדיל במוצאי יום ב', כמו שכתב מג""א ס""ק ט' בשם של""ה:",,"@11שם (#) @33ולקבל אח""כ. אין הכוונה שיקבל תענית ממש דהא מיירי שנדר להתענות כל יום ראשון ג' ימים כמ""ש במג""א ואז א""צ קבלת תענית אלא ר""ל שיקבל אח""כ בדעתיה שיתחיל התענית מעתה: מ""א סק""ה. (#) @33ליתן לאחרים ר""ל שיבדיל בעצמו ואחרים ישתו:",Magen Avraham 299:6,
,,"(שם) ולקבל אחר כך. אין הכוונה שיקבל תענית ממש, דהא מיירי שנדר להתענות כל יום ראשון שלשה ימים כמו שכתב במג""א [שם], ואז אין צריך קבלת תענית, אלא ר""ל שיקבל אחר כך בדעתו שיתחיל התענית מעתה:",,"@11סק""ט (#) @33וכן הוא בהדיא בגמרא. דברי המג""א אין מסודרים ובלי ספק שיש ט""ס תיבת וכן הוא בגמ' עד תיבת ממש הוא בדרך הג""ה וצ""ל מסובב בב' חצאי לבנה ואח""כ צ""ל עמ""ש סי' תקנ""ו (ר""ל דשם ביאר דין זה דט""ב עד אלא בלילה ואח""כ צ""ו ומיירי שנדר כו עד וכדומה ובזה דבריו מסודרים:",Magen Avraham 299:9,
,,"(מג""א ס""ק ח) ליתן לאחרים. ר""ל, שיבדיל בעצמו ואחרים ישתו:",,"@11שם (#) @33ומיירי שנדר כתב כן דבסי' תקנ""ג סק""א ס""ל להמג""א דאם קיבל התענית במנחה אסור לאכול מיד לכן כתב דמיירי שנדר כו' ולא קיבל במנחה ולכן הולכין אחר לשון בני אדם:",Magen Avraham 299:9,
,,"(שם ס""ק ט) וכן הוא בהדיא בגמרא. דברי המג""א אין מסודרים, ובלי ספק שיש טעות סופר. וכן תיבות וכן הוא [בהדיא] בגמרא עד תיבת ממש הוא בדרך הג""ה, וצריך להיות מסובב בשני חצאי לבנה, ואחר כך צ""ל עיין מה שכתבתי סימן תקנ""ו (ר""ל, דשם ביאר דין זה דתשעה באב) עד אלא בלילה, ואחר כך צ""ל ומיירי שנדר כו' עד וכדומה. ובזה דבריו מסודרים:",,"@11שם (#) @33דתפלה פשיטא. שרשאי להתפלל מבע""י ובהבדלה בעיא הוא והוא בברכות דף כ""ז:",Magen Avraham 299:9,
,,"(שם) ומיירי שנדר. כתב כן, דבסימן תקנ""ג ס""ק א' סבירא ליה להמג""א דאם קיבל התענית במנחה אסור לאכול מיד, לכן כתב דמיירי שנדר כו', ולא קיבל במנחה, ולכן הולכין אחר לשון בני אדם:",,"@11שם (#) @33דא""א ב' קדושות על כוס אחד היינו הך דסי' רע""א ס""ו:",Magen Avraham 299:9,
,,"(שם) מתפלל מעריב קודם, כצ""ל:",,"@11שם (#) @33אין אומרים שניהם על כוס א'. ולא פריך אלא לר' יוסי דס""ל שגומר סעודתו אף שחשיכה א""כ קאי בהמ""ז על מה שאכל בשבת:",Magen Avraham 299:9,
,,"(שם) דתפלה פשיטא. שרשאי להתפלל מבעוד יום, ובהבדלה בעיא הוא, והוא בברכות דף כ""ז:",,"@11שם (#) @33שעושין בסעודת נשואין שאין מברכין בהמ""ז וברכת חתנים על כוס א' משום מצות חבילות והוא באה""ע סי' ס""ב ע""ש והוא מהתוספות בפסחים שם:",Magen Avraham 299:9,
,,"(שם) דאין אומרים שתי קדושות על כוס אחד. היינו הך דסימן רע""א סעיף ו':",,"@11שם (#) @33מקדש על הפת דאין מקדש על שכר כמ""ש בסי' ער""ב ס""ט וכיון דמקדש על פת צריך לאכול שלא יהיה הבדלה הפסק כיון שאין מבדילין על פת כמ""ש בסי' רע""א ס""ה בהגה:",Magen Avraham 299:9,
,,"(שם) אין אומרים שניהם על כוס אחד. ולא פריך אלא לרבי יוסי [פסחים סוף קב, א] דסבירא ליה שגומר סעודתו אף שחשיכה, א""כ קאי ברכת המזון גם על מה שאכל בשבת:",,"@11שם (#) @33כמ""ש סי' רצ""ו ס""ג. אע""ג דהתם דוקא באין לו אפי' שכר מיירי מ""מ הכא ג""כ הוי כאין לו אפי' שכר כיון דצריך לקדש וקידוש אינו על שכר אלא דוקא על פת וק""ל:",Magen Avraham 299:9,
,,"(שם) מבדיל בין קודש לקודש, כצ""ל:",,"@11שם (#) @33כמ""ש ס""ג. היינו מ""ש המ""א סק""ו דכשמבדיל אשכר באמצע הסעודה יש פלוגתא עליו ע""ש:",Magen Avraham 299:9,
,,"(שם) שעושין בסעודת נשואין. שאין מברכין ברכת המזון וברכת חתנים על כוס אחד משום מצות חבילות, והוא באה""ע סימן ס""ב [סעיף ט], ע""ש, והוא מהתוספות בפסחים שם [ע""ב ד""ה שאין]:",,@11שם (#) @33דאם טעה אינו מבדיל היינו בסעיף ו':,Magen Avraham 299:9,
,,"(שם) מקדש על הפת. דאין לקדש על שכר, כמו שכתוב בסימן ער""ב סעיף ט', וכיון דמקדש על פת צריך לאכול שלא יהיה הבדלה הפסק, כיון שאין מבדילין על פת, כמו שכתוב בסימן רע""א סעיף ה' בהגה:",,"@11ט""ז סק""ו (#) @33לדברי הש""ע דהיינו לדיעה ב' שהוא דעת כו' כצ""ל:","Turei Zahav on Shulchan Arukh, Orach Chayim 299:6",
,,"(שם) כמו שכתוב סימן רצ""ו סעיף ג' . אע""ג דהתם דוקא באין לו אפילו שכר מיירי, מכל מקום הכא ג""כ הוי כאין לו אפילו שכר, כיון דצריך לקדש וקידוש אינו על שכר אלא דוקא על הפת, וק""ל:",,"@11שם (#) @33ויין קידוש כל מה שכ' הט""ז נתבאר בסי' קע""ד ס""ד ומ""ש בש""ע שם אם קבע כ' שם ט""ז סק""ט דלאו דוקא אלא ה""ה אקראי וע""ש:","Turei Zahav on Shulchan Arukh, Orach Chayim 299:6",
,,"(שם) כמו שכתבתי סעיף ג'. היינו מה שכתב המ""א ס""ק ו' דכשמבדיל אשכר באמצע הסעודה יש פלוגתא אם יברך עליו, ע""ש:",,"@11מג""א ס""ק ט""ז (#) @33והנשים לא קבלוהו עלייהו במוצאי שבת כצ""ל:",Magen Avraham 299:16,
,,(שם) דאם טעם אינו מבדיל. היינו בסעיף ו':,,,,
,ז,"(ט""ז ס""ק ו) לדברי השו""ע דהיינו לדיעה ב' שהיא דעת כו', כצ""ל:",,,,
,,"(שם) ויין קידוש. כל מה שכתב הט""ז נתבאר בסימן קע""ד סעיף ד'. ומה שכתוב בשו""ע שם אם קבע, כתב שם ט""ז ס""ק ד' דלאו דוקא, אלא הוא הדין אקראי, וע""ש:",,,,
,י,"(מג""א ס""ק טז) והנשים לא קבלוהו עלייהו במוצאי שבת, כצ""ל:",,,,
ש,א,"(מג""א בהקדמה) לבשל בשר. בשבת דף קי""ט רבי אבוהו הוי עבדין ליה במוצאי שבת עגלא תלתא:",@22ש,"@11מג""א סק""א (#) @33לבשל בשר בשבת דף קי""ט ר' אבוהו הוי עבדין ליה במוצאי שבת עגלא תלתא:",Magen Avraham 300:1,
,,"(שם) או דבר אחר. דלא עדיף מסעודה שלישית בסוף סימן רצ""א סעיף ה' בחמשה מיני דגן:",,"@11שם (#) @33או דבר אחר דלא עדיף מסעודה ג' בססי' רצ""א ס""ה בחמשה מיני דגן:",Magen Avraham 300:1,
שא,א,"(מג""א ס""ק א) ואף בחול. ומה שכתב רמ""א דאסור לפסוע בשבת, היינו דבחול הוא רק סכנה למאור עיניו, ובשבת איסורא נמי איכא:",@22שא,"@11ט""ז סק""א (#) @33לראות אחר כך דבר כו' כמו שפי' הב""ח הובא במג""א סק""ד דמותר לרוץ לראות דבר שיתענג אח""כ אף שהריצה עצמה אינה לו לתענוג ופי' כך לפי שסמכו לדין זה אצל ריצה:","Turei Zahav on Shulchan Arukh, Orach Chayim 301:1",
,ב,"(ט""ז ס""ק א) לראות אחר כך דבר כו'. כמו שפירש הב""ח, הובא במג""א ס""ק ד' דמותר לרוץ לראות דבר שיתענג אח""כ, אף שהריצה עצמה אינה לו לתענוג, ופירש כך לפי שסמכו לדין זה אצל ריצה:",,"@11מ""א סק""א (#) @33ואף בחול. ומ""ש רמ""א דאסור לפסוע בשבת היינו דבחול הוא רק סכנה למאור עיני' ובשבת איסור' נמי איכא:",Magen Avraham 301:1,
,,"(מג""א ס""ק ה) (ב""י בשם תוספתא). הובא בט""ז ס""ק א'. ופירש הט""ז הטעם, כיון דהתענוג אינו עד אח""כ. אבל בטיול שרי אע""ג שהתענוג בא אח""כ, שהרי הטיול גופא אין בו איסור. והמג""א לשטתיה שהביא בס""ק ד' דברי הב""ח דמותר לרוץ לתענוג שימשך אח""כ, משום הכי הקשה, ותירץ שעושה לרפואה כבסימן שכ""ח, לכן הטיול מותר שאינו ניכר שעושה לרפואה, מה שאין כן לרוץ דמוכחא מלתא דעביד לרפואה אסור. ודומה לזה במג""א שם ס""ק ל""ז:",,"@11סק""ה (#) @33(ב""י בשם תוספתא). הובא בט""ז סק""א ופי' הט""ז טעם כיון דהתענוג אינו עד אח""כ אבל בטיול שרי אע""ג שהתענוג בא אח""כ שהרי הטיול גופא אין בו איסור והמג""א לשטתיה שהבי' בסק""ד דברי הב""ח דמותר לרוץ לתענוג שימשוך אח""כ מש""ה הקשה ותי' שעושה לרפואה כבסי' שכ""ח לכן הטיול מותר שאינו ניכר שעושה לרפואה משא""כ לרוץ דמוכחא מלתא דעביד לרפואה אסור ודומה לזה במג""א שם ס""ק ל' ז:",Magen Avraham 301:5,
,ג,"(שם ס""ק ו) היינו במקום דמותר. היינו לדבר מצוה, שלא גזרו בה משום סחיטה, לכן עדיף לעבור בה משיקיפנה, מה שאין כן הכא לדבר הרשות גרע לעבור בה:",,"@11סק""ו (#) @33היינו במקום דמותר. היינו לדבר מצוה שלא גזרו בה משום סחיטה לכן עדיף לעבור בה משיקפנ' משא""כ הכא לדבר הרשות גרע לעבור בה:",Magen Avraham 301:6,
,ד,"(ט""ז ס""ק ב) או פני מי שגדול. נראה דאם הולך אצל תלמידו, כצ""ל:",,"@11ט""ז רסק""ב (#) @33או פני מי שגדול נראה דאם הולך אצל תלמידו כצ""ל:","Turei Zahav on Shulchan Arukh, Orach Chayim 301:2",
,ו,"(שם ס""ק ג) בהעברה מותר, דשמירת ממונו לא הוי דברי הרשות לגמרי, כצ""ל. אבל מצוה נמי לא מיקרי לענין שיתירו גם החזרה:",,"@11סק""ג (#) @33דדוקא בהעברה מותר דשמירת ממונו לא הוי דברי הרשות לגמרי כצ""ל אבל מצוה נמי לא מיקרי לענין שיתירו גם החזרה:","Turei Zahav on Shulchan Arukh, Orach Chayim 301:3",
,ז,"(מג""א ס""ק ט) (עיין סימן של""ד סעיף כ""ו בהג""ה) , [כצ""ל]. כוונתו לתרץ מה דקשה למאי נפקא מינה כתב השו""ע אם חייב או לא, הא אין נפקא מינה עכשיו. לכן תירץ דנפקא מינה למה שכתוב בהגה שם דמי שחייב חטאת יתן י""ח פשיטים לצדקה, ע""ש:",,"@11מ""א סק""ט (#) @33(ועסי' של""ד סכ""ו בהגה) כוונתו לתרץ מה דק' למאי נ""מ כ' הש""ע אם חייב או לא הא אין נ""מ עכשיו. לכן תירץ דנ""מ למ""ש בהגה שם דמי שחייב חטאת יתן י""ח פשוטים לצדקה ע""ש:",Magen Avraham 301:9,
,,"(שם ס""ק יב) לאו זמן תפילין. ואסור להניחם. ובש""ס [שבת סא, א] לא הוצרך לטעם זה אלא למאן דאמר שבת (לאו) זמן תפילין:",,"@11ס""ק יב (#) @33לאו זמן תפילין ואסור להניחם ובש""ס לא הוצרך לטעם זה אלא למ""ד שבת לאו זמן תפילין:",Magen Avraham 301:12,
,,"(שם) סימן ש""ח סוף סעיף ד' . במג""א שם ס""ק י""א, דאע""ג דשבת לאו זמן תפילין, מכל מקום אין אסור להניחם:",,"@11שם (#) @33סי' ש""ח סס""ד במג""א שם ס""ק י""א דאע""ג דשבת לאו זמן תפילין מ""מ אין אסור להניחם:",Magen Avraham 301:12,
,ח,"(ט""ז ס""ק ה) במחט שאינה נקובה ולא בטבעת שאין עליה חותם ואם יצאת אינה חייבת חטאת, כצ""ל. דתכשיטין הם באשה, ומדרבנן הוא דאסור דלמא שלפה ומחויא:",,"@11ט""ז רסק""ה (#) @33במחט שאינה נקובה ולא בטבעת שאין עליה חותם ואם יצאת אינה חייבת חטאת כצ""ל. דתכשיטין הם באשה ומדרבנן הוא דאסור דלמא שלפה ומחויא:","Turei Zahav on Shulchan Arukh, Orach Chayim 301:5",
,,(שם) ואם יצאת חייבת. דאלו אינם תכשיטים באשה:,,@11שם (#) @33ואם יצאת חייבת דאלו אינם תכשיטים באשה:,"Turei Zahav on Shulchan Arukh, Orach Chayim 301:5",
,,"(שם) ומנחת בידה. פירוש, באצבעה, ומשום הכי מיקרי דרך הוצאה בכך לעולם:",,"@11שם (#) @33ומנחת בידה פי' באצבעה מש""ה מיקרי דרך הוצאה בכך לעולם:","Turei Zahav on Shulchan Arukh, Orach Chayim 301:5",
,,"(שם) היאך יתחייב האיש במחט וכו'. ר""ל, דבמחט נשאר קושית הש""ס:",,"@11שם (#) @33האיך יתחייב האיש במחט וכו' ר""ל דבמחט נשאר קושית הש""ס:","Turei Zahav on Shulchan Arukh, Orach Chayim 301:5",
,,"(שם) הוי משוי לאיש. דאין דרך האיש כלל להשתמש בהם, ואם חייב בזה חייב גם בזה, אלא על כרחך דפטור משום שאין דרך הוצאה בכך:",,"@11שם (#) @33הוי משוי לאיש דאין דרך האיש כלל להשתמש בהם ואם חייב בזה חייב גם בזה אע""כ דפטור משום שאין דרך הוצאה בכך:","Turei Zahav on Shulchan Arukh, Orach Chayim 301:5",
,,"(שם) דמסקנתו דבאיש הוה נקובה, כצ""ל:",,"@11שם (#) @33וכיון שאין דרכו בכך אין עליו חיוב וכו' ככל דבר שבעולם דהא משוי הוא אצלו ובאשה חייבת וכו' כצ""ל:","Turei Zahav on Shulchan Arukh, Orach Chayim 301:5",
,,"(שם) וכיון שאין דרכו בכך אין עליו חיוב וכו' ככל דבר שבעולם דהא משוי הוא אצלו ובאשה חייבת וכו', כצ""ל:",,@11שם (#) @33ככל דבר שבעולם אפילו בדבר שאין דרכו להוציא כלל ואפי' תכשיט:,"Turei Zahav on Shulchan Arukh, Orach Chayim 301:5",
,,(שם) ככל דבר שבעולם. אפילו בדבר שאין דרכו להוציא כלל ואפילו תכשיט:,,"@11שם (#) @33כי כן דרכה תמיד וכו' וכיון שדרכה בכך באינה נקובה מש""ה בנקובה הוי עכ""פ דרך הוצאה וחייבת:","Turei Zahav on Shulchan Arukh, Orach Chayim 301:5",
,,"(שם) כי כן דרכה תמיד וכו'. וכיון שדרכה בכך באינה נקובה, משום הכי בנקובה הוי עכ""פ דרך הוצאה וחייבת:",,@11שם (#) @33שאין דרכו להוציא מחט. ומשמע מלשון זה דפטור אפי' הוציא בידו:,"Turei Zahav on Shulchan Arukh, Orach Chayim 301:5",
,,(שם) שאין דרכו להוציא מחט. ומשמע מלשון זה דפטור אפילו הוציא בידו:,,"@11שם (#) @33אלא ודאי כמ""ש דפטור כל זמן שלא הוציא בידו כצ""ל:","Turei Zahav on Shulchan Arukh, Orach Chayim 301:5",
,,"(שם) אלא ודאי כמו שכתבתי דפטור כל זמן שלא הוציא בידו, כצ""ל:",,"@11ש""ע ס""ט (#) @33דאינו תכשיט דבאיש לא גזרינן דילמא שלף ומחוי לפי שאין דרכו בכך אבל דבר שהוא תכשיט לאיש ולאשה לא פלוג רבנן ואסרוהו גם באיש:","Shulchan Arukh, Orach Chayim 301:9",
,,"(שם) שהגאונים כתבו כרש""י אלא וכו', כצ""ל. והגאונים והרמב""ן [שבת סב, א ד""ה גמרא] ורשב""א [שם ד""ה אמר] פירשו כרש""י ז""ל דעולא אטבעת לבד קאי, ולא אמחט, אלא שנחלקו אהרא""ש במחט, דסבירא ליה להרא""ש דרש""י פוטר באיש בין נקובה בין באין נקובה, והם סבירא להו דלרש""י איש ואשה שוין במחט:",,"@11שם בט""ז (#) @33שהגאונים כתבו כרש""י אכא וכו' כצ""ל והגאונים והרמב""ן ורשב""א פירשו כרש""י ז""ל דעולא אטבעת לבד קאי ולא אמחט אלא שנחלקו אהרא""ש במחט דס""ל להרא""ש דרש""י פוטר באיש בין נקובה בין באין נקובה והם ס""ל דלרש""י איש ואשה שוין במחט:","Turei Zahav on Shulchan Arukh, Orach Chayim 301:5",
,ט,"(שו""ע סעיף ט) דאינו תכשיט. דבאיש לא גזרינן דילמא שלף ומחוי, לפי שאין דרכו בכך, אבל דבר שהוא תכשיט לאיש ולאשה לא פלוג רבנן, ואסרוהו גם באיש:",,"@11מ""א ס""ק יז (#) @33ואם יש בו סכין כדין בתי עינים בהגה שאם הברי""ל תוך התיק אסור ואם התיק לבדו מותר ונ""ל דאף שהתיק והנדן מכוסים מכל צדדים לא נודע אם הכלי בתוכן שרי דהא התיק הוא עשוי לנוי ותכשיט וגם להשתמש דמותר להיש מתירין שבמחבר וע""ז כתב רמ""א ומ""מ וכו' מש""ה לא אסר אלא א""כ הברי""ל בתוכו וק""ל:",Magen Avraham 301:17,
,יא,"(מג""א ס""ק יח) ואם יש בו סכין. כדין בתי עינים בהגה, שאם הברי""ל תוך התיק אסור, ואם התיק לבדו מותר. ונראה לי דאף שהתיק והנדן מכוסים מכל צדדים לא נודע אם הכלי בתוכן שרי, דהא התיק הוא עשוי לנוי ותכשיט וגם להשתמש דמותר להיש מתירין שבמחבר, ועל זה כתב רמ""א ומכל מקום וכו', משום הכי לא אסר אלא אם כן הברי""ל בתוכו, וק""ל:",,"@11הגה סי""א (#) @33אסור לצאת בתיק היינו תיק של כסף וקבוע בשלשלת כסף ולתלות עליו לתכשיט וכ""ה בב""י דאלו שיוצאים בידו בלאו הכי אסור וכמו שכתבתי באות ט""ז:","Shulchan Arukh, Orach Chayim 301:11",
,,"(סעיף יא בהגה) אסור לצאת בתיק. היינו תיק של כסף וקבוע בשלשלת כסף ולתלות עליו לתכשיט, וכן הוא בב""י [עמוד רלה ד""ה ושמעתי], דאלו שיוציאנו בידו בלאו הכי אסור, וכמו שכתבתי באות ט""ז:",,"@11ט""ז סק""ו (#) @33וי""א ס""ל דהיינו. הם פירשו הירושלמי לענין עשוי לאיש ואשה וכמו שכתבתי באות כ""א אבל לתכשיט ולהשתמש לא חיישי' שהרואה אומר כו' ומש""ה במפתח שרי בין באיש בין באשה לפי שהוא קבוע ואין בקל למשלפה כך מבואר בב""י מהפוסקים. ותימא מה שסיים הט""ז ובאיש לא גזרו כו' הא המפתח הוא תכשיט גם לנשים והוי ליה לאסור גם באיש אי לאו דקבוע וא""כ גם באשה שרי ואולי דהך סיומא הט""ז לא אמפתח קאי אלא קמ""ל עוד דין דבדבר העשוי לאיש לבד לתכשיט להשתמש מותר אפילו באינו קבוע:","Turei Zahav on Shulchan Arukh, Orach Chayim 301:6",
,,"(ט""ז ס""ק ו) ויש אומרים סבירא להו דהיינו. הם פירשו הירושלמי לענין עשוי לאיש ואשה, וכמו שכתבתי באות כ""א, אבל לתכשיט ולהשתמש לא חיישינן שהרואה אומר כו'. ומשום הכי במפתח שרי בין באיש בין באשה, לפי שהוא קבוע ואין בקל למשלפה, כך מבואר בב""י [עמוד רלג ד""ה ולפי] מהפוסקים. ותימא מה שסיים הט""ז ובאיש לא גזרו כו', הא המפתח הוא תכשיט גם לנשים, והוי ליה לאסור גם באיש אי לאו דקבוע, וא""כ גם באשה שרי. ואולי דהך סיומא דהט""ז לא אמפתח קאי, אלא קא משמע לן עוד דין דבדבר העשוי לאיש לבד לתכשיט ולהשתמש מותר אפילו באינו קבוע:",,"@11סק""ז (#) @33מצד שהם תכשיט. ר""ל אפילו אי נימא שאינו בטל לגבי האזור מ""מ תכשיט הוא המפתח עצמו אם הוא של כסף ולשלפה לא חיישינן שיסיר כל איזורו מעליה וכדרך שביארתי באות הקודם:","Turei Zahav on Shulchan Arukh, Orach Chayim 301:7",
,,"(שם ס""ק ז) מצד שהם תכשיט. ר""ל, אפילו אי נימא שאינו בטל לגבי האזור, מכל מקום תכשיט הוא המפתח עצמו אם הוא של כסף, ולשלפה לא חיישינן כיון שהוא קבוע באיזורו, ולא חיישינן שיסיר כל איזורו מעליו, וכדרך שביארתי באות הקודם [ס""ק כד]:",,"@11שם (#) @33שנית מצד שהוא בטל. ר""ל אף אם המפתח עצמו תכשיט מ""מ י""ל שבטל:","Turei Zahav on Shulchan Arukh, Orach Chayim 301:7",
