mitzvah Title chinukh,mitzvah Title Rambam,chinukh,smk,rambam,wiki_rambam,wiki_table,smg,mishneh,shulchanArukh,pasuk
תצב. שלא ליטע אשרה,"מצווה תצב: מצוות לא תעשה, שלא ליטע אשרה",492," סימן קס""ג."," לא תעשה י""א",,," לאוין מ""ד","רמב""ם הלכות עבודת כוכבים פרק ו' הלכות ט'-י'",[],"דברים טז, כא."
,,492,[163],"[u'Negative', 11]","[u'Negative', 13]",False,"[u'Negative Commandments', 44]","[u'Mishneh Torah, Foreign Worship and Customs of the Nations 6:9-10']",[],[u'Deuteronomy 16:21']
,,"https://www.sefaria.org/Sefer_HaChinukh.492
","https://www.sefaria.org/Sefer_Mitzvot_Katan,_Remazim.163
","https://www.sefaria.org/Sefer_HaMitzvot,_Negative_Commandments.11
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.13",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.44
","https://www.sefaria.org/Mishneh_Torah,_Foreign_Worship_and_Customs_of_the_Nations.6:9-10
",,"https://www.sefaria.org/Deuteronomy.16:21
"
,,"שלא לטע אשרה - שלא לנטע אילנות במקדש או אצל המזבח, ועל זה נאמר (דברים טז כא) לא תטע לף אשרה כל עץ אצל מזבח יי אלהיך וגו'. בטעם אסור זה, כתב הרמב''ם זכרונו לברכה, (ספהמ''צ ל''ת יג), לפי שכך היו עושים עובדי עבודה זרה בבתי עבודה זרה שלהם שנוטעין שם אילנות יפים, וכדי להרחיק כל הדומה להם ממחשבת בני אדם הבאים לעבודת האל ברוך הוא במקום ההוא הנבחר נמנענו מלנטע שם כל אילן, וקרוב הוא על צד הפשט.
","שלא לעשות מצבה דכתיב לא תקום לך מצבה. (שם)
"," שהזהירנו מעשות מצבה יתחברו אליה ויכבדוה אפילו הושמה לעבוד האל עליה, וזה כי יתדמה בע""ז, כי כן היו עושין הבונין מצבה ומשימין עליה ע""ז. והוא אמרו יתעלה באזהרה מזה לא תקים לך מצבה. ומי שעבר על לאו זה חייב מלקות. (שופטים ושוטרים, שם פ""ו): 
",,,"שלא ליטע אילן במקדש שנ' לא תנוע לך אשרה כל עץ אצל מזבח ואפי' אכסדראות של עץ אסור לעשות במקדש ש' כל עץ:
","הַנּוֹטֵעַ אִילָן אֵצֶל הַמִּזְבֵּחַ אוֹ בְּכָל הָעֲזָרָה בֵּין אִילַן סְרָק בֵּין אִילַן מַאֲכָל אַף עַל פִּי שֶׁעֲשָׂאוֹ לְנוֹי לַמִּקְדָּשׁ וְיֹפִי לוֹ הֲרֵי זֶה לוֹקֶה שֶׁנֶּאֱמַר <small>(דברים טז כא)</small> ""לֹא תִטַּע לְךָ אֲשֵׁרָה כָּל עֵץ אֵצֶל מִזְבַּח ה' אֱלֹהֶיךָ"". מִפְּנֵי שֶׁהָיָה זֶה דֶּרֶךְ עוֹבְדֵי כּוֹכָבִים נוֹטְעִין אִילָנוֹת בְּצַד מִזְבֵּחַ שֶׁלָּהּ כְּדֵי שֶׁיִּתְקַבְּצוּ שָׁם הָעָם: 
",,"לֹֽא־תִטַּ֥ע לְךָ֛ אֲשֵׁרָ֖ה כָּל־עֵ֑ץ אֵ֗צֶל מִזְבַּ֛ח יְהוָ֥ה אֱלֹהֶ֖יךָ אֲשֶׁ֥ר תַּעֲשֶׂה־לָּֽךְ׃ (ס)
"
תצג. שלא להקים מצבה,"מצווה תצג: מצוות לא תעשה, שלא להקים מצבה",493," סימן קס""ג."," לא תעשה י""א",,," לאוין מ""א","רמב""ם הלכות עבודת כוכבים פרק ו' הלכה י'"," יורה דעה סימן קמ""ה","דברים טז, כב."
,,493,[163],"[u'Negative', 11]","[u'Negative', 11]",True,"[u'Negative Commandments', 41]","[u'Mishneh Torah, Foreign Worship and Customs of the Nations 6:10']","[u""Shulchan Arukh, Yoreh De'ah 145""]",[u'Deuteronomy 16:22']
,,"https://www.sefaria.org/Sefer_HaChinukh.493
","https://www.sefaria.org/Sefer_Mitzvot_Katan,_Remazim.163
","https://www.sefaria.org/Sefer_HaMitzvot,_Negative_Commandments.11
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.11",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.41
","https://www.sefaria.org/Mishneh_Torah,_Foreign_Worship_and_Customs_of_the_Nations.6:10
","https://www.sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.145
","https://www.sefaria.org/Deuteronomy.16:22
"
,,"שלא להקים מצבה - שלא להקים מצבה בשום מקום, ועל זה נאמר (דברים טז כב) ולא תקים לך מצבה אשר שנא יי אלהיך. וענין המצבה שאסרה תורה, כתב הרמב''ם זכרונו לברכה (ע''ז פ''ו ה''ו), שהוא בנין גבוה של אבנים או של עפר, שהיה מנהג העובדים עבודה זרה לבנות ולהתקבץ עליו לעבדתם הרעה, ולכן הרחיקנו הכתוב שלא נעשה כמוהו אנחנו, ואפילו לעבד עליו האל ברוך הוא, כדי להרחיק ולהשכיח כל ענין עבודה זרה מבין עינינו וממחשבתנו, כטעם שכתבנו בסמוך בנטיעת אילן במקדש על דעת הרמב''ם זכרונו לברכה. ואין בכלל אסור זה בנין המזבח, כי עליו נאמר בפרוש (שם כז ו) אבנים שלמות תבנה את מזבח וגו'. אלא שלא נעשה כן בשאר מקומות.
","שלא לעשות מצבה דכתיב לא תקום לך מצבה. (שם)
"," שהזהירנו מעשות מצבה יתחברו אליה ויכבדוה אפילו הושמה לעבוד האל עליה, וזה כי יתדמה בע""ז, כי כן היו עושין הבונין מצבה ומשימין עליה ע""ז. והוא אמרו יתעלה באזהרה מזה לא תקים לך מצבה. ומי שעבר על לאו זה חייב מלקות. (שופטים ושוטרים, שם פ""ו): 
",,,"שלא להקים מצבת אבן אחת שנ' ולא תקים לך מצבה:
","אָסוּר לַעֲשׂוֹת אַכְסַדְרָאוֹת שֶׁל עֵץ בַּמִּקְדָּשׁ כְּדֶרֶךְ שֶׁעוֹשִׂין בַּחֲצֵרוֹת, אַף עַל פִּי שֶׁהוּא בְּבִנְיָן וְאֵינוֹ עֵץ נָטוּעַ הַרְחָקָה יְתֵרָה הִיא שֶׁנֶּאֱמַר <small>(דברים טז כא)</small> ""כָּל עֵץ"". אֶלָּא כָּל הָאַכְסַדְרָאוֹת וְהַסְּבָכוֹת הַיּוֹצְאוֹת מִן הַכְּתָלִים שֶׁהָיוּ בַּמִּקְדָּשׁ שֶׁל אֶבֶן הָיוּ לֹא שֶׁל עֵץ: 
","כָּל שֶׁאֵין בּוֹ תְּפִיסַת יַד אָדָם וְלֹא עֲשָׂהוּ אָדָם, אַף עַל פִּי שֶׁנֶּעֱבַד, הֲרֵי זֶה מֻתָּר בַּהֲנָאָה. לְפִיכָךְ הַמִּשְׁתַּחֲוֶה לָהָר, לֹא נֶאֱסַר. וַאֲפִלּוּ אַבְנֵי הַר שֶׁנִּדַּלְדְּלוּ, וַעֲדַיִן הֵם בִּמְקוֹמָם וַעֲבָדָם שָׁם, אֵינָן נֶאֱסָרִין. וְכֵן הַנְּהָרוֹת וְהַמַּעְיָנוֹת שֶׁל רַבִּים וְאִילָנוֹת שֶׁלֹּא נְטָעָן לְשֵׁם עֲבוֹדַת כּוֹכָבִים, אֵינָם נֶאֱסָרִים. וּמִכָּל מָקוֹם אַף עַל פִּי שֶׁלֹּא נֶאֱסַר גּוּף הָאִילָן כְּשֶׁמִּשְׁתַּחֲוֶה לוֹ, כָּל הַשָּׂרִיגִים וְהֶעָלִים וְהַפֵּרוֹת שֶׁיּוֹצִיא כָּל זְמַן שֶׁהוּא נֶעֱבָד, אֲסוּרִים בַּהֲנָאָה. 

","וְלֹֽא־תָקִ֥ים לְךָ֖ מַצֵּבָ֑ה אֲשֶׁ֥ר שָׂנֵ֖א יְהוָ֥ה אֱלֹהֶֽיךָ׃ (ס)
"
תצד. שלא להקריב קורבן בעל מום עובר,"מצווה תצד: מצוות לא תעשה, שלא להקריב בעל מום עובר",494,[]," לא תעשה צ""ה",,,[],"רמב""ם הלכות איסורי המזבח פרק א'",[],"דברים יז, א."
,,494,[],"[u'Negative', 95]","[u'Negative', 95]",True,[],"[u'Mishneh Torah, Things Forbidden on the Altar 1']",[],[u'Deuteronomy 17:1']
,,"https://www.sefaria.org/Sefer_HaChinukh.494
",,"https://www.sefaria.org/Sefer_HaMitzvot,_Negative_Commandments.95
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.95",,,"https://www.sefaria.org/Mishneh_Torah,_Things_Forbidden_on_the_Altar.1
",,"https://www.sefaria.org/Deuteronomy.17:1
"
,,"שלא להקריב קרבן בעל מום עובר - שנמנענו שלא לקריב קרבן מבהמה שיהיה בה מום, ואפילו הוא מום עובר, ועל זה נאמר (דברים יז א) לא תזבח ליי אלהיך שור ושה אשר יהיה בו מום וגו', ונתבאר בספרי (כאן), שבבעל מום עובר הכתוב מדבר.
",," הזהירנו מהקריב בעל מום עובר. והוא אמרו לא תזבח לה' אלהיך שור ושה אשר יהיה בו מום וגו'. והתבאר בספרי שבבעל מום עובר הכתוב מדבר וזה גם כן ילקה עליו כשעבר והקריבו. (שופטים ושוטרים, הלכות איסורי מזבח פ""א): 
",,,,"מִצְוַת עֲשֵׂה לִהְיוֹת כָּל הַקָּרְבָּנוֹת תְּמִימִין וּמֻבְחָרִין שֶׁנֶּאֱמַר <small>(ויקרא כב-כא)</small> ""תָּמִים יִהְיֶה לְרָצוֹן"" זוֹ מִצְוַת עֲשֵׂה:

",,"לֹא־תִזְבַּח֩ לַיהוָ֨ה אֱלֹהֶ֜יךָ שׁ֣וֹר וָשֶׂ֗ה אֲשֶׁ֨ר יִהְיֶ֥ה בוֹ֙ מ֔וּם כֹּ֖ל דָּבָ֣ר רָ֑ע כִּ֧י תוֹעֲבַ֛ת יְהוָ֥ה אֱלֹהֶ֖יךָ הֽוּא׃ (ס)
"
תצה. לשמוע בקול בית דין בכל זמן,מצווה תצה: מצוות עשה לשמוע לבית דין הגדול בכל זמן,495,[]," מצוות עשה קע""ד",,," עשין קי""א","רמב""ם הלכות ממרים פרקים א'-ה'"," חושן משפט סימן י""ד","דברים יז, י'-יא."
,,495,[],"[u'Positive', 174]","[u'Positive', 174]",True,"[u'Positive Commandments', 111]","[u'Mishneh Torah, Rebels 1-5']","[u'Shulchan Arukh, Choshen Mishpat 14']",[u'Deuteronomy 17:10-11']
,,"https://www.sefaria.org/Sefer_HaChinukh.495
",,"https://www.sefaria.org/Sefer_HaMitzvot,_Positive_Commandments.174
","https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.174",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Positive_Commandments,_Remazim.111
","https://www.sefaria.org/Mishneh_Torah,_Rebels.1-5
","https://www.sefaria.org/Shulchan_Arukh,_Choshen_Mishpat.14
","https://www.sefaria.org/Deuteronomy.17:10-11
"
,,"לשמע בקול בית דין בכל זמן - לשמע בקול בית דין הגדול ולעשות כל מה שיצוו אותנו בדרכי התורה באסור ומתר, וטמא וטהור, וחיב ופטור, ובכל דבר שיראה להם, שהוא חזוק ותקון בדתנו, ועל זה נאמר (דברים יז י) ועשית על פי הדבר אשר יגידו לך. ונכפל בסמוך (שם יא) לחזוק הדבר על פי התורה אשר יורוך ועל המשפט אשר יאמרו לך תעשה. ואין הפרש בזה, בין הדבר שיראוהו הם מדעתם, או הדבר שיוציאוהו בהקש מן ההקשים שהתורה נדרשת בהן, או הדבר שיסכימו עליו, שהוא סוד התורה, או בכל ענין אחר שיראה להם שהדבר כן על הכל אנו חיבים לשמע להן והראיה שזה ממנין מצות עשה, אמרם זכרונם לברכה בספרי (שם), ועל המשפט אשר יאמרו לך תעשה זו מצות עשה.
",," היא שצונו לשמוע לבית דין הגדול ולעשות כל מה שיצוו מאיסור והיתר ואין הבדל בזה בין הדבר שיסברוהו או דבר שיוציאוהו מן ההיקשים שהתורה נדרשת בהן או הדבר שיסכימו עליו שהוא איסור תורה או לפי ענין מן הענינים שיהיה דעתם שהוא ישר ושבו הזוק לתורה הכל אנחנו חייבין לשמוע ולעשות ולעמוד על פיהם לא נעבור ממנו. והוא אמרו יתברך על פי התורה אשר יורוך. ולשון ספרי כל המצוה אשר יאמרו לך תעשה זו מצות עשה. וכבר התבארו משפטי מצוה זו בסוף סנהדרין. (שופטים ושוטרים, הלכות ממרים פ""א): 
",,,"(יתרו) כבד את אביך ואת אמך:
","בֵּית דִּין הַגָּדוֹל שֶׁבִּירוּשָׁלַיִם הֵם עִקַּר תּוֹרָה שֶׁבְּעַל פֶּה. וְהֵם עַמּוּדֵי הַהוֹרָאָה וּמֵהֶם חֹק וּמִשְׁפָּט יוֹצֵא לְכָל יִשְׂרָאֵל. וַעֲלֵיהֶן הִבְטִיחָה תּוֹרָה שֶׁנֶּאֱמַר <small>(דברים יז יא)</small> ""עַל פִּי הַתּוֹרָה אֲשֶׁר יוֹרוּךָ"" זוֹ מִצְוַת עֲשֵׂה. וְכָל הַמַּאֲמִין בְּמשֶׁה רַבֵּנוּ וּבְתוֹרָתוֹ חַיָּב לִסְמֹךְ מַעֲשֵׂה הַדָּת עֲלֵיהֶן וְלִשָּׁעֵן עֲלֵיהֶן: 

","<b>אם אחד מבעלי דינין אומר נלך לבית דין הגדול ודין האומר מאיזה טעם דנתוני ובו ח סעיפים:</b><br><i data-commentator=""Siftei Kohen"" data-order=""1""></i><i data-commentator=""Be'er HaGolah"" data-label=""א"" data-order=""1""></i>שנים שנתעצמו בדין זה אומר נידון כאן וזה אומר <i data-commentator=""Me'irat Einayim"" data-order=""1""></i><i data-commentator=""Siftei Kohen"" data-order=""2""></i>נעלה לב""ד הגדול <i data-commentator=""Siftei Kohen"" data-order=""3""></i><i data-commentator=""Netivot HaMishpat, Hidushim"" data-order=""1""></i>כופין אותו ודן בעירו ואם אמר כתבו ותנו לי <i data-commentator=""Me'irat Einayim"" data-order=""2""></i>מאיזה טעם <i data-commentator=""Ba'er Hetev"" data-order=""1""></i>דנתוני שמא טעיתם כותבים ונותנים לו <i data-commentator=""Me'irat Einayim"" data-order=""3""></i><i data-commentator=""Netivot HaMishpat, Hidushim"" data-order=""2""></i><i data-commentator=""Beur HaGra"" data-order=""1""></i><i data-commentator=""Pithei Teshuva"" data-order=""1""></i>ואח""כ מוציאים <i data-commentator=""Be'er HaGolah"" data-label=""•"" data-order=""2""></i>ממנו <i data-commentator=""Me'irat Einayim"" data-order=""4""></i>ואם הוצרך לשאול דבר מב""ד הגדול כותבים ושולחים ושואלים <i data-commentator=""Me'irat Einayim"" data-order=""5""></i><i data-commentator=""Beur HaGra"" data-order=""2""></i>ודנין להם <i data-commentator=""Ba'er Hetev"" data-order=""2""></i>בעירם כפי מה שיבא בכתב ב""ד הגדול <i data-commentator=""Beur HaGra"" data-order=""3""></i>ושני בעלי דינים יפרעו שכר השליח: <small>הגה <i data-commentator=""Beur HaGra"" data-order=""4""></i>מיהו אם א' מבעלי הדינים או הדייני' רוצה לשלוח למרחקים ויש חכם סמוך להם הראוי לדון שולחים לסמוך אע""פ שהרחוק יותר חכם דלאו כל כמיניה לגרום הפסד לבעל דין להרבות שכר השליחות וכ""ש אם חכם אחר בעירן הראוי לדון (מרדכי ס""פ זה בורר) <i data-commentator=""Beur HaGra"" data-order=""5""></i><i data-commentator=""Siftei Kohen"" data-order=""4""></i>ואם שני חכמי' סמוכי' בשוה הולכין אחר הגדול (נ""י ר""פ זה בורר) <i data-commentator=""Me'irat Einayim"" data-order=""6""></i><i data-commentator=""Netivot HaMishpat, Beurim"" data-order=""1""></i><i data-commentator=""Beur HaGra"" data-order=""6""></i>במה דברים אמורי' בשאר הדינים <i data-commentator=""Netivot HaMishpat, Hidushim"" data-order=""3""></i>שזה טוען וזה טוען <i data-commentator=""Me'irat Einayim"" data-order=""7""></i><i data-commentator=""Beur HaGra"" data-order=""7""></i>או כשאמר המלוה נידון כאן <i data-commentator=""Me'irat Einayim"" data-order=""8""></i><i data-commentator=""Netivot HaMishpat, Hidushim"" data-order=""4""></i>והלוה <i data-commentator=""Be'er HaGolah"" data-label=""ב"" data-order=""3""></i>אומר נלך לב""ד הגדול <i data-commentator=""Be'er HaGolah"" data-label=""ג"" data-order=""4""></i>אבל אם אמר המלוה נלך לב""ד הגדול <i data-commentator=""Siftei Kohen"" data-order=""5""></i><i data-commentator=""Me'irat Einayim"" data-order=""9""></i><i data-commentator=""Netivot HaMishpat, Hidushim"" data-order=""5""></i><i data-commentator=""Ketzot HaChoshen"" data-order=""1""></i><i data-commentator=""Ba'er Hetev"" data-order=""3""></i>כופין את הלוה ועולה עמו <i data-commentator=""Beur HaGra"" data-order=""8""></i>וכן <i data-commentator=""Be'er HaGolah"" data-label=""ד"" data-order=""5""></i>אם טען זה שהזיקו או גזלו ורצה הטוען לעלות כופין ב""ד שבעירו את הנטען לעלות עמו וכן כל כיוצא בזה <i data-commentator=""Be'er HaGolah"" data-label=""ה"" data-order=""6""></i>בד""א כשהיו עדים או ראיה לנגזל או לניזק או למלוה <i data-commentator=""Beur HaGra"" data-order=""9""></i>אבל טענה רקנית אין מחייבין את הנטען לצאת כלל אלא נשבע במקומ' ונפטר <i data-commentator=""Netivot HaMishpat, Beurim"" data-order=""2""></i><i data-commentator=""Beur HaGra"" data-order=""10""></i><i data-commentator=""Be'er HaGolah"" data-label=""ו"" data-order=""7""></i>וכן הדין בזמן הזה שאין שם ב""ד הגדול <i data-commentator=""Siftei Kohen"" data-order=""6""></i><i data-commentator=""Netivot HaMishpat, Hidushim"" data-order=""6""></i><i data-commentator=""Beur HaGra"" data-order=""11""></i>(וי""א דב""ד חשוב שבכל דור ודור לפי מה שהוא מקרי ב""ד הגדול) (טור) </small>אבל (אם) יש מקומות <small>(באותה מדינה) </small>שיש בהם חכמים גדולים מומחים לרבים ומקומות <i data-commentator=""Be'er HaGolah"" data-label=""ז"" data-order=""8""></i>שיש בהם תלמידים שאינם כמותם אם אמר המלוה נלך למקום פלוני שבארץ פלוני לפלוני ופלוני הגדול ונדון לפניו <i data-commentator=""Siftei Kohen"" data-order=""7""></i>כופין את הלוה והולך עמו: הגה <i data-commentator=""Beur HaGra"" data-order=""12""></i><i data-commentator=""Me'irat Einayim"" data-order=""10""></i>אם יש (לתובע) עדים או ראיה <i data-commentator=""Netivot HaMishpat, Hidushim"" data-order=""7""></i><i data-commentator=""Ba'er Hetev"" data-order=""4""></i>ונראה לב""ד שבעירו שיש ממש בטענותיו אבל בלא""ה אין כופין אותו לילך עמו (טור) <i data-commentator=""Siftei Kohen"" data-order=""8""></i><i data-commentator=""Beur HaGra"" data-order=""13""></i>וי""א דלטענות נלך לב""ד הגדול אין חילוק בין תובע לנתבע וכל א' יכול לכוף חבירו לילך עמו (טור בשם ר""ת) וכל זה מדינא אבל כבר נהגו בזמן הזה <i data-commentator=""Me'irat Einayim"" data-order=""11""></i><i data-commentator=""Netivot HaMishpat, Hidushim"" data-order=""8""></i>שכ""ז <i data-commentator=""Be'er HaGolah"" data-label=""ח"" data-order=""9""></i>שיש ב""ד בעיר אין א' יכול לכוף חבירו שילך עמו לב""ד אחר (מהרי""ק שורש כ""א) כי אין לנו עכשיו ב""ד הגדול או בית הועד <i data-commentator=""Beur HaGra"" data-order=""14""></i>ולכן לא יוכל <i data-commentator=""Ba'er Hetev"" data-order=""5""></i>לדחותו אבל יכול לדחותו שלא לדון עמו <i data-commentator=""Me'irat Einayim"" data-order=""12""></i><i data-commentator=""Beur HaGra"" data-order=""15""></i>עד יום <i data-commentator=""Ba'er Hetev"" data-order=""6""></i>שלישי <i data-commentator=""Me'irat Einayim"" data-order=""13""></i><i data-commentator=""Ba'er Hetev"" data-order=""7""></i>ומיד יבררו דיינים <i data-commentator=""Beur HaGra"" data-order=""16""></i>אבל אכסנאי שתובע לבני העיר <i data-commentator=""Pithei Teshuva"" data-order=""2""></i>או ב' אכסנאים צריך לדון עמו מיד ולא יוכל לדחותו (מרדכי בשם מהר""ש) וכן בן העיר שתובע לאכסנאי בכ""מ שימצאנו ויש שם ב""ד מכריחו שם לדין (מהרי""ק שורש י""ד) <i data-commentator=""Beur HaGra"" data-order=""17""></i>וכל זה כשיש ב""ד בעירן אבל אם אין ב""ד שם כל א' יוכל להכריח חבירו שילך עמו לב""ד לדון עמו (מרדכי ס""פ זה בורר ופסקי מהרא""י סי' ס""ה) <i data-commentator=""Beur HaGra"" data-order=""18""></i>התובע צריך לילך אחר הנתבע אם הוא בעיר אחרת אף ע""פ שבעיר התובע הב""ד יותר גדול (מהרי""ק שורש א') <i data-commentator=""Me'irat Einayim"" data-order=""14""></i>ואפי' היה לנתבע מעות בפקדון (בעיר התובע) או [בעיר] אחרת <i data-commentator=""Me'irat Einayim"" data-order=""15""></i>אא""כ יכול <i data-commentator=""Ba'er Hetev"" data-order=""8""></i>לעכב מעותיו בעירו אז <i data-commentator=""Me'irat Einayim"" data-order=""16""></i><i data-commentator=""Netivot HaMishpat, Hidushim"" data-order=""9""></i>צריך <i data-commentator=""Be'er HaGolah"" data-label=""ט"" data-order=""10""></i>להודיע לנתבע <i data-commentator=""Me'irat Einayim"" data-order=""17""></i><i data-commentator=""Pithei Teshuva"" data-order=""3""></i>ואז צריך לדון במקום שמעותיו שם (ת""ה סי' ש""ה ופסקיו סי' ס""ב) וע""ל סי' ע""ג כתבתי אימת יכול לעכב מעותיו. <i data-commentator=""Pithei Teshuva"" data-order=""4""></i><i data-commentator=""Beur HaGra"" data-order=""19""></i>אב שיש לו תביעה על בנו צריך לילך הבן אע""פ שהוא הנתבע אחר אביו כמו שנתבאר <i data-commentator=""Me'irat Einayim"" data-order=""18""></i>(בי""ד סי' ר""מ) <i data-commentator=""Me'irat Einayim"" data-order=""19""></i><i data-commentator=""Netivot HaMishpat, Hidushim"" data-order=""10""></i><i data-commentator=""Ba'er Hetev"" data-order=""9""></i><i data-commentator=""Pithei Teshuva"" data-order=""5""></i><i data-commentator=""Beur HaGra"" data-order=""20""></i>עשיר מוחזק ואלם בעירו <i data-commentator=""Pithei Teshuva"" data-order=""6""></i>מוציאין אותו <i data-commentator=""Be'er HaGolah"" data-label=""•"" data-order=""11""></i>לדור בעיר אחרת אע""פ שהב""ד שבעירו יותר גדול (ב""ז סי' תי""ח):
","וְעָשִׂ֗יתָ עַל־פִּ֤י הַדָּבָר֙ אֲשֶׁ֣ר יַגִּ֣ידֽוּ לְךָ֔ מִן־הַמָּק֣וֹם הַה֔וּא אֲשֶׁ֖ר יִבְחַ֣ר יְהוָ֑ה וְשָׁמַרְתָּ֣ לַעֲשׂ֔וֹת כְּכֹ֖ל אֲשֶׁ֥ר יוֹרֽוּךָ׃
"
תצו. שלא לסור מדבריהם,"מצווה תצו: מצוות לא תעשה, שלא לסור מדברי בית דין הגדול",496,[]," לא תעשה, שי""ב",,," לאוין רי""ז","רמב""ם הלכות ממרים פרקים א'-ה'"," חושן משפט סימן י""ד","דברים יז, יא."
,,496,[],"[u'Negative', 312]","[u'Negative', 312]",True,"[u'Negative Commandments', 217]","[u'Mishneh Torah, Rebels 1-5']","[u'Shulchan Arukh, Choshen Mishpat 14']",[u'Deuteronomy 17:11']
,,"https://www.sefaria.org/Sefer_HaChinukh.496
",,"https://www.sefaria.org/Sefer_HaMitzvot,_Negative_Commandments.312
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.312",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.217
","https://www.sefaria.org/Mishneh_Torah,_Rebels.1-5
","https://www.sefaria.org/Shulchan_Arukh,_Choshen_Mishpat.14
","https://www.sefaria.org/Deuteronomy.17:11
"
