Quoting Ref,Quoted Ref,Score,Quote Num,Snippet
Zohar 1:142b:8,Genesis 27:29,-4.050207874693893,0," דכתיב, (דברי הימים ב ט) וכל מלכי הארץ וגו' מביאים איש מנחתו וגו'. (בראשית כז) וישתחוו לך לאומים, בזמנא דייתי מלכא משיחא, דכתיב, (תהלים עב) וי"
Zohar 1:142b:8,Psalms 72:11,4.7772604638943506,0," וגו'. (בראשית כז) וישתחוו לך לאומים, בזמנא דייתי מלכא משיחא, דכתיב, (תהלים עב) וישתחוו לו כל מלכים. רבי יהודה אמר, כלא בזמנא דייתי מלכא משיחא,"
Zohar 1:142b:8,II Chronicles 9:24,2.524435034385381,0,"ך עמים וישתחוו לך לאומים, בזמנא דשליט שלמה מלכא בירושלם, דכתיב, (דברי הימים ב ט) וכל מלכי הארץ וגו' מביאים איש מנחתו וגו'. (בראשית כז) וישתחוו ל"
Zohar 1:142b:9,Genesis 27:40,6.826340526946421,0," בזמנא דייתי מלכא משיחא, דהא בגין דעברו ישראל על פתגמי אורייתא, כדין (בראשית כז) ופרקת עלו מעל צוארך. 
"
Jerusalem Talmud Megillah 21b:2,Esther 9:1,12.587289846204367,0,) ביום אשר שברו אויבי היהודים לשלוט בהם לקריאת ההלל דכתיב (תהילים
Jerusalem Talmud Megillah 21b:2,Numbers 29:1,4.972115353268625,0,) יום תרועה יהיה לכם לנטילת לולב דכתיב (ויקרא כג) ולקחתם לכם ביום
Jerusalem Talmud Megillah 21b:2,Leviticus 23:40,6.390580552053079,0,) ולקחתם לכם ביום הראשון לתפילת המוספין ולמוספין דכתיב (
Jerusalem Talmud Megillah 21b:2,Leviticus 7:38,5.748275328672145,0,) ביום צותו את בני ישראל וגו' לסמיכה לשחיטה לתנופה להגשה לקמיצה ו
Jerusalem Talmud Megillah 21b:2,Psalms 118:24,11.601376010035835,0,) זה היום עשה ה' נגילה ונשמחה בו לתקיעת שופר דכתיב (במדבר כט) יום
Rashi on Zevachim 6a:7:2,II Kings 6:6,-3.105905342106567,0,קופיא - לשון צף כמו (חגיגה טז:) אקפו ידייכו וכמו (מלכים ב ו) ויצף הברזל תרגום וקפא ברזלא ויש לו דומה במסכת יומא (דף טז:):
Rashi on Zevachim 6a:7:2,Chagigah 16b:17,-2.3336478428480225,0,קופיא - לשון צף כמו (חגיגה טז:) אקפו ידייכו וכמו (מלכים ב ו) ויצף הברזל תרגום וקפא ברזלא ויש לו
Jerusalem Talmud Shabbat 37a:1,Exodus 32:4,5.069644118969176,0, סבניין רברבן.  והחריטין זונרין מציירין ואולוסריקא מציירין.  כמה דתימר (שמות לב) ויקח מידם ויצר אותו בחרט.  הגיליונים.  גלגלייה.  הסדינים.  סדינ
Jerusalem Talmud Shabbat 37a:1,Ezekiel 24:23,-7.7331693756029125,0,) פארכם על ראשיכם.  והצעדות פרופסלה.  הקישורים קרקישיה.  ובתי הנפ
Jerusalem Talmud Shabbat 37a:1,Isaiah 3:16,-0.25078429165969407,0,קורדיקייה.  כמה דתימר (ישעיהו ג) וברגליהם תעכסנה.  השביסים.  שלטוניה.  כמה דאת אמר שביס של סבכה.
Jerusalem Talmud Shabbat 37a:1,Isaiah 62:3,20.33154179866195,0,) והיית עטרת תפארת ביד ה'.  וצניף מלוכה בכף אלהיך.  הרדידים לסוטה
Jerusalem Talmud Shabbat 37a:1,Judges 8:21,3.05760776789373,0,) ויקח את הסהרונים אשר בצוארי גמליהם.  הנטיפות שלמיני.  השירות שי
Tosafot on Sanhedrin 26a:10:1,Bava Batra 80b:6,-14.24290345858302,0," דמשביח הקרקע אבל הכא קשיא ליה וכה""ג שרי כדאיתא פרק המוכר את הספינה (ב""ב דף פ:):"
Tosafot on Sanhedrin 26a:10:1,Shabbat 73b:4,3.797699481253108,0," צריך - וקשה דמ""מ מה בכך מ""מ הוה משביח הכרם דהכי אמרינן פרק כלל גדול (שבת דף עג: ושם) הזומר וצריך לעצים חייב שתים משום קוצר ומשום נוטע הכא נמי לח"
Torah Temimah on Song of Songs 4:16:2,Jeremiah 31:8,10.196060445167763,0," תימן – לכשיתעוררו הגליות הנתונות בצפון ויבאו ויחנו בדרום, כמש""נ (ירמיה ל""א) הנני מביא אותם מארץ צפון וגו' קסחמה שאמר הגליות הנתונות בצפון א"
Tosafot on Yoma 46a:11:1,Pesachim 76b:11,6.920850872915635,0," מעלן מבעוד יום וזה הפי' תופש עיקר והקשה ר""י דהתנן בפרק כיצד צולין (פסחים דף עו:) חמשה דברים באין בטומאה ועל כרחך אפילו הקטרת אימורים קאמר מדקאמר"
Tosafot on Yoma 46a:11:1,Pesachim 68b:1,22.391106963193273,0, דוחה שבת שחיטה וזריקה סופו הקטרתו אינו דוחה דהאמר בפרק אלו דברים (פסחים דף סח:) בא וראה כמה חביבה מצוה בשעתה שהרי הקטר חלבים ואימורים כשרים כל 
Tosafot on Yoma 46a:11:1,Shabbat 20a:5,-10.723688491539328,0, אינן דוחין . הטומאה דלא חשיב כתמיד דיומיה ודוחה את השבת כדגמרינן (שבת כ.) מבכל מושבותיכם ועושין להם מערכה בפני עצמן כיון דכשירים הן ורבה 
Tosafot on Yoma 46a:11:1,Yoma 27a:4,-5.090571394127103,0," איכא כפרה ועיקר כפרה קרי לתמיד דיומיה וגדולה מזו אמרינן לעיל בפ""ב (יומא דף כז.) איצטריך ס""ד אמינא כיון דעבודה דלא מעכבא כפרה היא כו' אבל הפשט ו"
Rabbeinu Yonah on Pirkei Avot 1:10:1,Ketubot 59b:7,-10.836632200522462,0," את המלאכה. שלא תבטל אדם ממלאכה כי הבטלה מביאה את האדם לידי שעמום (כתובות נט:) והיא מדת החולי שנאמר עליו (משלי כ""א כ""ה) תאות עצל תמיתנו כי מאנ"
Rabbeinu Yonah on Pirkei Avot 1:10:2,Pesachim 113a:3,20.663526857687387,0, ומעלת הבטלנין שסופן לבוא אל מדת העוני. ויעסוק במלאכתו כל היום כדאמר (פסחים קיג.) ליפשוט נבילתא בשוקא ואכול אגרא ולא תימא כהנא אנא גברא רבא אנא. 
Torah Temimah on Song of Songs 4:16:1,Psalms 137:7,7.264543588588701,0," שמעשי קרבנותיה בצפון ובדרום קסזמפרש עורי מלשון ערו ערו עד היסוד בה (תהלים קל""ז) מלשון עקור ומהפכה, ואומה שמעשיה בצפון קאי על אומות העולם, שכל ק"
"Arvei Nachal, Noach 2:3",Bava Metzia 44a:12,-9.292083424242453,0,"לישב זאת נבאר משארז""ל (בבא מציעא מ""ד.) מי שפרע מאנשי דור המבול ומאנשי דור הפלגה ומאנשי סדום הוא עתיד ל"
Radak on Genesis 3:14:3,Bava Metzia 59a:6,-3.502656554839234,0," הולך על מעוהי. ר""ל שהולך מושכב ארצה על בטנו ודומה לו בדברי רז""ל (בבא מציעא נ""ט) אתתך גוצא גחין ולחיש. ר""ל השפל עצמך אליה ותתיעץ עמה. וארז""ל (ב"""
Radak on Genesis 3:14:2,Bekhorot 8a:42,13.038031671755766,0," ולאדם. ורז""ל למדו מזה (ב""ר כ') כי בקללה מתחילין מן הקטן. והם ז""ל אמרו (בכורות ח' ע""א) תני בהמה גסה טהורה יולדה לתשעה חדשים בהמה גסה טמאה לשנים עשר חד"
Zohar 1:62a:4,Job 21:14-15,18.98945817728637,0," דאמרו חברנא דאנון לא הוו מסתפי מדינא דקודשא בריך הוא כמה דכתיב, (איוב כא) ויאמרו לאל סור ממנו ודעת דרכיך לא חפצנו. מה עבדו. הוו סתימין בר"
Zohar 1:62a:2,Genesis 38:7,18.23600628719698,0," (תהלים ה) כי לא אל חפץ רשע אתה לא יגורך רע. בר בתשובה סגי. וכתיב, (בראשית לח) ויהי ער בכור יהודה רע בעיני יי וימיתהו יי והא אתמר. 
"
Zohar 1:62a:2,Jeremiah 2:22,1.8001846548169373,0," ומחבלא ארחיה ואפיק זרעא על ארעא, מחביל ליה ומחביל ארעא. ועליה כתיב, (ירמיה ב) נכתם עונך לפני. וכתיב ביה (תהלים ה) כי לא אל חפץ רשע אתה לא יגו"
Zohar 1:62a:2,Psalms 5:5,9.061941784736579,0," ליה ומחביל ארעא. ועליה כתיב, (ירמיה ב) נכתם עונך לפני. וכתיב ביה (תהלים ה) כי לא אל חפץ רשע אתה לא יגורך רע. בר בתשובה סגי. וכתיב, (בראשית"
Zohar 1:62a:1,Leviticus 18:25,5.956141509128382,0, אמר ליה בגין דכתיב כי השחית כל בשר את דרכו כמה דאתמר. כגוונא דא (ויקרא יח) ותטמא הארץ ואפקוד עונה עליה. אלא בני נשא חטאן ואי תימא ארעא במה
Torah Temimah on Song of Songs 4:16:5,Isaiah 43:6,9.594271979395163,0,) אומר לצפון תני ולתימן אל תכלאי קעבוזהו עורי צפון ובאי תימן הפיח
Zohar 1:23b:22,Psalms 24:7,14.648981530566761,0," יחידא דיליה. בההוא זמנא חיוון עלאין דאתקריאו בשמא דיי פתחין ואמרין (תהלים כד) שאו שערים ראשיכם והנשאו פתחי עולם. 
"
Zohar 1:23b:21,Daniel 7:9,-16.225324996693757,0," אוריא''ל מסטרא דחס''ד, ונוריא''ל מסטרא דגבורה דאיהו נור דליק, דאתמר ביה (דניאל ז) נהר דינור וגו'. 
"
Rashbam on Bava Batra 167b:6:1,Ketubot 89a:7,-3.3907750335698026,0, למיחש אין גט זה אלא לאיש אחר ויבא לרמות ולהגבות כתובה לשום אשה כדתנן (כתובות דף פט.) הוציאה גט ואין עמה כתובה גובה כתובתה:
Bartenura on Mishnah Moed Katan 3:3:6,Deuteronomy 15:9,17.146653020914506,0," בולי. ופרוז בוטי, כלומר תקנה לעשירים שלא יעברו על מה שכתוב בתורה (דברים ט״ו) השמר לך פן יהיה דבר עם לבבך בליעל. ותקנה לעניים שימצאו ללוות. ב"
Tosafot on Bava Kamma 109a:1:1,Nedarim 43a:4,15.592815752244842,0,"ב""ח באין ונפרעין - אחר מיתה ואפילו בחייו הוי שרי בכה""ג כדאמרינן (נדרים דף מג.) המודר הנאה מחבירו ואין לו מה יאכל ילך אצל חנוני הרגיל אצלו ויאמ"
Metzudat Zion on Isaiah 5:6:3,Leviticus 25:4,-5.238832367419088,0,יזמר. כן יקרא קציצת ענפי גפן כמו וכרמך לא תזמור (ויקרא כה): 
Lechem Shamayim on Pirkei Avot 3:9:1,Sanhedrin 29a:20-21,-0.6935903550177276,0," מזונותיו. שמא היה יודע מלאכה ובקי באומנות. דכפנא אבבא אומנא לא חליף (סנהדרין כט, א). וגם אולי לא היה אביו עשיר כל כך ואפשר היה דחוק במזונותיו וטורח"
Zohar 1:130a:9,Song of Songs 7:12,14.617669809746708,0,"ויהיו. רבנן פתחי בהאי קרא, (שיר השירים ז) לכה דודי נצא השדה נלינה בכפרים. תנו רבנן היוצא לדרך יתפלל שלש ת"
"Rabbeinu Bahya, Shemot 21:16:2",Leviticus 20:9,8.539153901085509,0," והיא מיתת חנק וע""כ הוצרך לאחר ומקלל אביו שמיתתו בסקילה, שכן כתוב (ויקרא כ) אביו ואמו קלל דמיו בו וכל מקום שנאמר דמיו בו אינו אלא בסקילה, ש"
Malbim Beur Hamilot on Ezekiel 22:20:2,Ecclesiastes 2:26,-10.672666575115942,0," כונס למקום שמור בל יצא משם, כונס כנד מי הים, ועז''א לאסוף ולכנס (קהלת ב') ר''ל שיכנס ע''מ שישארו בכור : "
Zohar 1:130a:4,Isaiah 64:3,15.164672712444915,0," כאינון דידעי רזא דמאריהון וידעי לאתדבקא בהו בכל יומא, על אלין כתיב, (ישעיה סד) עין לא ראתה אלהים זולתך, יעשה למחכה לו. 
"
Zohar 1:130a:5,Job 32:4,4.444176055010428,0,") חכה את איוב בדברים. ואלין אינון דדחקין למלה דחכמתא, ודייקין לה,"
"Ein Yaakov, Berakhot 9:17",Zephaniah 3:9,13.054863562220238,0," אלעזר אומר: אף בחוצה לארץ צריך לומר כן, מפני שעתידין להתגיר, שנאמר: (צפניה ג) ""כי אז אהפך אל עמים שפה ברורה"". (לקרא כלם בשם ה'"") [דרש רב המנו"
"Ein Yaakov, Berakhot 9:17",Micah 1:6,14.597292972589592,0," ""ושמתיה למורש קפד ואגמי מים"". נתקללה שומרון, נתברכו שכניה], דכתיב: (מיכה א) ""ושמתי שמרון לעי השדה, למטעי כרם""."
"Ein Yaakov, Berakhot 9:17",Isaiah 14:23,4.231317058247073,0," כי הוה מטי לבבל, הוה שקיל עפרא בסודריה, ושדי לברא, לקים מה שנאמר: (ישעיה יד) ""וטאטאתיה במטאטא השמד"". אמר רב אשי: אנא, הא דרב המנונא לא שמיע לי,"
"Ein Yaakov, Berakhot 9:17",Isaiah 14:23,10.897713893588026,1," [נתקללה שומרון, נתברכו שכניה. נתקללה בבל, נתקללו שכניה]. דכתיב: (ישעיה יד) ""ושמתיה למורש קפד ואגמי מים"". נתקללה שומרון, נתברכו שכניה], דכת"
Tosafot on Avodah Zarah 50b:13:1,Bava Metzia 89b:4,3.0802903375809736,0," לפרש ליכלכה בצואה לשון טיבול כמו לא יספות במלח ויאכל דפרק הפועלים (ב""מ דף פט:):"
Tosafot on Yevamot 66b:6:1,Ketubot 91b:16,13.90609330388974,0, אמרינן דבמקום אשתו קאי כיון שמכר בעצמו כדמשמע בפרק מי שהיה נשוי (כתובות דף צא:) גבי ההוא גברא דזבין כתובתה דאימיה בטובת הנאה אמר אי אתיא אם ומע
"Otzar Midrashim, Midrash  Vayosha ('And He Saved') 2:1",Exodus 7:7,4.565245683659409,0," כדאיתא בשמות רבה פ״א וכתיב ומשה בן שמונים שנה וגו' בדברם אל פרעה - שמות ז'), וי״ב חדש שמשו המכות כדאיתא בעדיות פ״ב), ולפיכך נקראת מרים ע״ש "
"Otzar Midrashim, Midrash  Vayosha ('And He Saved') 2:1",Sotah 37a:3,6.358774598981087,0," והיו יראין ישראל לבא בים עד שקפץ נחשון בן עמינדב וירד תחלה בים (עי' סוטה ל״ז. שמות רבה פכ״ג ופרקי דר""א פמ""ב), ואחריו באו כל ישראל תוך הים והמי"
Ramban on Deuteronomy 21:4:1,Sotah 46a:23,-14.036408751551397,0,"אל נחל איתן קשה שלא נעבד לשון רש""י ורבותינו אמרו (סוטה מו) שהוא נאסר לחרוש ולזרוע בו לעולם אם כן הן אזהרות שהזורע או העובד"
"Bekhor Shor, Genesis 3:24:1",Chagigah 13b:6,-7.77229518882783,0," ושור ונשר (וכרוב) אינו מונה דכרוב במקום שור, ובסוכה (ה' ב' ועיין חגיגה י""ג ע""ב) פרכי לה אהדדי ומשני כרוב אפי זוטרי פני אדם בחור כי יחזקאל ביקש "
"Rabbeinu Bahya, Devarim 32:34:3",Deuteronomy 30:6,6.852244194005845,0," עמו, והקב""ה בעבור שמו הגדול ימהר יחישה ועל אותו זמן הזכיר למעלה (דברים ל) ומל ה' אלהיך את לבבך.
"
"Kaf HaChayim on Shulchan Arukh, Orach Chayim 494:37:1",Shabbat 86b:1,-12.873824554380171,0,"לז) גם  ביום שני יתאמץ בתורה דלדעת ר' יוסי (שבת פ""ו ע""ב) ביום ז' בסיון נתנה תורה וכבר ידוע מ""ש הרמ""ע ז""ל. כף אחת שם או' "
Rashi on Zevachim 64a:4:1,Leviticus 1:16,15.182676471095949,0, שכתב בה ושמו אצל המזבח והוא במזרחו של כבש וכתיב גבי מוראה ונוצה (ויקרא א) והשליך אותה אצל המזבח קדמה אל מקום הדשן ולקמן מייתי משנה ממסכת 
Sefer Yereim 48:8,Chullin 93b:5,-2.3362245035257034,0," אבל כנתא גופא אסירא משום שורייקי קטיני דדמא דאית ביה  ואע""ג דאמר (חולין צ""ג ב') אומצא ביעי ומזרקי חתכיה  אפילו לקדירה שפייר דמי, משום דאינון ר"
Ramban on Leviticus 1:5:1,Zevachim 4a:16,5.864947830742661,0, וכל שכן הולכה וזריקה ועוד שהולכת האברים לכבש פסולה בזר שכך דרשו (זבחים ד) והקריב הכהן את הכל והקטיר המזבחה (פסוק יג) זו הולכת אברים לכבש 
Rif Megillah 4b:6,Megillah 18a:15,10.08645268770365,0,") אבל קורין אותה ללועזות בלעז. (מגילה יח ע""א) והוא שכתובה בלעז ותניא גפטית לגפטים ועברית לעבריים"
"Sefer haBachur, First Treatise 8:8",Exodus 22:2,-8.29325543991052,0," (שמואל ב יד), הוא עומד, ופירושו לא שמר את עצמו, וכן ונמכר בגניבתו (שמות כב), הוא יוצא שפירושו שמכרוהו בית דין, ונמכר לך (ויקרא כה), הוא עומ"
"Sefer haBachur, First Treatise 8:8",Leviticus 25:39,-5.682301151593813,0," ונמכר בגניבתו (שמות כב), הוא יוצא שפירושו שמכרוהו בית דין, ונמכר לך (ויקרא כה), הוא עומד, כמו שפירשו חכמים ז""ל שמוכר עצמו מפני דוחקו:"
"Sefer haBachur, First Treatise 8:9",Exodus 24:2,-5.805701785083118,0,"ויש נפעלים נגזרים מפעלים עומדים והם זרים מאד, כמו; ונגש משה (שמות כד), ונקרב בעל הבית ("
"Sefer haBachur, First Treatise 8:9",Psalms 109:23,3.3148814588814606,0," ונגש משה (שמות כד), ונקרב בעל הבית (שמות כב ז), כצל כנטותו נהלכתי (תהלים קט), ארץ נושבת (שמות יז), ודומיהם מעטים:"
"Rabbeinu Bahya, Shemot 23:14:2",Song of Songs 7:2,12.434398099112821,0," עני פעמי דלים, אזהרה לישראל שלא יעלו אלא ברגליהם וכן הכתוב אומר (שיר ז) מה יפו פעמיך בנעלים בת נדיב.
"
"Rabbeinu Bahya, Shemot 23:14:2",Isaiah 26:6,14.450722342183832,0,"ובמדרש שלש פעמים שלש רגלים ולהלן הוא אומר (ישעיה כו) תרמסנה רגל רגלי עני פעמי דלים, אזהרה לישראל שלא יעלו אלא ברגליה"
"Sefer haBachur, First Treatise 8:5",Genesis 24:44,-7.145901356914378,0," אונקלוס מתרגם כל לשון נפעל בלשון התפעל וכן רש""י ז""ל כמו שפירש על ותתכס (בראשית כד), וכן שתה גם אתה והערל (חבקוק ב טז), וגם יבא הצווי בנפעל מזה המין"
"Sefer haBachur, First Treatise 8:5",Genesis 31:24,-7.4716020501802305,0," טז), וגם יבא הצווי בנפעל מזה המין והוראתו כבנין התפעל כמו; השמר לך (בראשית לא), הפרד נא מעלי ("
"Sefer haBachur, First Treatise 8:5",Genesis 13:9,1.0993938689286482,0,"), הפרד נא מעלי (בראשית יג), שהוא כמו; השתמר, התפרד."
Zohar 2:81b:14,Ezekiel 1:4,6.3079996396987035,0," ליה, ומתקין ליה, בגין דלא להוי דינא קשיא, וייכלון בני נשא למסבליה. (יחזקאל א) ומתוכה כעין החשמל, תאנא, ומתוכה: ומגווה. כעין החשמל, מאי חשמל. "
"Alshich on Torah, Exodus 21:3:1",Kiddushin 20a:8,8.384429969968853,0,"אם בגפו יבא וכו'. הנה פירשו רז""ל (קידושין דף כ') שלימדנו שאין רבו מוסר לו שפחה כנענית. ויצאה אשתו וכו' מלמד שחיי"
Zohar 2:81b:12,Ezekiel 1:4,9.700435065688191,0," מה כתיב ביה ביחזקאל, כד חמא גבורן נימוסי קודשא בריך הוא, דכתיב, (יחזקאל א) וארא והנה רוח סערה באה וגו', רוח סערה אמאי. אמר רבי יוסי, לתברא"
Zohar 2:81b:10,Deuteronomy 8:3,1.7416942976090208,0," שופר. תו אמר רבי שמעון, תא חזי, קול השופר: אתרא דקלא, היינו דכתיב, (דברים ח) כי על כל מוצא פי יי' יחיה האדם. מאי מוצא פי יי'. דא קול (ס''א ד"
Zohar 2:81b:10,I Kings 19:12,1.0822271682551916,0," תליא כלא, ודא הוא דאקרי קול גדול, דכתיב קול גדול ולא יסף. ואקרי (מלכים א יט) קול דממה דקה, נהירו דבוציני, דהוא זך ודקיק, וזכיך ונהיר לכלא. 
"
Tosafot on Shevuot 41a:3:1,Chullin 76b:4,-2.3527590139497194,0," הש""ס בר ממיפך שבועה וחיורי וסימנך הפך לבן וחיורי בפ' בהמה המקשה (חולין דף עו: ושם) גבי צומת הגידין דקאמר זייגי אף על גב דלא חיורי [ועמ""ש בס""ד "
Zohar 2:132b:2,Psalms 48:10-11,4.936331432169027,0," ואתעביד מנייהו שמא קדישא, לאתעטרא כנסת ישראל, מגו רתיכא עלאה. (דכתיב, (תהלים מ''ח) כשמך אלהים כן תהלתך) 
"
Rosh on Shabbat 3:20:3,Shabbat 128a:18,-8.340663461979243,0," הכל מודים ואפילו ר""ש משום דהוה קשה ליה מהא דאמר לקמן בפרק מפנין (שבת דף קכח.) דרב סבר כר' שמעון במוקצה דטלטול. הלכך צריך לומר דהך דמטה  ר""ש מ"
Rashba on Berakhot 21a:1,Berakhot 13b:19,-7.724928414318223,0,"). פירש הר' שמעיה ז""ל דהכא קרי לפרשה ראשונה דקריאת שמע דאית בה מל"
Rashi on Job 30:24:3,Nahum 3:8,2.651881174952223,0, כבר ומתנחמת בה הביא פיד לאשור ושעשע במצרי' שנא' התיטבי מנא אמון (נחום ג) הביא פיד למצרי' ושעשע באשור שנא' הנה אשור בלבנון (יחזק' לא) ועו
Ran on Nedarim 48b:4:3,Ketubot 82a:5,0.8665036366945946,0, לאחר שלשים יום דלא קנה דאיהו גופיה אמר בפרק האשה שנפלו לה נכסים (כתובות פב -) דהאומר לחבירו משוך פרה זו ולא תקנה עד לאחר שלשים יום דלא קנה 
Tosafot Yom Tov on Mishnah Berakhot 4:3:2,Berakhot 63a:24,-23.37716511416739,0," למיכל. עוד שם בערוך פירוש אחר אם נרדפת התפלה בפיו מלשון שיגר אחריו (ברכות סג.)]: 
"
Rashi on Sotah 35a:13:2,Shabbat 33b:1,-3.0916050481953947,0,באסכרה מתו - שהיא באה על לשון הרע כדאמרינן בבמה מדליקין (שבת דף לג:):
Tosafot on Pesachim 67b:5:1,Niddah 22a:9-10,20.127179170528905,0," משמע דבעל קרי נמי טמא מטעם ראיה ואומר ר""י דפליגא אההיא דריש המפלת (נדה דף כב.) דקאמר התם בעא מיניה רבא מרב הונא הרואה קרי בקיסם מהו אמר ליה ות"
Akeidat Yitzchak 95:1:12,Shabbat 119a:1,22.732235100060784,0," בעדות לדון ואפי' אהרן הכהן והשלמים שבאומה וכדאמרינן בפרק כל כתבי (שבת קי""ט.) אמר רבא תיתי לי דכי אתא צורבא מרבנן לבי דינא לא מנחנא רישא אבי סדיא"
Akeidat Yitzchak 95:1:12,Psalms 119:30,-1.705390521575345,0," דעתו שוה לשתי הכתות בלי שום נטיה כלל וכמו שאמר המשורר משפטיך שויתי (תהלים קי""ט) כי כל זה בכלל הצדק הכולל הטבעי שאמרנו. אמנם על הצדק המיוחד אל ב"
Akeidat Yitzchak 95:1:12,Gittin 88b:10,5.022717461499736,0," להיות כי אם על פי דיינים כשרים מומחים ובקיאים בדינין כמו שאמרו חז""ל (גיטין פ""ח:) לפניהם ולא לפני עכו""ם לפניהם ולא לפני הדיוטות (ב) לזה סמך שלשה "
Akeidat Yitzchak 95:1:12,Proverbs 6:6,2.9813418525794946,0, באומרו לך אל נמלה עצל וגו' אשר אין לה קצין וגו' תכין בקיץ לחמה וגו' (משלי ו') ובמקום אחר ארבעה הם קטני ארץ וגו' והמה חכמים מחוכמים הנמלים עם 
Akeidat Yitzchak 95:1:13,Numbers 27:21,8.17800548597292,0," לשאל לו במשפט האורים כמו שאמר ולפני אלעזר הכהן יעמוד ושאל לו וגו' (במדבר כ""ז). לזה סמך משפט הכהנים הלוים ואמר לא יהיה לכהנים וגו' וזה יהיה מש"
Akeidat Yitzchak 95:1:14,Exodus 20:16,25.20986611257394,0, עצמכם כמו שאמרתם דבר אתה עמנו ונשמעה ואל ידבר עמנו אלהים פן נמות (שמות כ') על כן אמר יי' אלי הטיבו את אשר דברו נביא אקים להם מקרב אחיה' כמ
Akeidat Yitzchak 95:1:14,Genesis 17:1,6.256272959187382,0," ורצון נפשם הרי הם חייבים עליו וכבר נתבאר אצל התהלך לפני והיה תמים (ברא' י""ז) שער י""ו היות הוראת זאת המלה זה הענין בלי ספק. הנה שכל הפרשה כלה"
Akeidat Yitzchak 95:1:14,Numbers 23:23,28.94016914569466,0," כי לא נחש ביעקב ולא קסם בישראל כעת יאמר ליעקב ולישראל מה פעל אל (במדבר כ""ג) על פי נביא מקרב אחיך כמוני אליו תשמעון ואף על פי שלא תשתתפו כלכ"
Akeidat Yitzchak 95:1:15,Ecclesiastes 3:16,-14.207851813340765,0, נדרשים. ולדעתי הוא מה שכוונו החכם שלמה כשאמר מקום הצדק ומקום המשפט (קהלת ג') כי לא על המקום שבשוק ידבר. ומזה יאמר שהעולם יתקומם בצדק ובמשפט כמו
Akeidat Yitzchak 95:1:15,Ecclesiastes 3:16,20.105614125332202,1, בשלישיות. וכמו שאמר החכם מקום המשפט שמה הרשע ומקום הצדק שמה הרשע (קהלת ג') ירצה לפי זאת הכוונה במקום עצמו שהמשפט והצדק יתקומם בו כאשר ימצא
"Arvei Nachal, Bechukotai 2:19",Berakhot 35b:7,14.199228516547095,0," בעצמו לעשות צרכי גופו נמצא חורש בשעת חרישה וזורע בשעת זריעה כו' (ברכות ל""ה:) תורתו מאי נעשית, ונפסק תענוגו ועידונו. ועוד, כי כל זה להבל דמה "
"Arvei Nachal, Bechukotai 2:18",Berakhot 17a:15,3.055326224937782,0," הוא עצמו נצחיות הנפש והשארותם ונעימותם ותענוגתם בעולם הבא מענין (ברכות י""ז.) עולמך תראה בחייך זולת כי בעולם הזה בהיות הנפש מלבשת בחומר חשוך "
"Baal Shem Tov, Rosh Hashana and Yom Kippur 41:1",I Samuel 1:2,9.87504022162241,0,"שמעתי בשם הבעש""ט זלה""ה, שביאר (שמואל א' א') ויהי לפנינה ילדים ולחנה אין ילדים, כי פנינה רומז לסטרא אחרא ר""ל"
Tosafot on Rosh Hashanah 21a:8:1,Arakhin 8b:26,2.163446127721798,0, כלל בחדש ניסן ואין להקשות דלעבריה לאדר ולשבט דהתנן בפרק אין נערכין (ערכין ד' ח: ושם) אין פוחתין מד' חדשים מעוברין בשנה ולא יותר מח' ומפרש בגמ' (
Tosafot on Rosh Hashanah 21a:8:1,Sanhedrin 13a:2,1.8569157514884846,0," דמשכה תקופת טבת עד שיתסר בניסן. שתקופת ניסן נופלת ביום ט""ז וקיימא לן (סנהדרין דף יג.) יום תקופה מתחיל נמצאת תקופת טבת מושכת עד שיתסר ולא שיתסר בכלל ע"
Zohar 2:126a:5,Isaiah 52:8,10.60714115476944,0,") כי עין בעין יראו בשוב יי' ציון. וכתיב, ("
Zohar 2:126a:5,Isaiah 40:5,5.1111504899675175,0,") כי עין בעין יראו בשוב יי' ציון. וכתיב, (ישעיה מ) ונגלה כבוד יי' וראו כל בשר יחדו וגו'. 
"
Tosafot on Sanhedrin 73b:4:1,Sanhedrin 35a:5,-2.4602550828178416,0," דאיכא תקוני גברא כיון דמיחייב מיתה כדפריך באחד דיני ממונות (לעיל סנהדרין דף לה. ושם) וי""ל דמ""מ ס""ד דגזירת הכתוב כרבי אלעזר בר""ש:"
Tosafot on Eruvin 47b:17:1,Isaiah 11:15,-5.2176828200345255,0," גרירא כך פי' הקונט' וכן פר""ת אלא דפי' חרם לשון והחרים ה' לשון ים (ישעיהו יא) כשמעלה הים שרטון ומתייבש נשארים נקעים מלאים מים וחרם הוא נקע מל"
Tosafot on Eruvin 47b:17:1,Eruvin 45b:15,-0.7319367162839114,0,") גבי גשמים הסמוכים לעיר דהוו כרגלי אנשי העיר וי""ל דהכא דמימשכי מ"
Rashi on Beitzah 37a:1:1,Ecclesiastes 11:6,17.248205097718692,0, סא:) ומיהא קצת מצוה איכא כדאמר בבקר זרע את זרעך ולערב אל תנח ידך (קהלת יא):
Tosafot on Sukkah 13b:9:1,Bava Batra 19b:7,5.880573256893279,0," דרבנן דמה שמניחן ע""ג הסוכה לא חשיב שינוי מעשה וכן בפרק לא יחפור (ב""ב דף יט: ושם) דאמר רקיק אינו ממעט בחלון כדקאמרינן התם משום דלא מבטל ליה ו"
