page.section,content
28b:3,"הילכך ליכא למימר דמיפסלא סהדותייהו אלא [א] [על] עידנא דקא מסהדי ביה בבי דינא כגון דאסהידו בבי דינא בעשרה באייר ואיתזימו בעשר' בסיון אביי אמר למפרע הוא נפסל ומעידנא דאסהידו בבי דינא דהוא בעשרה באייר הוה ליה רשע וכל סהדותא דאסהידו בבי דינא מעשרה באייר ואילך לא הויא עדות ורבא סבר מכאן ולהבא הוא נפסל דהוא עידנא דאיתברר לן דזומם הוא והלכתא כאביי (ב) והכי אשכחן בירושלמי@14פרק זה הל""ג ע""ש@77  כגון האי פירוש דפרשינן דגרסינן התם היו עומדין ומעידין עליו בעשרה בניסן שגנב שור באחד בניסן וטבח (ג) ומכר בעשרה בניסן והוזמו בט""ו בניסן כל עדות שהעידו מעשרה בניסן עד חמשה עשר בניסן למפרע הרי אלו פסולות."
28b:4,"אבל ודאי (@68א) איכא סהדי דידעי הי ניהו יומא דקא חתמי ביה בההוא שטרא פסלינן להו מההוא יומא א""נ לא ידעי הי ניהו יומא דקא חתמי ביה אבל חזיוה לההוא שטרא דמיחתים (@68ב) קמי דאסהידו עליה בב""ד בכמה יומי פסלינן להו מההוא יומא דקא אמרי סהדי חזינוהו להאי שטרא בידא דמריה ביום פלוני דמיחתים וקאי דקי""ל@13כתובות דף יח:@77  עדים החתומין על השטר נעשה כמי שנחקרה עדותן בבית דין הלכך מעידנא דקא חתמי בשטרא הוו להו רשעים והתורה אמרה @16שמות כב@77 אל תשת רשע עד ודמיא לעדי רבית דמעידנא דקא חתמי בשטרא דרבית קא עבדי על @16שם@77 לא תשימון [עליו] נשך "
28b:5,"ברם צריך את למידע דלא קיימי הזמה אסהדי דשטרא אלא עד דאמרי בב""ד בעידן סהדותיהו שטרא דנא בזמניה כתבנוהו ולא איחרנוהו וכתבנוהו ואי לא קא מסהדי הכי לא קמה עלייהו הזמה והוו אינהו כשרין ושטרא כשר דת""ר@13סנהדרין לב.@77  שטר שזמנו כתוב בא' בניסן בשמיטה ובאו עדים ואמרו היאך אתם מעידים על השטר הזה והלא באותו היום עמנו הייתם במקום פלוני השטר כשר והעדים כשרין חיישינן שמא איחרו וכתבוהו וכל הני מילי לתרוצי פירוש דרבותא קא [ב] כתבי להו אבל מתני' ומתניתא לא איירו בעדים זוממין אלא בעדות על פה אבל בעדות בשטר לא אשכחי' להו ראיה דאיירו ביה כלל דמילתא דחיקא היא כדפרשינן הלא תראה שלא פירשוה בירושלמי אלא בעדות על פה:"
28b:6," <b><big>מתני'</big></b>  @13דף עד:@77 גנב על @11א פי שנים וטבח ומכר ע""פ עד אחד או על פי עצמו משלם תשלומי כפל ואינו משלם תשלומי ארבעה וחמשה:"
28b:7,"גנב וטבח בשבת גנב וטבח לעכו""ם גנב משל אביו ומת אביו ואח""כ טבח ומכר °גנב (ד) והקדיש ואח""כ טבח משלם תשלומי כפל ואינו משלם תשלומי ארבעה וחמשה ר' שמעון אומר קדשים שהוא חייב באחריותן חייב ושאינו חייב באחריותן פטור:"
28b:8, <b><big>גמ'</big></b>  @13דף עה.@77 איתמר מודה @11ב בקנס ואחר כך באו עדים רב אמר פטור ושמואל אמר חייב אמר רב המנונא מסתברא מלתיה דרב באומר גנבתי ובאו עדים שגנב שהרי חייב עצמו בקרן (ה) אבל אמר לא גנבתי ובאו עדים שגנב וחזר ואמר טבחתי ומכרתי ובאו עדים שטבח ומכר חייב שהרי פטר עצמו מכלום
29a:1,"איתמר נמי אמר ר' חייא בר אבא א""ר יוחנן גנבתי ובאו עדים שגנב פטור שהרי חייב עצמו בקרן וכן הלכתא:"
29a:2, <b><big></big></b> @13דף עח:@77  <b><big>מתני'</big></b>  מכרו @11א חוץ מאחד ממאה שבו או שהיתה לו בו שותפות השוחט ונתנבלה בידו הנוחר והמעקר משלם תשלומי כפל ואינו משלם תשלומי ארבעה וחמשה:
29a:3,@13דף עט.@77 גנב ברשות הבעלים וטבח ומכר חוץ מרשותן או שגנב חוץ מרשותן וטבח ומכר ברשותן או שגנב וטבח ומכר חוץ מרשותן משלם תשלומי ארבעה וחמשה @69א] אבל אם גנב וטבח ומכר ברשותן פטור:
29a:4," <b><big>גמ'</big></b>  @13דף עח:@77 מכרו חוץ מאחד ממאה וכו' ת""ר הגונב את הקיטעת ואת החיגרת ואת הסומא וכן הגונב בהמת שותפין חייב ושותפין שגנבו פטורין והא תניא שותפין שגנבו חייבין אמר רב נחמן לא קשיא כאן בשותף שטבח לדעת חבירו כאן בשותף שטבח שלא לדעת חבירו:"
29a:5,"תנו רבנן גנב ונתן לאחר וטבח גנב ונתן לאחר ומכר @22א גנב @13דף עט.@77 והקדיש גנב והקיף גנב והחליף גנב ונתן לאחר במתנה גנב ופרע בחובו גנב ופרע בהקיפו גנב ושלח סבלונות לבית חמיו חייב מאי קמ""ל אשמעינן רישא גנב ונתן לאחר וטבח דיש שליח לדבר עבירה ואע""ג דבכל התורה כולה אין שליח לדבר עבירה הכא יש שליח לדבר עבירה מ""ט וטבחו או מכרו מה מכירה לא אפשר דלאו ע""י אחר אף טביחה ע""י אחר נמי מיחייב אשמעינן סיפא גנב והקדיש מה לי מכרו להדיוט מה לי מכרו לשמים "
29a:6,"(@14 כל זה אינו מהל' הרי""ף ז""ל ד""ת@77  ולאו הכי הלכתא דקי""ל במתני' דתנן @13דף עד:@77  גנב והקדיש ואחר כך טבח משלם תשלומי כפל ואין משלם תשלומי ד' וה' ואי קשיא לך מה לי מכרו להדיוט מה לי מכרו לשמים התם מעיקרא תורא דראובן והשתא תורא דשמעון הכא מעיקרא תורא דראובן והשתא תורא דראובן):"
29a:7, <b><big>°מתני'</big></b>  @13דף עט.@77 היה @11ב מושכו ומת ברשות הבעלים פטור הגביהו או שהוציאוהו מרשות הבעלים ומת חייב נתנו לבכורות בנו לבעל חובו לשומר חנם לשואל לשוכר ולנושא שכר והיה מושכו ומת ברשות הבעלים פטור הגביהו או שהוציאוהו מרשות הבעלים ומת חייב:
29a:8, <b><big>גמ'</big></b>  בעי אמימר תקנו משיכה
29b:1,"בשומרין או לא תקנו משיכה בשומרין אמר רב יימר תא שמע נתנו לבכורות בנו לבעל חובו לשומר חנם ולשואל לנושא שכר ולשוכר היה מושכו ברשות הבעלים ומת פטור מאן פטור (@68א) שומר שמע מינה תיקנו משיכה בשומרין ש""מ איתמר נמי אר""א כדרך שתקנו (א) משיכה בלקוחות כך תקנו משיכה בשומרין ותניא נמי הכי כדרך שתקנו משיכה בלקוחות כך תקנו משיכה בשומרין וכשם שהקרקע נקנית בכסף ובשטר ובחזקה כך שכירות קרקע נקנית בכסף ובשטר ובחזקה:"
29b:2," <b><big>מתני'</big></b>  @69א] @13דף עט:@77 אין @11א מגדלין בהמה דקה בא""י אבל מגדלין בסוריא ובמדברות שבארץ ישראל ואין מגדלין תרנגולין בירושלים מפני הקדשים ולא כהנים בא""י מפני הטהרות לא יגדל אדם חזירין בכל מקום ולא יגדל אדם את הכלב אלא אם כן היה קשור בשלשלת אין פורשין נשבים ליונים אא""כ היה רחוק מן הישוב ל' ריס:"
29b:3," <b><big>גמ'</big></b>  @13דף פ.@77 ת""ר רועה שעשה תשובה אין מחייבין אותו למכור מיד אלא מוכר על יד על יד וכן [א] מי שנפלו לו כלבים וחזירין בירושתו אין מחייבין אותו למכור מיד אלא מוכר על יד על יד וכן מי שנדר @11ב נדר ליקח בית ולישא אשה בא""י אין מחייבין אותו ליקח מיד אלא עד שימצא את ההגון לו ומעשה באשה אחת שהיה בנה מצר לה וקפצה ונשבעה כל מי שיבא [ב] עלי איני מחזירתו וקפצו עליה בני אדם שאינן מהוגנין לה וכשבא דבר זה אצל חכמים אמרו לא נתכוונה זו אלא להגון לה @11ג ת""ר י' תנאין התנה יהושע@14בדפו""י הגי' ומתחייב.@77 ) @13דף פא.@77 @21א שמרעין בחורשין @21ב ומלקטין עצים משדותיהם @21ג ומלקטין עשבים מכל מקום חוץ משדה תלתן @21ד וקוטמין נטיעה מכל מקום °חוץ מגרופיות של זית."
29b:4,@21ה ומעין היוצא בתחלה בני העיר מסתפקין ממנו @22א @21ו ומחכין בימה של טבריא ובלבד שלא יפרוש קלע ויעמיד את הספינה.
29b:5,@21ז ונפנין לאחורי גדר ואפילו בשדה מלאה כרכום.
29b:6,@21ח ומהלכין בשבילי הרשות עד שתרד רביעה שניה.
29b:7,@21ט ומסתלקין לצדדי הדרכים מפני יתדות הדרכים.
29b:8,@21י והתועה בין הכרמים מפסג ועולה מפסג ויורד.
29b:9,"ומת מצוה קונה מקומו. @14מן איתמר אמר רב אדא אר""נ עד אפי' בחו""ל אינו בגמ' שלנו והכי אית' בגמ' בדף פא שמואל ורב יהודה הוו שקלי ואזלי באורחא חוה מסתלק שמואל לצידי הדרכים א""ל רב יהודה תנאים שחתנה יהושע אפילו בבבל א""ל שאני אומר אפילו בחו""ל@77 איתמר אמר רב אדא אמר רב נחמן תנאין שהתנה יהושע אפילו בבבל ושמואל אמר אפי' בחוצה לארץ:"
29b:10,ומת מצוה קונה מקומו והוא שאינו מוטל על המצר אבל אם היה מוטל על המצר מתוך שניתן רשות לפנותו מפנין לכל מקום שירצה הני חד סרי הויאן אמרי מהלכין בשבילי הרשות שלמה אמרה:
29b:11,"@13דף פב.@77 עשרה תקנות @11ד תקן עזרא. שיהו @14האלפ""א בית""א הוא ע""פ בעל חו""י.@77  @21א קוראין במנחה בשבת @21ב וקוראין בב' ובה'."
29b:12,@21ג ושיהו בתי דינין קבועין בב' ובה' @21ד ומכבסין בה' בשבת.
29b:13,@21ה ואוכלין שום בערב שבת. @21ו ושתהא אשה משכמת ואופה.
29b:14,@21ז ושתהא אשה חוגרת בסינר. @21ח ושתהא
30a:1,אשה חופפת וטובלת.
30a:2,@21ט ושיהו רוכלין מחזרין בעיירות. @21י ותיקן טבילה לבעלי קריין:
30a:3,שיהו קוראין במנחה בשבת משום יושבי קרנות:
30a:4,"ושיהו קוראין בתורה בשני ובחמישי דמעיקרא הוה מתקנא תלתא גברי תלתא (@68א) תלתא פסוקי דתנן @16שמות טו@77 וילבו שלשת ימים במדבר ולא מצאו מים דורשי רשומות אמרו אין מים אלא תורה שנאמר @16ישעיה נה@77 הוי כל צמא לכו למים כיון שהלכו ג' ימים בלא תורה עמדו ותקנו להם נביאים שביניהן שיהו קורין בשבת ומפסיקין באחד בשבת וקורין בב' ומפסיקין ג' וד' וקורין בחמישי ומפסיקין בע""ש כדי שלא ילכו שלשה ימים בלא תורה ועזרא תקן תלתא גברי עשרה פסוקים כנגד עשרה בטלנין."
30a:5,ודנין בשני ובחמישי דשכיחי דאתו למיקרי בסיפר':
30a:6,ושיהו מכבסין בחמישי משום כבוד שבת.
30a:7,"ושיהו אוכלין שום בע""ש משום עונה דכתיב @16תהלים א@77 אשר פריו יתן בעתו ואמר רב יהודה זה המשמש מטתו מערב שבת לערב שבת:"
30a:8,ושתהא אשה משכמת ואופה כדי שתהא פת מצויה לעניים:
30a:9,ושתהא אשה חוגרת בסינר משום צניעותא:
30a:10,@13דף פב.@77 ושיהו רוכלין מחזרין בעיירות משום תכשיטי נשים שלא יתגנו על בעליהן:
30a:11,(@68ב) @11א לא @13דף פג.@77 יגדל אדם את הכלב אלא אם כן היה קשור בשלשלת אבל מגדל הוא בעיר הסמוכה לספר ביום קושרו ובלילה מתירו:
30a:12,סליקו להו פרק מרובה
30a:13, @44@13דף פג:@77°החובל@55 @11ב בחבירו חייב בחמשה דברים בנזק בצער בריפוי בשבת בבושת בנזק כיצד סימא את עינו קטע את ידו שיבר את רגלו רואין בכאילו הוא עבד נמכר בשוק כמה היה יפה וכמה הוא יפה צער כוואו בשפוד או במסמר ואפילו על צפרניו מקום שאין עושה חבורה אומדים כמה אדם כיוצא בזה רוצה ליטול ולהיות מצטער כך ריפוי הכהו חייב לרפאותו עלו בו צמחים מחמת מכה חייב ושלא מחמת מכה פטור חיתה (א) ונסתרה חייב לרפאותו חיתה כל צורכה אין חייב לרפאותה:
30a:15," <b><big>גמ'</big></b>  ירושל' תני @11ג החובל בחברו ה' נותן לו ה' ד' נותן לו ד' שלשה נותן לו שלשה שנים נותן לו שנים אחת נותן לו אחת וה""ד הכהו על ידו וקטעה נותן לו ה' נזק צער ריפוי שבת בושת הכהו על ידו וצמתה נותן לו ארבעה צער ריפוי שבת בושת הכהו על ראשו (ב) וצבתה נותן לו ג' צער ריפוי בושת הכהו במקום שאינו נראה נותן לו שנים צער ריפוי הכהו בטימוס שבידו @22א נותן לו א' בושת:"
30a:16,@13דף פד.@77 ההוא תורא דאלס ידא דינוקא אתא לקמיה דרבא אמר להו זילו שיימוהו כעבדא אמרו ליה רבנן והא מר הוא דאמר כל הנישום כעבד אין גובין אותו בבבל אמר להו נפקא מינה דאי תפס רבא לטעמיה דאמר רבא נזקי שור בשור ונזקי שור באדם גובין אותו בבבל נזקי אדם באדם
30b:1,"נזקי אדם בשור לא האלהים בעינן וליכא נזקי שור בשור ונזקי שור באדם נמי האלהים בעינן וליכא @13דפ פד:@77 התם שליחותיהו קא עבדינן מידי דהוי אהודאות והלואות אדם באדם [א] נמי שליחותיהו קא עבדינן ואסיקנא @11א כי עבדינן שליחותייהו במילתא דשכיחא ואית בה חסרון כיס אבל מילתא (א) דשכיחא ולית בה חסרון כיס אי נמי אית בה חסרון כיס ולא שכיחא לא עבדינן שליחותייהו הלכך אדם באדם אע""ג דאית בה חסרון כיס כיון דלא שכיחא לא עבדינן שליחותיהו:"
30b:2,"ושור בשור גובין אותו בבבל והא אמר רבא שור שהזיק אין גובין [אותו] בבבל דאזיק מאי אילימא דאזיק אדם מאי איריא שור דאזיק אדם [ב] אפילו אדם דאזיק אדם [ג] נמי אין גובין אותו בבבל אלא פשיטא דאזיק שור וקאמר אין גובין אותו בבבל אמרי התם בתם והכא במועד והאמר ר' אבא °אין מועד בבבל כי קאמר רבא נזקי שור בשור גובין אותו בבבל (ב) בשן ורגל דמועדין מתחילתן נינהו מנהג שתי ישיבות שאע""פ שאין גובין קנס בבבל מנדין אותו עד דמפייס ליה לבעל דיניה וכד יהיב ליה שיעור מאי דחזי למיתב ליה שרו ליה לאלתר בין איפייס מארי דיניה בין לא איפייס:"
30b:3,@13דף פה.@77 כמה אדם רוצה ליטול וכו' @11ב צער במקום @22א נזק היכי שיימינן אמר אבוה דשמואל כמה אדם רוצה ליטול לקטוע לו ידו לקטוע לו ידו לאו צער לחודיה הוא כולהו ה' דברים איכא ואסיקנא אלא אומדין כמה אדם רוצה ליתן לקטוע לו ידו המוכתב למלכות בין סייף לסם האי ליטול ליתן מיבעי ליה אמר רב הונא בריה דר' יהושע ליטול זה מה שנתן זה:
30b:4,"הכהו חייב לרפאותו וכו' תניא הרי שעבר על דברי רופא ואכל דבש וכל מיני מתיקה מפני שדבש וכל מיני מתיקה קשין למכה והעלה מכתו גרגותני יכול יהא חייב לרפאותו ת""ל @16שמות כא@77 רק ואי א""ל אסייך אנא א""ל רמיאת עלי כי אריא ארבא ואי א""ל אית לי אסיא דאמגן א""ל אסיא דאמגן מגן שוי ואי א""ל אית לי אסיא רחיקא [ד] א""ל אסיא רחיקא עינא עויר [ה] ואי אמר ליה האיך הב לי לדידי ואנא מסינא נפשאי א""ל פשעת בנפשך וקא שקלת מינאי טפי ואי א""ל קוץ לי מיקץ אמר ליה פשעת בנפשך וקרו לי שור המזיק תאנא וכולן משתלמין במקום נזק:"
30b:5, <b><big>מתני'</big></b>  @13דף פג:@77 שבת רואין אותו כאילו הוא שומר קישואין שכבר נתן לו דמי ידו (ג) ודמי רגלו בושת @11ג הכל לפי המבייש @22ב והמתבייש @22ג @13דף פו:@77 המבייש את הערום המבייש את הסומא המבייש את הישן חייב וישן שבייש פטור נפל מן הגג והזיק ובייש חייב על הנזק ופטור על הבושת שנאמר @16דברים כה@77 ושלחה ידה והחזיקה במבושיו אינו חייב על הבושת עד שיהא מתכוין:
30b:6, <b><big>גמ'</big></b>  @13דף פח:@77 אמר רבא @11ד קטע לו את ידו נותן לו דמי ידו ושבת רואין אותו כאילו הוא שומר קישואין שיבר את רגלו נותן לו דמי רגלו ושבת רואין אותו כאילו הוא שומר על הפתח
31a:1,סימא את עינו נותן לו דמי עינו ושבת רואין אותו כאילו הוא מטחינו ברחים חרשו נותן לו דמי כולו 
31a:2,איתמר הכהו על ידו וצמתה ידו וסופה לחזור (א) אמר אביי נותן לו דמי שבת גדולה ודמי שבת קטנה ורבא אמר אינו נותן לו אלא דמי שבתו שבכל יום ויום והלכתא כרבא פירוש שבת גדולה דמי ידו ששמין אותו כמה הוא שוה ביד וכמה שוה בלא יד ושבת קטנה רואין אותו כאילו הוא שומר קישואין ושבת גדולה דאמר אביי בשצמתה ידו וסופה לחזור לאו דמי ידו לגמרי הוא אלא שמין אותו כמה הוא שוה קודם שצמתה וכמה הוא שוה לאחר שצמתה ידו וסופה לחזור ויהיב ליה ההוא דביני ביני ושבת קטנה רואין אותו כאילו הוא שומר קישואין שכבר (@68א) נותן לו דמי ידו שצמתה וסופה לחזור וקאמר רבא כיון שסופה לחזור אין נותנין לו דמי שבת גדולה ושבת קטנה דרואין אותו כאילו הוא שומר קישואין לא סגי ליה בהכי דהא לא יהיב ליה דמי שבת גדולה הלכך יהיב ליה שבתו שבכל יום ויום ממלאכה דבטיל מינה וכן הלכתא ומסתברא דבפועל בטל שיימינן ליה:
31a:3,איתמר הקוטע @11א יד עבד עברי של חבירו אמר אביי נותן שבת גדולה לעבד ושבת קטנה לרבו רבא אמר @22א הכל (ב) לעבד וילקח בהן קרקע והרב אוכל פירות ולכי נפיק לחירות נפקא ארעא בהדיה ואם פחת אצל עצמו ואצל רבו לא פחת הכל לעצמו והיכי דמי דפסקיה לריש אודניה או לריש נחיריה:
31a:4,"(ג) °ירושלמי @13בפירקין הל' ד@77 א""ר יוחנן הקוטע יד עבדו (ד) של חבירו רבו נוטל המשה דברים (@67א) והלה מתפרנס מן הצדקה דמצווין ישראל לפרנס עבדים הקטועים ולא שלימים והא ר' יוחנן אכיל קופר ויהיב לעבדיה שתי חמר ויהיב לעבדיה (ה) וקרי עליה @16איוב לא@77 הלא בבטן עושני עשהו התם מדת רחמנות הכא מדת הדין:"
31a:5,@13דף פז.@77 בעי ר' אלעזר מרב @11ב החובל בבת קטנה של אחרים @22ב חבלה למי מי אמרינן כיון דאקני רחמנא שבח נעורים לאביה חבלה נמי לאביה הוא דהא אפחתה מכספה או דלמא שבח נעורים הוא דאקני ליה רחמנא לאביה דאי בעי לממסרה למוכה שחין מצי מסר לה אבל חבלה כיון דאי בעי מחבל לה לא מצי חבל לה לא אקני ליה רחמנא
31b:1,"@13דף פז:@77 אמר ליה לא זיכתה התורה לאב אלא שבח נעורים בלבד ורבי יוחנן אמר אפילו פצעה פצעה ס""ד צערה דידה הוא ואפילו ר' אלעזר לא קא מיבעי ליה אלא חבלה @13דף פח.@77 דאפחתה מכספה אבל פצעה דלא אפחתה מכספה לא קא מיבעיא ליה אמר רבי יוסי בר חנינא שפצעה בפניה (א) דאפחתה מכספה והלכת' כרבי יוחנן הלכך ניזקא דאפחתה מכספה דאביה הוי ושבת אפילו רב מודה דכיון דמעשה ידיה דאביה הוא שבתה נמי דאביה הוא אבל צער דלא אפחתה מכספה דברי הכל דידה הוא והוא הדין לבשתה:"
31b:2," <b><big>מתני'</big></b>  @13דף פז.@77 זה @11א חומר באדם מבשור שהאדם משלם נזק ורפוי וצער ושבת ובושת ומשלם דמי ולדות ושור אין משלם אלא נזק ופטור מדמי ולדות המכה את אביו ואת אמו ולא עשה בהן חבורה והחובל בחבירו ביוה""כ חייב בכולן החובל בעבד עברי חייב בכולן חוץ מן השבת בזמן שהוא שלו החובל בעבד כנעני של חבירו חייב [א] ר' יהודה אומר אין לעבדים בשת:"
31b:3, <b><big>גמ'</big></b>  @11ב והלכתא @14עבד פסול לעדות וכו' הוא משקלא וטריא של הגמ' דף פח.@77  עבד פסול לעדות ויש לו בשת וגר כשר לעדות ויש לו בשת @14וחרש יש לו בריית' (דף פו)@77 וחרש יש לו בשת שוטה אין לו בשת @22א קטן אי מכלמי ליה ומיכלים אית ליה ואי לא לית ליה:
31b:4, <b><big>מתני'</big></b>  @13דף פז.@77 @11ג חרש שוטה וקטן פגיעתן רעה החובל בהן חייב והן שחבלו באחרים פטורין העבד והאשה פגיעתן רעה החובל בהן חייב והן שחבלו באחרים פטורין אבל משלמין לאחר זמן נתגרשה האשה ונשתחרר העבד חייבין לשלם:
31b:5," <b><big>גמ'</big></b>  @13דף פח.@77 אמיה דרב שמואל בר אבא @11ד מאקרוקניא הות נסיבא ליה לרב אבא כתבתינהו לניכסה לרב שמואל ברה [ב] @13דף פח:@77 אזל רב שמואל בר אבא לקמיה דרבי ירמיה בר אבא אוקמיה בנכסיה מהא דתנן הכותב נכסיו לבנו לאחר מותו האב אינו יכול למכור מפני שכתובין לבן והבן אינו יכול למכור מפני שהוא ברשות האב מכר האב מכורין עד שימות מכר הבן אין ללוקח כלום עד שימות האב וכי מאית אב מיהת אית ליה ללוקח ואף על גב דמת הבן בחיי האב ולא אתי לידיה דבן קנה לוקח כר""ש בן לקיש דאמר לא שנא מת האב בחיי הבן דאתו לידיה דבן ולא שנא מת הבן בחיי האב דלא אתו לידיה דבן קנה לוקח "
31b:6,אתו לקמיה דרב יהודה אמר להו הרי אמר שמואל זו אינו דומה למשנתנו משום תקנת אושא דאמר רבי יוסי בר חנינא באושא התקינו האשה שמכרה בנכסי מלוג בחיי בעלה ומתה הבעל מוציא מיד הלקוחות וכן הלכתא:
31b:7,"@13דף פט.@77 °אמר רבא הלכתא טובת הנאה לאשה ואין הבעל אוכל פירות מ""ט חד פירא תקינו ליה רבנן פירא דפירא לא תקינו ליה רבנן ואי קשיא לך הואיל וטובת הנאה לאשה אמאי קתני גבי אשה פגיעתן רעה תזבין @22ב לכתובתה בטובת הנאה ותשלם השתא התם משום דשמואל דאמר שמואל המוכר שטר חוב לחברו וחזר ומחלו מחול ואפילו"
32a:1,יורש מוחל ואי מחייבה לה לזבוני כתובתה בטובת הנאה ותתיב ליה ודאי הדרה ומחלה לכתובתה לגבי בעלה ואפסודי ללוקח בידים לא מפסדינן ליה ואי אמרת תזבין כתובתה לההוא גברא דאזקתיה @13דף פט:@77 דאי מחלה כתובתה לגבי בעלה לית ליה פסידא ללוקח [דהשתא נמי לאו מידי יהבא ליה סוף סוף] כל לגבי בעל ודאי (א) מחלה ואטרוחי בי דינא בכדי לא מטרחינן ליה:
32a:2, <b><big>מתני'</big></b>  @13דף פז.@77 המכה @11א אביו ואמו ועשה בהן חבורה @69א] והחובל בחבירו בשבת פטור מכולן מפני שנידון בנפשו: החובל בעבד כנעני שלו פטור מכולן: @13דף צ.@77 התוקע @11ב לחברו נותן לו סלע רבי יהודה אומר משום רבי יוסי הגלילי מנה סטרו נותן לו מאתים זוז לאחר ידו נותן לו ארבע מאות זוז @14והכל לפי כבודו ג' תיבות אלו אינו בגמ' ובמשניות@77 והכל לפי כבודו צרם באזנו תלש בשערו רקק והגיע בו הרוק העביר טליתו ממנו פרע ראשה של אשה נותן ארבע מאות זוז [@13דף צ:@77 זה הכלל] הכל לפי כבודו אמר רבי עקיבא אפילו (ב) עניים שבישראל רואין אותם כאלו הם בני חורין שירדו מנכסיהן שהן בני אברהם יצחק ויעקב 
32a:3,"ומעשה באחר שפרע ראשה של אשה בשוק ובאת לפני ר""ע וחייבו ליתן לה ארבע מאות זוז אמר לו רבי תן לי זמן ונתן לו שמרה כשהיא עומדת על פתח חצרה ושיבר את הפך בפניה [א] ובו כאיסר שמן וגלתה את ראשה והיתה מטפחת @14בד""ס הגי' ומכה ידה על ראשה [והתוי""ט הגי' וסבה ועי' בהגהות מא""י]@77 ) ומנחת ידה על @14גי' ד""ת שערה@77 ראשה העמיד לה עדים ובא לפני ר""ע א""ל רבי לזו אני נותן ד' מאות זוז אמר לו לא אמרת כלום [ב] שהחובל בעצמו אע""פ שאינו רשאי פטור ואחרים שחבלו בו חייבין והקוצץ נטיעותיו אע""פ שאינו רשאי פטור ואחרים שקצצו אותן חייבין:"
32a:4," <b><big>גמ'</big></b>  @13דף צא.@77 איבעיא להו @11ג יש אומד לנזקין או אין אומד לנזקין מי אמרינן °לקטלא הוא דאמדינן בהכי נפקא נשמה בהכי לא נפקא אבל לנזקין כל דהו או דלמא לא שנא ולמימד לגברא לא מיבעיא לי דודאי (ג) אמדינן ליה במה מיקצר ובמה לא מיקצר אלא כי קא מיבעיא לן למימד חפצא (@68א) מי עביד האי נזקא או לא ופשטינן תא שמע שמעון התימני אומר מה אגרוף מיוחד (ד) שמסור לעדה ולעדים [ג] פרט לכשיצתה אבן מתחת ידי עדים שהוא פטור @14תיבות אלו והכא שבת וריפוי כתיבה ביה אינו בגמ'@77 והכא שבת וריפוי כתיבה ביה ש""מ יש אומד לנזקין שמע מינה:"
32a:5,תניא (ה) @11ד הכהו על עינו וסימאה על אזנו וחרשה עבר יוצא בהן לחירות כנגד עינו ואינו רואה כנגד אזנו ואינו שומע אין העבד יוצא בהן לחירות:
32a:6,המבעית את חבירו פטור מדיני אדם וחייב בדיני שמים כיצד תקע באזנו וחרשו פטור אחזו ותקע באזנו וחרשו
32b:1,חייב וכל הני חמשה דברים נזק וצער וריפוי ושבת ובושת אומדין אותו ונותנין לו מיד אמדוהו והיה (א) מתנונה והולך אין נותנין לו אלא כמו שאמדוהו אמדוהו והבריא נותנין לו כל מה שאמדוהו מסייע ליה לרבא דאמר רבא האי מאן דאמדוהו לכוליה יומא [ואיתפח] ולפלגיה דיומא קא עביד עבידתא יהיב ליה דכוליה יומא (ב) משמיא הוא דרחימו עליה:
32b:2,"רקק @11א והגיע בו הרוק אמר רב פפא ל""ש אלא בו אבל בבגדו לא [א] אמרי במערבא משמיה דרבי יוסי בר חנינא זאת אומרת @22א ביישו @11ב בדברים פטור מכלום:"
32b:3,ירושל'@13פירקין הל' ו@77  תני רב [קרני] לבעיטה אחת לרכובה שלש (ג) לסנוקרת חמש עשרה חד אמר בשום ריש לקיש המבייש את הזקן נותן לו בשתו שלם חד בר נש אקפד לרבי יהודה בר חנינא אתא עובדא קמי ריש לקיש וקנסיה ליטרא דדהבא:
32b:4,"הכל לפי כבודו איבעיא להו ת""ק לקולא קאמר או לחומרא קאמר לקולא קאמר דאיכא עני דלא בעי למשקל [כולי] האי או דלמא לחומרא קאמר דאיכא עשיר דבעי למיתב ליה טפי ת""ש מדקאמר רבי עקיבא אפילו עניים שבישראל רואין אותם כאילו הן בני חורין שירדו מנכסיהן שהן בני אברהם יצחק ויעקב שמע מינה דתנא קמא לקולא קאמר שמע מינה:"
32b:5,ומעשה באחד שפרע ראשה של אשה וכו': ומי יהבינן זמן לחבלות והא אמר רבי חנינא אין נותנין זמן לחבלות אמרי כי לא יהבינן זמן לחבלות דחסריה ממונא אבל לבושת דלא חסריה ממונא יהבינן:
32b:6,"@13דף צא:@77 הקוצץ @11ג נטיעותיו כו': תנא רבה בר בר חנה קמיה דרב שורי הרגת נטיעותי קצצת אתה אמרת לי להרגו אתה אמרת @22ב לי לקצץ פטור אמר ליה [ב] לא שבקת חיי לשום בריה כל כמיניה (ד) אמר ליה איסמיה א""ל תתרגם מתניתך בשור העומד @11ד להריגה ובאילן העומד לקציצה א""ל אי הכי מאי קא טעין א""ל אנא בעינא למעבדה להא מצוה כדתניא @16ויקרא טז@77 ושפך וכסה מי ששפך הוא יכסה ומעשה באחד ששפך וקדם חבירו וכסה °וחייבו ר""ג @22ג ליתן לו י' זהובים "
