Index Title,Bader-Jewishspritualheroes-Vol1.
"Bader-Jewishspritualheroes-Vol1., Rabbi Eliezer of Modiin.1","D<small>URING THE DECADE FOLLOWING</small> the destruction of the Temple and until the uprising of Bar Kochba there lived in Palestine the Tana Rabbi Eliezer who exerted a considerable influence. His name is extensively associated with the legends of that time. <sup>1)</sup><i class=""footnote""><span dir=""rtl"">1) בבא בתרא י׳ ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Eliezer of Modiin.2","Rabbi Eliezer was a native of the town of Modiin, which was also the birthplace of Mattathias the Hasmonean. According to a legend he died as a result of being booted by Bar Kochba, when the latter was told that Rabbi Eliezer sided with the Romans. The period was marked by revolutionary unrest not only among the Jews, but also among all the Asiatic nations which were dominated by Rome and moves toward national liberation were afoot everywhere. In an attempt to gain the confidence of the Jews and their assistance against the other nations, Hadrian permitted the restoration of the temple. The historical occurrences of that time are not entirely clear. One thing is certain, since it appears in all historical records, that after a revolutionary clash with the Romans, Hadrian came to new terms with the Jews and that the outstanding condition of this peace was the permission to rebuild the temple."
"Bader-Jewishspritualheroes-Vol1., Rabbi Eliezer of Modiin.3","But this permission he later rescinded when he abandoned his friendly attitude toward the Jews. By means of various legal amendments, the previous edict allowing the restoration of the temple was made to naught. The first move was to order the selection of a new site for the temple, later an alteration of the dimensions, to differ from those of the old temple, was ordered and the least possible number of Jews were to be employed in the work of reconstruction. When all the imperial caprices were finally complied with and work began, flames appeared from under ground and frightened the laborers away. This phenomenon, which was caused by an accumulation of gases in the ruins since the time of destruction, was interpreted as a sign of God against the work."
"Bader-Jewishspritualheroes-Vol1., Rabbi Eliezer of Modiin.4","The conduct of the emperor enraged the populace and the rebellious sentiments which were seething beneath the surface broke out in the form of open revolt. Rabbi Joshua ben Chanania at first restrained the revolutionary outburst for a time, but when Rabbi Akiba became the spokesman for the revolt, it burst out in full force under the leadership of Simeon ben Kochab of Kezib."
"Bader-Jewishspritualheroes-Vol1., Rabbi Eliezer of Modiin.5","It remains uncertain whether any other scholar besides Rabbi Akiba joined Bar Kochba, but we do know that Rabbi Eliezer of Modiin, who was an uncle of Bar Kochba, opposed the rebellion of the Jews. As long as the war of rebellion lasted, Rabbi Eliezer fasted and prayed that God should save the remnant of the Jews from extermination. Since everyone was convinced of the invincibility of the Romans, Rabbi Eliezer refused to sanction the warlike efforts of his nephew. This was interpreted as indicating sympathy with the Romans and in an outburst of anger Bar Kochba once booted Rabbi Eliezer who instantly died from the blow."
"Bader-Jewishspritualheroes-Vol1., Rabbi Eliezer of Modiin.6","The story of the details of this occurrence relates that Rabbi Eliezer was standing deeply immersed in prayer, when a Samaritan came up to him and whispered something in his ear, but Rabbi Eliezer did not even notice his presence. This was reported to Bar Kochba who questioned Rabbi Eliezer regarding the subject of his conversation with the Samaritan, but Rabbi Eliezer did not know what to answer. <sup>2)</sup><i class=""footnote""><span dir=""rtl"">2) ירושלמי תענית פּרק ד׳ הלכה ה׳, מדרש איכה רבתי פּרשה ב׳ פיסקא ד׳.</span></i> When the Samaritan was caught and questioned he admitted that he spoke regarding the surrender of the city to the Romans."
"Bader-Jewishspritualheroes-Vol1., Rabbi Eliezer of Modiin.7","Rabbi Eliezer of Modiin was a pupil and a friend of Rabban Gamliel II. It seems probable that he also conducted an academy of his own, but since he was an authority on the Hagadah, he was frequently invited to Jabneh to offer his interpretations. Rabban Gamliel was in the habit of hearing the opinions of all the other scholars and then he would remark: ""We still must hear from the man of Modiin."" <sup>3)</sup><i class=""footnote""><span dir=""rtl"">3) שבת נ""ה ב׳.</span></i> The others were displeased at this and once remarked to Rabbi Eliezer: ""How long will you continue to heap words on us?"""
"Bader-Jewishspritualheroes-Vol1., Rabbi Eliezer of Modiin.8","Rabbi Eliezer of Modiin devoted himself largely to preaching; he also said that the meaning of the word ""Hagadah"" was the same as ""flowing,"" for the legendary interpretations of the historical events and of the texts of the Scriptures flow into one's consciousness like water. When he preached, his words caressed the ears of the listeners with a gentle grace which aroused the noblest feelings and he stimulated the fantasy of his listeners with poetic imagery."
"Bader-Jewishspritualheroes-Vol1., Rabbi Eliezer of Modiin.9","A maxim of Rabbi Eliezer which he often repeated said: ""He who profanes the Sabbath and desecrates the festivals and shames his associate in public and breaks the covenant of our father Abraham and misinterprets the Torah, even though he possess Torah and good deeds, he has no share in the world to come."""
"Bader-Jewishspritualheroes-Vol1., Rabbi Eliezer of Modiin.10","This maxim characterizes his trend of thoughts and was probably also meant as a condemnation of the various sects which appeared at that time and which profaned the Sabbath, desecrated the festivals, broke the covenant of Abraham and falsely interpreted the Torah. Like most of his contemporaries, Rabbi Eliezer also considered the observance of the Sabbath as the most important element of the Jewish faith. ""He who does not observe the Sabbath has no portion in the world to come,"" Rabbi Eliezer said, but if the Jews were to observe the Sabbath as it should be observed, God would bestow upon them the following six gifts: the land of Israel, the world to come, a new world order, the re-establishment of the kingdom of David, the priesthood and the Levites."
"Bader-Jewishspritualheroes-Vol1., Rabbi Eliezer of Modiin.11","The developing sects among the Jews at that time began to criticize the Hebrew script. We already described before, that the Jews had two types of script, the square Assyrian and the Phoenician which was used by the Samaritans. In the attempt to isolate the Samaritans from the Jews, Ezra the Scribe selected the Assyrian script to be used exclusively by the Jews. The opponents of the Torah then began to criticize this script saying that it is derived from a foreign nation. Rabbi Eliezer declared that the square Assyrian script was the original script of the Torah and he based his statement on texts from the Torah and from Megillath Esther. <sup>4)</sup><i class=""footnote""><span dir=""rtl"">4) תוספתא סנהדרין פּרק ד׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Eliezer of Modiin.12","Rabbi Eliezer was opposed to the uprising of Bar Kochba. The wars of Bar Kochba seemed to him to be altogether too natural. He awaited a redemption which should be characterized by miracles and he held that one must hope for it but must not attempt to hasten such a redemption violently. When he was asked regarding the prophecy that Jerusalem shall become the gathering place of all the nations, how it would be possible for one city to contain all the nations, he explained that God would command the city to extend its boundaries to include all people."
"Bader-Jewishspritualheroes-Vol1., Rabbi Eliezer of Modiin.13","The trend of thoughts of Rabbi Eliezer was illustrated by his saying that the book and the sword were handed down from heaven at the same time. God said: ""If you observe the Torah, you will be spared from the sword, but if you will not observe its commandments you shall be destroyed by the sword."" Rabbi Eliezer frequently debated the meaning of various texts of the Torah with Rabbi Joshua ben Chanania and he loved to find hidden meaning whenever the wording of a text was unusual, or there was a superfluous word or some word was lacking. Rabbi Joshua, on the contrary, sought the simple meaning of texts and attempted to find a rational explanation."
"Bader-Jewishspritualheroes-Vol1., Rabbi Eliezer of Modiin.14","Rabbi Eliezer thus sought for secrets and mysteries in order to create fantastic embellishments for historical events. Even the miracles that were related he found insufficient and attempted to magnify them as, for example, in the case of the Manna which he declared heaped up to a height of sixty ells. <sup>5)</sup><i class=""footnote""><span dir=""rtl"">5) יומא ע""ו א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Eliezer of Modiin.15","Other events he saw in a poetic light. When God gave the Torah to the Jews, he said, all the kings shuddered in their palaces. The thunder and the lightning on Mount Sinai confused them and the blast from the Shofar, which the angels sounded, nearly deafened them. They then gathered to Balaam and asked him: ""Is this not a repetition of the flood?"" But Balaam answered: ""Foolish people. God swore to Noah long ago never again to bring a flood."" ""Possibly He meant that He would never cause a flood of water to devastate the earth, but He may bring a flood of fire,"" they continued asking. Balaam reassured them, ""He will bring no flood either of fire or water. The commotion which you witness today is due to the fact that God is this day giving the Torah to Israel."" <sup>6)</sup><i class=""footnote""><span dir=""rtl"">6) זבחים קט""ז א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Eliezer of Modiin.16","He also said that whenever Jews depend on the intercession of the merits of their forefathers, which are beloved of God, they will be aided and will be victorious over their enemies. This idea he employed in explaining the events of the wars with Amalek as well as the feeding of the Jews in the desert with meat. By means of these additions to the miraculous events he sought to encourage people and to strengthen them in the face of the vicissitudes of the dispersion. This policy he continued even when his colleagues disagreed with him."
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.1","H<small>ILLEL WAS SUCCEEDED AS</small> N<small>ASI</small> of the Sanhedrin by his son Simeon. The office of Nasi assumed added importance after the office of ""Head of the Court"" was abolished and the Nasi became the sole ruler in all religious questions."
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.2","But it seems that Simeon did not live very long. He is only mentioned in the Talmud as Hillel's successor and no teaching of his has been recorded. When Simeon died his son Gamliel was elected Nasi. Gamliel came to be known as Rabban Gamliel the Elder and he was the first one to be titled ""Rabban."""
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.3","The title ""Elder"" was conferred upon Gamliel because he was the first scholar of that name. The title Rabban (our teacher) was conferred on him because he was the only Head of the Sanhedrin. At that time there was introduced the custom of ""Smichat Z'kenim,"" ordination of the elders, during which the Nasi or his representative ordained one of the disciples by placing his hand on his head. This procedure conferred upon the disciple the title Rabbi and the right to judge in all disputes except those involving life and death which were then the prerogative of the Roman government."
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.4","Most of the time that Rabban Gamliel served as Nasi was unfavorable for the Jews, only one short period of improvement intervened. These were the last years preceding the destruction of the temple and the country was in a state of constant crisis. Officially the land was a province of the Roman empire and was ruled by the iron hand of a Roman governor. Even the slightest disobedience to the governor's will was punishable by death."
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.5","In those days Christianity began to spread in the country. The Apostle Paul (Saul of Tarsus) claims to have been a disciple of Rabban Gamliel. If this claim is justified, then the trial of Jesus must have taken place during those years."
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.6","During that time too the Sanhedrin left the stone chamber in the temple and moved to ""Chanuth,"" a place in Jerusalem outside of the temple. The cause of this transfer of the Sanhedrin probably lay in the realization that the political situation of the country was rapidly approaching a crisis. If the temple could not withstand the enemy, it was aimed to save the Sanhedrin at least."
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.7",Almost at the same time the throne of Rome was ascended by the mad Ceasar Caligula who demanded that all the nations of the empire accord him divine worship. He also commanded the Jews of Palestine to place his image in the temple.
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.8",This command was received on the eve of the festival of Succoth when Jews from the whole country were gathered in Jerusalem for the festivities. Their joy immediately turned to mourning and every one felt certain that the royal decree would not be fulfilled for the whole nation would rise against the attempt to desecrate their sanctuary. Under the prevailing political situation it was obvious that such a rebellion against the emperor's command would cost the lives of tens of thousands of people.
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.9","One of the scholars then present in Jerusalem addressed the people and said: ""Let not the festivities of this day be disturbed. God in Heaven will save us from Caligula's decree even as he delivered us from other such decrees in the past."""
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.10",His prediction came true and before this decree was executed Caligula was slain. With the death of the emperor this decree was abolished. Another political factor was influential in this case although its influence was exerted secretly.
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.11","The Jewish prince Agrippa, the son of the executed prince Aristobulus who was the son of Miriam the Hasmonean, was educated in Rome where he was very friendly with Caligula. He once exclaimed that he wished emperor Tiberius was dead so that Caligula could ascend the throne. When this remark was reported to Tiberius he had Agrippa put in prison. A short time later Tiberius died and Caligula freed Agrippa from his imprisonment. In spite of the intrigues of his sister, who was also a grandchild of Miriam the Hasmonean, Agrippa was made ruler over several districts of the old Jewish kingdom. In addition to this Caligula offered to fulfill any wish of Agrippa which lay in his power. Agrippa asked that the decree to have an image of the emperor installed in the temple be revoked. Although Caligula was displeased by this request, he agreed to postpone the execution of his decree; meantime he was assassinated."
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.12","After Caligula's death, Agrippa utilized his influence with the Roman senate to have Claudius named emperor and Claudius showed his gratitude by naming Agrippa king over the whole land of Judea. Agrippa ruled for seven years which marked a bright period in the life of the Jews of Palestine."
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.13","In contradistinction to his predecessors, Agrippa strove to observe all the laws of the Torah in the same manner as they were observed by the common people without requesting any royal privileges. But despite this there were many who were dissatisfied with the king. The behavior of previous kings was fresh in the memory of the people and many Jews felt that it would be better if there were no king."
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.14","One of the scholars said to the king that he was not worthy to cross the threshold of the temple because he built a ""theater"" in Cesarea according to Roman custom. Agrippa did not punish the man but had him taken to a performance in Cesarea to convince him that the performances were not against the Jewish faith. Another time the king was accused of not being a full blooded Jew, since his grandfather (Herod) was an Idumean convert, and also of not being raised in the Jewish faith."
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.15","Once when king Agrippa was standing on the platform in the temple during the festival of Succoth and was reading the king's portion of the Torah (Deut. 17) he reached the verse ""you shall not make a stranger who is not your brother king over you."" He then remembered the accusation that was levelled against him that he was not a pure Jew and he began to weep. The scholars felt a great pity for their weeping king and they said to him: ""Fear not king Agrippa, you are our brother."" <sup>1)</sup><i class=""footnote""><span dir=""rtl"">1) סוטה מ""א א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.16",King Agrippa was very much attached to Rabban Gamliel. He obeyed his advice in all religious matters and Rabban Gamliel was his guest on all festive occasions.
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.17","Many of the king's regulations aimed to make peace between the Jews and non-Jews. The Roman administration attracted many non-Jews to Palestine and these considered themselves privileged citizens because they enjoyed the direct protection of Rome. The Jews, on the other hand, believed themselves to be the more privileged because of their being natives of the land. Agrippa endeavored to establish friendly relations between the two and in this Rabban Gamliel aided him. It was then that they permitted the non-Jewish poor to come to glean the fields together with the Jewish poor, and they ruled that it was obligatory to give charity to Gentile and Jewish poor alike. Similar rites were prescribed for the dead of both peoples. <sup>2)</sup><i class=""footnote""><span dir=""rtl"">2) גטין ס""א א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.18","Agrippa reigned for seven years. In spite of his attempt to gain the favor of Rome he secretly sympathized with all those who dreamed of freedom from the Roman yoke. During the last days of his life he tried to ascertain the number of men that the Jews could raise into an army. He convoked all the Jews of the country to Jerusalem for a census. The census was made by means of the Paschal offerings which they brought. The High Priest hid a part of every offering and the number was found to be six hundred thousand. This was proof that there were six hundred thousand families in Palestine aside from those who could not come to Jerusalem because they were impure or because of the distance. Since every family consisted of an average of ten people it was accounted that the Jewish population of the country numbered over six million people.<sup>3)</sup><i class=""footnote""><span dir=""rtl"">3) פּסחים ס""ד א׳, תוספתא פּסחים פּרק ד׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.19",At that time king Agrippa went to Caesarea to witness a theater performance and while in the theater he began to suffer great pain. He was immediately removed to his palace where he soon died at the age of fifty-four years.
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.20","Rabban Gamliel died soon after. With his death, the scholars said, there departed the glory of the Torah and all justice and purity passed away."
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.21","Of the innovations of Rabban Gamliel there were some of great importance for his time. He introduced a new procedure in taking testimony regarding the beginning of a new month. When it was necessary to hear such testimony on a Sabbath, the witnesses were kept in a place called ""Beth Yazek"" and they were not permitted to leave the place all day because of the Biblical prohibition that ""no man shall leave his place."" Rabban Gamliel amended this law to permit one to walk two thousand ells in every direction from the point at which one found himself. He permitted a similar liberty for midwives on their way to women in labor, in case of fire, attack by a foreign army and flood.<sup>4)</sup><i class=""footnote""><span dir=""rtl"">4) ראש השנה כ""ג ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.22","Up to that time two witnesses were required to testify to the death of a man before the widow was permitted to remarry. But as the cases of violent death increased as a result of executions by the Romans as well as through murder on the highways Rabban Gamliel ruled that just as only one witness was required to validate a marriage even so only the testimony of one witness to the death of a man should be sufficient to permit the widow to remarry.<sup>5)</sup><i class=""footnote""><span dir=""rtl"">5) יבמות קכ""ב א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.23","Aside from these innovations Rabban Gamliel introduced other rules pertaining to divorces and other important occasions in the lives of the people. In all of these regulations he aimed to lighten the burden of the laws. Only in those laws which pertained to cleanliness was he more severe than his predecessors. He also introduced various customs which placed the Nasi in a privileged position as compared to that of the common people.<sup>6)</sup><i class=""footnote""><span dir=""rtl"">6) שקלים פּרק ג׳ ופרק ו׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.24","Rabban Gamliel was a person of delicate health. He was not strong enough to stand during his studies, as was then customary, and he permitted sitting down during study for teacher as well as for pupils.<sup>7)</sup><i class=""footnote""><span dir=""rtl"">7) מגלה כ""א א׳.</span></i> Although he was rich, he commanded his followers that he be buried in a plain linen shroud; this was contrary to the custom of the rich of that time. Since that time the custom of luxurious burial for important people was given up.<sup>8)</sup><i class=""footnote""><span dir=""rtl"">8) מועד קטן כ""ז ב׳, כתובות ח׳ ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.25","The following saying of Rabban Gamliel characterizes his opinion of his disciples: ""There are as many types of disciples as there are varieties of fish; there are unclean fish, clean fish, fish from the Jordan and fish from the great sea. A disciple who comes from poor parents and who, although he has studied Torah, Mishnah, Halacha and Hagada, has no native intelligence is like an unclean fish. A disciple who comes from wealthy parents, has studied Torah, Mishna, Halacha and Hagada, and also has native intelligence is like a clean fish. One who has studied Torah and Mishna and can also expound Halacha and Hagada but is not intelligent enough to solve problems that are put before him is like a fish from the Jordan. Like a fish from the great sea is a disciple who has studied Torah and Mishna and can also expound Halacha and Hagada and can solve all problems put up to him."""
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.26","From Rabban Gamliel we discover for the first time why the Sanhedrin declared some years to contain thirteen months. In a letter which he sent to the Jews of Palestine and the neighboring countries he said: ""The time of Pesach is drawing nigh but there is no sign of spring and we will not have lambs for the Passover offering nor young pigeons to be sacrificed by women who have given birth nor will there be new barley for the offering of the sheaf.<sup>9)</sup><i class=""footnote""><span dir=""rtl"">9) סנהדרין י""א ב׳, ירושלמי מעשרות פּרק ה׳ הלכה ד׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Gamliel the Elder.27",It also seems certain that the great academy of Jerusalem was transferred to Jabneh during the time of Rabban Gamliel. In Jabneh it remained for many years after the destruction of the temple with the permission of the Roman government.
