Index Title,Moed Katan
Moed Katan 16a:9,"Woher, daß man sein Vermögen preis gebe? Es heißt :<sup>55</sup><i class=""footnote"">Ezr. 10,8.</i><i>wer irgend am dritten Tage nicht erscheint, wie es der Beschluß des Obersten und der Ältesten fordertet dessen ganzes Vermögen soll dem Banne verfallen und er selbst aus der Gemeinde ausgeschlossen werden</i>. 
"
Moed Katan 16a:10,"Woher, daß man mit ihm zanke, ihn verfluche und schlage, ihm das Haar ausraufe und ihn beschwöre? Es heißt:<sup>56</sup><i class=""footnote"">Neh. 13,25.</i><i>ich zankte mit ihnen und fluchte ihnen, ich schlug und raufte einige von den Männern und beschwor sie</i>. 
"
Moed Katan 16a:11,"Woher, daß man ihn fessele, einsperre und in Verfolgung setze? Es heißt :<sup>57</sup><i class=""footnote"">Ezr. 7,2G.</i><i>sei es zum Tode, oder in die Acht, oder zu Geldbuße, oder zur Einsperrung</i>. – Was heißt Acht? Ada Mari erwiderte im Namen des N ḥ mja b. Barukh im Namen des R. Ḥija b. Abin im Namen R. Jehudas: Verfolgung. – Was heißt Verfolgung? R. Jehuda, Sohn des R. Šemuél b. Šilath, erwiderte im Namen Rabhs: Man tut ihn sofort in den Bann, wiederholt nach dreißig Tagen, und nach sechzig Tagen tut man ihn in den großen Bann. 
"
Moed Katan 16a:12,"R. Hona b. Ḥenana sprach zu ihm: Folgendes sagte R. Ḥisda: man verwarne ihn Montag, Donnerstag und Montag. Dies jedoch nur bei Geldangelegenheiten, wegen Unverschämtheit aber tue man ihn sofort in Bann.
"
Moed Katan 16a:13,"Einst wurde ein Schlächter ausfällig gegen R. Ṭobi b. Mathna; da taten sich Abajje und Raba zusammen und taten ihn in den Bann. Als er darauf [R. Ṭobi b. Mathna] Abbitte leistete, sprach Abajje: Was ist nun zu machen: spricht man ihn los, so würde ja der Bann ihn keine dreißig Tage<sup>58</sup><i class=""footnote"">Dauer des Bannes.</i>erfaßt haben, ihn nicht lossprechen [geht ebenfalls nicht], da die Rabbanan [zu ihm] gehen<sup>59</sup><i class=""footnote"">Sie brauchen ihn.</i>wollen. 
"
Moed Katan 16a:14,"Darauf fragte R. Idi b. Abin: Hast du etwas diesbezüglich gehört? Dieser erwiderte: Folgendes sagte R. Taḥlipha b. Abimi im Namen Šemuéls: Tut<sup>60</sup><i class=""footnote"">Naturlaut des Blashorns, Tuten.</i>bannt und Tut befreit. [Jener entgegnete:] Dies nur bei Geldangelegenheiten, [der Bann] wegen Unverschämtheit muß aber dreißig Tage anhalten. 
"
Moed Katan 16a:15,"Abajje ist somit der Ansicht, daß, wenn drei jemand mit dem Banne belegt haben, nicht drei andere ihn auflösen können. 
"
Moed Katan 16a:16,"Es wurde nämlich gefragt, ob, wenn drei jemand mit dem Banne belegt haben, drei andere ihn auflösen können. – Komm und höre: Wer vom Lehrer mit dem Banne belegt worden ist, ist auch für den Schüler mit dem Banne belegt; wer vom Schüler mit dem Banne belegt worden ist, ist nicht für den Lehrer mit dem Banne belegt. 
"
Moed Katan 16a:17,"Wer für seine Stadt mit dem Banne belegt ist, ist auch für eine fremde Stadt mit dem Banne belegt; wer für eine fremde Stadt mit dem Banne belegt ist, ist nicht für seine Stadt mit dem Banne belegt. Wer für den Fürsten mit dem Banne belegt ist, ist auch für ganz Jisraél mit dem Banne belegt; wer für ganz Jisraél mit dem Banne belegt ist, ist nicht für den Fürsten mit dem Banne belegt. R. Šim͑n b. Gamliél sagte: Wenn einer der Jünger jemand mit dem Banne belegt hat und gestorben ist, so ist sein Teil nicht aufzulösen. 
"
Moed Katan 16a:18,"Hieraus ist dreierlei zu entnehmen: es ist zu entnehmen, daß wenn ein Jünger wegen seiner persönlichen Ehre jemand mit dem Banne belegt, der Bann gültig ist; es ist zu entnehmen, daß jeder seinen Teil [des Bannes] auflösen muß; und es ist zu entnehmen, daß, wenn drei jemand mit dem Banne belegt haben, drei andere ihn nicht auflösen können. 
"
Moed Katan 16a:19,"Amemar sagte: Die Halakha ist, wenn drei jemand mit dem Banne belegt haben, können drei andere ihn auflösen. R. Aši sprach zu Amemar: Es wird ja gelehrt: R. Šimo͑n b. Gamliél sagte: Wenn einer der Jünger jemand mit dem Banne belegt hat und gestorben ist, so ist sein Teil nicht aufzulösen. Doch wohl überhaupt nicht I? – Nein, bis andere drei kommen und ihn auflösen.
"
Moed Katan 16a:20,"Die Rabbanan lehrten: Kein Bann unter dreißig Tagen und kein Verweis unter sieben Tagen. Und wenn es hierfür auch keinen Beweis gibt, so gibt es immerhin eine Andeutung, denn es heißt :<sup>61</sup><i class=""footnote"">Num. 12,14.</i><i>wenn ihr Vater ihr ins Gesicht gespuckt hätte, würde sie sich da nicht sieben Tage lang schämen müssen</i>!? 
"
Moed Katan 16a:21,"R. Ḥisda sagte: Unser Bann gleicht ihrem<sup>62</sup><i class=""footnote"">Wir: die Babylonier, sie: die Palästinenser.</i>Verweise. – Aber währt ihr Verweis denn nur sieben Tage, R. Šimo͑n b. Rabbi und Bar Qappara saßen ja einst und studierten, und als eine Lehre ihnen unverständlich war, sprach R. Šimo͑n zu Bar Qappara: Dies müßte man Rabbi fragen. Bar Qappara entgegnete R. Šimo͑n: Was könnte da Rabbi sagen!? 
"
Moed Katan 16a:22,"Darauf erzählte er es seinem Vater, und dieser ärgerte sich darüber. Als Bar Qappara ihn darauf besuchte, sprach er zu ihm: Bar Qappara, ich kenne dich nicht! Da merkte er, daß er etwas im Sinne hat, und nahm auf sich einen Verweis für dreißig Tage. 
"
Moed Katan 16a:23,"Ferner ereignete es sich, daß Rabbi einst anordnete, die Schüler nicht auf offener Straße zu unterrichten. Er legte nämlich folgenden Schriftvers aus :<sup>63</sup><i class=""footnote"">Cant. 7,2.</i><i>Die Wölbungen deiner Hüften sind wie Halsgeschmeide</i>; wie die Hüfte verborgen ist, 
"
Moed Katan 16b:1,"ebenso auch die Worte der Tora im Verborgenen. 
"
Moed Katan 16b:2,"Als darauf R. Ḥija seine beiden Neffen Rabh und Rabba b. Bar Ḥana auf offener Straße unterrichtete und Rabbi davon hörte, ärgerte er sich darüber Als R. Ḥija ihn später besuchte, sprach er zu ihm: I͑ja<sup>64</sup><i class=""footnote"">Persiflage des Namens Ḥija; Nachahmung der Aussprache RḤ.s, der die Gutturalbuchstaben nicht gut aussprechen konnte; vgl. Meg. Fol. 24b u. die bezügliche Anm. 76.</i>, wer ruft dich da draußen? Da merkte er, daß er etwas im Sinne hat, und nahm auf sich einen Verweis für dreißig Tage. 
"
Moed Katan 16b:3,"Am dreißigsten Tage ließ er ihm sagen, daß er komme, darauf aber ließ er ihm sagen, daß er nicht komme. – 
"
Moed Katan 16b:4,"Welcher Ansicht war er vorher und welcher Ansicht war er nachher? – Vorher war er der Ansicht, ein Teil des Tages gelte als ganzer Tag, nachher aber war er der Ansicht, ein Teil des Tages gelte nicht als ganzer Tag. 
"
Moed Katan 16b:5,"Hierauf kam er doch. Jener fragte: Wieso bist du gekommen? Dieser erwiderte: Weil mir der Meister sagen ließ, daß ich kommen soll. – Darauf ließ ich dir ja aber sagen, daß du nicht kommen sollst!? Dieser erwiderte: Den [ersten Boten] sah ich, den anderen sah ich nicht. Da las er über ihn:<sup>65</sup><i class=""footnote"">Pr. 16,7.</i><i>Wenn dem Herrn die Wege eines Menschen Wohlgefallen, so söhnt er auch seine Feinde mit ihm aus</i>. – 
"
Moed Katan 16b:6,"Weshalb hast du dies getan? Dieser erwiderte: Es heißt :<sup>66</sup><i class=""footnote"">Ib. 1,20.</i><i>Der Weisheit Rufe ertönen auf der Straße</i>. Jener sprach: Hast du es einmal gelesen, so hast du es nicht wiederholt, hast du es auch wiederholt, so hast du es nicht drittmals gelesen, hast du es auch drittmals gelesen, so hat man es dir nicht erklärt. 
"
Moed Katan 16b:7,"<i>Der Weisheit Rufe ertönen auf der Straße</i>, dies ist nach einer Lehre Rabas zu erklären, denn Raba sagte: Wenn jemand sich mit der Tora innen befaßt, so macht ihn sein Studium draußen bekannt. – 
"
Moed Katan 16b:8,"Es heißt ja aber:<sup>67</sup><i class=""footnote"">Jes. 48,16.</i><i>von Anfang an habe ich nicht im Verborgenen geredet</i>!? – Dies bezieht sich auf die [öffentlichen] Vorträge. – 
"
Moed Katan 16b:9,"Worauf bezieht R. Ḥija [den Vers]: <i>die Wölbungen deiner Hüften</i>!? – Er bezieht ihn auf Almosen und Liebeswerke. 
"
Moed Katan 16b:10,"Wir sehen also, daß bei ihnen der Verweis dreißig Tage währt!? – Anders ist ein Verweis des Fürsten.
"
Moed Katan 16b:11,"Wie lange währt der Verweis bei uns? – Einen Tag. So pflegte, wenn Šemuél und Mar U͑qaba zusammen studierten, Mar U͑qaba in einer Entfernung von vier Ellen von Šemuél zu sitzen, und wenn sie zu Gericht saßen, Šemuél in einer Entfernung von vier Ellen von Mar U͑qaba zu sitzen<sup>68</sup><i class=""footnote"">Mar U͑qaba war Präsident (cf. Qid. Fol. 44b), jed. unbedeutender als Šemuél in der Gesetzeskunde.</i>. Man vertiefte für Mar U͑qaba den Platz auf einer Matte, wo er sich setzte, damit man die Worte [des anderen] höre. 
"
Moed Katan 16b:12,"Täglich pflegte Mar U͑qaba Šemuél bis zu seiner Herberge zu begleiten, eines Tages aber dachte er über einen Rechtsfall nach, und Šemuél kam hinter ihm zu gehen. Als er an sein Haus herankam, sprach er: Genügt es dir nicht, will mich der Meister nicht entlassen<sup>69</sup><i class=""footnote"">Wörtl: meinen Rechtsstreit schlichten (natürl. ironisch).</i>? Da merkte jener, daß er etwas im Sinne hat, und nahm auf sich einen Verweis für einen Tag.
"
Moed Katan 16b:13,"Einst saß eine Frau auf der Straße, die Füße vor sich ausgestreckt, und siebte Gerstenkörner, und als ein Jünger an ihr vorüberging, verneigte sie sich nicht vor ihm. Dieser sprach: Wie frech ist diese Frau! Hierauf kam sie vor R. Naḥman, und er fragte sie: Hast du einen Bannruf aus seinem Munde gehört? Diese erwiderte: Nein. Da sprach er zu ihr: Geh, nimm auf dich einen Verweis für einen Tag.
"
Moed Katan 16b:14,"Zutra b. Ṭobija trug vor R. Jehuda Bibelabschnitte vor, als er herankam zum Verse :<sup>70</sup><i class=""footnote"">iiSam. 23,1.</i><i>das sind die letzten Worte Davids</i>, sprach er: ‘Die letzten’, demnach gibt es auch erste; welche sind es? 
"
Moed Katan 16b:15,"Dieser schwieg und antwortete ihm nichts. Jener sprach wiederum: ‘Die letzten’, demnach gibt es auch erste; welche sind es? Dieser erwiderte: Du glaubst wohl, wer die Auslegung dieses Schriftverses nicht kennt, könne kein bedeutender Mann sein!? Da merkte jener, daß er etwas im Sinne hat, und nahm auf sich einen Verweis für einen Tag. – 
"
Moed Katan 16b:16,"Da wir dabei sind: welche sind es wirklich, denn wenn er von ‘letzten’ [spricht], so gibt es ja auch erste? –<sup>71</sup><i class=""footnote"">Ib. 22,1.</i><i>David richtete an den Herrn die Worte dieses Liedes, zur Zeit, als der Herr ihn aus der Hand all seiner Feinde und aus der Hand Šaúls errettet hatte</i>. 
"
Moed Katan 16b:17,"Der Heilige, gepriesen sei er, sprach zu David: David, du singst ein Lied über den Sturz Šaúls; wärest du Šaúl<sup>72</sup><i class=""footnote"">Dh. wenn du sein Mißgeschick hättest und er dein Glück.</i>und er David, so würde ich seinetwegen viele Davide<sup>73</sup><i class=""footnote"">Besser in Handschriften: viele Šaúl.</i>zugrunde gerichtet haben! 
"
Moed Katan 16b:18,"Darauf deutet das, was geschrieben steht :<sup>74</sup><i class=""footnote"">Ps. 7,1.</i><i>ein Gesang Davids, den er dem Herrn wegen des Binjaminiten Kus sang.</i> Hieß er denn Kuš, er hieß ja Šaúl!? Vielmehr, wie der Kušite [Äthiopier] sich durch seine Hautfarbe auszeichnet, so war auch Šaúl durch seine [guten] Werke ausgezeichnet. 
"
Moed Katan 16b:19,"Desgleichen heißt es:<sup>75</sup><i class=""footnote"">Num. 12,1.</i><i>wegen der Kušiterin, die er nahm</i>. Hieß sie denn Kušiterin, sie hieß ja Çipora!? Vielmehr, wie die Kušiterin sich durch ihre Hautfarbe auszeichnet, ebenso war auch Çipora durch ihre [guten] Werke ausgezeichnet. Desgleichen heißt es :<sup>76</sup><i class=""footnote"">Jer. 38,7.</i><i>und E͑bed Melekh, der Kušite, hörte</i>. Hieß er denn Kušite, er hieß ja Çidqija!? Vielmehr, wie der Kušite sich durch seine Hautfarbe auszeichnet, ebenso war auch Çidqija durch seine [guten] Werke ausgezeichnet. 
"
Moed Katan 16b:20,"Desgleichen heißt es: <sup>77</sup><i class=""footnote"">Am. 9,7.</i><i>ihr seid mir ja wie die Kušiten, Kinder Jisraél</i>. Hießen sie denn Kušiten, sie hießen ja Jisraél!? Vielmehr, wie der Kušite sich durch seine Hautfarbe auszeichnet, ebenso ist auch Jisraél durch seine [guten] Werke von allen Völkern ausgezeichnet.
"
Moed Katan 16b:21,"R. Šemuél b. Naḥmani sagte im Namen R. Jonathans: Es heißt:<sup>78</sup><i class=""footnote"">iiSam. 23,1.</i><i>Ausspruch Davids, des Sohnes Jišajs, Ausspruch des Mannes, der hoch erhoben ward</i>. Ausspruch Davids, des Sohnes Jišajs, der das Joch<sup>79</sup><i class=""footnote""><i>על</i> hoch, gleich <span dir=""rtl"">עול</span>, Joch.</i>der Bußfertigkeit hoch erhob. 
"
Moed Katan 16b:22,"<sup>80</sup><i class=""footnote"">iiSam 23,3.</i><i>Es sprach der Gott Jisraéls, zu mir redete der Fels Jisraéls. Wer gerecht über Menschen herrscht, herrscht in der Furcht Gottes</i>. Was meint er damit? R. Abahu erwiderte: Er meint es wie folgt: Es sprach der Gott Jisraéls, zu mir redete der Fels Jisraéls: Ich herrsche über die Menschen, wer beherrscht mich? Der Gerechte, denn wenn ich ein Verhängnis beschließe, hebt er es auf.
"
Moed Katan 16b:23,"<sup>81</sup><i class=""footnote"">Ib. V. 8.</i><i>Folgende sind die Namen von den Helden Davids, der im Sitze saß &amp;c.</i> Was meint er damit? R. Abahu erwiderte: Er meint es wie folgt: Folgende sind (Namen der) Heldentaten Davids: 
"
Moed Katan 16b:24,"er saß im Sitze; wenn er nämlich im Kollegium saß, saß er nicht auf Kissen und Polstern, sondern auf dem Fußboden, I͑ra der Jaírite unterrichtete, so lange er lebte, die Rabbanan auf Kissen und Polstern sitzend, und als er starb, unterrichtete David die Rabbanan auf dem Fußboden sitzend; da sprachen sie zu ihm: Möge doch auch der Meister auf Kissen und Polstern sitzen! Er verzichtete aber darauf.
"
Moed Katan 16b:25,"<sup>81</sup><i class=""footnote"">Ib. V. 8.</i><i>Der Kundigen</i>. Rabh erklärte: Der Heilige, gepriesen sei er, sprach zu ihm: Dieweil du dich so erniedrigt hast, sollst du mir gleichen<sup>82</sup><i class=""footnote""><span dir=""rtl"">תחכמוני</span> wird in <span dir=""rtl"">תהא כמוני</span> aufgelöst.</i>; ich beschließe ein Verhängnis, und du hebst es auf. 
"
Moed Katan 16b:26,"<sup>81</sup><i class=""footnote"">Ib. V. 8.</i><i>Das Haupt der drei</i>; du sollst das Haupt der drei Erzväter sein. <sup>81</sup><i class=""footnote"">Ib. V. 8.</i><i>Das ist A͑dino, der Eçoniter</i>; wenn er saß und sich mit der Tora befaßte, schmiegsam [a͑den] wie ein Wurm; zog er aber in den Krieg, war er hart wie Holz [e͑ç]. 
"
Moed Katan 16b:27,"<sup>81</sup><i class=""footnote"">Ib. V. 8.</i><i>Über achthundert Erschlagene auf einmal</i>;wenn er einen Pfeil abschoß, streckte er achthundert Erschlagene auf einmal nieder, und doch seufzte er noch wegen der weiteren zweihundert, denn es heißt:<sup>83</sup><i class=""footnote"">Dt. 32,30.</i><i>wie konnte ein einziger tausend verfolgen.</i> 
"
Moed Katan 16b:28,"Da ertönte eine Hallstimme und sprach:<sup>84</sup><i class=""footnote"">iReg. 15,5.</i><i>Wegen der Angelegenheit U͑rija des Ḥititers</i>.
"
Moed Katan 16b:29,"R. Tanḥum, Sohn des R. Ḥija aus Kephar A͑kko, sagte im Namen des R. Ja͑qob b. Aḥa im Namen R. Šimlajs, wie manche sagen, R. Tanḥum im Namen R. Honas, und wie manche sagen, R. Hona in seinem eigenen Namen: 
"
Moed Katan 17a:1,"Wenn ein Jünger wegen seiner persönlichen Ehre jemand mit dem Banne belegt, so ist der Bann giltig. Es wird nämlich gelehrt: Wer vom Lehrer mit dem Banne belegt wird, ist auch für den Schüler mit dem Banne belegt, und wer vom Schüler mit dem Banne belegt wird, ist nicht für den Lehrer mit dem Banne belegt. Für den Lehrer nicht, wohl aber für jeden anderen. 
"
Moed Katan 17a:2,"Weswegen nun: wenn wegen einer göttlichen Angelegenheit, [so heißt es ja]:<sup>85</sup><i class=""footnote"">Pr. 21,30.</i><i>keine Weisheit, keine Einsicht und keinen Ausweg wider den Herrn</i><sup>86</sup><i class=""footnote"">Dh. in diesem Falle müßte es ja auch für den Lehrer gelten.</i>; doch wohl wegen seiner persönlichen Ehre. 
"
Moed Katan 17a:3,"R. Joseph sagte: Ein Gelehrtenjünger darf bei einer Sache, von der er überzeugt<sup>87</sup><i class=""footnote"">Daß er im Rechte ist.</i>ist, sich selbst Recht verschaffen.
"
Moed Katan 17a:4,"Einst war ein Gelehrtenjünger, der einen schlechten Ruf hatte. Da sprach R. Jehuda: Was ist nun mit ihm zu machen: mit dem Banne belegen [geht nicht], denn die Jünger brauchen ihn, und ihn nicht mit dem Banne belegen [geht ebenfalls nicht], denn der göttliche Name wird entweiht? 
"
Moed Katan 17a:5,"Hierauf sprach er zu Rabba b. Bar Ḥana: Hast du etwas darüber gehört? Dieser erwiderte: Folgendes sagte R. Joḥanan: es heißt:<sup>88</sup><i class=""footnote"">Mal. 2,7.</i><i>denn eines Priesters Lippen sollen sich an die rechte Lehre halten, und Unterweisung erwartet man aus seinem Munde; denn er ist der Gesandte des Herrn der Heerscharen</i>. Wenn der Lehrer einem Gesandten des Herrn gleicht, so erwarte man Unterweisung aus seinem Munde, wenn aber nicht, so erwarte man keine Unterweisung aus seinem Munde. 
"
Moed Katan 17a:6,"Da belegte ihn R. Jehuda mit dem Banne. Darauf erkrankte R. Jehuda und die Jünger besuchten ihn, und auch jener kam mit ihnen. Als ihn R. Jehuda bemerkte, lächelte er. 
"
Moed Katan 17a:7,"Jener sprach: Nicht genug, daß du mich mit dem Banne belegt hast, du lachst auch über mich! Dieser erwiderte: Ich lache nicht über dich; ich freue mich vielmehr bei meinem Übergange in jene Welt, daß ich nicht einmal einem Manne, wie du einer bist, geschmeichelt habe. 
"
Moed Katan 17a:8,"Als daraufhin die Seele R. Jehudas zur Ruhe eingekehrt war, [kam er ins Lehrhaus und bat, ihn freizusprechen]; da sprachen die Jünger zu ihm: Es gibt hier keinen so bedeutenden Mann wie R. Jehuda, der dich befreien könnte; wende dich daher an R. Jehuda den Fürsten, daß er dich befreie. Als er zu ihm kam, sprach dieser zu R. Ami: Geh, untersuche seine Angelegenheit; ist es angebracht, ihn zu befreien, so befreie ihn. 
"
Moed Katan 17a:9,"Nachdem R. Ami seine Angelegenheit untersucht hatte, wollte er ihn befreien, da stand R. Šemuél b. Naḥmani auf und sprach: Wenn die Weisen einen von der Magd Rabbis verhängten Bann drei Jahre respektierten, um wieviel mehr [verdient dies] ein von unserem Kollegen Jehuda verhängter. 
"
Moed Katan 17a:10,"Da sprach R. Zera: Wie kommt es, daß dieser Greis gerade jetzt ins Lehrhaus gekommen ist, wo er doch seit vielen Jahren nicht da war! Es ist aber zu ersehen, daß es nicht angebracht ist, ihn zu befreien. Und er befreite ihn nicht. Hierauf ging er weinend fort, 
"
Moed Katan 17a:11,"und eine Hornisse kam und stach ihn in das Glied, worauf er starb. Alsdann brachte man ihn in die Gruft der Frommen, diese nahm ihn aber nicht auf; da brachte man ihn in die Gruft der Richter, und diese nahm ihn auf. – 
"
Moed Katan 17a:12,"Weshalb? – Weil er nach R. Ilea͑j handelte, denn es wird gelehrt: R. Ilea͑j sagte: Sieht jemand, daß der böse Trieb sich seiner bemächtigt, so gehe er nach einem Orte, wo man ihn nicht kennt, kleide sich schwarz, hülle sich schwarz und folge dem Triebe seines Herzens, nur entweihe er den göttlichen Namen nicht öffentlich.
"
Moed Katan 17a:13,"Welches Bewenden hat es mit der Magd Rabbis? – Einst sah die Magd Rabbis jemand seinen erwachsenen Sohn schlagen, da sprach sie: Dieser Mann soll im Banne sein, weil er übertritt [das Verbot] :<sup>89</sup><i class=""footnote"">Lev. 19,14.</i><i>du sollst einem Blinden kein Hindernis in den Weg legen.</i> Es wird nämlich gelehrt: <i>Du sollst einem Blinden kein Hindernis in den Weg legen</i>; die Schrift spricht von einem, der seinen erwachsenen Sohn schlägt<sup>90</sup><i class=""footnote"">Er bringt ihn dazu, sich gegen den Vater aufzulehnen.</i>.
"
Moed Katan 17a:14,"Reš Laqiš bewachte einen Obstgarten, und als ein Mann herankam und von den Früchten aß, schrie er ihn an; dieser beachtete es aber nicht. Da sprach er: Dieser Mann soll im Banne sein. Dieser entgegnete: Im Gegenteil, du sollst im Banne sein; wenn ich dir auch Geld schuldig bin, habe ich mich des Bannes schuldig gemacht? 
"
Moed Katan 17a:15,"Als er ins Lehrhaus kam, sprachen sie zu ihm: Sein Bannspruch ist giltig, dein Bannspruch ist nicht giltig. – 
"
Moed Katan 17a:16,"Was ist nun zu machen? – Wende dich an ihn, daß er dich befreie. – Ich kenne ihn nicht. Jene erwiderten: Wende dich an den Fürsten, daß er dich befreie. Es wird nämlich gelehrt: Wenn jemand mit dem Banne belegt wird und nicht weiß, von wem, so wende er sich an den Fürsten, und dieser löse ihm den Bann.
"
Moed Katan 17a:17,"R. Inja sagte: In Uša ordnete man an, daß, wenn ein Gerichtspräsident sündigt, man ihn nicht mit dem Banne belege, vielmehr spreche man zu ihm:<sup>91</sup><i class=""footnote"">iiReg. 14,10.</i><i>Habe die Ehre, daheim zu bleiben</i>. Sündigt er weiter, so belege man ihn mit dem Banne, wegen der Entweihung des [göttlichen] Namens. 
"
Moed Katan 17a:18,"Er streitet somit gegen Reš Laqiš, denn Reš Laqiš sagte: Wenn ein Schriftgelehrter gesündigt hat, so belege man ihn nicht öffentlich mit dem Banne, denn es heißt:<sup>92</sup><i class=""footnote"">Hos. 4,5.</i><i>du strauchelst am Tage, und auch der Prophet soll mit dir nachts straucheln</i>; bedecke ihn, wie die Nacht.
"
Moed Katan 17a:19,"Mar Zuṭra der Fromme pflegte, wenn ein Jünger mit dem Banne belegt werden sollte, zuerst sich selbst mit dem Banne zu belegen und nachher jenen, und wenn er in seine Herberge ging, befreite er zuerst sich selbst und nachher jenen.
"
Moed Katan 17a:20,"R. Gidel sagte im Namen Rabhs: Ein Schriftgelehrter kann sich selber in den Bann tun und sich selber befreien. R. Papa sagte: Möge es mir zugute kommen, daß ich nie einen Jünger in den Bann getan habe. – Wie machte er es, wenn ein Jünger sich des Bannes schuldig machte? – Wie sie es im Westen machen; sie pflegen da über die Geißelung eines Jüngers abzustimmen, nicht aber pflegen sie über den Bann abzustimmen<sup>93</sup><i class=""footnote"">Die erstere ist eine leichtere Strafe u. sie verhängten diese.</i>.
"
Moed Katan 17a:21,"Was heißt Šamta [Bann]? – Rabh erklärte: Šam mitha [da ist Tod]; Šemuél erklärte: Šama jihje [er wird zur Öde]. Sie dringt in ihn, wie der Fettanstrich in den Backofen. 
"
Moed Katan 17a:22,"Er streitet somit gegen Reš Laqiš, denn Reš Laqiš sagte: Wie [der Bann] in die zweihundertachtundvierzig Glieder<sup>94</sup><i class=""footnote"">Die der menschliche Körper nach dem T. hat.</i>eindringt, ebenso verschwindet er, wenn er aus den zweihundertachtundvierzig Gliedern ausscheidet. 
"
Moed Katan 17a:23,"Wie er eindringt, denn es heißt: <sup>95</sup><i class=""footnote"">Jos. 6,17.</i><i>die Stadt soll durch den Bann [ḥerem] &amp;c</i>., und [der Zahlenwert des Wortes] <i>ḥerem</i> beträgt zweihundertachtundvierzig. Wenn er ausscheidet, verschwindet er aus diesen, denn es heißt :<sup>96</sup><i class=""footnote"">Hab. 3,2.</i><i>im Zürnen sei des Erbarmens [raḥem] eingedenk,</i> und [der Zahlenwert des Wortes] <i>raḥem</i> beträgt ebensoviel.
"
Moed Katan 17a:24,"R. Joseph sagte: Wenn du den Bann auch dem Hunde auf den Schwanz wirfst, tut er doch das seinige. Einst fraß ein Hund die Schuhe der Jünger, und ohne ihn zu kennen, belegten sie [den Täter] mit dem Banne. Darauf fing der Schwanz [des Hundes] Feuer, und es verbrannte ihn.
"
Moed Katan 17a:25,"Einst war ein Gewalttätiger, der einen Jünger quälte. Da wandte er sich an R. Joseph, und dieser sprach zu ihm: Geh und belege ihn mit dem Banne. Jener erwiderte: Ich fürchte mich vor ihm. 
"
Moed Katan 17a:26,"Dieser entgegnete: So schreibe über ihn einen Bannspruch. – Dies fürchte ich erst recht. Dieser sprach: Lege ihn in einen Krug, 
"
Moed Katan 17b:1,"und diesen bringe auf den Begräbnisplatz, sodann blase in ihn in vierzig Tagen tausend Posaunenstöße hinein. Als er dies tat, platzte der Krug und jener Gewalttätige starb. Was heißt Šipura<sup>97</sup><i class=""footnote""><span dir=""rtl"">שפורא</span> Posaune, wird mit dem Verb פרע <i>zahlen. heimzahlen</i> identifiziert, ebenso das W. <span dir=""rtl"">תברא</span>, Zerbrochenes (dh. abgerissener Ton, cf. Rh. Fol. 33b.) als Kürzung von <span dir=""rtl"">תברי בתי רמי</span> aufgefaßt.</i>? – Man zahlt ihm heim. – 
"
Moed Katan 17b:2,"Was heißt Tebara<sup>97</sup><i class=""footnote""><span dir=""rtl"">שפורא</span> Posaune, wird mit dem Verb פרע <i>zahlen. heimzahlen</i> identifiziert, ebenso das W. <span dir=""rtl"">תברא</span>, Zerbrochenes (dh. abgerissener Ton, cf. Rh. Fol. 33b.) als Kürzung von <span dir=""rtl"">תברי בתי רמי</span> aufgefaßt.</i>? R. Jiçḥaq, Sohn des R. Jehuda, erwiderte: Hohe Häuser sind zerstört. Es wird nämlich gelehrt: R. Šimo͑n b. Gamliél sagte: Wohin die Weisen ihre Augen richten, da ist Tod oder Armut.
"
Moed Katan 17b:3,"D<small>ER</small> N<small>AZIRÄER UND DER AUS SEINER</small> U<small>NREINHEIT IN</small> R<small>EINHEIT ÜBERGEHENDE</small> A<small>USSÄTZIGE.</small> R. Jirmeja fragte R. Zera: Wenn sie [vorher] keine Zeit hatten, oder auch wenn sie [vorher] Zeit hatten? 
"
Moed Katan 17b:4,"Dieser erwiderte: Es wird gelehrt: All diejenigen, von denen sie gesagt haben, sie dürfen sich am Halbfeste das Haar scheren, [dürfen es], wenn sie [vorher] keine Zeit hatten; wenn sie aber [vorher] Zeit hatten, dürfen sie es nicht; 
"
Moed Katan 17b:5,"der Naziräer und der Aussätzige dürfen es, auch wenn sie [vorher] Zeit hatten, damit sie ihre Opfer nicht aufschieben.
"
Moed Katan 17b:6,"Es wird gelehrt: Der Priester und der Leidtragende dürfen sich das Haar scheren. – In welchem Falle gilt dies vom Leidtragenden: wollte man sagen, wenn der achte [Trauertag] auf den Vorabend des Festes<sup>98</sup><i class=""footnote"">Die Trauer ist dann zu unterbrechen: hierüber weiter Fol. 19a.</i>fiel, so sollte er sich am Vorabend das Haar scheren<sup>99</sup><i class=""footnote"">Und da er es unterließ, sollte es ihm am Feste verboten sein.</i>, und wollte man sagen, wenn der achte auf einen Sabbath fiel, der Vorabend des Festes ist, 
"
Moed Katan 17b:7,"so sollte er sich am Vorabend des Šabbaths das Haar scheren, denn R. Ḥisda sagte im Namen des Rabina b. Šila, die Halakha sei wie Abba Šaúl, und auch die Weisen pflichten Abba Šaúl bei, daß, wenn der achte auf einen Sabbath fällt, der Vorabend des Festes ist, er sich am Vorabend des Šabbaths das Haar scheren dürfe!? – 
"
